protocol,variant,target_sut,executions,collisions,critical_events,first_collision_budget,first_collision_censored,invalid_executions,empty_filters,candidate_attempts,precheck_passed,unique_candidates,sem_above_threshold,duplicate_executions,duplicate_execution_ratio,simulation_seconds,simulation_wall_seconds,candidate_generation_seconds,sem_inference_seconds,collisions_per_simulation_minute,wall_seconds
paper_nm,RMS-H,SUT-F,20,5,14,4,False,0,0,27,27,27,0,0,0.0,122.80000000000003,5.2194983000081265,0.001681800014921464,2.4000037228688598e-06,2.442996742671009,5.428266400005668
paper_nm,2SMS-H,SUT-F,20,4,4,1,False,0,0,27,27,27,0,0,0.0,118.00000000000001,5.072221099995659,0.0020419000065885484,2.400018274784088e-06,2.0338983050847452,5.286301800006186
paper_nm,RMS+SEM-H,SUT-F,20,20,20,1,False,0,0,2000,2000,2000,411,0,0.0,33.60000000000001,1.6462534999882337,0.09881720002158545,0.6571102999878349,35.7142857142857,2.686419499994372
paper_nm,2SMS+SEM-H,SUT-F,20,20,20,1,False,0,0,2000,2000,2000,383,0,0.0,33.00000000000001,1.6143706000148086,0.10197249999328051,0.6280129999504425,36.36363636363635,2.624168700000155
matched_nm100,RMS-H,SUT-F,20,9,13,1,False,0,0,1200,1200,1200,0,0,0.0,93.60000000000002,4.035638600005768,0.05404400000406895,1.7900019884109497e-05,5.769230769230768,4.315607700002147
matched_nm100,2SMS-H,SUT-F,20,5,7,1,False,0,0,900,900,900,0,0,0.0,115.60000000000001,4.81555909999588,0.042906600021524355,3.49998299498111e-06,2.5951557093425603,5.077822999999626
matched_nm100,RMS+SEM-H,SUT-F,20,20,20,1,False,0,0,2000,2000,2000,406,0,0.0,33.40000000000001,1.481478200032143,0.09837969999352936,0.6251114000187954,35.92814371257484,2.457667800001218
matched_nm100,2SMS+SEM-H,SUT-F,20,20,20,1,False,0,0,2000,2000,2000,400,0,0.0,33.80000000000001,1.561947899957886,0.10524719997192733,0.5996649999869987,35.50295857988164,2.52455459999328
