task_id,target_build,method,repeat,budget,actual_queries,candidate_count,failure_pool_count,failure_count,first_failure_rank,first_failure_censored,failure_recall,history_record_count,initial_history_pass_count,initial_history_failure_count,initial_pattern_count,history_kind,status
legacy_regression_seed4179801_merge_blind06,merge_blind06,Random,5,10,10,104,7,0,12,12,0.0,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,Random,5,20,20,104,7,2,12,12,0.2857142857142857,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,Random,6,1,1,104,7,0,3,3,0.0,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,Random,6,5,5,104,7,1,3,3,0.14285714285714285,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,Random,6,10,10,104,7,1,3,3,0.14285714285714285,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,Random,6,20,20,104,7,3,3,3,0.42857142857142855,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,Random,7,1,1,104,7,0,,>B,0.0,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,Random,7,5,5,104,7,0,,>B,0.0,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,Random,7,10,10,104,7,0,,>B,0.0,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,Random,7,20,20,104,7,0,,>B,0.0,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,Random,8,1,1,104,7,0,,>B,0.0,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,Random,8,5,5,104,7,0,,>B,0.0,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,Random,8,10,10,104,7,0,,>B,0.0,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,Random,8,20,20,104,7,0,,>B,0.0,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,Random,9,1,1,104,7,0,3,3,0.0,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,Random,9,5,5,104,7,1,3,3,0.14285714285714285,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,Random,9,10,10,104,7,1,3,3,0.14285714285714285,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,Random,9,20,20,104,7,2,3,3,0.2857142857142857,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,HistoryRank-UCB-v2,0,1,1,104,7,0,2,2,0.0,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,HistoryRank-UCB-v2,0,5,5,104,7,3,2,2,0.42857142857142855,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,HistoryRank-UCB-v2,0,10,10,104,7,6,2,2,0.8571428571428571,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,HistoryRank-UCB-v2,0,20,20,104,7,7,2,2,1.0,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY|BASELINE_AT_ORACLE_CEILING
legacy_regression_seed4179801_merge_blind06,merge_blind06,HistoryRank-UCB-v2,1,1,1,104,7,1,1,1,0.14285714285714285,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,HistoryRank-UCB-v2,1,5,5,104,7,3,1,1,0.42857142857142855,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,HistoryRank-UCB-v2,1,10,10,104,7,6,1,1,0.8571428571428571,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,HistoryRank-UCB-v2,1,20,20,104,7,7,1,1,1.0,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY|BASELINE_AT_ORACLE_CEILING
legacy_regression_seed4179801_merge_blind06,merge_blind06,HistoryRank-UCB-v2,2,1,1,104,7,1,1,1,0.14285714285714285,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,HistoryRank-UCB-v2,2,5,5,104,7,3,1,1,0.42857142857142855,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,HistoryRank-UCB-v2,2,10,10,104,7,6,1,1,0.8571428571428571,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,HistoryRank-UCB-v2,2,20,20,104,7,7,1,1,1.0,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY|BASELINE_AT_ORACLE_CEILING
legacy_regression_seed4179801_merge_blind06,merge_blind06,HistoryRank-UCB-v2,3,1,1,104,7,1,1,1,0.14285714285714285,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,HistoryRank-UCB-v2,3,5,5,104,7,3,1,1,0.42857142857142855,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,HistoryRank-UCB-v2,3,10,10,104,7,6,1,1,0.8571428571428571,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,HistoryRank-UCB-v2,3,20,20,104,7,7,1,1,1.0,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY|BASELINE_AT_ORACLE_CEILING
legacy_regression_seed4179801_merge_blind06,merge_blind06,HistoryRank-UCB-v2,4,1,1,104,7,1,1,1,0.14285714285714285,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,HistoryRank-UCB-v2,4,5,5,104,7,3,1,1,0.42857142857142855,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,HistoryRank-UCB-v2,4,10,10,104,7,6,1,1,0.8571428571428571,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,HistoryRank-UCB-v2,4,20,20,104,7,7,1,1,1.0,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY|BASELINE_AT_ORACLE_CEILING
legacy_regression_seed4179801_merge_blind06,merge_blind06,HistoryRank-UCB-v2,5,1,1,104,7,1,1,1,0.14285714285714285,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,HistoryRank-UCB-v2,5,5,5,104,7,3,1,1,0.42857142857142855,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,HistoryRank-UCB-v2,5,10,10,104,7,6,1,1,0.8571428571428571,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,HistoryRank-UCB-v2,5,20,20,104,7,7,1,1,1.0,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY|BASELINE_AT_ORACLE_CEILING
legacy_regression_seed4179801_merge_blind06,merge_blind06,HistoryRank-UCB-v2,6,1,1,104,7,0,3,3,0.0,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,HistoryRank-UCB-v2,6,5,5,104,7,3,3,3,0.42857142857142855,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,HistoryRank-UCB-v2,6,10,10,104,7,6,3,3,0.8571428571428571,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,HistoryRank-UCB-v2,6,20,20,104,7,7,3,3,1.0,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY|BASELINE_AT_ORACLE_CEILING
legacy_regression_seed4179801_merge_blind06,merge_blind06,HistoryRank-UCB-v2,7,1,1,104,7,0,2,2,0.0,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,HistoryRank-UCB-v2,7,5,5,104,7,3,2,2,0.42857142857142855,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,HistoryRank-UCB-v2,7,10,10,104,7,6,2,2,0.8571428571428571,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,HistoryRank-UCB-v2,7,20,20,104,7,7,2,2,1.0,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY|BASELINE_AT_ORACLE_CEILING
legacy_regression_seed4179801_merge_blind06,merge_blind06,HistoryRank-UCB-v2,8,1,1,104,7,1,1,1,0.14285714285714285,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,HistoryRank-UCB-v2,8,5,5,104,7,3,1,1,0.42857142857142855,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,HistoryRank-UCB-v2,8,10,10,104,7,6,1,1,0.8571428571428571,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,HistoryRank-UCB-v2,8,20,20,104,7,7,1,1,1.0,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY|BASELINE_AT_ORACLE_CEILING
legacy_regression_seed4179801_merge_blind06,merge_blind06,HistoryRank-UCB-v2,9,1,1,104,7,1,1,1,0.14285714285714285,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,HistoryRank-UCB-v2,9,5,5,104,7,3,1,1,0.42857142857142855,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,HistoryRank-UCB-v2,9,10,10,104,7,6,1,1,0.8571428571428571,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,HistoryRank-UCB-v2,9,20,20,104,7,7,1,1,1.0,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY|BASELINE_AT_ORACLE_CEILING
legacy_regression_seed4179801_merge_blind06,merge_blind06,FailureDistance-v2,0,1,1,104,7,1,1,1,0.14285714285714285,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FailureDistance-v2,0,5,5,104,7,2,1,1,0.2857142857142857,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FailureDistance-v2,0,10,10,104,7,4,1,1,0.5714285714285714,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FailureDistance-v2,0,20,20,104,7,7,1,1,1.0,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY|BASELINE_AT_ORACLE_CEILING
legacy_regression_seed4179801_merge_blind06,merge_blind06,FailureDistance-v2,1,1,1,104,7,1,1,1,0.14285714285714285,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FailureDistance-v2,1,5,5,104,7,2,1,1,0.2857142857142857,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FailureDistance-v2,1,10,10,104,7,4,1,1,0.5714285714285714,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FailureDistance-v2,1,20,20,104,7,7,1,1,1.0,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY|BASELINE_AT_ORACLE_CEILING
legacy_regression_seed4179801_merge_blind06,merge_blind06,FailureDistance-v2,2,1,1,104,7,1,1,1,0.14285714285714285,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FailureDistance-v2,2,5,5,104,7,2,1,1,0.2857142857142857,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FailureDistance-v2,2,10,10,104,7,4,1,1,0.5714285714285714,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FailureDistance-v2,2,20,20,104,7,7,1,1,1.0,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY|BASELINE_AT_ORACLE_CEILING
legacy_regression_seed4179801_merge_blind06,merge_blind06,FailureDistance-v2,3,1,1,104,7,1,1,1,0.14285714285714285,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FailureDistance-v2,3,5,5,104,7,2,1,1,0.2857142857142857,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FailureDistance-v2,3,10,10,104,7,4,1,1,0.5714285714285714,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FailureDistance-v2,3,20,20,104,7,7,1,1,1.0,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY|BASELINE_AT_ORACLE_CEILING
legacy_regression_seed4179801_merge_blind06,merge_blind06,FailureDistance-v2,4,1,1,104,7,1,1,1,0.14285714285714285,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FailureDistance-v2,4,5,5,104,7,2,1,1,0.2857142857142857,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FailureDistance-v2,4,10,10,104,7,4,1,1,0.5714285714285714,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FailureDistance-v2,4,20,20,104,7,7,1,1,1.0,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY|BASELINE_AT_ORACLE_CEILING
legacy_regression_seed4179801_merge_blind06,merge_blind06,FailureDistance-v2,5,1,1,104,7,1,1,1,0.14285714285714285,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FailureDistance-v2,5,5,5,104,7,2,1,1,0.2857142857142857,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FailureDistance-v2,5,10,10,104,7,4,1,1,0.5714285714285714,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FailureDistance-v2,5,20,20,104,7,7,1,1,1.0,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY|BASELINE_AT_ORACLE_CEILING
legacy_regression_seed4179801_merge_blind06,merge_blind06,FailureDistance-v2,6,1,1,104,7,1,1,1,0.14285714285714285,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FailureDistance-v2,6,5,5,104,7,2,1,1,0.2857142857142857,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FailureDistance-v2,6,10,10,104,7,4,1,1,0.5714285714285714,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FailureDistance-v2,6,20,20,104,7,7,1,1,1.0,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY|BASELINE_AT_ORACLE_CEILING
legacy_regression_seed4179801_merge_blind06,merge_blind06,FailureDistance-v2,7,1,1,104,7,1,1,1,0.14285714285714285,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FailureDistance-v2,7,5,5,104,7,2,1,1,0.2857142857142857,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FailureDistance-v2,7,10,10,104,7,4,1,1,0.5714285714285714,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FailureDistance-v2,7,20,20,104,7,7,1,1,1.0,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY|BASELINE_AT_ORACLE_CEILING
legacy_regression_seed4179801_merge_blind06,merge_blind06,FailureDistance-v2,8,1,1,104,7,1,1,1,0.14285714285714285,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FailureDistance-v2,8,5,5,104,7,2,1,1,0.2857142857142857,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FailureDistance-v2,8,10,10,104,7,4,1,1,0.5714285714285714,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FailureDistance-v2,8,20,20,104,7,7,1,1,1.0,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY|BASELINE_AT_ORACLE_CEILING
legacy_regression_seed4179801_merge_blind06,merge_blind06,FailureDistance-v2,9,1,1,104,7,1,1,1,0.14285714285714285,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FailureDistance-v2,9,5,5,104,7,2,1,1,0.2857142857142857,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FailureDistance-v2,9,10,10,104,7,4,1,1,0.5714285714285714,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FailureDistance-v2,9,20,20,104,7,7,1,1,1.0,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY|BASELINE_AT_ORACLE_CEILING
legacy_regression_seed4179801_merge_blind06,merge_blind06,FBRT-NoMemory,0,1,1,104,7,0,15,15,0.0,160,104,56,0,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FBRT-NoMemory,0,5,5,104,7,0,15,15,0.0,160,104,56,0,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FBRT-NoMemory,0,10,10,104,7,0,15,15,0.0,160,104,56,0,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FBRT-NoMemory,0,20,20,104,7,3,15,15,0.42857142857142855,160,104,56,0,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FBRT-NoMemory,1,1,1,104,7,0,2,2,0.0,160,104,56,0,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FBRT-NoMemory,1,5,5,104,7,1,2,2,0.14285714285714285,160,104,56,0,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FBRT-NoMemory,1,10,10,104,7,1,2,2,0.14285714285714285,160,104,56,0,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FBRT-NoMemory,1,20,20,104,7,4,2,2,0.5714285714285714,160,104,56,0,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FBRT-NoMemory,2,1,1,104,7,0,6,6,0.0,160,104,56,0,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FBRT-NoMemory,2,5,5,104,7,0,6,6,0.0,160,104,56,0,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FBRT-NoMemory,2,10,10,104,7,2,6,6,0.2857142857142857,160,104,56,0,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FBRT-NoMemory,2,20,20,104,7,3,6,6,0.42857142857142855,160,104,56,0,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FBRT-NoMemory,3,1,1,104,7,0,6,6,0.0,160,104,56,0,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FBRT-NoMemory,3,5,5,104,7,0,6,6,0.0,160,104,56,0,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FBRT-NoMemory,3,10,10,104,7,2,6,6,0.2857142857142857,160,104,56,0,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FBRT-NoMemory,3,20,20,104,7,4,6,6,0.5714285714285714,160,104,56,0,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FBRT-NoMemory,4,1,1,104,7,0,5,5,0.0,160,104,56,0,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FBRT-NoMemory,4,5,5,104,7,1,5,5,0.14285714285714285,160,104,56,0,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FBRT-NoMemory,4,10,10,104,7,2,5,5,0.2857142857142857,160,104,56,0,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FBRT-NoMemory,4,20,20,104,7,4,5,5,0.5714285714285714,160,104,56,0,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FBRT-NoMemory,5,1,1,104,7,0,9,9,0.0,160,104,56,0,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FBRT-NoMemory,5,5,5,104,7,0,9,9,0.0,160,104,56,0,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FBRT-NoMemory,5,10,10,104,7,1,9,9,0.14285714285714285,160,104,56,0,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FBRT-NoMemory,5,20,20,104,7,3,9,9,0.42857142857142855,160,104,56,0,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FBRT-NoMemory,6,1,1,104,7,1,1,1,0.14285714285714285,160,104,56,0,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_merge_blind06,merge_blind06,FBRT-NoMemory,6,5,5,104,7,3,1,1,0.42857142857142855,160,104,56,0,failure_and_pass,HAS_FAILURE_MEMORY
