seed,method,query,index,mode,ego_collision,near_miss,background_collision,event,completed,min_ttc,min_clearance,response,selection_seconds,elapsed_seconds
20320111,HistoryMargin-Residual,1,299,slow_lead_following,False,True,False,True,True,1.4910810860254853,1.786499020190235,0.6520841352645518,0.0005225000204518437,0.5805690999841318
20320111,HistoryMargin-Residual,2,319,slow_lead_following,False,False,False,False,True,1.6671165759679611,1.8238840908192784,0.14341684538058871,0.0007775999838486314,0.5565240000141785
20320111,HistoryMargin-Residual,3,259,slow_lead_following,False,False,False,False,True,2.8579203484667426,1.9702112279128374,0.09643033221970132,0.0007983000250533223,0.5548072000965476
20320111,HistoryMargin-Residual,4,279,slow_lead_following,False,True,False,True,True,1.3608798521693275,1.6333052680271083,0.6588299765924951,0.0007351000094786286,0.5461519999662414
20320111,HistoryMargin-Residual,5,301,slow_lead_following,False,False,False,False,True,1.6972094501573063,1.708217524772275,0.14198542826399213,0.0007469999836757779,0.5419632999692112
20320111,HistoryMargin-Residual,6,32,fast_intrusion,False,True,False,True,True,0.48499315821446454,0.4547682019263485,0.7126816680886663,0.0008282999042421579,0.556196799967438
20320111,HistoryMargin-Residual,7,24,fast_intrusion,False,True,False,True,True,0.8244262027444874,0.5121510038274075,0.6899293543131587,0.0009952000109478831,0.5789798999903724
20320111,HistoryMargin-Residual,8,156,lead_braking,False,False,False,False,True,1.5979684295812107,1.3794143893555753,0.1467609062724246,0.0009756000945344567,0.547432400053367
20320111,HistoryMargin-Residual,9,238,stop_and_go,False,False,False,False,True,3.474304816934355,1.970376803253932,0.07852046663076502,0.0011375000467523932,0.5348844000836834
20320111,HistoryMargin-Residual,10,75,cutin_braking,True,False,True,True,False,0.4124407248939193,0.07933441404782725,1.217887892566074,0.0013159000081941485,0.16819390002638102
20320111,HistoryMargin-Residual,11,103,cutin_braking,True,False,True,True,False,0.5706569965330884,0.0,1.2066945126694826,0.0014259000308811665,0.1613977000815794
20320111,HistoryMargin-Residual,12,113,cutin_braking,True,False,True,True,False,0.5388079210657141,0.0,1.2089005450092145,0.0013753999955952168,0.1519372999900952
20320111,HistoryMargin-Residual,13,87,cutin_braking,False,True,False,True,True,1.3066658851203103,1.3655360468610378,0.6617263359982921,0.0013797999126836658,0.5457947000395507
20320111,HistoryMargin-Residual,14,123,cutin_braking,False,True,False,True,True,0.8364477118844522,1.0155829511885421,0.6891697980087688,0.001402399968355894,0.5503154000034556
20320111,HistoryMargin-Residual,15,95,cutin_braking,True,False,True,True,False,0.4601515873871419,0.011045971649890424,1.2144500953095307,0.0015936000272631645,0.17034970002714545
20320111,HistoryMargin-Residual,16,111,cutin_braking,False,True,False,True,True,0.6680892947586666,0.47174007376863336,0.7000894439401825,0.0014992000069469213,0.5681273000082001
20320111,HistoryMargin-Residual,17,121,cutin_braking,True,False,True,True,False,0.6406114066442719,0.03074931512984653,1.201930541097083,0.001713800011202693,0.16014259995426983
20320111,HistoryMargin-Residual,18,81,cutin_braking,True,False,True,True,False,0.6661686093777346,0.0032608049550441895,1.200217587913133,0.0022800000151619315,0.1723960000090301
20320111,HistoryMargin-Residual,19,126,cutin_braking,False,True,False,True,True,1.3172858447482862,0.7431802795656408,0.6611548390877605,0.0014270999236032367,0.5839631999842823
20320111,HistoryMargin-Residual,20,97,cutin_braking,False,True,False,True,True,1.093847853132657,0.6554166328817377,0.6736158268945478,0.0014216999989002943,0.5763765999581665
20320111,HistoryMargin-Residual,21,79,cutin_braking,False,True,False,True,True,1.000551509245901,0.8258068156664793,0.6790998995333364,0.0014645999763160944,0.5620569000020623
20320111,HistoryMargin-Residual,22,86,cutin_braking,False,True,False,True,True,1.8807114039354569,0.4548055045621839,0.6335608416276493,0.0016509999986737967,0.5759123000316322
20320111,HistoryMargin-Residual,23,107,cutin_braking,False,False,False,False,True,1.9511717415510101,1.682938447882876,0.1304604789165767,0.0038625000743195415,0.5851738000055775
20320111,HistoryMargin-Residual,24,96,cutin_braking,False,False,False,False,True,2.9936579756101485,1.8346454260322655,0.09216449097817145,0.001471600029617548,0.56582530005835
20320111,HistoryMargin-Residual,25,72,cutin_braking,False,False,False,False,True,3.0553608321037515,1.892505765410744,0.09028824792524849,0.0017894000047817826,0.579463200061582
20320111,HistoryMargin-Residual,26,34,fast_intrusion,False,False,False,False,True,1.7775638134487501,1.870335271166263,0.13823285893510165,0.0014818999916315079,0.5803709999890998
20320111,HistoryMargin-Residual,27,73,cutin_braking,True,False,True,True,False,0.870409457941434,0.008131711714785803,1.187040361765264,0.001484300009906292,0.14331240009050816
20320111,HistoryMargin-Residual,28,78,cutin_braking,False,False,False,False,True,4.009220874904224,1.901058155219832,0.06569704580483654,0.0035017000045627356,0.584812100045383
20320111,HistoryMargin-Residual,29,71,cutin_braking,True,False,True,True,False,0.4857418496875758,0.0,1.2126285970607844,0.0015032000374048948,0.15502679999917746
20320111,HistoryMargin-Residual,30,91,cutin_braking,False,True,False,True,True,1.3335076639939545,1.6108100540054058,0.6602857825947345,0.0014949999749660492,0.5632145999697968
20320111,HistoryMargin-Residual,31,66,cutin_braking,True,False,True,True,False,1.280320819704184,0.015089345501302788,1.1631528206031612,0.0014951999764889479,0.1386178000830114
20320111,HistoryMargin-Residual,32,102,cutin_braking,False,False,False,False,True,6.623782596148877,1.927436336427722,0.02748205883636027,0.001960400026291609,0.5777201000601053
20320111,HistoryMargin-Residual,33,99,cutin_braking,False,True,False,True,True,0.9453948566839743,1.455956299969963,0.6824232066462689,0.0015275999903678894,0.5660827000392601
20320111,HistoryMargin-Residual,34,115,cutin_braking,False,False,False,False,True,1.9417704407536924,1.844421850647749,0.1308699529143295,0.0015051000518724322,0.5846427000360563
20320111,HistoryMargin-Residual,35,106,cutin_braking,True,False,True,True,False,0.9807469889815944,0.017867222119746867,1.180286139908794,0.00168009998742491,0.13558929995633662
20320111,HistoryMargin-Residual,36,90,cutin_braking,True,False,True,True,False,2.1645697744408046,0.0,1.121502842760823,0.0015736999921500683,0.13812869996763766
20320111,HistoryMargin-Residual,37,82,cutin_braking,False,False,False,False,True,52.83885207294885,1.876019203436656,5.607027853974483e-09,0.0015645999228581786,0.557902800035663
