method,budget,scope,value,units,mean_CollisionCount,mean_CriticalCount,mean_SeveritySum,mean_CVS,mean_F,mean_NewHistoricalFailureCount,mean_selection_seconds
FPS-Severity,50,coverage,leave_one_out,12,0.08333333333333333,33.333333333333336,16.708333333333332,8.75,0.06940586051514995,0.0,0.08505825832253322
FPS-Severity,50,heterogeneity,idm_mobil,3,0.0,45.666666666666664,22.833333333333332,11.0,0.09252281658898094,0.0,0.08256500004790723
FPS-Balanced,10,overall,all,12,0.08333333333333333,6.416666666666667,3.25,2.5833333333333335,0.023904154308302214,0.0,0.10063043331804995
FPS-Balanced,10,coverage,leave_one_out,12,0.08333333333333333,6.416666666666667,3.25,2.5833333333333335,0.023904154308302214,0.0,0.10063043331804995
FPS-Balanced,10,heterogeneity,idm_mobil,3,0.0,6.666666666666667,3.3333333333333335,2.6666666666666665,0.02455797777422938,0.0,0.09217549996295323
FPS-Balanced,20,overall,all,12,0.08333333333333333,12.25,6.166666666666667,4.125,0.036347226532092276,0.3333333333333333,0.10063043331804995
FPS-Balanced,20,coverage,leave_one_out,12,0.08333333333333333,12.25,6.166666666666667,4.125,0.036347226532092276,0.3333333333333333,0.10063043331804995
FPS-Balanced,20,heterogeneity,idm_mobil,3,0.0,13.666666666666666,6.833333333333333,4.5,0.03948726985581521,0.0,0.09217549996295323
FPS-Balanced,30,overall,all,12,0.08333333333333333,17.583333333333332,8.833333333333334,5.541666666666667,0.04804542453389809,0.8333333333333334,0.10063043331804995
FPS-Balanced,30,coverage,leave_one_out,12,0.08333333333333333,17.583333333333332,8.833333333333334,5.541666666666667,0.04804542453389809,0.8333333333333334,0.10063043331804995
FPS-Balanced,30,heterogeneity,idm_mobil,3,0.0,20.666666666666668,10.333333333333334,6.166666666666667,0.05289017526726447,0.0,0.09217549996295323
FPS-Balanced,50,overall,all,12,0.08333333333333333,27.25,13.666666666666666,7.625,0.06655525813890943,1.8333333333333333,0.10063043331804995
FPS-Balanced,50,coverage,leave_one_out,12,0.08333333333333333,27.25,13.666666666666666,7.625,0.06655525813890943,1.8333333333333333,0.10063043331804995
FPS-Balanced,50,heterogeneity,idm_mobil,3,0.0,32.333333333333336,16.166666666666668,8.5,0.07579333588875427,0.0,0.09217549996295323
FPS-Marginal,10,overall,all,12,0.0,5.25,2.625,2.5416666666666665,0.04256704410299711,0.0,0.5079297666573742
FPS-Marginal,10,coverage,leave_one_out,12,0.0,5.25,2.625,2.5416666666666665,0.04256704410299711,0.0,0.5079297666573742
FPS-Marginal,10,heterogeneity,idm_mobil,3,0.0,6.666666666666667,3.3333333333333335,3.3333333333333335,0.061401075227565355,0.0,0.4892623333338027
FPS-Marginal,20,overall,all,12,0.0,11.5,5.75,5.208333333333333,0.06105279186798032,0.0,0.5079297666573742
FPS-Marginal,20,coverage,leave_one_out,12,0.0,11.5,5.75,5.208333333333333,0.06105279186798032,0.0,0.5079297666573742
FPS-Marginal,20,heterogeneity,idm_mobil,3,0.0,14.666666666666666,7.333333333333333,6.5,0.0812237379379554,0.0,0.4892623333338027
FPS-Marginal,30,overall,all,12,0.0,17.833333333333332,8.916666666666666,7.5,0.07322876247472605,0.0,0.5079297666573742
FPS-Marginal,30,coverage,leave_one_out,12,0.0,17.833333333333332,8.916666666666666,7.5,0.07322876247472605,0.0,0.5079297666573742
FPS-Marginal,30,heterogeneity,idm_mobil,3,0.0,24.666666666666668,12.333333333333334,10.5,0.09622575092443413,0.0,0.4892623333338027
FPS-Marginal,50,overall,all,12,0.0,30.083333333333332,15.041666666666666,10.208333333333334,0.091192429668928,0.0,0.5079297666573742
FPS-Marginal,50,coverage,leave_one_out,12,0.0,30.083333333333332,15.041666666666666,10.208333333333334,0.091192429668928,0.0,0.5079297666573742
FPS-Marginal,50,heterogeneity,idm_mobil,3,0.0,43.333333333333336,21.666666666666668,13.333333333333334,0.11092397223363377,0.0,0.4892623333338027
MeanResidual-Risk,10,overall,all,12,0.08333333333333333,7.333333333333333,3.7083333333333335,3.2916666666666665,0.02649462072592441,0.0,0.17986883334621476
MeanResidual-Risk,10,coverage,leave_one_out,12,0.08333333333333333,7.333333333333333,3.7083333333333335,3.2916666666666665,0.02649462072592441,0.0,0.17986883334621476
MeanResidual-Risk,10,heterogeneity,idm_mobil,3,0.0,8.0,4.0,3.5,0.02809747279522219,0.0,0.17658293336474648
MeanResidual-Risk,20,overall,all,12,0.08333333333333333,14.0,7.041666666666667,4.666666666666667,0.04219800982127,0.0,0.17986883334621476
MeanResidual-Risk,20,coverage,leave_one_out,12,0.08333333333333333,14.0,7.041666666666667,4.666666666666667,0.04219800982127,0.0,0.17986883334621476
MeanResidual-Risk,20,heterogeneity,idm_mobil,3,0.0,18.0,9.0,5.5,0.05277036024142684,0.0,0.17658293336474648
MeanResidual-Risk,30,overall,all,12,0.08333333333333333,21.0,10.541666666666666,6.166666666666667,0.05455297269458043,0.0,0.17986883334621476
MeanResidual-Risk,30,coverage,leave_one_out,12,0.08333333333333333,21.0,10.541666666666666,6.166666666666667,0.05455297269458043,0.0,0.17986883334621476
MeanResidual-Risk,30,heterogeneity,idm_mobil,3,0.0,28.0,14.0,7.166666666666667,0.06982889108866881,0.0,0.17658293336474648
MeanResidual-Risk,50,overall,all,12,0.08333333333333333,33.75,16.916666666666668,7.375,0.06686298042327606,0.0,0.17986883334621476
MeanResidual-Risk,50,coverage,leave_one_out,12,0.08333333333333333,33.75,16.916666666666668,7.375,0.06686298042327606,0.0,0.17986883334621476
MeanResidual-Risk,50,heterogeneity,idm_mobil,3,0.0,47.0,23.5,8.333333333333334,0.08500071148815724,0.0,0.17658293336474648
MeanResidual-Marginal,10,overall,all,12,0.0,6.083333333333333,3.0416666666666665,2.9583333333333335,0.0483474926100721,0.0,0.5952054333368627
MeanResidual-Marginal,10,coverage,leave_one_out,12,0.0,6.083333333333333,3.0416666666666665,2.9583333333333335,0.0483474926100721,0.0,0.5952054333368627
MeanResidual-Marginal,10,heterogeneity,idm_mobil,3,0.0,8.333333333333334,4.166666666666667,4.0,0.0694248086751748,0.0,0.5625191333238035
MeanResidual-Marginal,20,overall,all,12,0.0,12.083333333333334,6.041666666666667,5.625,0.06571614530343305,0.0,0.5952054333368627
MeanResidual-Marginal,20,coverage,leave_one_out,12,0.0,12.083333333333334,6.041666666666667,5.625,0.06571614530343305,0.0,0.5952054333368627
MeanResidual-Marginal,20,heterogeneity,idm_mobil,3,0.0,17.333333333333332,8.666666666666666,8.0,0.09547943289094364,0.0,0.5625191333238035
MeanResidual-Marginal,30,overall,all,12,0.0,18.333333333333332,9.166666666666666,7.333333333333333,0.07471089419441242,0.0,0.5952054333368627
MeanResidual-Marginal,30,coverage,leave_one_out,12,0.0,18.333333333333332,9.166666666666666,7.333333333333333,0.07471089419441242,0.0,0.5952054333368627
MeanResidual-Marginal,30,heterogeneity,idm_mobil,3,0.0,26.666666666666668,13.333333333333334,10.5,0.1087070240723097,0.0,0.5625191333238035
MeanResidual-Marginal,50,overall,all,12,0.0,31.0,15.5,10.166666666666666,0.091201476741418,0.9166666666666666,0.5952054333368627
MeanResidual-Marginal,50,coverage,leave_one_out,12,0.0,31.0,15.5,10.166666666666666,0.091201476741418,0.9166666666666666,0.5952054333368627
MeanResidual-Marginal,50,heterogeneity,idm_mobil,3,0.0,45.333333333333336,22.666666666666668,14.333333333333334,0.13142300222323614,0.0,0.5625191333238035
CoRe-Risk,10,overall,all,12,0.08333333333333333,7.166666666666667,3.625,2.875,0.024685497516408857,0.0,0.20119246666824134
CoRe-Risk,10,coverage,leave_one_out,12,0.08333333333333333,7.166666666666667,3.625,2.875,0.024685497516408857,0.0,0.20119246666824134
CoRe-Risk,10,heterogeneity,idm_mobil,3,0.0,8.0,4.0,3.0,0.02650903452237689,0.0,0.19410553330089897
CoRe-Risk,20,overall,all,12,0.08333333333333333,14.25,7.166666666666667,4.291666666666667,0.041387154156537646,0.0,0.20119246666824134
CoRe-Risk,20,coverage,leave_one_out,12,0.08333333333333333,14.25,7.166666666666667,4.291666666666667,0.041387154156537646,0.0,0.20119246666824134
CoRe-Risk,20,heterogeneity,idm_mobil,3,0.0,18.0,9.0,4.833333333333333,0.05006066343879912,0.0,0.19410553330089897
CoRe-Risk,30,overall,all,12,0.08333333333333333,21.5,10.791666666666666,5.958333333333333,0.05390156754355722,0.0,0.20119246666824134
CoRe-Risk,30,coverage,leave_one_out,12,0.08333333333333333,21.5,10.791666666666666,5.958333333333333,0.05390156754355722,0.0,0.20119246666824134
CoRe-Risk,30,heterogeneity,idm_mobil,3,0.0,28.0,14.0,7.166666666666667,0.06950936829276146,0.0,0.19410553330089897
CoRe-Risk,50,overall,all,12,0.08333333333333333,34.666666666666664,17.375,8.833333333333334,0.07385966895833523,0.0,0.20119246666824134
CoRe-Risk,50,coverage,leave_one_out,12,0.08333333333333333,34.666666666666664,17.375,8.833333333333334,0.07385966895833523,0.0,0.20119246666824134
CoRe-Risk,50,heterogeneity,idm_mobil,3,0.0,48.0,24.0,11.0,0.09483674332225324,0.0,0.19410553330089897
CoRe-Marginal,10,overall,all,12,0.0,5.166666666666667,2.5833333333333335,2.5833333333333335,0.04793454597131814,0.0,0.6187685999902897
CoRe-Marginal,10,coverage,leave_one_out,12,0.0,5.166666666666667,2.5833333333333335,2.5833333333333335,0.04793454597131814,0.0,0.6187685999902897
CoRe-Marginal,10,heterogeneity,idm_mobil,3,0.0,7.333333333333333,3.6666666666666665,3.6666666666666665,0.07444345100627266,0.0,0.6103384000016376
CoRe-Marginal,20,overall,all,12,0.0,11.75,5.875,5.416666666666667,0.06763470193663991,0.0,0.6187685999902897
CoRe-Marginal,20,coverage,leave_one_out,12,0.0,11.75,5.875,5.416666666666667,0.06763470193663991,0.0,0.6187685999902897
CoRe-Marginal,20,heterogeneity,idm_mobil,3,0.0,15.333333333333334,7.666666666666667,7.0,0.09758405179155748,0.0,0.6103384000016376
CoRe-Marginal,30,overall,all,12,0.0,18.0,9.0,7.666666666666667,0.07752432142604011,0.0,0.6187685999902897
CoRe-Marginal,30,coverage,leave_one_out,12,0.0,18.0,9.0,7.666666666666667,0.07752432142604011,0.0,0.6187685999902897
CoRe-Marginal,30,heterogeneity,idm_mobil,3,0.0,24.333333333333332,12.166666666666666,10.5,0.11022639869820468,0.0,0.6103384000016376
CoRe-Marginal,50,overall,all,12,0.08333333333333333,30.666666666666668,15.375,11.041666666666666,0.09485174894371894,0.0,0.6187685999902897
CoRe-Marginal,50,coverage,leave_one_out,12,0.08333333333333333,30.666666666666668,15.375,11.041666666666666,0.09485174894371894,0.0,0.6187685999902897
CoRe-Marginal,50,heterogeneity,idm_mobil,3,0.0,42.333333333333336,21.166666666666668,14.666666666666666,0.1294874750049861,0.0,0.6103384000016376
TargetOnlyGP-Marginal,10,overall,all,12,0.0,3.8333333333333335,1.9166666666666667,1.875,0.04121528410887481,1.5,0.616065525013255
TargetOnlyGP-Marginal,10,coverage,leave_one_out,12,0.0,3.8333333333333335,1.9166666666666667,1.875,0.04121528410887481,1.5,0.616065525013255
TargetOnlyGP-Marginal,10,heterogeneity,idm_mobil,3,0.0,4.0,2.0,2.0,0.05426446745755039,0.0,0.621401633368805
TargetOnlyGP-Marginal,20,overall,all,12,0.0,8.0,4.0,3.7083333333333335,0.0579411058720439,3.3333333333333335,0.616065525013255
TargetOnlyGP-Marginal,20,coverage,leave_one_out,12,0.0,8.0,4.0,3.7083333333333335,0.0579411058720439,3.3333333333333335,0.616065525013255
TargetOnlyGP-Marginal,20,heterogeneity,idm_mobil,3,0.0,9.0,4.5,4.5,0.07477158153037673,0.0,0.621401633368805
TargetOnlyGP-Marginal,30,overall,all,12,0.0,12.416666666666666,6.208333333333333,5.5,0.07327330270419298,4.916666666666667,0.616065525013255
TargetOnlyGP-Marginal,30,coverage,leave_one_out,12,0.0,12.416666666666666,6.208333333333333,5.5,0.07327330270419298,4.916666666666667,0.616065525013255
TargetOnlyGP-Marginal,30,heterogeneity,idm_mobil,3,0.0,13.333333333333334,6.666666666666667,6.166666666666667,0.0881633509716049,0.0,0.621401633368805
TargetOnlyGP-Marginal,50,overall,all,12,0.0,20.75,10.375,8.375,0.09149054342736435,9.083333333333334,0.616065525013255
TargetOnlyGP-Marginal,50,coverage,leave_one_out,12,0.0,20.75,10.375,8.375,0.09149054342736435,9.083333333333334,0.616065525013255
TargetOnlyGP-Marginal,50,heterogeneity,idm_mobil,3,0.0,23.0,11.5,9.833333333333334,0.10800709485069608,0.0,0.621401633368805
Random,10,overall,all,240,0.0,3.7916666666666665,1.8958333333333333,1.8125,0.022849239810895202,1.6916666666666667,0.0002243316688691266
Random,10,coverage,leave_one_out,240,0.0,3.7916666666666665,1.8958333333333333,1.8125,0.022849239810895202,1.6916666666666667,0.0002243316688691266
Random,10,heterogeneity,idm_mobil,60,0.0,3.533333333333333,1.7666666666666666,1.7333333333333334,0.03075000652737507,0.0,0.00023533166386187078
Random,20,overall,all,240,0.008333333333333333,7.508333333333334,3.7583333333333333,3.4625,0.03973149572131361,3.3583333333333334,0.0002243316688691266
Random,20,coverage,leave_one_out,240,0.008333333333333333,7.508333333333334,3.7583333333333333,3.4625,0.03973149572131361,3.3583333333333334,0.0002243316688691266
Random,20,heterogeneity,idm_mobil,60,0.0,7.166666666666667,3.5833333333333335,3.3833333333333333,0.052164282201289124,0.0,0.00023533166386187078
Random,30,overall,all,240,0.016666666666666666,11.091666666666667,5.554166666666666,4.883333333333334,0.05186640954121066,5.041666666666667,0.0002243316688691266
Random,30,coverage,leave_one_out,240,0.016666666666666666,11.091666666666667,5.554166666666666,4.883333333333334,0.05186640954121066,5.041666666666667,0.0002243316688691266
Random,30,heterogeneity,idm_mobil,60,0.0,10.1,5.05,4.583333333333333,0.06506475875793248,0.0,0.00023533166386187078
Random,50,overall,all,240,0.016666666666666666,18.475,9.245833333333334,7.508333333333334,0.07244281915119463,8.275,0.0002243316688691266
Random,50,coverage,leave_one_out,240,0.016666666666666666,18.475,9.245833333333334,7.508333333333334,0.07244281915119463,8.275,0.0002243316688691266
Random,50,heterogeneity,idm_mobil,60,0.0,16.533333333333335,8.266666666666667,7.15,0.08533702945537215,0.0,0.00023533166386187078
FPS-Risk,10,heterogeneity,vi_ttc,3,0.0,10.0,5.0,4.166666666666667,0.033952831876218996,0.0,0.08314043337789674
FPS-Risk,20,heterogeneity,vi_ttc,3,0.0,20.0,10.0,5.5,0.049718041171780275,0.0,0.08314043337789674
FPS-Risk,30,heterogeneity,vi_ttc,3,0.0,30.0,15.0,7.666666666666667,0.06585841011401371,0.0,0.08314043337789674
FPS-Risk,50,heterogeneity,vi_ttc,3,0.0,50.0,25.0,12.666666666666666,0.09170057644137858,0.0,0.08314043337789674
FPS-Severity,10,heterogeneity,vi_ttc,3,0.0,10.0,5.0,4.166666666666667,0.033952831876218996,0.0,0.08293686663576712
FPS-Severity,20,heterogeneity,vi_ttc,3,0.0,20.0,10.0,5.5,0.049718041171780275,0.0,0.08293686663576712
FPS-Severity,30,heterogeneity,vi_ttc,3,0.0,30.0,15.0,7.666666666666667,0.06585841011401371,0.0,0.08293686663576712
FPS-Severity,50,heterogeneity,vi_ttc,3,0.0,50.0,25.0,12.666666666666666,0.09170057644137858,0.0,0.08293686663576712
FPS-Balanced,10,heterogeneity,vi_ttc,3,0.0,10.0,5.0,3.8333333333333335,0.03104008697264876,0.0,0.0942344000019754
FPS-Balanced,20,heterogeneity,vi_ttc,3,0.0,20.0,10.0,6.0,0.05070468507500935,1.3333333333333333,0.0942344000019754
FPS-Balanced,30,heterogeneity,vi_ttc,3,0.0,30.0,15.0,8.666666666666666,0.07353591116880652,3.3333333333333335,0.0942344000019754
FPS-Balanced,50,heterogeneity,vi_ttc,3,0.0,50.0,25.0,13.166666666666666,0.11042654332171421,7.333333333333333,0.0942344000019754
FPS-Marginal,10,heterogeneity,vi_ttc,3,0.0,10.0,5.0,5.0,0.08504080138874097,0.0,0.5088481666365018
FPS-Marginal,20,heterogeneity,vi_ttc,3,0.0,20.0,10.0,9.5,0.11644692759356816,0.0,0.5088481666365018
FPS-Marginal,30,heterogeneity,vi_ttc,3,0.0,30.0,15.0,13.5,0.13455035577856111,0.0,0.5088481666365018
FPS-Marginal,50,heterogeneity,vi_ttc,3,0.0,50.0,25.0,19.0,0.16443250761055844,0.0,0.5088481666365018
MeanResidual-Risk,10,heterogeneity,vi_ttc,3,0.0,10.0,5.0,4.5,0.0324366484755465,0.0,0.18437209997015694
MeanResidual-Risk,20,heterogeneity,vi_ttc,3,0.0,20.0,10.0,6.5,0.05564731777872826,0.0,0.18437209997015694
MeanResidual-Risk,30,heterogeneity,vi_ttc,3,0.0,30.0,15.0,8.166666666666666,0.07380823610494934,0.0,0.18437209997015694
MeanResidual-Risk,50,heterogeneity,vi_ttc,3,0.0,50.0,25.0,9.666666666666666,0.09338531145272022,0.0,0.18437209997015694
MeanResidual-Marginal,10,heterogeneity,vi_ttc,3,0.0,10.0,5.0,4.833333333333333,0.07503895951013026,0.0,0.6190192666836083
MeanResidual-Marginal,20,heterogeneity,vi_ttc,3,0.0,20.0,10.0,9.333333333333334,0.10248566572341282,0.0,0.6190192666836083
MeanResidual-Marginal,30,heterogeneity,vi_ttc,3,0.0,30.0,15.0,11.833333333333334,0.1182253975118237,0.0,0.6190192666836083
MeanResidual-Marginal,50,heterogeneity,vi_ttc,3,0.0,50.0,25.0,16.333333333333332,0.14857969198457724,3.6666666666666665,0.6190192666836083
CoRe-Risk,10,heterogeneity,vi_ttc,3,0.0,10.0,5.0,4.0,0.030848210202701204,0.0,0.20755286666098982
CoRe-Risk,20,heterogeneity,vi_ttc,3,0.0,20.0,10.0,6.0,0.050947024600868994,0.0,0.20755286666098982
CoRe-Risk,30,heterogeneity,vi_ttc,3,0.0,30.0,15.0,7.666666666666667,0.06626842576268276,0.0,0.20755286666098982
CoRe-Risk,50,heterogeneity,vi_ttc,3,0.0,50.0,25.0,12.333333333333334,0.10468147017548719,0.0,0.20755286666098982
CoRe-Marginal,10,heterogeneity,vi_ttc,3,0.0,10.0,5.0,5.0,0.08471558551264637,0.0,0.6318882999864096
CoRe-Marginal,20,heterogeneity,vi_ttc,3,0.0,20.0,10.0,9.666666666666666,0.11572320232126758,0.0,0.6318882999864096
CoRe-Marginal,30,heterogeneity,vi_ttc,3,0.0,30.0,15.0,13.5,0.13360208187997505,0.0,0.6318882999864096
CoRe-Marginal,50,heterogeneity,vi_ttc,3,0.0,50.0,25.0,18.833333333333332,0.16227834456975362,0.0,0.6318882999864096
TargetOnlyGP-Marginal,10,heterogeneity,vi_ttc,3,0.0,10.0,5.0,5.0,0.09531983513072535,6.0,0.5997507333134612
TargetOnlyGP-Marginal,20,heterogeneity,vi_ttc,3,0.0,20.0,10.0,9.333333333333334,0.13389680694977277,13.333333333333334,0.5997507333134612
TargetOnlyGP-Marginal,30,heterogeneity,vi_ttc,3,0.0,30.0,15.0,13.333333333333334,0.16332571201591442,19.666666666666668,0.5997507333134612
TargetOnlyGP-Marginal,50,heterogeneity,vi_ttc,3,0.0,50.0,25.0,19.666666666666668,0.20879331027354994,36.333333333333336,0.5997507333134612
Random,10,heterogeneity,vi_ttc,60,0.0,10.0,5.0,4.716666666666667,0.04898663578449771,6.766666666666667,0.00022307999897748233
Random,20,heterogeneity,vi_ttc,60,0.03333333333333333,20.0,10.016666666666667,9.1,0.08754001308102975,13.433333333333334,0.00022307999897748233
Random,30,heterogeneity,vi_ttc,60,0.06666666666666667,30.0,15.033333333333333,12.933333333333334,0.11657974280837871,20.166666666666668,0.00022307999897748233
Random,50,heterogeneity,vi_ttc,60,0.06666666666666667,49.9,24.983333333333334,19.4,0.16253781888775226,33.1,0.00022307999897748233
FPS-Risk,10,heterogeneity,mcts_cv,3,0.3333333333333333,3.6666666666666665,2.0,1.6666666666666667,0.020056699715704476,0.0,0.08749073332486053
FPS-Risk,20,heterogeneity,mcts_cv,3,0.3333333333333333,5.333333333333333,2.8333333333333335,2.3333333333333335,0.023182455841416327,0.0,0.08749073332486053
FPS-Risk,30,heterogeneity,mcts_cv,3,0.3333333333333333,7.0,3.6666666666666665,3.0,0.0268612032128481,0.0,0.08749073332486053
FPS-Risk,50,heterogeneity,mcts_cv,3,0.3333333333333333,9.333333333333334,4.833333333333333,4.0,0.030999048266377394,0.0,0.08749073332486053
FPS-Severity,10,heterogeneity,mcts_cv,3,0.3333333333333333,3.6666666666666665,2.0,1.6666666666666667,0.020056699715704476,0.0,0.08477816664769004
FPS-Severity,20,heterogeneity,mcts_cv,3,0.3333333333333333,5.333333333333333,2.8333333333333335,2.3333333333333335,0.023182455841416327,0.0,0.08477816664769004
FPS-Severity,30,heterogeneity,mcts_cv,3,0.3333333333333333,7.0,3.6666666666666665,3.0,0.0268612032128481,0.0,0.08477816664769004
FPS-Severity,50,heterogeneity,mcts_cv,3,0.3333333333333333,9.333333333333334,4.833333333333333,4.0,0.030999048266377394,0.0,0.08477816664769004
FPS-Balanced,10,heterogeneity,mcts_cv,3,0.3333333333333333,3.0,1.6666666666666667,1.3333333333333333,0.017593667664382712,0.0,0.10963236664732297
FPS-Balanced,20,heterogeneity,mcts_cv,3,0.3333333333333333,4.333333333333333,2.3333333333333335,2.0,0.021215149720321114,0.0,0.10963236664732297
FPS-Balanced,30,heterogeneity,mcts_cv,3,0.3333333333333333,5.0,2.6666666666666665,2.3333333333333335,0.02259597446835704,0.0,0.10963236664732297
FPS-Balanced,50,heterogeneity,mcts_cv,3,0.3333333333333333,5.666666666666667,3.0,2.5,0.02371616618700767,0.0,0.10963236664732297
FPS-Marginal,10,heterogeneity,mcts_cv,3,0.0,0.0,0.0,0.0,0.0,0.0,0.5305455666578686
FPS-Marginal,20,heterogeneity,mcts_cv,3,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.004700007604568869,0.0,0.5305455666578686
FPS-Marginal,30,heterogeneity,mcts_cv,3,0.0,1.0,0.5,0.5,0.011312217801357086,0.0,0.5305455666578686
FPS-Marginal,50,heterogeneity,mcts_cv,3,0.0,3.6666666666666665,1.8333333333333333,1.6666666666666667,0.022575219445241452,0.0,0.5305455666578686
MeanResidual-Risk,10,heterogeneity,mcts_cv,3,0.3333333333333333,3.0,1.6666666666666667,1.5,0.016730649212133585,0.0,0.1718330334018295
MeanResidual-Risk,20,heterogeneity,mcts_cv,3,0.3333333333333333,4.333333333333333,2.3333333333333335,2.0,0.021224356165971014,0.0,0.1718330334018295
MeanResidual-Risk,30,heterogeneity,mcts_cv,3,0.3333333333333333,7.333333333333333,3.8333333333333335,3.3333333333333335,0.02728666880530183,0.0,0.1718330334018295
MeanResidual-Risk,50,heterogeneity,mcts_cv,3,0.3333333333333333,9.0,4.666666666666667,4.0,0.030016289262903468,0.0,0.1718330334018295
MeanResidual-Marginal,10,heterogeneity,mcts_cv,3,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0017766450248777141,0.0,0.6019415666814893
MeanResidual-Marginal,20,heterogeneity,mcts_cv,3,0.0,1.0,0.5,0.5,0.006778430934479604,0.0,0.6019415666814893
MeanResidual-Marginal,30,heterogeneity,mcts_cv,3,0.0,3.3333333333333335,1.6666666666666667,1.3333333333333333,0.010264639211383675,0.0,0.6019415666814893
MeanResidual-Marginal,50,heterogeneity,mcts_cv,3,0.0,7.333333333333333,3.6666666666666665,3.1666666666666665,0.01713788445045303,0.0,0.6019415666814893
CoRe-Risk,10,heterogeneity,mcts_cv,3,0.3333333333333333,3.0,1.6666666666666667,1.5,0.016730649212133585,0.0,0.18995560003289333
CoRe-Risk,20,heterogeneity,mcts_cv,3,0.3333333333333333,4.666666666666667,2.5,2.1666666666666665,0.022837480717094624,0.0,0.18995560003289333
CoRe-Risk,30,heterogeneity,mcts_cv,3,0.3333333333333333,8.333333333333334,4.333333333333333,3.6666666666666665,0.02924627002027973,0.0,0.18995560003289333
CoRe-Risk,50,heterogeneity,mcts_cv,3,0.3333333333333333,9.0,4.666666666666667,4.0,0.030016289262903468,0.0,0.18995560003289333
CoRe-Marginal,10,heterogeneity,mcts_cv,3,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.004146986858150469,0.0,0.618665499961935
CoRe-Marginal,20,heterogeneity,mcts_cv,3,0.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.010925417792630074,0.0,0.618665499961935
CoRe-Marginal,30,heterogeneity,mcts_cv,3,0.0,3.0,1.5,1.5,0.013718443636283365,0.0,0.618665499961935
