method,rank,scenario_id,template_id,selection_reason,selected_build_id,session_id,mode,ego_collision,inconclusive,regression,execution_id,episode_cost,contributing_pattern_ids,new_pattern_id,target_observations_before_query,history_source_count
FBRT-Memory,1,4179803:fbrt_lead_emergency_brake:wide_initial:1,fbrt_lead_emergency_brake,posterior_mean_failure_probability,merge_brake2,legacy_regression_seed4179803_merge_brake2:FBRT-Memory:0,regression,False,False,False,legacy-62cff735853430266f7d30e9,0,[],,0,1
FBRT-Memory,2,4179803:fbrt_cutout_static:core_boundary:0,fbrt_cutout_static,posterior_mean_failure_probability,merge_brake2,legacy_regression_seed4179803_merge_brake2:FBRT-Memory:0,regression,False,False,False,legacy-e66af40744b8cde2327ef76c,0,[],,1,1
FBRT-Memory,3,4179803:fbrt_cutout_static:initial:16,fbrt_cutout_static,posterior_mean_failure_probability,merge_brake2,legacy_regression_seed4179803_merge_brake2:FBRT-Memory:0,regression,False,False,False,legacy-426937777d900a07a3b1213a,0,[],,2,1
FBRT-Memory,4,4179803:fbrt_cutin:initial:27,fbrt_cutin,posterior_mean_failure_probability,merge_brake2,legacy_regression_seed4179803_merge_brake2:FBRT-Memory:0,regression,False,False,False,legacy-80af79a299fa86edd9e7983d,0,[],,3,1
FBRT-Memory,5,4179803:fbrt_cutin:initial:15,fbrt_cutin,posterior_mean_failure_probability,merge_brake2,legacy_regression_seed4179803_merge_brake2:FBRT-Memory:0,regression,True,False,True,legacy-d0658a47920c269d58a56acf,0,[],pat-e3bde536a598570e,4,1
FBRT-Memory,6,4179803:fbrt_lead_emergency_brake:wide_initial:21,fbrt_lead_emergency_brake,posterior_mean_failure_probability,merge_brake2,legacy_regression_seed4179803_merge_brake2:FBRT-Memory:0,regression,False,False,False,legacy-0b7ac6df96dd27be10eab72b,0,[],,5,1
FBRT-Memory,7,4179803:fbrt_lead_emergency_brake:wide_initial:9,fbrt_lead_emergency_brake,posterior_mean_failure_probability,merge_brake2,legacy_regression_seed4179803_merge_brake2:FBRT-Memory:0,regression,False,False,False,legacy-7e3348ac146c52304cf17a77,0,[],,6,1
FBRT-Memory,8,4179803:fbrt_cutin:initial:7,fbrt_cutin,posterior_mean_failure_probability,merge_brake2,legacy_regression_seed4179803_merge_brake2:FBRT-Memory:0,regression,False,False,False,legacy-451f9342f2948000d97a1b7d,0,[],,7,1
FBRT-Memory,9,4179803:fbrt_cutin:initial:5,fbrt_cutin,posterior_mean_failure_probability,merge_brake2,legacy_regression_seed4179803_merge_brake2:FBRT-Memory:0,regression,False,False,False,legacy-276c98b4a0ae78649ce66415,0,[],,8,1
FBRT-Memory,10,4179803:fbrt_stop_hold_go:initial:0,fbrt_stop_hold_go,global_art_maximin,merge_brake2,legacy_regression_seed4179803_merge_brake2:FBRT-Memory:0,regression,False,False,False,legacy-0a69b0c5e9daf6d374bfd141,0,[],,9,1
FBRT-Memory,11,4179803:fbrt_cutin:probe:2,fbrt_cutin,posterior_mean_failure_probability,merge_brake2,legacy_regression_seed4179803_merge_brake2:FBRT-Memory:0,regression,False,False,False,legacy-96072e1b85d15d312f2c22b6,0,"[""pat-e3bde536a598570e""]",,10,1
FBRT-Memory,12,4179803:fbrt_stop_hold_go:initial:5,fbrt_stop_hold_go,posterior_mean_failure_probability,merge_brake2,legacy_regression_seed4179803_merge_brake2:FBRT-Memory:0,regression,False,False,False,legacy-b4eed332129dc9dd5a73d152,0,[],,11,1
FBRT-Memory,13,4179803:fbrt_cutin:initial:3,fbrt_cutin,posterior_mean_failure_probability,merge_brake2,legacy_regression_seed4179803_merge_brake2:FBRT-Memory:0,regression,False,False,False,legacy-32e6559a8934bcec86323a0b,0,"[""pat-e3bde536a598570e""]",,12,1
FBRT-Memory,14,4179803:fbrt_cutout_static:initial:8,fbrt_cutout_static,posterior_mean_failure_probability,merge_brake2,legacy_regression_seed4179803_merge_brake2:FBRT-Memory:0,regression,False,False,False,legacy-f38c32c5941e2d5ee68b2f9f,0,[],,13,1
FBRT-Memory,15,4179803:fbrt_stop_hold_go:probe:0,fbrt_stop_hold_go,posterior_mean_failure_probability,merge_brake2,legacy_regression_seed4179803_merge_brake2:FBRT-Memory:0,regression,False,False,False,legacy-f06b03051ac619029a2d88af,0,[],,14,1
FBRT-Memory,16,4179803:fbrt_cutin:initial:14,fbrt_cutin,posterior_mean_failure_probability,merge_brake2,legacy_regression_seed4179803_merge_brake2:FBRT-Memory:0,regression,False,False,False,legacy-f2ea433a33f98fb105618c0f,0,[],,15,1
FBRT-Memory,17,4179803:fbrt_cutin:initial:16,fbrt_cutin,posterior_mean_failure_probability,merge_brake2,legacy_regression_seed4179803_merge_brake2:FBRT-Memory:0,regression,True,False,True,legacy-295fd1fdae4a7a62831c9591,0,[],pat-7c5e3273312fe305,16,1
FBRT-Memory,18,4179803:fbrt_cutin:initial:8,fbrt_cutin,posterior_mean_failure_probability,merge_brake2,legacy_regression_seed4179803_merge_brake2:FBRT-Memory:0,regression,False,False,False,legacy-95078319cc1f4743d8cc7ea0,0,"[""pat-7c5e3273312fe305""]",,17,1
FBRT-Memory,19,4179803:fbrt_cutin:initial:23,fbrt_cutin,posterior_mean_failure_probability,merge_brake2,legacy_regression_seed4179803_merge_brake2:FBRT-Memory:0,regression,False,False,False,legacy-dee3c610ce7b9553cc859974,0,"[""pat-e3bde536a598570e""]",,18,1
FBRT-Memory,20,4179803:fbrt_cutin:initial:6,fbrt_cutin,global_art_maximin,merge_brake2,legacy_regression_seed4179803_merge_brake2:FBRT-Memory:0,regression,False,False,False,legacy-13fc6d60b85b2e17eeb23c06,0,[],,19,1
