seed,target,method,query,index,mode,ego_collision,near_miss,background_collision,event,completed,min_ttc,min_clearance,response,expert,log_bayes_factor,selection_seconds,elapsed_seconds
20330504,vi_ttc,EvidenceGate,1,21,fast_intrusion,True,False,True,True,False,0.5193559443529303,0.007564803045191254,1.2102594553425534,static,0.0,0.0004251999780535698,0.12270409998018295
20330504,vi_ttc,EvidenceGate,2,101,cutin_braking,True,False,True,True,False,0.43334092388281964,0.0033101065539214167,1.216375201172211,static,0.0,0.0004691999638453126,0.14656090002972633
20330504,vi_ttc,EvidenceGate,3,161,lead_braking,True,False,True,True,False,0.42221501002838274,0.0,1.2171791483080097,static,-0.2876820724517808,0.00047990004532039165,0.19875679991673678
20330504,vi_ttc,EvidenceGate,4,223,stop_and_go,True,False,True,True,False,0.507687880011176,0.0,1.2110788213299788,static,-0.6931471805599452,0.0004757000133395195,0.06274119997397065
20330504,vi_ttc,EvidenceGate,5,267,slow_lead_following,True,False,True,True,False,0.4669963485003458,0.0,1.2139613665024993,static,-1.1631508098056809,0.00048530008643865585,0.07037840003613383
20330504,vi_ttc,EvidenceGate,6,181,lead_braking,True,False,True,True,False,0.45807178444515084,0.0,1.2145988181689926,static,-1.6739764335716716,0.0004778999136760831,0.168301000026986
20330504,vi_ttc,EvidenceGate,7,89,cutin_braking,False,True,False,True,True,0.511957611489183,0.4987822942822051,0.7107786183823919,static,-1.9252908618525777,0.0004678999539464712,0.5786508999299258
20330504,vi_ttc,EvidenceGate,8,269,slow_lead_following,True,False,True,True,False,0.39868924629651237,0.0,1.218888945369729,static,-2.1972245773362196,0.0004754000110551715,0.08659540000371635
20330504,vi_ttc,EvidenceGate,9,59,fast_intrusion,False,True,False,True,True,0.7413692347506601,1.0473606309068908,0.6952611395044644,static,-2.484906649788001,0.0004885999951511621,0.565078999963589
20330504,vi_ttc,EvidenceGate,10,213,stop_and_go,True,False,True,True,False,0.43056507041454395,0.0,1.2165755024432907,static,-2.7850112422383386,0.00048209994565695524,0.09312550001777709
20330504,vi_ttc,EvidenceGate,11,171,lead_braking,True,False,True,True,False,0.46011268666000077,0.0,1.2144528760824407,static,-3.0951661705421785,0.00043100002221763134,0.18810269993264228
20330504,vi_ttc,EvidenceGate,12,125,cutin_braking,False,True,False,True,True,0.7294685560059692,0.862778481868705,0.69603725790685,static,-3.2958368660043296,0.0004365000640973449,0.5643152000848204
20330504,vi_ttc,EvidenceGate,13,315,slow_lead_following,True,False,True,True,False,0.4362615715120187,0.0,1.2161646517728344,static,-3.503476230782574,0.00044219999108463526,0.07455689995549619
20330504,vi_ttc,EvidenceGate,14,29,fast_intrusion,True,False,True,True,False,0.5661666733715367,0.0,1.2070041193699055,static,-3.7170503310806327,0.00042719999328255653,0.15097369998693466
20330504,vi_ttc,EvidenceGate,15,195,stop_and_go,True,False,True,True,False,0.7448572886748327,0.0,1.1950342443058437,static,-3.9357395320454622,0.0004550999728962779,0.22609350003767759
20330504,vi_ttc,EvidenceGate,16,179,lead_braking,True,False,True,True,False,0.37886640139782146,0.0,1.2203400681918004,static,-4.158883083359672,0.0004688999615609646,0.29995610006153584
20330504,vi_ttc,EvidenceGate,17,77,cutin_braking,True,False,True,True,False,0.4517948679534168,0.0,1.2150482945128882,static,-4.321402012857447,0.00043429993093013763,0.17398610000964254
20330504,vi_ttc,EvidenceGate,18,293,slow_lead_following,True,False,True,True,False,0.38399001404935057,0.0,1.2199640769684148,static,-4.487387150331708,0.0005352000007405877,0.0884253999684006
20330504,vi_ttc,EvidenceGate,19,61,fast_intrusion,False,True,False,True,True,0.8016736445952034,1.0211155303485382,0.6913752900646276,static,-4.656463480375642,0.0004400999750941992,0.5830680999206379
20330504,vi_ttc,EvidenceGate,20,193,stop_and_go,True,False,True,True,False,0.3505296240539489,0.0,1.222431170981063,static,-4.828313737302301,0.0005283999489620328,0.21782379993237555
20330504,vi_ttc,EvidenceGate,21,151,lead_braking,True,False,True,True,False,0.35530881734649195,0.0,1.2220771058933901,static,-5.002667124447079,0.00044650002382695675,0.19598859990946949
20330504,vi_ttc,EvidenceGate,22,67,cutin_braking,True,False,True,True,False,0.5667442858064052,0.0,1.206964267155412,static,-5.1384686656061405,0.0004412999842315912,0.1366257999325171
20330504,vi_ttc,EvidenceGate,23,305,slow_lead_following,True,False,True,True,False,0.36841324023211575,0.0,1.2211091573972706,static,-5.276338459829262,0.00043100002221763134,0.10384969995357096
20330504,vi_ttc,EvidenceGate,24,11,fast_intrusion,False,True,False,True,True,1.089119739276508,1.5861701997296234,0.6738896677619274,static,-5.416100402204419,0.0004409999819472432,0.5639580999268219
20330504,vi_ttc,EvidenceGate,25,239,stop_and_go,True,False,True,True,False,0.5115009944372644,0.0,1.2108107025278023,static,-5.557599964478118,0.0004390999674797058,0.18191970000043511
