protocol,variant,target_sut,executions,collisions,critical_events,first_collision_budget,first_collision_censored,invalid_executions,empty_filters,candidate_attempts,precheck_passed,unique_candidates,sem_above_threshold,duplicate_executions,duplicate_execution_ratio,simulation_seconds,simulation_wall_seconds,candidate_generation_seconds,sem_inference_seconds,collisions_per_simulation_minute,wall_seconds
paper_nm,RMS-H,SUT-A,20,3,3,5,False,0,0,24,24,24,0,0,0.0,122.60000000000001,2.512071900011506,0.0010370000236434862,1.8999999156221747e-06,1.468189233278956,2.6232928999961587
paper_nm,2SMS-H,SUT-A,20,2,2,10,False,0,0,24,24,24,0,0,0.0,129.60000000000002,2.669755399998394,0.0010492000437807292,1.700012944638729e-06,0.9259259259259257,2.7796698000020115
paper_nm,RMS+SEM-H,SUT-A,20,20,20,1,False,0,0,2000,2000,2000,439,0,0.0,34.400000000000006,0.7819573000015225,0.02956249995622784,0.2804494999727467,34.88372093023255,1.2276033999951323
paper_nm,2SMS+SEM-H,SUT-A,20,20,20,1,False,0,0,2000,2000,2000,434,0,0.0,34.000000000000014,0.7923114000732312,0.03482259997690562,0.28895139998348895,35.29411764705881,1.2556526999978814
matched_nm100,RMS-H,SUT-A,20,3,3,9,False,0,0,800,800,800,0,0,0.0,124.80000000000001,2.5824743999692146,0.012276300025405362,1.2999997125007212e-05,1.4423076923076923,2.7110705000086455
matched_nm100,2SMS-H,SUT-A,20,4,4,3,False,0,0,800,800,800,0,0,0.0,120.20000000000002,2.5003977000014856,0.012665999995078892,1.9999861251562834e-06,1.9966722129783694,2.6295927000028314
matched_nm100,RMS+SEM-H,SUT-A,20,20,20,1,False,0,0,2000,2000,2000,452,0,0.0,34.60000000000001,0.7845152000081725,0.03130169998621568,0.2875085999548901,34.682080924855484,1.2415136999916285
matched_nm100,2SMS+SEM-H,SUT-A,20,20,20,1,False,0,0,2000,2000,2000,430,0,0.0,32.800000000000004,0.7601619999768445,0.03430030001618434,0.28629789999104105,36.58536585365853,1.2155653000081657
