seed,target,method,query,index,mode,ego_collision,near_miss,background_collision,event,completed,min_ttc,min_clearance,response,selection_seconds,elapsed_seconds
20330703,vi_ttc,ModeShift-Risk,1,26,fast_intrusion,False,True,False,True,True,0.43667251147740255,0.28684463812783695,0.7161350435692408,0.00016419996973127127,0.5922971999971196
20330703,vi_ttc,ModeShift-Risk,2,50,fast_intrusion,True,False,True,True,False,0.45865978481224445,0.0,1.214556760896122,0.00020330003462731838,0.11929450009483844
20330703,vi_ttc,ModeShift-Risk,3,56,fast_intrusion,False,True,False,True,True,0.5601234652059998,0.647724582153401,0.7074215293061055,0.00020970008336007595,0.5409578999970108
20330703,vi_ttc,ModeShift-Risk,4,4,fast_intrusion,False,True,False,True,True,0.6125822884445259,0.7821569566354971,0.7038260271104138,0.00019319995772093534,0.5512497000163421
20330703,vi_ttc,ModeShift-Risk,5,28,fast_intrusion,False,True,False,True,True,0.5670372851775213,0.27819416099094524,0.706944054675762,0.00022409996017813683,0.5423532000277191
20330703,vi_ttc,ModeShift-Risk,6,42,fast_intrusion,True,False,True,True,False,0.560243928998455,0.0,1.2074132005453064,0.00019859999883919954,0.13611780002247542
20330703,vi_ttc,ModeShift-Risk,7,301,slow_lead_following,True,False,True,True,False,0.39611195137256416,0.0,1.2190770732909508,0.00023060000967234373,0.07374829996842891
20330703,vi_ttc,ModeShift-Risk,8,162,lead_braking,True,False,True,True,False,0.43658380179710604,0.0,1.216141434753939,0.00024289998691529036,0.0722507000900805
20330703,vi_ttc,ModeShift-Risk,9,72,cutin_braking,True,False,True,True,False,0.41763570638857234,0.007800075650301901,1.2175109112055456,0.00023410003632307053,0.15408849995583296
20330703,vi_ttc,ModeShift-Risk,10,238,stop_and_go,True,False,True,True,False,0.4109303600444704,0.0,1.217997616922409,0.00022139993961900473,0.08951790002174675
20330703,vi_ttc,ModeShift-Risk,11,319,slow_lead_following,True,False,True,True,False,0.44125678660180706,0.0,1.2158050216174479,0.00017460004892200232,0.06837629992514849
20330703,vi_ttc,ModeShift-Risk,12,96,cutin_braking,True,False,True,True,False,0.46601301041913434,0.0022310934928845296,1.2140315101175492,0.00023929995950311422,0.14617500000167638
20330703,vi_ttc,ModeShift-Risk,13,279,slow_lead_following,True,False,True,True,False,1.9739792698970267,0.0,1.1294724125439315,0.00017239991575479507,0.3251472000265494
20330703,vi_ttc,ModeShift-Risk,14,192,stop_and_go,True,False,True,True,False,0.5540148087443526,0.0,1.2078443152241083,0.0001767000649124384,0.1474822999443859
20330703,vi_ttc,ModeShift-Risk,15,90,cutin_braking,True,False,True,True,False,0.5132993714881797,0.0,1.2106843680212607,0.00017889996524900198,0.1347476999508217
20330703,vi_ttc,ModeShift-Risk,16,250,stop_and_go,True,False,True,True,False,0.32424624109996236,0.0,1.2243884804629652,0.00017829996068030596,0.1866962999338284
20330703,vi_ttc,ModeShift-Risk,17,80,cutin_braking,True,False,True,True,False,0.48881087738133966,0.0,1.2124111872682355,0.0001724000321701169,0.1546055000508204
20330703,vi_ttc,ModeShift-Risk,18,120,cutin_braking,False,True,False,True,True,0.92515441464021,1.2299051330457236,0.683658143353125,0.00017269991803914309,0.5475301999831572
20330703,vi_ttc,ModeShift-Risk,19,246,stop_and_go,True,False,True,True,False,0.3165174010460647,0.0,1.2249673133190506,0.000188700039871037,0.1989496999885887
20330703,vi_ttc,ModeShift-Risk,20,202,stop_and_go,True,False,True,True,False,0.33821934838302664,0.0,1.2233457758816495,0.00017520005349069834,0.2514651999808848
20330703,vi_ttc,ModeShift-Risk,21,222,stop_and_go,True,False,True,True,False,0.4141430135883828,0.0,1.2177642916047517,0.00017730006948113441,0.21281010005623102
20330703,vi_ttc,ModeShift-Risk,22,208,stop_and_go,True,False,True,True,False,0.37321575844502836,0.0,1.220755480311095,0.0001772999530658126,0.2331693999003619
20330703,vi_ttc,ModeShift-Risk,23,249,stop_and_go,True,False,True,True,False,0.3087035987932902,0.0,1.2255540270981438,0.00018900004215538502,0.32914249994792044
20330703,vi_ttc,ModeShift-Risk,24,236,stop_and_go,True,False,True,True,False,0.49104809726069465,2.842170943040401e-14,1.2122528428072186,0.00018560001626610756,0.24765470006968826
20330703,vi_ttc,ModeShift-Risk,25,218,stop_and_go,True,False,True,True,False,0.3267148195687445,0.0,1.2242039162180949,0.00018810003530234098,0.25914079998619854
20330703,vi_ttc,ModeShift-Risk,26,158,lead_braking,True,False,True,True,False,0.32539410327574814,0.0,1.2243026412028173,0.00017410004511475563,0.20636349997948855
20330703,vi_ttc,ModeShift-Risk,27,148,lead_braking,True,False,True,True,False,0.2962119780073186,0.0,1.226495163582803,0.00023939996026456356,0.18664859991986305
20330703,vi_ttc,ModeShift-Risk,28,182,lead_braking,True,False,True,True,False,0.4913298501059857,0.0,1.2122329094624853,0.0003706000279635191,0.23808809998445213
20330703,vi_ttc,ModeShift-Risk,29,174,lead_braking,True,False,True,True,False,0.3561234274294249,0.0,1.2220168119965469,0.00017689995002001524,0.20082849997561425
20330703,vi_ttc,ModeShift-Risk,30,146,lead_braking,True,False,True,True,False,0.6578916293554732,0.0,1.2007707496387547,0.0001802999759092927,0.2662207999965176
20330703,vi_ttc,ModeShift-Risk,31,188,lead_braking,True,False,True,True,False,0.38686684771529306,0.0,1.2197532447188164,0.00017549993935972452,0.2220567000331357
20330703,vi_ttc,ModeShift-Risk,32,230,stop_and_go,True,False,True,True,False,0.5286828044090345,2.842170943040401e-14,1.2096067835927862,0.00018309999722987413,0.2634137000422925
20330703,vi_ttc,ModeShift-Risk,33,248,stop_and_go,True,False,True,True,False,0.6862947496987416,0.0,1.19887888101151,0.00017579994164407253,0.3091957999859005
20330703,vi_ttc,ModeShift-Risk,34,195,stop_and_go,True,False,True,True,False,0.393328152965751,2.842170943040401e-14,1.219280456441838,0.0001984999980777502,0.3030191999860108
