seed,target,method,query,index,mode,ego_collision,near_miss,background_collision,event,completed,min_ttc,min_clearance,response,selection_seconds,elapsed_seconds
20330703,vi_ttc,SourceStatic-Marginal,1,319,slow_lead_following,True,False,True,True,False,0.44125678660180706,0.0,1.2158050216174479,0.001974000013433397,0.07271659991238266
20330703,vi_ttc,SourceStatic-Marginal,2,50,fast_intrusion,True,False,True,True,False,0.45865978481224445,0.0,1.214556760896122,0.002274799975566566,0.12636100000236183
20330703,vi_ttc,SourceStatic-Marginal,3,26,fast_intrusion,False,True,False,True,True,0.43667251147740255,0.28684463812783695,0.7161350435692408,0.001950400066561997,0.5565822999924421
20330703,vi_ttc,SourceStatic-Marginal,4,72,cutin_braking,True,False,True,True,False,0.41763570638857234,0.007800075650301901,1.2175109112055456,0.0019536999752745032,0.16912619990762323
20330703,vi_ttc,SourceStatic-Marginal,5,162,lead_braking,True,False,True,True,False,0.43658380179710604,0.0,1.216141434753939,0.0019308999180793762,0.07862299995031208
20330703,vi_ttc,SourceStatic-Marginal,6,96,cutin_braking,True,False,True,True,False,0.46601301041913434,0.0022310934928845296,1.2140315101175492,0.003000800032168627,0.16641480010002851
20330703,vi_ttc,SourceStatic-Marginal,7,56,fast_intrusion,False,True,False,True,True,0.5601234652059998,0.647724582153401,0.7074215293061055,0.0020291999680921435,0.5731706999940798
20330703,vi_ttc,SourceStatic-Marginal,8,301,slow_lead_following,True,False,True,True,False,0.39611195137256416,0.0,1.2190770732909508,0.002833200036548078,0.07594670006074011
20330703,vi_ttc,SourceStatic-Marginal,9,279,slow_lead_following,True,False,True,True,False,1.9739792698970267,0.0,1.1294724125439315,0.0018858000403270125,0.3408671000506729
20330703,vi_ttc,SourceStatic-Marginal,10,238,stop_and_go,True,False,True,True,False,0.4109303600444704,0.0,1.217997616922409,0.0026157000102102757,0.09804810001514852
20330703,vi_ttc,SourceStatic-Marginal,11,273,slow_lead_following,True,False,True,True,False,0.36595715082111874,0.0,1.2212902528049603,0.0019400999881327152,0.1073631999315694
20330703,vi_ttc,SourceStatic-Marginal,12,4,fast_intrusion,False,True,False,True,True,0.6125822884445259,0.7821569566354971,0.7038260271104138,0.004537399974651635,0.6325241000158712
20330703,vi_ttc,SourceStatic-Marginal,13,28,fast_intrusion,False,True,False,True,True,0.5670372851775213,0.27819416099094524,0.706944054675762,0.0031156999757513404,0.6187894999748096
20330703,vi_ttc,SourceStatic-Marginal,14,42,fast_intrusion,True,False,True,True,False,0.560243928998455,0.0,1.2074132005453064,0.0019751000218093395,0.144619399914518
20330703,vi_ttc,SourceStatic-Marginal,15,158,lead_braking,True,False,True,True,False,0.32539410327574814,0.0,1.2243026412028173,0.0019377999706193805,0.2102353998925537
20330703,vi_ttc,SourceStatic-Marginal,16,261,slow_lead_following,True,False,True,True,False,0.4009935755634395,0.0,1.2187208791902873,0.0020786999957636,0.09406670008320361
20330703,vi_ttc,SourceStatic-Marginal,17,120,cutin_braking,False,True,False,True,True,0.92515441464021,1.2299051330457236,0.683658143353125,0.0024103999603539705,0.556446100003086
20330703,vi_ttc,SourceStatic-Marginal,18,275,slow_lead_following,False,False,False,False,True,2.5266673090520504,2.527807414460696,0.10768803490919995,0.0019486999372020364,0.5648974999785423
20330703,vi_ttc,SourceStatic-Marginal,19,192,stop_and_go,True,False,True,True,False,0.5540148087443526,0.0,1.2078443152241083,0.0019745000172406435,0.15804020001087338
20330703,vi_ttc,SourceStatic-Marginal,20,311,slow_lead_following,False,False,False,False,True,2.3002106127195874,2.6146919706887957,0.11613160187320251,0.002132499939762056,0.5538547999458387
20330703,vi_ttc,SourceStatic-Marginal,21,148,lead_braking,True,False,True,True,False,0.2962119780073186,0.0,1.226495163582803,0.002275399980135262,0.1838749999878928
20330703,vi_ttc,SourceStatic-Marginal,22,90,cutin_braking,True,False,True,True,False,0.5132993714881797,0.0,1.2106843680212607,0.001961900037713349,0.13555840007029474
20330703,vi_ttc,SourceStatic-Marginal,23,250,stop_and_go,True,False,True,True,False,0.32424624109996236,0.0,1.2243884804629652,0.0018376000225543976,0.1842476000310853
20330703,vi_ttc,SourceStatic-Marginal,24,80,cutin_braking,True,False,True,True,False,0.48881087738133966,0.0,1.2124111872682355,0.002266000024974346,0.1651667000260204
20330703,vi_ttc,SourceStatic-Marginal,25,92,cutin_braking,False,True,False,True,True,0.8249925422870041,1.221422869441308,0.6898935028627368,0.0024202000349760056,0.6048955998849124
20330703,vi_ttc,SourceStatic-Marginal,26,44,fast_intrusion,False,True,False,True,True,0.9484783276579395,1.4559936495918138,0.6822358040836034,0.0021562998881563544,0.5804480999941006
20330703,vi_ttc,SourceStatic-Marginal,27,182,lead_braking,True,False,True,True,False,0.4913298501059857,0.0,1.2122329094624853,0.0022139999782666564,0.22409619996324182
20330703,vi_ttc,SourceStatic-Marginal,28,289,slow_lead_following,True,False,True,True,False,0.4092722839558329,2.842170943040401e-14,1.2181181357695772,0.0023976999800652266,0.11589610006194562
20330703,vi_ttc,SourceStatic-Marginal,29,16,fast_intrusion,False,True,False,True,True,0.8739660555966555,1.3654448495438796,0.6868187507174135,0.0025087998947128654,0.5726571000413969
20330703,vi_ttc,SourceStatic-Marginal,30,285,slow_lead_following,True,False,True,True,False,0.6755509419312915,0.0,1.1995923967170388,0.002652499941177666,0.3147565999533981
20330703,vi_ttc,SourceStatic-Marginal,31,108,cutin_braking,True,False,True,True,False,0.5173546814280041,0.13029336608955847,1.2103997636205068,0.002017199993133545,0.18282520002685487
20330703,vi_ttc,SourceStatic-Marginal,32,52,fast_intrusion,False,True,False,True,True,0.5787289253901086,0.3671275631639474,0.7061391190537071,0.001987299998290837,0.5757691999897361
20330703,vi_ttc,SourceStatic-Marginal,33,188,lead_braking,True,False,True,True,False,0.38686684771529306,0.0,1.2197532447188164,0.0019874999998137355,0.2211004999699071
20330703,vi_ttc,SourceStatic-Marginal,34,122,cutin_braking,True,False,True,True,False,0.5945451829456223,0.003048517361989728,1.2050551956997495,0.003054400091059506,0.14513640000950545
20330703,vi_ttc,SourceStatic-Marginal,35,116,cutin_braking,False,True,False,True,True,0.7670670066614326,1.1537940346171804,0.6935956906667043,0.0020954000065103173,0.5744519999716431
20330703,vi_ttc,SourceStatic-Marginal,36,174,lead_braking,True,False,True,True,False,0.3561234274294249,0.0,1.2220168119965469,0.0020285999635234475,0.20578800002112985
20330703,vi_ttc,SourceStatic-Marginal,37,317,slow_lead_following,False,False,False,False,True,2.901622213087788,3.479996464383362,0.09503578581885394,0.002139999996870756,0.5775072000687942
20330703,vi_ttc,SourceStatic-Marginal,38,246,stop_and_go,True,False,True,True,False,0.3165174010460647,0.0,1.2249673133190506,0.0020087999291718006,0.21342949999962002
20330703,vi_ttc,SourceStatic-Marginal,39,146,lead_braking,True,False,True,True,False,0.6578916293554732,0.0,1.2007707496387547,0.002007800037972629,0.3009273000061512
20330703,vi_ttc,SourceStatic-Marginal,40,10,fast_intrusion,False,True,False,True,True,0.6930483757359565,0.4221412487632529,0.6984316667237072,0.0020878000650554895,0.6058087999699637
