seed,target,method,query,index,mode,ego_collision,near_miss,background_collision,event,completed,min_ttc,min_clearance,response,selection_seconds,elapsed_seconds
20330703,vi_ttc,RandomSafe,1,29,fast_intrusion,False,True,False,True,True,1.3148690760596036,0.7514443141789993,0.6612847160508786,0.00011989998165518045,0.5593569000484422
20330703,vi_ttc,RandomSafe,2,174,lead_braking,True,False,True,True,False,0.3561234274294249,0.0,1.2220168119965469,0.00011100003030151129,0.20566510001663119
20330703,vi_ttc,RandomSafe,3,21,fast_intrusion,False,False,False,False,True,inf,3.7055652112807316,0.0,0.00012069998774677515,0.5975507999537513
20330703,vi_ttc,RandomSafe,4,10,fast_intrusion,False,True,False,True,True,0.6930483757359565,0.4221412487632529,0.6984316667237072,0.00011170003563165665,0.5631279000081122
20330703,vi_ttc,RandomSafe,5,15,fast_intrusion,False,False,False,False,True,50.33944942354521,9.437146136278022,1.2899067233999927e-08,0.00011269992683082819,0.5541976999957114
20330703,vi_ttc,RandomSafe,6,274,slow_lead_following,False,False,False,False,True,inf,9.334256402042229,0.0,0.00012969993986189365,0.5575946999015287
20330703,vi_ttc,RandomSafe,7,148,lead_braking,True,False,True,True,False,0.2962119780073186,0.0,1.226495163582803,0.00012530002277344465,0.18845510005485266
20330703,vi_ttc,RandomSafe,8,0,fast_intrusion,False,False,False,False,True,2.48350800350633,1.9819236022374827,0.10924847954749671,0.00011739996261894703,0.5600511999800801
20330703,vi_ttc,RandomSafe,9,225,stop_and_go,False,False,False,False,True,5.418206850041427,9.125180618468647,0.04107468388494014,0.00012679991777986288,0.5546733000082895
20330703,vi_ttc,RandomSafe,10,113,cutin_braking,True,False,True,True,False,0.741643532722895,0.018813828579103537,1.1952432870757503,0.00013760000001639128,0.1295246999943629
20330703,vi_ttc,RandomSafe,11,133,lead_braking,False,False,False,False,True,2.636241028619957,1.5841464806769068,0.10382573911260597,7.269997149705887e-05,0.621469400008209
20330703,vi_ttc,RandomSafe,12,125,cutin_braking,False,False,False,False,True,5.146818748022776,1.8740139797276736,0.044963662722783466,6.550003308802843e-05,0.5900401000399143
20330703,vi_ttc,RandomSafe,13,136,lead_braking,False,False,False,False,True,4.069088104644102,11.244124243638993,0.06439900716598464,6.539991591125727e-05,0.5820687999948859
20330703,vi_ttc,RandomSafe,14,289,slow_lead_following,True,False,True,True,False,0.4092722839558329,2.842170943040401e-14,1.2181181357695772,6.590003613382578e-05,0.10826090001501143
20330703,vi_ttc,RandomSafe,15,35,fast_intrusion,False,False,False,False,True,inf,4.774833634380644,0.0,6.330001633614302e-05,0.5539384000003338
20330703,vi_ttc,RandomSafe,16,233,stop_and_go,False,False,False,False,True,5.230006002312628,13.367643317952755,0.04373398915965066,6.220000796020031e-05,0.5707377000944689
20330703,vi_ttc,RandomSafe,17,293,slow_lead_following,False,False,False,False,True,5.953964703804777,4.708247169411919,0.034357008043534226,6.790005136281252e-05,0.5611084999982268
20330703,vi_ttc,RandomSafe,18,91,cutin_braking,False,False,False,False,True,inf,12.791222144093592,0.0,6.510003004223108e-05,0.5666157999075949
20330703,vi_ttc,RandomSafe,19,281,slow_lead_following,False,False,False,False,True,5.976996670563981,5.817837880180633,0.034094248157907,6.530003156512976e-05,0.5652884000446647
20330703,vi_ttc,RandomSafe,20,18,fast_intrusion,True,False,True,True,False,0.8017501803129601,0.012171516024364693,1.1913704077785108,6.599992047995329e-05,0.155364100006409
20330703,vi_ttc,RandomSafe,21,221,stop_and_go,False,False,False,False,True,2.6626258636808715,8.145492970808561,0.10291660121455666,9.350001346319914e-05,0.5801900998922065
20330703,vi_ttc,RandomSafe,22,234,stop_and_go,True,False,True,True,False,0.6002339935401724,0.0,1.2046667240831428,6.470002699643373e-05,0.2843826999887824
20330703,vi_ttc,RandomSafe,23,1,fast_intrusion,False,False,False,False,True,inf,1.5561660614172654,0.0,6.46000262349844e-05,0.5701970999361947
20330703,vi_ttc,RandomSafe,24,187,lead_braking,False,False,False,False,True,5.628050655235648,13.077403537530984,0.038299775432327175,7.069995626807213e-05,0.545463899965398
20330703,vi_ttc,RandomSafe,25,297,slow_lead_following,False,False,False,False,True,5.663867204011856,13.904171767548362,0.03784523889468616,6.320001557469368e-05,0.5669707000488415
20330703,vi_ttc,RandomSafe,26,39,fast_intrusion,False,False,False,False,True,7.328972527310652,1.9999996712467247,0.021725139133296142,6.340001709759235e-05,0.5968998000025749
20330703,vi_ttc,RandomSafe,27,121,cutin_braking,False,False,False,False,True,inf,1.4810391563476242,0.0,6.38000201433897e-05,0.5588858000701293
20330703,vi_ttc,RandomSafe,28,292,slow_lead_following,False,False,False,False,True,4.597927688814754,1.164073404532175,0.05399105339263441,6.479991134256124e-05,0.5807444000383839
