seed,method,query,index,mode,ego_collision,near_miss,background_collision,event,completed,min_ttc,min_clearance,response,selection_seconds,elapsed_seconds
20320419,TargetOnly-Residual,1,0,fast_intrusion,False,False,False,False,True,1.8827038424429632,1.5881508729484297,0.13347216715599605,0.00048439996317029,0.5970001999521628
20320419,TargetOnly-Residual,2,64,cutin_braking,False,False,False,False,True,inf,1.554128793522404,0.0,0.0007197000086307526,0.6029855000087991
20320419,TargetOnly-Residual,3,128,lead_braking,False,False,False,False,True,inf,4.1724579948435805,0.0,0.0014396000187844038,0.5741491999942809
20320419,TargetOnly-Residual,4,192,stop_and_go,False,False,False,False,True,inf,7.033951374017394,0.0,0.001039199996739626,0.5845064000459388
20320419,TargetOnly-Residual,5,256,slow_lead_following,False,True,False,True,True,1.4633251423747196,1.5149287218174112,0.653497744084909,0.001191799994558096,0.5679076999658719
20320419,TargetOnly-Residual,6,312,slow_lead_following,False,False,False,False,True,2.022185741927399,1.7467379667395806,0.1274085693075299,0.0038958999793976545,0.5723735999781638
20320419,TargetOnly-Residual,7,280,slow_lead_following,False,True,False,True,True,1.2889337753087717,1.4628369234160525,0.6626850830247342,0.0013383999466896057,0.5545449999626726
20320419,TargetOnly-Residual,8,296,slow_lead_following,False,False,False,False,True,1.627462246618336,1.6692269649520601,0.14532512915552748,0.0013551999581977725,0.5553903999971226
20320419,TargetOnly-Residual,9,272,slow_lead_following,False,False,False,False,True,1.6795919650033884,1.4377545899512554,0.14282169005716153,0.0015496000414714217,0.5563356000930071
20320419,TargetOnly-Residual,10,77,cutin_braking,True,False,True,True,False,0.4407774084248574,0.11668966084214438,1.21583950844536,0.0015534000704064965,0.19151620008051395
20320419,TargetOnly-Residual,11,117,cutin_braking,False,True,False,True,True,1.128645613447263,1.2829148646942805,0.6716136472601864,0.0013775000115856528,0.5581257999874651
20320419,TargetOnly-Residual,12,101,cutin_braking,False,True,False,True,True,0.5146235732049192,0.41243945631990203,0.7105913923419213,0.0015826000599190593,0.5841537000378594
20320419,TargetOnly-Residual,13,105,cutin_braking,True,False,True,True,False,0.5161490129915969,0.0,1.2104843380655,0.0014329999685287476,0.18204169999808073
20320419,TargetOnly-Residual,14,81,cutin_braking,False,False,False,False,True,1.5780455775981403,1.4404322517275876,0.1477387816270676,0.0018611999694257975,0.5818326999433339
20320419,TargetOnly-Residual,15,93,cutin_braking,False,False,False,False,True,1.6311483357261765,1.702081331954164,0.14514667835034764,0.001369300065562129,0.5690340999281034
20320419,TargetOnly-Residual,16,119,cutin_braking,True,False,True,True,False,0.5706598194974404,0.03184615341955647,1.2066943181724938,0.001601699972525239,0.13520949997473508
20320419,TargetOnly-Residual,17,79,cutin_braking,True,False,True,True,False,0.9808974899894596,0.0,1.1802770957204023,0.0019856999861076474,0.16781490005087107
20320419,TargetOnly-Residual,18,127,cutin_braking,True,False,True,True,False,0.5974329118990308,0.0,1.2048579093913236,0.0017248999793082476,0.12227350007742643
20320419,TargetOnly-Residual,19,72,cutin_braking,False,False,False,False,True,2.3048325427471177,1.4571158467328218,0.11595282224710422,0.0016370000084862113,0.5809377999976277
20320419,TargetOnly-Residual,20,97,cutin_braking,False,True,False,True,True,1.0011621296269269,0.9756536770667105,0.6790634492267139,0.0014304999494925141,0.5861008999636397
20320419,TargetOnly-Residual,21,108,cutin_braking,True,False,True,True,False,1.9783846637873193,0.005439148750033245,1.129282426413634,0.001485500019043684,0.17188949999399483
20320419,TargetOnly-Residual,22,68,cutin_braking,True,False,True,True,False,4.834376551226782,0.026424360295641106,1.0498990551372684,0.0014492999762296677,0.1559928999049589
20320419,TargetOnly-Residual,23,124,cutin_braking,False,False,False,False,True,inf,1.4353933177655724,0.0,0.0013931000139564276,0.5733042999636382
