seed,method,query,index,mode,ego_collision,near_miss,background_collision,event,completed,min_ttc,min_clearance,response,selection_seconds,elapsed_seconds
20320419,RandomSafe,1,89,cutin_braking,False,True,False,True,True,0.6618057880523976,0.7959367351830163,0.7005089709245331,0.00010679999832063913,0.5997411999851465
20320419,RandomSafe,2,108,cutin_braking,True,False,True,True,False,1.9783846637873193,0.005439148750033245,1.129282426413634,0.00012720003724098206,0.16107870009727776
20320419,RandomSafe,3,267,slow_lead_following,False,False,False,False,True,inf,1.9974393361579348,0.0,0.0001284999307245016,0.6199158999370411
20320419,RandomSafe,4,16,fast_intrusion,False,False,False,False,True,inf,1.6486374302315687,0.0,0.0001404000213369727,0.5853294000262395
20320419,RandomSafe,5,310,slow_lead_following,False,False,False,False,True,2.1050098460534987,1.8726842182696917,0.12393918096303701,0.0001338999718427658,0.5637123000342399
20320419,RandomSafe,6,128,lead_braking,False,False,False,False,True,inf,4.1724579948435805,0.0,0.00012620002962648869,0.5684489000122994
20320419,RandomSafe,7,102,cutin_braking,False,False,False,False,True,21.401861423447983,1.999998736160814,0.00019938993683516837,0.00012449990026652813,0.578360200044699
20320419,RandomSafe,8,69,cutin_braking,False,False,False,False,True,1.9598708613655034,1.8074551765927154,0.1300827297497555,0.00012790004257112741,0.5673028000164777
20320419,RandomSafe,9,217,stop_and_go,False,False,False,False,True,2.669402039256637,1.936560293418839,0.10268440322916565,0.0001370999962091446,0.5638486999087036
20320419,RandomSafe,10,214,stop_and_go,False,False,False,False,True,inf,1.9994519430644575,0.0,0.0001398000167682767,0.578122999984771
20320419,RandomSafe,11,249,stop_and_go,False,False,False,False,True,549.9602891211358,1.9994462870891705,6.067834565514224e-81,8.17000400274992e-05,0.6106281999964267
20320419,RandomSafe,12,98,cutin_braking,False,False,False,False,True,inf,11.361497790149404,0.0,8.180004078894854e-05,0.5723890999797732
20320419,RandomSafe,13,181,lead_braking,False,False,False,False,True,20.901736186446698,1.9999138791108562,0.00023556121155551417,8.040003012865782e-05,0.569352800026536
20320419,RandomSafe,14,52,fast_intrusion,False,False,False,False,True,inf,1.1935805864661664,0.0,7.599999662488699e-05,0.5868827999802306
20320419,RandomSafe,15,277,slow_lead_following,False,False,False,False,True,37.612638833859734,2.120328932494362,8.973313554125318e-07,8.139992132782936e-05,0.5609224999789149
20320419,RandomSafe,16,50,fast_intrusion,False,False,False,False,True,inf,6.369743667173133,0.0,8.370005525648594e-05,0.5809317000675946
20320419,RandomSafe,17,280,slow_lead_following,False,True,False,True,True,1.2889337753087717,1.4628369234160525,0.6626850830247342,8.25000461190939e-05,0.5880874000722542
20320419,RandomSafe,18,302,slow_lead_following,False,True,False,True,True,1.182953964479948,1.5794334318656542,0.6685349134313652,7.840001489967108e-05,0.6153007999528199
20320419,RandomSafe,19,97,cutin_braking,False,True,False,True,True,1.0011621296269269,0.9756536770667105,0.6790634492267139,8.420005906373262e-05,0.5832688000518829
20320419,RandomSafe,20,142,lead_braking,False,False,False,False,True,inf,1.999998537486344,0.0,7.599999662488699e-05,0.5955317000625655
20320419,RandomSafe,21,289,slow_lead_following,False,False,False,False,True,inf,2.777691187508737,0.0,7.830001413822174e-05,0.6130433999933302
20320419,RandomSafe,22,179,lead_braking,False,False,False,False,True,5.54647471319207,1.9865474696404157,0.03935551090482884,0.00010369997471570969,0.5783692999975756
20320419,RandomSafe,23,297,slow_lead_following,False,False,False,False,True,inf,1.9997742012343727,0.0,8.099991828203201e-05,0.5872231000103056
20320419,RandomSafe,24,286,slow_lead_following,False,True,False,True,True,1.4120249442600477,1.6288634857114979,0.6561451364269012,0.00010329997166991234,0.5808020000113174
20320419,RandomSafe,25,88,cutin_braking,False,False,False,False,True,33.296017006470855,1.9991850846077563,3.783100310235122e-06,7.87999015301466e-05,0.5690514000598341
20320419,RandomSafe,26,105,cutin_braking,True,False,True,True,False,0.5161490129915969,0.0,1.2104843380655,8.899997919797897e-05,0.18605949997436255
20320419,RandomSafe,27,54,fast_intrusion,False,False,False,False,True,4.5535680530997515,1.9997069081244732,0.05479532609954828,8.590007200837135e-05,0.6314523000037298
20320419,RandomSafe,28,41,fast_intrusion,False,True,False,True,True,1.1790550673640234,1.6466999636629267,0.6687540892538157,8.869997691363096e-05,0.5916345999576151
20320419,RandomSafe,29,14,fast_intrusion,False,False,False,False,True,inf,12.264475496604037,0.0,7.760000880807638e-05,0.604566799942404
20320419,RandomSafe,30,130,lead_braking,False,False,False,False,True,24.213651057252623,2.196085339290715,7.81007123466739e-05,8.709996473044157e-05,0.6225601000478491
20320419,RandomSafe,31,149,lead_braking,False,False,False,False,True,4.641308755904928,1.9898573804812285,0.053215941261103156,8.5500068962574e-05,0.594836900010705
20320419,RandomSafe,32,144,lead_braking,False,False,False,False,True,inf,1.9973562129685392,0.0,7.930002175271511e-05,0.5756733999587595
20320419,RandomSafe,33,93,cutin_braking,False,False,False,False,True,1.6311483357261765,1.702081331954164,0.14514667835034764,8.17000400274992e-05,0.5691098999232054
20320419,RandomSafe,34,84,cutin_braking,False,True,False,True,True,inf,0.15621978349317342,0.5,8.400005754083395e-05,0.588144600042142
20320419,RandomSafe,35,252,stop_and_go,False,False,False,False,True,inf,1.9999646290815973,0.0,0.00013450009282678366,0.6351899000583217
20320419,RandomSafe,36,23,fast_intrusion,False,False,False,False,True,1.6345959356624746,1.7008964187945856,0.1449799715987141,9.380001574754715e-05,0.6871698999311775
20320419,RandomSafe,37,63,fast_intrusion,False,True,False,True,True,1.2656103702486554,1.301387385162367,0.663954802355256,7.90000194683671e-05,0.601843100041151
20320419,RandomSafe,38,308,slow_lead_following,False,False,False,False,True,2.529098033572586,1.3655202197846124,0.10760081693211002,7.559999357908964e-05,0.5735693000024185
20320419,RandomSafe,39,146,lead_braking,False,False,False,False,True,inf,22.407599165486474,0.0,8.430005982518196e-05,0.5657429000129923
20320419,RandomSafe,40,112,cutin_braking,False,False,False,False,True,inf,3.169189507347226,0.0,9.350001346319914e-05,0.5684775999980047
20320419,RandomSafe,41,133,lead_braking,False,False,False,False,True,12.670058225239206,1.9998357138057237,0.0036623615666086465,7.940002251416445e-05,0.5762765998952091
20320419,RandomSafe,42,296,slow_lead_following,False,False,False,False,True,1.627462246618336,1.6692269649520601,0.14532512915552748,8.239992894232273e-05,0.5675970000447705
20320419,RandomSafe,43,282,slow_lead_following,False,False,False,False,True,4.473873677433723,1.9903111630712855,0.05627045908662212,0.00020979996770620346,0.5684671000344679
