method_variant,episode,time_step,state,q_target,q_mixed,gap_scores,visits,critical
Uniform-QP-H,3,5,"[1, 2, 0, 13, 0, 0, 1, 1, 5, 1]","[0.0, 0.0, 0.0]","[0.019803558131059013, 0.02175368603070577, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 1]",True
Uniform-QP-H,3,6,"[1, 2, 0, 13, 0, 0, 0, 1, 6, 1]","[0.0, 0.0, 0.0]","[0.007434082031250001, 0.06293023129304251, 0.03867482503255209]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 1, 0]",True
Uniform-QP-H,3,7,"[1, 1, 0, 13, 0, 0, 0, 1, 7, 1]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 1, 0]",False
Uniform-QP-H,3,8,"[1, 1, 1, 12, 0, 0, 0, 1, 8, 1]","[0.4375, 0.0, 0.0]","[0.0, 0.2999623616536458, 0.4285176595052083]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[2, 0, 0]",True
Uniform-QP-H,4,0,"[2, 2, -1, 12, 0, 0, 1, 0, 0, 1]","[0.0, 0.0, 0.0]","[1.5012807706991836e-06, 1.1032887299855554e-07, 8.957962242762251e-07]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 1, 0]",True
Uniform-QP-H,4,1,"[2, 2, -1, 13, 0, 0, 1, 0, 1, 1]","[0.0, 0.0, 0.0]","[7.325633943080904e-06, 6.325129717588426e-06, 6.948955535888674e-06]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 1, 0]",True
Uniform-QP-H,4,2,"[2, 2, -1, 13, 0, 0, 1, 0, 2, 1]","[0.0, 0.0, 0.0]","[6.850380651156109e-05, 5.439352385203045e-05, 0.00017342869672179223]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 1]",True
Uniform-QP-H,4,3,"[1, 2, -1, 13, 0, 0, 1, 0, 3, 1]","[0.0, 0.0, 0.0]","[0.0006245385312537352, 0.0007631998538970948, 0.0006635530261198681]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 2]",True
Uniform-QP-H,4,4,"[1, 2, -1, 13, 0, 0, 1, 0, 4, 1]","[0.0, 0.0, 0.0]","[0.004510278922319413, 0.004617092256744703, 0.0037672321319580085]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1, 0, 1]",True
Uniform-QP-H,4,5,"[1, 2, -2, 13, 0, 0, 1, 1, 5, 1]","[0.0, 0.0, 0.0]","[0.027076822916666667, 0.016423543294270836, 0.006114325510958832]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 1]",True
Uniform-QP-H,4,6,"[1, 2, -1, 13, 0, 0, 0, 1, 6, 1]","[0.0, 0.0, 0.0]","[0.08536834716796876, 0.11290701794903726, 0.18885024021069208]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[2, 0, 0]",True
Uniform-QP-H,4,7,"[1, 1, -1, 13, 0, 0, 0, 1, 7, 1]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[1, 1, 0]",False
Uniform-QP-H,5,0,"[4, 0, -5, 12, 0, 0, 0, 2, 0, 2]","[0.0, 0.0, 0.0]","[1.724960433443388e-07, 1.7172495524088546e-08, 1.2527287801106775e-07]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 1, 0]",True
Uniform-QP-H,5,1,"[4, 0, -4, 12, 0, 0, 0, 2, 1, 2]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[1, 0, 0]",False
Uniform-QP-H,5,2,"[4, 0, -4, 11, 0, 0, 0, 2, 2, 2]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 1, 0]",False
Uniform-QP-H,5,3,"[3, 0, -3, 10, 0, 0, 0, 2, 3, 2]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 1, 0]",False
Uniform-QP-H,5,4,"[3, 0, -3, 10, 0, 0, 0, 2, 4, 2]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 1, 0]",False
Uniform-QP-H,5,5,"[3, 0, -2, 10, 0, 0, 0, 2, 5, 2]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 0, 1]",False
Uniform-QP-H,5,6,"[3, 0, -2, 9, 0, 0, 0, 2, 6, 2]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 1, 0]",False
Uniform-QP-H,5,7,"[2, 0, -3, 9, 0, 0, 0, 2, 7, 2]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 1, 0]",False
Uniform-QP-H,5,8,"[2, 0, -3, 8, 0, 0, 0, 2, 8, 2]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[1, 0, 0]",False
Uniform-QP-H,5,9,"[2, 0, -3, 8, 0, 0, 0, 2, 9, 2]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 1, 0]",False
Uniform-QP-H,5,10,"[1, 0, -3, 7, 0, 0, 0, 2, 10, 2]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 1, 0]",False
Uniform-QP-H,5,11,"[1, 0, -2, 6, 0, 0, 0, 3, 11, 2]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 1, 0]",False
Uniform-QP-H,6,0,"[2, 2, -6, 13, 0, 0, 1, 0, 3, 1]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 0, 1]",False
Uniform-QP-H,6,1,"[2, 2, -5, 13, 0, 0, 1, 0, 4, 1]","[0.0, 0.0, 0.0]","[0.023294014285973597, 0.011737766690904924, 0.00021714666993939745]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 1]",True
Uniform-QP-H,6,2,"[1, 2, -5, 13, 0, 0, 1, 1, 5, 1]","[0.0, 0.0, 0.0]","[0.41110398865331493, 0.0005236278272024505, 0.02644330964743703]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1, 0, 0]",True
Uniform-QP-H,6,3,"[0, 2, -6, 13, 0, 0, 0, 1, 6, 1]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 0, 1]",False
Uniform-QP-H,7,0,"[2, 2, -1, 12, 0, 0, 1, 0, 0, 1]","[0.0, 0.0, 0.0]","[3.3033882333457703e-06, 2.332178766877763e-07, 1.8043306852260158e-06]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 2, 0]",True
Uniform-QP-H,7,1,"[2, 2, -1, 13, 0, 0, 1, 0, 1, 1]","[0.0, 0.0, 0.0]","[1.2602874592101446e-05, 1.4985213728096305e-05, 1.7476167280026134e-06]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1, 1, 0]",True
Uniform-QP-H,7,2,"[2, 2, -1, 13, 0, 0, 1, 0, 2, 1]","[0.0, 0.0, 0.0]","[4.36938615410975e-05, 3.2847990531377006e-05, 0.00027236942196312347]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1, 0, 1]",True
Uniform-QP-H,7,3,"[1, 2, -2, 13, 0, 0, 1, 0, 3, 1]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[1, 0, 0]",False
Uniform-QP-H,7,4,"[1, 2, -2, 13, 0, 0, 1, 0, 4, 1]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 1, 0]",False
Uniform-QP-H,7,5,"[1, 2, -2, 13, 0, 0, 1, 1, 5, 1]","[0.0, 0.0, 0.0]","[0.0, 0.00033840250060778013, 0.01821699257159817]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 2]",True
Uniform-QP-H,7,6,"[1, 2, -2, 13, 0, 0, 0, 1, 6, 1]","[0.0, 0.0, 0.0]","[0.00017975471323705927, 0.0017094723533334984, 0.054067216617307144]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1, 0, 0]",True
Uniform-QP-H,7,7,"[1, 1, -1, 13, 0, 0, 0, 1, 7, 1]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[1, 2, 0]",False
Uniform-QP-H,8,0,"[3, 2, -5, 13, 0, 0, 1, 0, 2, 0]","[0.0, 0.0, 0.0]","[0.07450636388675622, 1.1420830785226494e-05, 0.02912906431382296]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 1, 0]",True
Uniform-QP-H,8,1,"[2, 2, -5, 13, 0, 0, 1, 0, 3, 0]","[0.0, 0.0, 0.0]","[0.00017343034408359362, 0.18641704907283083, 0.11445543131941012]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1, 0, 0]",True
Uniform-QP-H,8,2,"[2, 2, -6, 13, 0, 0, 1, 0, 4, 0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 1, 0]",False
Uniform-QP-H,8,3,"[1, 2, -6, 13, 0, 0, 1, 1, 5, 0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 1, 0]",False
Uniform-QP-H,9,0,"[3, 2, -3, 13, 0, 0, 1, 0, 4, 1]","[0.0, 0.0, 0.0]","[1.9647138447575483e-05, 2.9242347303147184e-05, 0.0007796194918662009]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1, 0, 0]",True
Uniform-QP-H,9,1,"[2, 2, -4, 13, 0, 0, 1, 1, 5, 1]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 0, 1]",False
Uniform-QP-H,9,2,"[2, 2, -4, 13, 0, 0, 0, 1, 6, 1]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 1, 0]",False
Uniform-QP-H,9,3,"[2, 1, -3, 13, 0, 0, 0, 1, 7, 1]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 1, 0]",False
Uniform-QP-H,9,4,"[1, 1, -2, 12, 0, 0, 0, 1, 8, 1]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 1, 0]",False
Uniform-QP-H,10,0,"[2, 2, -1, 13, 0, 0, 1, 0, 1, 0]","[0.0, 0.0, 0.0]","[0.0008003849422956232, 0.0013145899267772048, 8.79309291540552e-06]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 1]",True
Uniform-QP-H,10,1,"[2, 2, -1, 13, 0, 0, 1, 0, 2, 0]","[0.0, 0.0, 0.0]","[0.011223607387072053, 0.00337796898362415, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 1]",True
Uniform-QP-H,10,2,"[1, 2, -1, 13, 0, 0, 1, 0, 3, 0]","[0.0, 0.0, 0.0]","[0.0008717393579298176, 0.024029027272191795, 0.03531293296118588]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 1]",True
Uniform-QP-H,10,3,"[1, 2, -1, 13, 0, 0, 1, 0, 4, 0]","[0.0, 0.0, 0.0]","[0.0, 0.13374065853842695, 0.061462812381275087]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1, 0, 0]",True
Uniform-QP-H,10,4,"[1, 2, -2, 13, 0, 0, 1, 1, 5, 0]","[0.0, 0.0, 0.0]","[0.0, 0.29618280199961866, 0.0025309866059703106]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 1]",True
Uniform-QP-H,10,5,"[1, 1, -1, 13, 0, -1, 0, 1, 6, 0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 1, 0]",False
Uniform-QP-H,11,0,"[2, 2, -5, 13, 0, 0, 1, 0, 3, 0]","[0.0, 0.0, 0.0]","[0.03999009787156774, 0.030691493125514967, 0.0313316079364949]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[2, 0, 0]",True
Uniform-QP-H,11,1,"[2, 2, -6, 13, 0, 0, 1, 0, 4, 0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 2, 0]",False
Uniform-QP-H,11,2,"[1, 2, -6, 13, 0, 0, 1, 1, 5, 0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 1, 1]",False
Uniform-QP-H,12,0,"[2, 2, -6, 13, 0, 0, 1, 0, 3, 0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 1, 0]",False
Uniform-QP-H,12,1,"[2, 2, -6, 13, 0, 0, 1, 0, 4, 0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 3, 0]",False
Uniform-QP-H,12,2,"[1, 2, -6, 13, 0, 0, 1, 1, 5, 0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 2, 1]",False
Uniform-QP-H,13,0,"[3, 2, -3, 13, 0, 0, 1, 0, 3, 1]","[0.0, 0.0, 0.0]","[0.0005658047130043957, 0.0005950868380393589, 0.0005571501443647871]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 1, 0]",True
Uniform-QP-H,13,1,"[3, 2, -3, 13, 0, 0, 1, 0, 4, 1]","[0.0, 0.0, 0.0]","[0.0020751634297798216, 0.0023560632485549776, 0.0055604503504876205]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1, 0, 1]",True
Uniform-QP-H,13,2,"[2, 2, -3, 13, 0, 0, 1, 1, 5, 1]","[0.0, 0.0, 0.0]","[0.011445419844989098, 0.02141966712952014, 0.011502498519229127]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1, 0, 0]",True
Uniform-QP-H,13,3,"[2, 2, -4, 13, 0, 0, 0, 1, 6, 1]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 2, 0]",False
Uniform-QP-H,13,4,"[2, 1, -3, 13, 0, 0, 0, 1, 7, 1]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[1, 1, 0]",False
Uniform-QP-H,13,5,"[1, 1, -3, 12, 0, 0, 0, 1, 8, 1]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 1, 0]",False
Uniform-QP-H,14,0,"[1, 2, 0, 13, 0, 0, 1, 0, 2, 1]","[0.0, 0.0, 0.0]","[0.0, 8.86818761430999e-06, 5.71315620782985e-06]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 2]",True
Uniform-QP-H,14,1,"[1, 2, 0, 13, 0, 0, 1, 0, 3, 1]","[0.0, 0.0, 0.0]","[0.0003802179717671152, 1.883315180667793e-05, 0.0001569329069132408]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 2, 0]",True
Uniform-QP-H,14,2,"[1, 2, 0, 13, 0, 0, 1, 0, 4, 1]","[0.0, 0.0, 0.0]","[0.003911093831972898, 0.0013119967559034602, 0.00037944153191900505]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 1, 1]",True
Uniform-QP-H,14,3,"[1, 2, 0, 13, 0, 0, 1, 1, 5, 1]","[0.0, 0.0, 0.0]","[0.015560916725511352, 0.008695301383460818, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 2]",True
Uniform-QP-H,14,4,"[1, 2, 0, 13, 0, 0, 0, 1, 6, 1]","[0.0, 0.0, 0.0]","[0.0, 0.0415371111761563, 0.021792967768519]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1, 1, 0]",True
Uniform-QP-H,14,5,"[1, 1, 0, 13, 0, 0, 0, 1, 7, 1]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 2, 0]",False
Uniform-QP-H,14,6,"[1, 1, 1, 12, 0, 0, 0, 1, 8, 1]","[0.4375, 0.0, 0.25]","[0.0, 0.12208425158205641, 0.33334407144809197]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[2, 0, 1]",True
Uniform-QP-H,15,0,"[1, 2, 0, 13, 0, 0, 1, 1, 5, 1]","[0.0, 0.0, 0.0]","[0.015560916725511352, 0.008695301383460818, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 1, 2]",True
Uniform-QP-H,15,1,"[1, 2, 0, 13, 0, 0, 0, 1, 6, 1]","[0.0, 0.0, 0.0]","[0.0, 0.0415371111761563, 0.021792967768519]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[2, 1, 0]",True
Uniform-QP-H,15,2,"[1, 1, 0, 13, 0, 0, 0, 1, 7, 1]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[1, 2, 0]",False
Uniform-QP-H,15,3,"[1, 1, 1, 12, 0, 0, 0, 1, 8, 1]","[0.4375, 0.25, 0.25]","[0.0, 0.12208425158205641, 0.33334407144809197]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[2, 1, 1]",True
Uniform-QP-H,16,0,"[2, 2, -1, 12, 0, 0, 1, 0, 0, 1]","[0.0, 0.0, 0.0]","[5.351836473432091e-07, 4.3858304438109355e-08, 3.524945519983946e-07]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 2, 1]",True
Uniform-QP-H,16,1,"[2, 2, -1, 13, 0, 0, 1, 0, 1, 1]","[0.0, 0.0, 0.0]","[6.8714418004568785e-06, 1.5488111212350096e-06, 9.696229083419359e-06]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1, 1, 1]",True
Uniform-QP-H,16,2,"[2, 2, -1, 13, 0, 0, 1, 0, 2, 1]","[0.0, 0.0, 0.0]","[6.859343336898025e-05, 5.1847908448810365e-05, 0.00016129973857108946]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1, 0, 2]",True
Uniform-QP-H,16,3,"[1, 2, -1, 13, 0, 0, 1, 0, 3, 1]","[0.0, 0.0, 0.0]","[0.0006135010486098282, 0.0008186828052578468, 0.0007018007438531561]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 3]",True
Uniform-QP-H,16,4,"[1, 2, -1, 13, 0, 0, 1, 0, 4, 1]","[0.0, 0.0, 0.0]","[0.0029252284876818612, 0.0055360443544883115, 0.005228094036105142]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1, 0, 2]",True
Uniform-QP-H,16,5,"[1, 2, -1, 13, 0, 0, 1, 1, 5, 1]","[0.0, 0.0, 0.0]","[0.13495960213579367, 0.0013901448334419787, 0.08021484636015087]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 2]",True
Uniform-QP-H,16,6,"[1, 2, -1, 13, 0, 0, 0, 1, 6, 1]","[0.0, 0.0, 0.0]","[0.06661051130231105, 0.20352476433279817, 0.3900217672455591]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[2, 0, 1]",True
Uniform-QP-H,16,7,"[1, 1, -1, 13, 0, 0, 0, 1, 7, 1]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[1, 3, 0]",False
Uniform-QP-H,16,8,"[1, 1, 0, 12, 0, 0, 0, 1, 8, 1]","[0.25, 0.0, 0.0]","[0.5057974483607383, 0.0, 0.2340521627048095]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1, 0, 0]",True
Uniform-QP-H,17,0,"[1, 2, 0, 13, 0, 0, 1, 1, 5, 0]","[0.0, 0.0, 0.0]","[0.3229255370466109, 0.20884333647493689, 0.17475321275436795]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1, 0, 0]",True
Uniform-QP-H,17,1,"[1, 1, 0, 13, 0, -1, 0, 1, 6, 0]","[0.25, 0.0, 0.0]","[0.5057974483607383, 0.5057974483607383, 0.7632812553451231]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1, 0, 0]",True
Uniform-QP-H,18,0,"[5, 2, -5, 12, 0, 0, 1, 0, 0, 0]","[0.0, 0.0, 0.0]","[2.5149956630044547e-05, 1.1423913037673606e-05, 5.698537585007401e-06]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1, 0, 0]",True
Uniform-QP-H,18,1,"[4, 2, -5, 13, 0, 0, 1, 0, 1, 0]","[0.0, 0.0, 0.0]","[0.0005424459897662713, 2.4104833028002008e-05, 0.0005999718297988202]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1, 0, 0]",True
Uniform-QP-H,18,2,"[4, 2, -6, 13, 0, 0, 1, 0, 2, 0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 1, 0]",False
Uniform-QP-H,18,3,"[3, 2, -6, 13, 0, 0, 1, 0, 3, 0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 1, 0]",False
Uniform-QP-H,18,4,"[3, 2, -6, 13, 0, 0, 1, 0, 4, 0]","[0.0, 0.0, 0.0]","[0.0003757352473536913, 0.0, 0.04755562426670805]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1, 0, 0]",True
Uniform-QP-H,18,5,"[2, 2, -6, 13, 0, 0, 1, 1, 5, 0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 1, 0]",False
Uniform-QP-H,18,6,"[1, 1, -6, 13, 0, -1, 0, 1, 6, 0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 1, 0]",False
Uniform-QP-H,19,0,"[3, 2, -5, 13, 0, 0, 1, 0, 1, 1]","[0.0, 0.0, 0.0]","[0.00016400646289793116, 0.00013935018379787544, 0.0002577088315078607]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1, 0, 0]",True
Uniform-QP-H,19,1,"[3, 2, -6, 13, 0, 0, 1, 0, 2, 1]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 1, 0]",False
Uniform-QP-H,19,2,"[2, 2, -6, 13, 0, 0, 1, 0, 3, 1]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 1, 1]",False
Uniform-QP-H,19,3,"[2, 2, -6, 13, 0, 0, 1, 0, 4, 1]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 1, 0]",False
Uniform-QP-H,19,4,"[1, 2, -6, 13, 0, 0, 1, 1, 5, 1]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[1, 0, 0]",False
Uniform-QP-H,19,5,"[0, 2, -6, 13, 0, 0, 0, 1, 6, 1]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 1, 1]",False
Uniform-QP-H,20,0,"[4, 2, -3, 12, 0, 0, 1, 0, 0, 1]","[0.0, 0.0, 0.0]","[4.525219426200172e-07, 8.696964302128874e-08, 2.5292616985374415e-07]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 1, 0]",True
Uniform-QP-H,20,1,"[4, 2, -3, 13, 0, 0, 1, 0, 1, 1]","[0.0, 0.0, 0.0]","[6.8638227853705695e-06, 1.3391444802435252e-07, 1.3508550284683685e-05]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 1, 0]",True
Uniform-QP-H,20,2,"[3, 2, -3, 13, 0, 0, 1, 0, 2, 1]","[0.0, 0.0, 0.0]","[6.501113832104715e-07, 7.469719085161569e-05, 6.600616779401675e-05]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 1, 0]",True
Uniform-QP-H,20,3,"[3, 2, -3, 13, 0, 0, 1, 0, 3, 1]","[0.0, 0.0, 0.0]","[0.0005218311292784817, 0.0005365252069705352, 0.0005338839357870041]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 2, 0]",True
Uniform-QP-H,20,4,"[3, 2, -4, 13, 0, 0, 1, 0, 4, 1]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 1, 0]",False
Uniform-QP-H,20,5,"[2, 2, -4, 13, 0, 0, 1, 1, 5, 1]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 1, 1]",False
Uniform-QP-H,20,6,"[2, 2, -4, 13, 0, 0, 0, 1, 6, 1]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 2, 1]",False
Uniform-QP-H,20,7,"[2, 1, -3, 13, 0, 0, 0, 1, 7, 1]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[1, 2, 0]",False
Uniform-QP-H,20,8,"[1, 1, -2, 12, 0, 0, 0, 1, 8, 1]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 2, 0]",False
Uniform-QP-H,21,0,"[4, 0, -5, 12, 0, 0, 0, 2, 0, 2]","[0.0, 0.0, 0.0]","[2.1222222465128874e-07, 1.9640156971281774e-08, 1.5938570326367707e-07]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1, 1, 0]",True
Uniform-QP-H,21,1,"[4, 0, -4, 12, 0, 0, 0, 2, 1, 2]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[1, 1, 0]",False
Uniform-QP-H,21,2,"[4, 0, -4, 11, 0, 0, 0, 2, 2, 2]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 2, 0]",False
Uniform-QP-H,21,3,"[3, 0, -3, 10, 0, 0, 0, 2, 3, 2]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 2, 0]",False
Uniform-QP-H,21,4,"[3, 0, -2, 10, 0, 0, 0, 2, 4, 2]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 1, 0]",False
Uniform-QP-H,21,5,"[3, 0, -2, 10, 0, 0, 0, 2, 5, 2]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 1, 1]",False
Uniform-QP-H,21,6,"[3, 0, -2, 9, 0, 0, 0, 2, 6, 2]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.1, 0.8, 0.1]","[0, 2, 0]",False
