method,budget,scope,value,units,mean_CollisionCount,mean_CriticalCount,mean_SeveritySum,mean_CVS,mean_F,mean_NewHistoricalFailureCount,mean_selection_seconds
FPS-Severity,10,coverage,leave_one_out,9,8.11111111111111,9.555555555555555,8.833333333333334,6.611111111111111,0.07248912915065972,0.0,0.07330505555081698
FPS-Severity,10,heterogeneity,idm_mobil,3,9.0,9.0,9.0,6.666666666666667,0.07412276789744175,0.0,0.07271776662673801
FPS-Severity,20,overall,all,9,15.444444444444445,19.22222222222222,17.333333333333332,10.944444444444445,0.1106876745801237,0.0,0.07330505555081698
FPS-Severity,20,coverage,leave_one_out,9,15.444444444444445,19.22222222222222,17.333333333333332,10.944444444444445,0.1106876745801237,0.0,0.07330505555081698
FPS-Severity,20,heterogeneity,idm_mobil,3,18.666666666666668,19.0,18.833333333333332,12.166666666666666,0.11968398489298714,0.0,0.07271776662673801
FPS-Severity,30,overall,all,9,20.555555555555557,27.666666666666668,24.11111111111111,13.11111111111111,0.13304678265902717,0.0,0.07330505555081698
FPS-Severity,30,coverage,leave_one_out,9,20.555555555555557,27.666666666666668,24.11111111111111,13.11111111111111,0.13304678265902717,0.0,0.07330505555081698
FPS-Severity,30,heterogeneity,idm_mobil,3,26.333333333333332,28.0,27.166666666666668,14.833333333333334,0.14771471887750956,0.0,0.07271776662673801
FPS-Severity,50,overall,all,9,28.0,42.77777777777778,35.388888888888886,16.61111111111111,0.1719351722288992,0.0,0.07330505555081698
FPS-Severity,50,coverage,leave_one_out,9,28.0,42.77777777777778,35.388888888888886,16.61111111111111,0.1719351722288992,0.0,0.07330505555081698
FPS-Severity,50,heterogeneity,idm_mobil,3,38.0,43.333333333333336,40.666666666666664,18.5,0.19921817733068284,0.0,0.07271776662673801
FPS-Balanced,10,overall,all,9,7.444444444444445,9.0,8.222222222222221,6.222222222222222,0.06134578516153528,0.0,0.08187332222910805
FPS-Balanced,10,coverage,leave_one_out,9,7.444444444444445,9.0,8.222222222222221,6.222222222222222,0.06134578516153528,0.0,0.08187332222910805
FPS-Balanced,10,heterogeneity,idm_mobil,3,8.666666666666666,9.0,8.833333333333334,6.833333333333333,0.06413528587008015,0.0,0.08239060000050813
FPS-Balanced,20,overall,all,9,14.333333333333334,17.11111111111111,15.722222222222221,10.38888888888889,0.10534120296253463,0.3333333333333333,0.08187332222910805
FPS-Balanced,20,coverage,leave_one_out,9,14.333333333333334,17.11111111111111,15.722222222222221,10.38888888888889,0.10534120296253463,0.3333333333333333,0.08187332222910805
FPS-Balanced,20,heterogeneity,idm_mobil,3,16.666666666666668,17.0,16.833333333333332,11.166666666666666,0.11092495809753627,0.0,0.08239060000050813
FPS-Balanced,30,overall,all,9,19.11111111111111,24.11111111111111,21.61111111111111,12.555555555555555,0.13075818506847794,0.6666666666666666,0.08187332222910805
FPS-Balanced,30,coverage,leave_one_out,9,19.11111111111111,24.11111111111111,21.61111111111111,12.555555555555555,0.13075818506847794,0.6666666666666666,0.08187332222910805
FPS-Balanced,30,heterogeneity,idm_mobil,3,22.666666666666668,23.666666666666668,23.166666666666668,13.166666666666666,0.1392316062231682,0.0,0.08239060000050813
FPS-Balanced,50,overall,all,9,25.666666666666668,38.0,31.833333333333332,15.944444444444445,0.1669725519260975,1.0,0.08187332222910805
FPS-Balanced,50,coverage,leave_one_out,9,25.666666666666668,38.0,31.833333333333332,15.944444444444445,0.1669725519260975,1.0,0.08187332222910805
FPS-Balanced,50,heterogeneity,idm_mobil,3,32.666666666666664,39.0,35.833333333333336,18.166666666666668,0.18777706433002708,0.0,0.08239060000050813
FPS-Marginal,10,overall,all,9,4.111111111111111,7.0,5.555555555555555,5.444444444444445,0.07143298300717661,0.0,0.20457641110341582
FPS-Marginal,10,coverage,leave_one_out,9,4.111111111111111,7.0,5.555555555555555,5.444444444444445,0.07143298300717661,0.0,0.20457641110341582
FPS-Marginal,10,heterogeneity,idm_mobil,3,4.666666666666667,5.0,4.833333333333333,4.833333333333333,0.06737590075384621,0.0,0.2045337000163272
FPS-Marginal,20,overall,all,9,9.88888888888889,14.222222222222221,12.055555555555555,10.055555555555555,0.11130621464541564,0.0,0.20457641110341582
FPS-Marginal,20,coverage,leave_one_out,9,9.88888888888889,14.222222222222221,12.055555555555555,10.055555555555555,0.11130621464541564,0.0,0.20457641110341582
FPS-Marginal,20,heterogeneity,idm_mobil,3,11.666666666666666,13.0,12.333333333333334,10.833333333333334,0.1135806464067665,0.0,0.2045337000163272
FPS-Marginal,30,overall,all,9,14.88888888888889,20.555555555555557,17.72222222222222,13.0,0.13450162388355477,0.0,0.20457641110341582
FPS-Marginal,30,coverage,leave_one_out,9,14.88888888888889,20.555555555555557,17.72222222222222,13.0,0.13450162388355477,0.0,0.20457641110341582
FPS-Marginal,30,heterogeneity,idm_mobil,3,18.666666666666668,22.0,20.333333333333332,14.833333333333334,0.14904056792139345,0.0,0.2045337000163272
FPS-Marginal,50,overall,all,9,24.0,33.111111111111114,28.555555555555557,16.11111111111111,0.16893742187499028,0.0,0.20457641110341582
FPS-Marginal,50,coverage,leave_one_out,9,24.0,33.111111111111114,28.555555555555557,16.11111111111111,0.16893742187499028,0.0,0.20457641110341582
FPS-Marginal,50,heterogeneity,idm_mobil,3,31.333333333333332,36.666666666666664,34.0,19.166666666666668,0.19321898344809507,0.0,0.2045337000163272
MeanResidual-Risk,10,overall,all,9,7.555555555555555,9.444444444444445,8.5,6.388888888888889,0.06881813099565925,0.0,0.18081898891573978
MeanResidual-Risk,10,coverage,leave_one_out,9,7.555555555555555,9.444444444444445,8.5,6.388888888888889,0.06881813099565925,0.0,0.18081898891573978
MeanResidual-Risk,10,heterogeneity,idm_mobil,3,9.0,9.0,9.0,7.0,0.07362496166536285,0.0,0.17474706668872386
MeanResidual-Risk,20,overall,all,9,13.88888888888889,18.88888888888889,16.38888888888889,10.055555555555555,0.10156969874521725,0.0,0.18081898891573978
MeanResidual-Risk,20,coverage,leave_one_out,9,13.88888888888889,18.88888888888889,16.38888888888889,10.055555555555555,0.10156969874521725,0.0,0.18081898891573978
MeanResidual-Risk,20,heterogeneity,idm_mobil,3,18.333333333333332,18.666666666666668,18.5,11.333333333333334,0.11660768080546598,0.0,0.17474706668872386
MeanResidual-Risk,30,overall,all,9,19.555555555555557,27.555555555555557,23.555555555555557,11.722222222222221,0.12770124292955748,0.0,0.18081898891573978
MeanResidual-Risk,30,coverage,leave_one_out,9,19.555555555555557,27.555555555555557,23.555555555555557,11.722222222222221,0.12770124292955748,0.0,0.18081898891573978
MeanResidual-Risk,30,heterogeneity,idm_mobil,3,25.666666666666668,27.666666666666668,26.666666666666668,12.5,0.14319926188995324,0.0,0.17474706668872386
MeanResidual-Risk,50,overall,all,9,28.555555555555557,44.111111111111114,36.333333333333336,16.11111111111111,0.17135772813474773,0.3333333333333333,0.18081898891573978
MeanResidual-Risk,50,coverage,leave_one_out,9,28.555555555555557,44.111111111111114,36.333333333333336,16.11111111111111,0.17135772813474773,0.3333333333333333,0.18081898891573978
MeanResidual-Risk,50,heterogeneity,idm_mobil,3,37.666666666666664,45.666666666666664,41.666666666666664,17.166666666666668,0.19331866649090346,0.0,0.17474706668872386
MeanResidual-Marginal,10,overall,all,9,4.888888888888889,7.444444444444445,6.166666666666667,5.777777777777778,0.07741297682175813,0.0,0.3034157000042291
MeanResidual-Marginal,10,coverage,leave_one_out,9,4.888888888888889,7.444444444444445,6.166666666666667,5.777777777777778,0.07741297682175813,0.0,0.3034157000042291
MeanResidual-Marginal,10,heterogeneity,idm_mobil,3,6.333333333333333,6.666666666666667,6.5,6.166666666666667,0.07952440392321085,0.0,0.2989339000002171
MeanResidual-Marginal,20,overall,all,9,11.666666666666666,16.11111111111111,13.88888888888889,10.166666666666666,0.11458194480636635,0.0,0.3034157000042291
MeanResidual-Marginal,20,coverage,leave_one_out,9,11.666666666666666,16.11111111111111,13.88888888888889,10.166666666666666,0.11458194480636635,0.0,0.3034157000042291
MeanResidual-Marginal,20,heterogeneity,idm_mobil,3,14.666666666666666,16.0,15.333333333333334,11.333333333333334,0.12232537573349227,0.0,0.2989339000002171
MeanResidual-Marginal,30,overall,all,9,18.11111111111111,24.555555555555557,21.333333333333332,12.555555555555555,0.13899451440935262,0.0,0.3034157000042291
MeanResidual-Marginal,30,coverage,leave_one_out,9,18.11111111111111,24.555555555555557,21.333333333333332,12.555555555555555,0.13899451440935262,0.0,0.3034157000042291
MeanResidual-Marginal,30,heterogeneity,idm_mobil,3,22.333333333333332,24.0,23.166666666666668,13.166666666666666,0.14910451257819698,0.0,0.2989339000002171
MeanResidual-Marginal,50,overall,all,9,25.77777777777778,38.44444444444444,32.111111111111114,16.444444444444443,0.17610188575027835,0.2222222222222222,0.3034157000042291
MeanResidual-Marginal,50,coverage,leave_one_out,9,25.77777777777778,38.44444444444444,32.111111111111114,16.444444444444443,0.17610188575027835,0.2222222222222222,0.3034157000042291
MeanResidual-Marginal,50,heterogeneity,idm_mobil,3,31.333333333333332,37.0,34.166666666666664,17.5,0.1819060096096656,0.0,0.2989339000002171
CoRe-Risk,10,overall,all,9,7.555555555555555,9.0,8.277777777777779,5.555555555555555,0.06155233643867129,0.0,0.2000087333403321
CoRe-Risk,10,coverage,leave_one_out,9,7.555555555555555,9.0,8.277777777777779,5.555555555555555,0.06155233643867129,0.0,0.2000087333403321
CoRe-Risk,10,heterogeneity,idm_mobil,3,8.666666666666666,9.0,8.833333333333334,5.666666666666667,0.06602166596720149,0.0,0.1978619333046178
CoRe-Risk,20,overall,all,9,14.222222222222221,18.444444444444443,16.333333333333332,9.833333333333334,0.10295514764001842,0.0,0.2000087333403321
CoRe-Risk,20,coverage,leave_one_out,9,14.222222222222221,18.444444444444443,16.333333333333332,9.833333333333334,0.10295514764001842,0.0,0.2000087333403321
CoRe-Risk,20,heterogeneity,idm_mobil,3,16.666666666666668,18.333333333333332,17.5,10.0,0.10867129425998008,0.0,0.1978619333046178
CoRe-Risk,30,overall,all,9,18.11111111111111,27.444444444444443,22.77777777777778,11.666666666666666,0.1234649272878764,0.0,0.2000087333403321
CoRe-Risk,30,coverage,leave_one_out,9,18.11111111111111,27.444444444444443,22.77777777777778,11.666666666666666,0.1234649272878764,0.0,0.2000087333403321
CoRe-Risk,30,heterogeneity,idm_mobil,3,23.0,26.666666666666668,24.833333333333332,11.833333333333334,0.13461080884054272,0.0,0.1978619333046178
CoRe-Risk,50,overall,all,9,27.0,43.666666666666664,35.333333333333336,16.055555555555557,0.17159212202717244,0.7777777777777778,0.2000087333403321
CoRe-Risk,50,coverage,leave_one_out,9,27.0,43.666666666666664,35.333333333333336,16.055555555555557,0.17159212202717244,0.7777777777777778,0.2000087333403321
CoRe-Risk,50,heterogeneity,idm_mobil,3,37.666666666666664,45.0,41.333333333333336,17.333333333333332,0.19392933350559302,0.0,0.1978619333046178
CoRe-Marginal,10,overall,all,9,4.888888888888889,7.777777777777778,6.333333333333333,6.222222222222222,0.07923844452702156,0.0,0.33064999997926253
CoRe-Marginal,10,coverage,leave_one_out,9,4.888888888888889,7.777777777777778,6.333333333333333,6.222222222222222,0.07923844452702156,0.0,0.33064999997926253
CoRe-Marginal,10,heterogeneity,idm_mobil,3,6.0,6.333333333333333,6.166666666666667,6.166666666666667,0.07847848914587367,0.0,0.32026193329753977
CoRe-Marginal,20,overall,all,9,11.11111111111111,15.777777777777779,13.444444444444445,10.833333333333334,0.11727177227334826,0.0,0.33064999997926253
CoRe-Marginal,20,coverage,leave_one_out,9,11.11111111111111,15.777777777777779,13.444444444444445,10.833333333333334,0.11727177227334826,0.0,0.33064999997926253
CoRe-Marginal,20,heterogeneity,idm_mobil,3,14.0,15.666666666666666,14.833333333333334,12.0,0.12191126348457988,0.0,0.32026193329753977
CoRe-Marginal,30,overall,all,9,16.444444444444443,22.77777777777778,19.61111111111111,13.333333333333334,0.13767235605788888,0.0,0.33064999997926253
CoRe-Marginal,30,coverage,leave_one_out,9,16.444444444444443,22.77777777777778,19.61111111111111,13.333333333333334,0.13767235605788888,0.0,0.33064999997926253
CoRe-Marginal,30,heterogeneity,idm_mobil,3,20.666666666666668,23.333333333333332,22.0,14.833333333333334,0.14486776684738978,0.0,0.32026193329753977
CoRe-Marginal,50,overall,all,9,26.22222222222222,37.111111111111114,31.666666666666668,17.27777777777778,0.17437557871839618,0.3333333333333333,0.33064999997926253
CoRe-Marginal,50,coverage,leave_one_out,9,26.22222222222222,37.111111111111114,31.666666666666668,17.27777777777778,0.17437557871839618,0.3333333333333333,0.33064999997926253
CoRe-Marginal,50,heterogeneity,idm_mobil,3,33.666666666666664,39.333333333333336,36.5,19.0,0.18960239819839786,0.0,0.32026193329753977
TargetOnlyGP-Marginal,10,overall,all,9,0.6666666666666666,2.3333333333333335,1.5,1.5,0.03791090882875492,0.4444444444444444,0.30527317777483
TargetOnlyGP-Marginal,10,coverage,leave_one_out,9,0.6666666666666666,2.3333333333333335,1.5,1.5,0.03791090882875492,0.4444444444444444,0.30527317777483
TargetOnlyGP-Marginal,10,heterogeneity,idm_mobil,3,1.0,2.0,1.5,1.5,0.03673500383218309,0.0,0.30775680001048994
TargetOnlyGP-Marginal,20,overall,all,9,2.6666666666666665,6.777777777777778,4.722222222222222,4.0,0.06797139088274748,1.3333333333333333,0.30527317777483
TargetOnlyGP-Marginal,20,coverage,leave_one_out,9,2.6666666666666665,6.777777777777778,4.722222222222222,4.0,0.06797139088274748,1.3333333333333333,0.30527317777483
TargetOnlyGP-Marginal,20,heterogeneity,idm_mobil,3,4.666666666666667,6.0,5.333333333333333,4.333333333333333,0.06876650441478238,0.3333333333333333,0.30775680001048994
TargetOnlyGP-Marginal,30,overall,all,9,5.555555555555555,11.666666666666666,8.61111111111111,6.833333333333333,0.09214776708027936,1.8888888888888888,0.30527317777483
TargetOnlyGP-Marginal,30,coverage,leave_one_out,9,5.555555555555555,11.666666666666666,8.61111111111111,6.833333333333333,0.09214776708027936,1.8888888888888888,0.30527317777483
TargetOnlyGP-Marginal,30,heterogeneity,idm_mobil,3,9.0,11.333333333333334,10.166666666666666,7.5,0.09829238120856754,0.3333333333333333,0.30775680001048994
TargetOnlyGP-Marginal,50,overall,all,9,12.777777777777779,21.666666666666668,17.22222222222222,10.555555555555555,0.12646196748550984,3.2222222222222223,0.30527317777483
TargetOnlyGP-Marginal,50,coverage,leave_one_out,9,12.777777777777779,21.666666666666668,17.22222222222222,10.555555555555555,0.12646196748550984,3.2222222222222223,0.30527317777483
TargetOnlyGP-Marginal,50,heterogeneity,idm_mobil,3,20.0,23.666666666666668,21.833333333333332,11.166666666666666,0.13855086280939286,1.0,0.30775680001048994
Random,10,overall,all,180,1.1777777777777778,2.4555555555555557,1.8166666666666667,1.761111111111111,0.02449953338185633,0.45555555555555555,0.0002533638933932202
Random,10,coverage,leave_one_out,180,1.1777777777777778,2.4555555555555557,1.8166666666666667,1.761111111111111,0.02449953338185633,0.45555555555555555,0.0002533638933932202
Random,10,heterogeneity,idm_mobil,60,1.3666666666666667,1.9,1.6333333333333333,1.5666666666666667,0.020094912338611663,0.06666666666666667,0.0002435649997399499
Random,20,overall,all,180,2.4444444444444446,4.822222222222222,3.6333333333333333,3.411111111111111,0.0427681901145007,0.7222222222222222,0.0002533638933932202
Random,20,coverage,leave_one_out,180,2.4444444444444446,4.822222222222222,3.6333333333333333,3.411111111111111,0.0427681901145007,0.7222222222222222,0.0002533638933932202
Random,20,heterogeneity,idm_mobil,60,3.033333333333333,4.366666666666666,3.7,3.433333333333333,0.04034263483928668,0.23333333333333334,0.0002435649997399499
Random,30,overall,all,180,3.566666666666667,6.966666666666667,5.266666666666667,4.666666666666667,0.055423283009221724,1.2,0.0002533638933932202
Random,30,coverage,leave_one_out,180,3.566666666666667,6.966666666666667,5.266666666666667,4.666666666666667,0.055423283009221724,1.2,0.0002533638933932202
Random,30,heterogeneity,idm_mobil,60,4.333333333333333,6.1,5.216666666666667,4.566666666666666,0.05177341035606487,0.36666666666666664,0.0002435649997399499
Random,50,overall,all,180,6.322222222222222,11.922222222222222,9.122222222222222,7.527777777777778,0.08282641909985554,1.988888888888889,0.0002533638933932202
Random,50,coverage,leave_one_out,180,6.322222222222222,11.922222222222222,9.122222222222222,7.527777777777778,0.08282641909985554,1.988888888888889,0.0002533638933932202
Random,50,heterogeneity,idm_mobil,60,8.066666666666666,11.233333333333333,9.65,7.716666666666667,0.08110452217622637,0.7666666666666667,0.0002435649997399499
FPS-Risk,10,heterogeneity,mcts_cv,3,9.0,10.0,9.5,6.833333333333333,0.06653924815519696,0.0,0.0751579999923706
FPS-Risk,20,heterogeneity,mcts_cv,3,16.666666666666668,18.666666666666668,17.666666666666668,9.833333333333334,0.09566502005513582,0.0,0.0751579999923706
FPS-Risk,30,heterogeneity,mcts_cv,3,26.333333333333332,28.666666666666668,27.5,15.666666666666666,0.15040544768028122,0.0,0.0751579999923706
FPS-Risk,50,heterogeneity,mcts_cv,3,35.333333333333336,47.666666666666664,41.5,19.333333333333332,0.1950339938659915,0.0,0.0751579999923706
FPS-Severity,10,heterogeneity,mcts_cv,3,9.0,10.0,9.5,7.166666666666667,0.07541511831269358,0.0,0.0758034666844954
FPS-Severity,20,heterogeneity,mcts_cv,3,18.333333333333332,20.0,19.166666666666668,11.5,0.11806535963642012,0.0,0.0758034666844954
FPS-Severity,30,heterogeneity,mcts_cv,3,26.0,29.333333333333332,27.666666666666668,14.666666666666666,0.1472622895798547,0.0,0.0758034666844954
FPS-Severity,50,heterogeneity,mcts_cv,3,35.333333333333336,47.666666666666664,41.5,19.333333333333332,0.1950339938659915,0.0,0.0758034666844954
FPS-Balanced,10,heterogeneity,mcts_cv,3,8.666666666666666,10.0,9.333333333333334,6.5,0.06583066856684595,0.0,0.07927486669116963
FPS-Balanced,20,heterogeneity,mcts_cv,3,17.666666666666668,19.333333333333332,18.5,11.333333333333334,0.1170593734661917,1.0,0.07927486669116963
FPS-Balanced,30,heterogeneity,mcts_cv,3,23.333333333333332,28.333333333333332,25.833333333333332,13.833333333333334,0.1454028092819786,2.0,0.07927486669116963
FPS-Balanced,50,heterogeneity,mcts_cv,3,32.0,45.333333333333336,38.666666666666664,17.666666666666668,0.18949651989344116,3.0,0.07927486669116963
FPS-Marginal,10,heterogeneity,mcts_cv,3,6.333333333333333,10.0,8.166666666666666,8.166666666666666,0.09639542138646011,0.0,0.19737463331936547
FPS-Marginal,20,heterogeneity,mcts_cv,3,15.0,19.333333333333332,17.166666666666668,14.166666666666666,0.1513511811190286,0.0,0.19737463331936547
FPS-Marginal,30,heterogeneity,mcts_cv,3,22.333333333333332,27.666666666666668,25.0,18.0,0.1775299273168124,0.0,0.19737463331936547
FPS-Marginal,50,heterogeneity,mcts_cv,3,35.0,46.0,40.5,21.0,0.2210705495980584,0.0,0.19737463331936547
MeanResidual-Risk,10,heterogeneity,mcts_cv,3,7.666666666666667,10.0,8.833333333333334,6.5,0.06977875244659525,0.0,0.18485030004133782
MeanResidual-Risk,20,heterogeneity,mcts_cv,3,14.0,20.0,17.0,10.0,0.10115216701741575,0.0,0.18485030004133782
MeanResidual-Risk,30,heterogeneity,mcts_cv,3,22.333333333333332,30.0,26.166666666666668,12.666666666666666,0.13688818052727766,0.0,0.18485030004133782
MeanResidual-Risk,50,heterogeneity,mcts_cv,3,34.333333333333336,48.666666666666664,41.5,18.666666666666668,0.19012499627160848,1.0,0.18485030004133782
MeanResidual-Marginal,10,heterogeneity,mcts_cv,3,6.333333333333333,10.0,8.166666666666666,7.333333333333333,0.09246893650393906,0.0,0.3043141999902825
MeanResidual-Marginal,20,heterogeneity,mcts_cv,3,14.666666666666666,20.0,17.333333333333332,11.333333333333334,0.1337071986985525,0.0,0.3043141999902825
MeanResidual-Marginal,30,heterogeneity,mcts_cv,3,23.666666666666668,30.0,26.833333333333332,13.833333333333334,0.16313518870473406,0.0,0.3043141999902825
MeanResidual-Marginal,50,heterogeneity,mcts_cv,3,33.666666666666664,46.666666666666664,40.166666666666664,19.5,0.21497901545169465,0.6666666666666666,0.3043141999902825
CoRe-Risk,10,heterogeneity,mcts_cv,3,8.333333333333334,10.0,9.166666666666666,6.166666666666667,0.0634658573130424,0.0,0.21091956668533385
CoRe-Risk,20,heterogeneity,mcts_cv,3,16.0,20.0,18.0,10.5,0.10840386805231139,0.0,0.21091956668533385
CoRe-Risk,30,heterogeneity,mcts_cv,3,21.333333333333332,30.0,25.666666666666668,13.666666666666666,0.135033951024587,0.0,0.21091956668533385
CoRe-Risk,50,heterogeneity,mcts_cv,3,30.333333333333332,48.0,39.166666666666664,18.166666666666668,0.1940096224908232,2.3333333333333335,0.21091956668533385
CoRe-Marginal,10,heterogeneity,mcts_cv,3,6.0,10.0,8.0,8.0,0.09646627427414706,0.0,0.3423739666662489
CoRe-Marginal,20,heterogeneity,mcts_cv,3,14.333333333333334,19.333333333333332,16.833333333333332,14.5,0.14961807625809873,0.0,0.3423739666662489
CoRe-Marginal,30,heterogeneity,mcts_cv,3,21.666666666666668,28.0,24.833333333333332,17.333333333333332,0.1784788403560642,0.0,0.3423739666662489
CoRe-Marginal,50,heterogeneity,mcts_cv,3,36.0,46.0,41.0,22.0,0.22463431422544025,1.0,0.3423739666662489
TargetOnlyGP-Marginal,10,heterogeneity,mcts_cv,3,1.0,3.0,2.0,2.0,0.05256568901516504,1.3333333333333333,0.31567730001794797
TargetOnlyGP-Marginal,20,heterogeneity,mcts_cv,3,3.3333333333333335,8.666666666666666,6.0,5.166666666666667,0.09028265754440713,3.6666666666666665,0.31567730001794797
TargetOnlyGP-Marginal,30,heterogeneity,mcts_cv,3,7.666666666666667,15.333333333333334,11.5,9.333333333333334,0.12355183189389089,5.333333333333333,0.31567730001794797
TargetOnlyGP-Marginal,50,heterogeneity,mcts_cv,3,16.333333333333332,28.333333333333332,22.333333333333332,14.833333333333334,0.17026566519983596,8.666666666666666,0.31567730001794797
Random,10,heterogeneity,mcts_cv,60,1.8,3.8,2.8,2.716666666666667,0.03814614741255458,1.3,0.00027792166996126375
Random,20,heterogeneity,mcts_cv,60,3.3333333333333335,6.7,5.016666666666667,4.8,0.05999549149758125,1.9333333333333333,0.00027792166996126375
Random,30,heterogeneity,mcts_cv,60,5.1,10.066666666666666,7.583333333333333,6.85,0.08044262054095633,3.2333333333333334,0.00027792166996126375
Random,50,heterogeneity,mcts_cv,60,8.966666666666667,17.033333333333335,13.0,10.883333333333333,0.11792239795226794,5.2,0.00027792166996126375
FPS-Risk,10,heterogeneity,ppo_ece,3,5.333333333333333,8.666666666666666,7.0,6.5,0.056273693018239555,0.0,0.08180320006795228
FPS-Risk,20,heterogeneity,ppo_ece,3,10.0,17.666666666666668,13.833333333333334,9.833333333333334,0.09234479492886614,0.0,0.08180320006795228
FPS-Risk,30,heterogeneity,ppo_ece,3,10.0,25.333333333333332,17.666666666666668,10.333333333333334,0.10053926191276848,0.0,0.08180320006795228
FPS-Risk,50,heterogeneity,ppo_ece,3,10.666666666666666,33.666666666666664,22.166666666666668,12.166666666666666,0.11561503703327171,0.0,0.08180320006795228
FPS-Severity,10,heterogeneity,ppo_ece,3,6.333333333333333,9.666666666666666,8.0,6.0,0.06792950124184381,0.0,0.07139393334121753
FPS-Severity,20,heterogeneity,ppo_ece,3,9.333333333333334,18.666666666666668,14.0,9.166666666666666,0.09431367921096383,0.0,0.07139393334121753
FPS-Severity,30,heterogeneity,ppo_ece,3,9.333333333333334,25.666666666666668,17.5,9.833333333333334,0.10416333951971724,0.0,0.07139393334121753
FPS-Severity,50,heterogeneity,ppo_ece,3,10.666666666666666,37.333333333333336,24.0,12.0,0.12155334549002333,0.0,0.07139393334121753
FPS-Balanced,10,heterogeneity,ppo_ece,3,5.0,8.0,6.5,5.333333333333333,0.05407140104767973,0.0,0.08395449999564637
FPS-Balanced,20,heterogeneity,ppo_ece,3,8.666666666666666,15.0,11.833333333333334,8.666666666666666,0.08803927732387591,0.0,0.08395449999564637
FPS-Balanced,30,heterogeneity,ppo_ece,3,11.333333333333334,20.333333333333332,15.833333333333334,10.666666666666666,0.10764013970028707,0.0,0.08395449999564637
FPS-Balanced,50,heterogeneity,ppo_ece,3,12.333333333333334,29.666666666666668,21.0,12.0,0.12364407155482422,0.0,0.08395449999564637
FPS-Marginal,10,heterogeneity,ppo_ece,3,1.3333333333333333,6.0,3.6666666666666665,3.3333333333333335,0.05052762688122351,0.0,0.21182089997455478
FPS-Marginal,20,heterogeneity,ppo_ece,3,3.0,10.333333333333334,6.666666666666667,5.166666666666667,0.0689868164104518,0.0,0.21182089997455478
FPS-Marginal,30,heterogeneity,ppo_ece,3,3.6666666666666665,12.0,7.833333333333333,6.166666666666667,0.07693437641245841,0.0,0.21182089997455478
FPS-Marginal,50,heterogeneity,ppo_ece,3,5.666666666666667,16.666666666666668,11.166666666666666,8.166666666666666,0.0925227325788172,0.0,0.21182089997455478
MeanResidual-Risk,10,heterogeneity,ppo_ece,3,6.0,9.333333333333334,7.666666666666667,5.666666666666667,0.06305067887501972,0.0,0.1828596000171577
MeanResidual-Risk,20,heterogeneity,ppo_ece,3,9.333333333333334,18.0,13.666666666666666,8.833333333333334,0.08694924841277003,0.0,0.1828596000171577
MeanResidual-Risk,30,heterogeneity,ppo_ece,3,10.666666666666666,25.0,17.833333333333332,10.0,0.10301628637144156,0.0,0.1828596000171577
MeanResidual-Risk,50,heterogeneity,ppo_ece,3,13.666666666666666,38.0,25.833333333333332,12.5,0.13062952164173128,0.0,0.1828596000171577
MeanResidual-Marginal,10,heterogeneity,ppo_ece,3,2.0,5.666666666666667,3.8333333333333335,3.8333333333333335,0.06024559003812449,0.0,0.30699900002218783
