protocol,variant,target_sut,executions,collisions,critical_events,first_collision_budget,first_collision_censored,invalid_executions,empty_filters,candidate_attempts,precheck_passed,unique_candidates,sem_above_threshold,duplicate_executions,duplicate_execution_ratio,simulation_seconds,simulation_wall_seconds,candidate_generation_seconds,sem_inference_seconds,collisions_per_simulation_minute,wall_seconds
paper_nm,RMS-H,SUT-C,20,3,4,5,False,0,0,24,24,24,0,0,0.0,122.60000000000001,5.778494600002887,0.0016256999806500971,2.200016751885414e-06,1.468189233278956,6.029483599995729
paper_nm,2SMS-H,SUT-C,20,2,2,10,False,0,0,24,24,24,0,0,0.0,129.20000000000002,6.389394199984963,0.0022027000231901184,3.4999975468963385e-06,0.9287925696594426,6.633747400002903
paper_nm,RMS+SEM-H,SUT-C,20,20,20,1,False,0,0,2000,2000,2000,440,0,0.0,38.6,1.9272013000154402,0.11431470002571587,0.6845419000310358,31.088082901554404,3.0114073999866378
paper_nm,2SMS+SEM-H,SUT-C,20,20,20,1,False,0,0,2000,2000,2000,415,0,0.0,35.60000000000001,1.8101687000016682,0.09981969998625573,0.7050472000410082,33.707865168539314,2.9032653000031132
matched_nm100,RMS-H,SUT-C,20,3,3,9,False,0,0,800,800,800,0,0,0.0,123.80000000000001,5.77229409996653,0.04744589999609161,2.0100007532164454e-05,1.4539579967689822,6.056316699992749
matched_nm100,2SMS-H,SUT-C,20,4,6,3,False,0,0,800,800,800,0,0,0.0,118.4,5.708550600058516,0.043108199984999374,2.800006768666208e-06,2.027027027027027,5.9903714999963995
matched_nm100,RMS+SEM-H,SUT-C,20,20,20,1,False,0,0,2000,2000,2000,448,0,0.0,36.400000000000006,1.7358096999960253,0.09914990002289414,0.6113990000012564,32.96703296703296,2.7166300000099
matched_nm100,2SMS+SEM-H,SUT-C,20,20,20,1,False,0,0,2000,2000,2000,412,0,0.0,36.20000000000001,1.7485602999804541,0.10543209998286329,0.6396591000229819,33.14917127071822,2.755548600005568
