method,rank,scenario_id,template_id,selection_reason,selected_build_id,session_id,mode,ego_collision,inconclusive,regression,execution_id,episode_cost,contributing_pattern_ids,new_pattern_id,target_observations_before_query,history_source_count
HistoryRank-UCB-v2,1,4179801:fbrt_cutout_static:initial:17,fbrt_cutout_static,history_risk_percentile_ucb,merge_blind06,legacy_regression_seed4179801_merge_blind06:HistoryRank-UCB-v2:0,regression,True,False,True,legacy-9bdbd46c3167902c9b55487b,0,[],,0,1
HistoryRank-UCB-v2,2,4179801:fbrt_stop_hold_go:initial:26,fbrt_stop_hold_go,history_risk_percentile_ucb,merge_blind06,legacy_regression_seed4179801_merge_blind06:HistoryRank-UCB-v2:0,regression,False,False,False,legacy-c151ee678859b9420d37faab,0,[],,1,1
HistoryRank-UCB-v2,3,4179801:fbrt_lead_emergency_brake:wide_initial:26,fbrt_lead_emergency_brake,history_risk_percentile_ucb,merge_blind06,legacy_regression_seed4179801_merge_blind06:HistoryRank-UCB-v2:0,regression,False,False,False,legacy-11ceb5a7cfcbd09dc2ec53d6,0,[],,2,1
HistoryRank-UCB-v2,4,4179801:fbrt_cutin:initial:26,fbrt_cutin,history_risk_percentile_ucb,merge_blind06,legacy_regression_seed4179801_merge_blind06:HistoryRank-UCB-v2:0,regression,True,False,True,legacy-ae535c64b202ffd1dc94e435,0,[],,3,1
HistoryRank-UCB-v2,5,4179801:fbrt_cutin:initial:5,fbrt_cutin,history_risk_percentile_ucb,merge_blind06,legacy_regression_seed4179801_merge_blind06:HistoryRank-UCB-v2:0,regression,True,False,True,legacy-bb08686040dbe7db60c2abfb,0,[],,4,1
HistoryRank-UCB-v2,6,4179801:fbrt_cutout_static:initial:23,fbrt_cutout_static,history_risk_percentile_ucb,merge_blind06,legacy_regression_seed4179801_merge_blind06:HistoryRank-UCB-v2:0,regression,True,False,True,legacy-e7894e10b28f5d3bf4f243a6,0,[],,5,1
HistoryRank-UCB-v2,7,4179801:fbrt_cutin:probe:2,fbrt_cutin,history_risk_percentile_ucb,merge_blind06,legacy_regression_seed4179801_merge_blind06:HistoryRank-UCB-v2:0,regression,True,False,True,legacy-17311906a29cf66b7c4edd6c,0,[],,6,1
HistoryRank-UCB-v2,8,4179801:fbrt_cutout_static:core_boundary:3,fbrt_cutout_static,history_risk_percentile_ucb,merge_blind06,legacy_regression_seed4179801_merge_blind06:HistoryRank-UCB-v2:0,regression,False,False,False,legacy-8627c15d46efac73a74f2edc,0,[],,7,1
HistoryRank-UCB-v2,9,4179801:fbrt_cutin:core_boundary:2,fbrt_cutin,history_risk_percentile_ucb,merge_blind06,legacy_regression_seed4179801_merge_blind06:HistoryRank-UCB-v2:0,regression,True,False,True,legacy-abcbf423287eaf6c358dfea4,0,[],,8,1
HistoryRank-UCB-v2,10,4179801:fbrt_stop_hold_go:initial:14,fbrt_stop_hold_go,history_risk_percentile_ucb,merge_blind06,legacy_regression_seed4179801_merge_blind06:HistoryRank-UCB-v2:0,regression,False,False,False,legacy-b0f0563ce0efedc30f0d7bb0,0,[],,9,1
