task_id,target_build,method,repeat,budget,effective_horizon,candidate_count,actual_queries,valid_results,failure_detected,first_failure_rank,failure_count,failure_pool_count,failure_recall,early_failure_recall_auc_20
legacy_regression_seed4179802_merge_blind06,merge_blind06,Random,9,10,20,109,10,10,True,5,1,12,0.08333333333333333,0.049999999999999996
legacy_regression_seed4179802_merge_blind06,merge_blind06,Random,9,20,20,109,20,20,True,5,1,12,0.08333333333333333,0.06666666666666665
legacy_regression_seed4179802_merge_blind06,merge_blind06,HistoryRank-UCB-v2,0,1,20,109,1,1,True,1,1,12,0.08333333333333333,0.08333333333333333
legacy_regression_seed4179802_merge_blind06,merge_blind06,HistoryRank-UCB-v2,0,5,20,109,5,5,True,1,3,12,0.25,0.16666666666666666
legacy_regression_seed4179802_merge_blind06,merge_blind06,HistoryRank-UCB-v2,0,10,20,109,10,10,True,1,7,12,0.5833333333333334,0.325
legacy_regression_seed4179802_merge_blind06,merge_blind06,HistoryRank-UCB-v2,0,20,20,109,20,20,True,1,11,12,0.9166666666666666,0.5458333333333333
legacy_regression_seed4179802_merge_blind06,merge_blind06,FailureDistance-v2,0,1,20,109,1,1,False,,0,12,0.0,0.0
legacy_regression_seed4179802_merge_blind06,merge_blind06,FailureDistance-v2,0,5,20,109,5,5,False,,0,12,0.0,0.0
legacy_regression_seed4179802_merge_blind06,merge_blind06,FailureDistance-v2,0,10,20,109,10,10,True,7,3,12,0.25,0.075
legacy_regression_seed4179802_merge_blind06,merge_blind06,FailureDistance-v2,0,20,20,109,20,20,True,7,3,12,0.25,0.1625
legacy_regression_seed4179802_merge_blind06,merge_blind06,FBRT-NoMemory,0,1,20,109,1,1,False,,0,12,0.0,0.0
legacy_regression_seed4179802_merge_blind06,merge_blind06,FBRT-NoMemory,0,5,20,109,5,5,True,2,4,12,0.3333333333333333,0.16666666666666666
legacy_regression_seed4179802_merge_blind06,merge_blind06,FBRT-NoMemory,0,10,20,109,10,10,True,2,5,12,0.4166666666666667,0.26666666666666666
legacy_regression_seed4179802_merge_blind06,merge_blind06,FBRT-NoMemory,0,20,20,109,20,20,True,2,8,12,0.6666666666666666,0.4458333333333333
legacy_regression_seed4179802_merge_blind06,merge_blind06,FBRT-Memory,0,1,20,109,1,1,False,,0,12,0.0,0.0
legacy_regression_seed4179802_merge_blind06,merge_blind06,FBRT-Memory,0,5,20,109,5,5,False,,0,12,0.0,0.0
legacy_regression_seed4179802_merge_blind06,merge_blind06,FBRT-Memory,0,10,20,109,10,10,False,,0,12,0.0,0.0
legacy_regression_seed4179802_merge_blind06,merge_blind06,FBRT-Memory,0,20,20,109,20,20,True,11,3,12,0.25,0.1125
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,0,1,20,109,1,1,False,,0,5,0.0,0.0
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,0,5,20,109,5,5,False,,0,5,0.0,0.0
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,0,10,20,109,10,10,False,,0,5,0.0,0.0
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,0,20,20,109,20,20,True,18,1,5,0.2,0.030000000000000006
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,1,1,20,109,1,1,False,,0,5,0.0,0.0
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,1,5,20,109,5,5,False,,0,5,0.0,0.0
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,1,10,20,109,10,10,False,,0,5,0.0,0.0
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,1,20,20,109,20,20,True,12,2,5,0.4,0.13999999999999999
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,2,1,20,109,1,1,False,,0,5,0.0,0.0
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,2,5,20,109,5,5,False,,0,5,0.0,0.0
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,2,10,20,109,10,10,True,9,1,5,0.2,0.04
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,2,20,20,109,20,20,True,9,1,5,0.2,0.12000000000000002
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,3,1,20,109,1,1,False,,0,5,0.0,0.0
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,3,5,20,109,5,5,False,,0,5,0.0,0.0
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,3,10,20,109,10,10,False,,0,5,0.0,0.0
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,3,20,20,109,20,20,False,,0,5,0.0,0.0
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,4,1,20,109,1,1,False,,0,5,0.0,0.0
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,4,5,20,109,5,5,False,,0,5,0.0,0.0
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,4,10,20,109,10,10,False,,0,5,0.0,0.0
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,4,20,20,109,20,20,False,,0,5,0.0,0.0
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,5,1,20,109,1,1,False,,0,5,0.0,0.0
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,5,5,20,109,5,5,False,,0,5,0.0,0.0
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,5,10,20,109,10,10,False,,0,5,0.0,0.0
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,5,20,20,109,20,20,False,,0,5,0.0,0.0
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,6,1,20,109,1,1,False,,0,5,0.0,0.0
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,6,5,20,109,5,5,False,,0,5,0.0,0.0
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,6,10,20,109,10,10,False,,0,5,0.0,0.0
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,6,20,20,109,20,20,False,,0,5,0.0,0.0
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,7,1,20,109,1,1,False,,0,5,0.0,0.0
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,7,5,20,109,5,5,False,,0,5,0.0,0.0
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,7,10,20,109,10,10,False,,0,5,0.0,0.0
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,7,20,20,109,20,20,False,,0,5,0.0,0.0
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,8,1,20,109,1,1,False,,0,5,0.0,0.0
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,8,5,20,109,5,5,False,,0,5,0.0,0.0
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,8,10,20,109,10,10,True,7,1,5,0.2,0.08
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,8,20,20,109,20,20,True,7,1,5,0.2,0.14000000000000004
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,9,1,20,109,1,1,True,1,1,5,0.2,0.2
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,9,5,20,109,5,5,True,1,1,5,0.2,0.2
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,9,10,20,109,10,10,True,1,1,5,0.2,0.2
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,9,20,20,109,20,20,True,1,1,5,0.2,0.20000000000000004
legacy_regression_seed4179802_merge_brake2,merge_brake2,HistoryRank-UCB-v2,0,1,20,109,1,1,False,,0,5,0.0,0.0
legacy_regression_seed4179802_merge_brake2,merge_brake2,HistoryRank-UCB-v2,0,5,20,109,5,5,True,3,2,5,0.4,0.16
legacy_regression_seed4179802_merge_brake2,merge_brake2,HistoryRank-UCB-v2,0,10,20,109,10,10,True,3,3,5,0.6,0.38
legacy_regression_seed4179802_merge_brake2,merge_brake2,HistoryRank-UCB-v2,0,20,20,109,20,20,True,3,5,5,1.0,0.68
legacy_regression_seed4179802_merge_brake2,merge_brake2,FailureDistance-v2,0,1,20,109,1,1,False,,0,5,0.0,0.0
legacy_regression_seed4179802_merge_brake2,merge_brake2,FailureDistance-v2,0,5,20,109,5,5,True,4,2,5,0.4,0.12000000000000002
legacy_regression_seed4179802_merge_brake2,merge_brake2,FailureDistance-v2,0,10,20,109,10,10,True,4,3,5,0.6,0.34
legacy_regression_seed4179802_merge_brake2,merge_brake2,FailureDistance-v2,0,20,20,109,20,20,True,4,4,5,0.8,0.5400000000000001
legacy_regression_seed4179802_merge_brake2,merge_brake2,FBRT-NoMemory,0,1,20,109,1,1,False,,0,5,0.0,0.0
legacy_regression_seed4179802_merge_brake2,merge_brake2,FBRT-NoMemory,0,5,20,109,5,5,True,3,2,5,0.4,0.16
legacy_regression_seed4179802_merge_brake2,merge_brake2,FBRT-NoMemory,0,10,20,109,10,10,True,3,3,5,0.6,0.32
legacy_regression_seed4179802_merge_brake2,merge_brake2,FBRT-NoMemory,0,20,20,109,20,20,True,3,5,5,1.0,0.64
legacy_regression_seed4179802_merge_brake2,merge_brake2,FBRT-Memory,0,1,20,109,1,1,False,,0,5,0.0,0.0
legacy_regression_seed4179802_merge_brake2,merge_brake2,FBRT-Memory,0,5,20,109,5,5,True,2,2,5,0.4,0.2
legacy_regression_seed4179802_merge_brake2,merge_brake2,FBRT-Memory,0,10,20,109,10,10,True,2,3,5,0.6,0.34
legacy_regression_seed4179802_merge_brake2,merge_brake2,FBRT-Memory,0,20,20,109,20,20,True,2,5,5,1.0,0.64
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,0,1,20,109,1,1,False,,0,68,0.0,0.0
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,0,5,20,109,5,5,True,4,2,68,0.029411764705882353,0.008823529411764706
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,0,10,20,109,10,10,True,4,3,68,0.04411764705882353,0.02058823529411765
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,0,20,20,109,20,20,True,4,9,68,0.1323529411764706,0.06397058823529413
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,1,1,20,109,1,1,True,1,1,68,0.014705882352941176,0.014705882352941176
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,1,5,20,109,5,5,True,1,4,68,0.058823529411764705,0.032352941176470584
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,1,10,20,109,10,10,True,1,6,68,0.08823529411764706,0.052941176470588235
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,1,20,20,109,20,20,True,1,12,68,0.17647058823529413,0.09779411764705882
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,2,1,20,109,1,1,True,1,1,68,0.014705882352941176,0.014705882352941176
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,2,5,20,109,5,5,True,1,3,68,0.04411764705882353,0.023529411764705882
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,2,10,20,109,10,10,True,1,6,68,0.08823529411764706,0.04852941176470589
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,2,20,20,109,20,20,True,1,11,68,0.16176470588235295,0.0875
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,3,1,20,109,1,1,True,1,1,68,0.014705882352941176,0.014705882352941176
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,3,5,20,109,5,5,True,1,4,68,0.058823529411764705,0.03529411764705882
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,3,10,20,109,10,10,True,1,6,68,0.08823529411764706,0.05441176470588236
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,3,20,20,109,20,20,True,1,14,68,0.20588235294117646,0.10588235294117647
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,4,1,20,109,1,1,True,1,1,68,0.014705882352941176,0.014705882352941176
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,4,5,20,109,5,5,True,1,2,68,0.029411764705882353,0.023529411764705882
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,4,10,20,109,10,10,True,1,5,68,0.07352941176470588,0.0411764705882353
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,4,20,20,109,20,20,True,1,12,68,0.17647058823529413,0.08897058823529412
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,5,1,20,109,1,1,True,1,1,68,0.014705882352941176,0.014705882352941176
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,5,5,20,109,5,5,True,1,3,68,0.04411764705882353,0.029411764705882353
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,5,10,20,109,10,10,True,1,6,68,0.08823529411764706,0.05441176470588236
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,5,20,20,109,20,20,True,1,13,68,0.19117647058823528,0.10220588235294119
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,6,1,20,109,1,1,False,,0,68,0.0,0.0
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,6,5,20,109,5,5,True,2,3,68,0.04411764705882353,0.026470588235294117
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,6,10,20,109,10,10,True,2,7,68,0.10294117647058823,0.05
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,6,20,20,109,20,20,True,2,12,68,0.17647058823529413,0.09779411764705884
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,7,1,20,109,1,1,True,1,1,68,0.014705882352941176,0.014705882352941176
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,7,5,20,109,5,5,True,1,2,68,0.029411764705882353,0.020588235294117647
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,7,10,20,109,10,10,True,1,4,68,0.058823529411764705,0.029411764705882353
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,7,20,20,109,20,20,True,1,10,68,0.14705882352941177,0.06911764705882353
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,8,1,20,109,1,1,False,,0,68,0.0,0.0
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,8,5,20,109,5,5,True,2,3,68,0.04411764705882353,0.026470588235294117
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,8,10,20,109,10,10,True,2,6,68,0.08823529411764706,0.05
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,8,20,20,109,20,20,True,2,12,68,0.17647058823529413,0.09191176470588236
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,9,1,20,109,1,1,False,,0,68,0.0,0.0
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,9,5,20,109,5,5,True,2,3,68,0.04411764705882353,0.026470588235294117
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,9,10,20,109,10,10,True,2,5,68,0.07352941176470588,0.04264705882352941
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,9,20,20,109,20,20,True,2,11,68,0.16176470588235295,0.08676470588235295
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,HistoryRank-UCB-v2,0,1,20,109,1,1,True,1,1,68,0.014705882352941176,0.014705882352941176
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,HistoryRank-UCB-v2,0,5,20,109,5,5,True,1,4,68,0.058823529411764705,0.032352941176470584
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,HistoryRank-UCB-v2,0,10,20,109,10,10,True,1,9,68,0.1323529411764706,0.06764705882352941
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,HistoryRank-UCB-v2,0,20,20,109,20,20,True,1,18,68,0.2647058823529412,0.13529411764705884
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,FailureDistance-v2,0,1,20,109,1,1,True,1,1,68,0.014705882352941176,0.014705882352941176
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,FailureDistance-v2,0,5,20,109,5,5,True,1,4,68,0.058823529411764705,0.041176470588235294
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,FailureDistance-v2,0,10,20,109,10,10,True,1,7,68,0.10294117647058823,0.0661764705882353
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,FailureDistance-v2,0,20,20,109,20,20,True,1,15,68,0.22058823529411764,0.12132352941176472
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,FBRT-NoMemory,0,1,20,109,1,1,True,1,1,68,0.014705882352941176,0.014705882352941176
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,FBRT-NoMemory,0,5,20,109,5,5,True,1,5,68,0.07352941176470588,0.044117647058823525
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,FBRT-NoMemory,0,10,20,109,10,10,True,1,9,68,0.1323529411764706,0.07941176470588233
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,FBRT-NoMemory,0,20,20,109,20,20,True,1,19,68,0.27941176470588236,0.14632352941176469
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,FBRT-Memory,0,1,20,109,1,1,True,1,1,68,0.014705882352941176,0.014705882352941176
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,FBRT-Memory,0,5,20,109,5,5,True,1,5,68,0.07352941176470588,0.044117647058823525
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,FBRT-Memory,0,10,20,109,10,10,True,1,10,68,0.14705882352941177,0.08088235294117646
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,FBRT-Memory,0,20,20,109,20,20,True,1,19,68,0.27941176470588236,0.1477941176470588
legacy_regression_seed4179803_merge_blind06,merge_blind06,Random,0,1,20,107,1,1,False,,0,11,0.0,0.0
legacy_regression_seed4179803_merge_blind06,merge_blind06,Random,0,5,20,107,5,5,True,5,1,11,0.09090909090909091,0.01818181818181818
legacy_regression_seed4179803_merge_blind06,merge_blind06,Random,0,10,20,107,10,10,True,5,2,11,0.18181818181818182,0.08181818181818182
legacy_regression_seed4179803_merge_blind06,merge_blind06,Random,0,20,20,107,20,20,True,5,3,11,0.2727272727272727,0.16818181818181813
legacy_regression_seed4179803_merge_blind06,merge_blind06,Random,1,1,20,107,1,1,False,,0,11,0.0,0.0
legacy_regression_seed4179803_merge_blind06,merge_blind06,Random,1,5,20,107,5,5,True,3,2,11,0.18181818181818182,0.09090909090909091
legacy_regression_seed4179803_merge_blind06,merge_blind06,Random,1,10,20,107,10,10,True,3,2,11,0.18181818181818182,0.13636363636363638
legacy_regression_seed4179803_merge_blind06,merge_blind06,Random,1,20,20,107,20,20,True,3,4,11,0.36363636363636365,0.21818181818181817
legacy_regression_seed4179803_merge_blind06,merge_blind06,Random,2,1,20,107,1,1,False,,0,11,0.0,0.0
legacy_regression_seed4179803_merge_blind06,merge_blind06,Random,2,5,20,107,5,5,True,3,2,11,0.18181818181818182,0.09090909090909091
legacy_regression_seed4179803_merge_blind06,merge_blind06,Random,2,10,20,107,10,10,True,3,2,11,0.18181818181818182,0.13636363636363638
legacy_regression_seed4179803_merge_blind06,merge_blind06,Random,2,20,20,107,20,20,True,3,2,11,0.18181818181818182,0.15909090909090906
legacy_regression_seed4179803_merge_blind06,merge_blind06,Random,3,1,20,107,1,1,False,,0,11,0.0,0.0
legacy_regression_seed4179803_merge_blind06,merge_blind06,Random,3,5,20,107,5,5,False,,0,11,0.0,0.0
legacy_regression_seed4179803_merge_blind06,merge_blind06,Random,3,10,20,107,10,10,False,,0,11,0.0,0.0
legacy_regression_seed4179803_merge_blind06,merge_blind06,Random,3,20,20,107,20,20,True,18,1,11,0.09090909090909091,0.013636363636363636
legacy_regression_seed4179803_merge_blind06,merge_blind06,Random,4,1,20,107,1,1,False,,0,11,0.0,0.0
legacy_regression_seed4179803_merge_blind06,merge_blind06,Random,4,5,20,107,5,5,False,,0,11,0.0,0.0
legacy_regression_seed4179803_merge_blind06,merge_blind06,Random,4,10,20,107,10,10,True,8,1,11,0.09090909090909091,0.02727272727272727
legacy_regression_seed4179803_merge_blind06,merge_blind06,Random,4,20,20,107,20,20,True,8,3,11,0.2727272727272727,0.11363636363636362
legacy_regression_seed4179803_merge_blind06,merge_blind06,Random,5,1,20,107,1,1,False,,0,11,0.0,0.0
legacy_regression_seed4179803_merge_blind06,merge_blind06,Random,5,5,20,107,5,5,True,3,1,11,0.09090909090909091,0.05454545454545454
legacy_regression_seed4179803_merge_blind06,merge_blind06,Random,5,10,20,107,10,10,True,3,2,11,0.18181818181818182,0.1090909090909091
legacy_regression_seed4179803_merge_blind06,merge_blind06,Random,5,20,20,107,20,20,True,3,2,11,0.18181818181818182,0.14545454545454542
legacy_regression_seed4179803_merge_blind06,merge_blind06,Random,6,1,20,107,1,1,False,,0,11,0.0,0.0
legacy_regression_seed4179803_merge_blind06,merge_blind06,Random,6,5,20,107,5,5,True,2,1,11,0.09090909090909091,0.07272727272727272
legacy_regression_seed4179803_merge_blind06,merge_blind06,Random,6,10,20,107,10,10,True,2,2,11,0.18181818181818182,0.12727272727272726
legacy_regression_seed4179803_merge_blind06,merge_blind06,Random,6,20,20,107,20,20,True,2,3,11,0.2727272727272727,0.1727272727272727
legacy_regression_seed4179803_merge_blind06,merge_blind06,Random,7,1,20,107,1,1,False,,0,11,0.0,0.0
legacy_regression_seed4179803_merge_blind06,merge_blind06,Random,7,5,20,107,5,5,True,4,1,11,0.09090909090909091,0.03636363636363636
legacy_regression_seed4179803_merge_blind06,merge_blind06,Random,7,10,20,107,10,10,True,4,2,11,0.18181818181818182,0.1
legacy_regression_seed4179803_merge_blind06,merge_blind06,Random,7,20,20,107,20,20,True,4,3,11,0.2727272727272727,0.18636363636363634
legacy_regression_seed4179803_merge_blind06,merge_blind06,Random,8,1,20,107,1,1,False,,0,11,0.0,0.0
legacy_regression_seed4179803_merge_blind06,merge_blind06,Random,8,5,20,107,5,5,True,4,1,11,0.09090909090909091,0.03636363636363636
legacy_regression_seed4179803_merge_blind06,merge_blind06,Random,8,10,20,107,10,10,True,4,1,11,0.09090909090909091,0.06363636363636364
legacy_regression_seed4179803_merge_blind06,merge_blind06,Random,8,20,20,107,20,20,True,4,2,11,0.18181818181818182,0.09090909090909091
legacy_regression_seed4179803_merge_blind06,merge_blind06,Random,9,1,20,107,1,1,False,,0,11,0.0,0.0
legacy_regression_seed4179803_merge_blind06,merge_blind06,Random,9,5,20,107,5,5,False,,0,11,0.0,0.0
legacy_regression_seed4179803_merge_blind06,merge_blind06,Random,9,10,20,107,10,10,False,,0,11,0.0,0.0
legacy_regression_seed4179803_merge_blind06,merge_blind06,Random,9,20,20,107,20,20,True,13,1,11,0.09090909090909091,0.03636363636363637
legacy_regression_seed4179803_merge_blind06,merge_blind06,HistoryRank-UCB-v2,0,1,20,107,1,1,True,1,1,11,0.09090909090909091,0.09090909090909091
legacy_regression_seed4179803_merge_blind06,merge_blind06,HistoryRank-UCB-v2,0,5,20,107,5,5,True,1,3,11,0.2727272727272727,0.14545454545454545
legacy_regression_seed4179803_merge_blind06,merge_blind06,HistoryRank-UCB-v2,0,10,20,107,10,10,True,1,6,11,0.5454545454545454,0.3090909090909091
legacy_regression_seed4179803_merge_blind06,merge_blind06,HistoryRank-UCB-v2,0,20,20,107,20,20,True,1,10,11,0.9090909090909091,0.5409090909090908
legacy_regression_seed4179803_merge_blind06,merge_blind06,FailureDistance-v2,0,1,20,107,1,1,False,,0,11,0.0,0.0
legacy_regression_seed4179803_merge_blind06,merge_blind06,FailureDistance-v2,0,5,20,107,5,5,True,5,1,11,0.09090909090909091,0.01818181818181818
legacy_regression_seed4179803_merge_blind06,merge_blind06,FailureDistance-v2,0,10,20,107,10,10,True,5,3,11,0.2727272727272727,0.11818181818181817
legacy_regression_seed4179803_merge_blind06,merge_blind06,FailureDistance-v2,0,20,20,107,20,20,True,5,4,11,0.36363636363636365,0.23181818181818178
legacy_regression_seed4179803_merge_blind06,merge_blind06,FBRT-NoMemory,0,1,20,107,1,1,False,,0,11,0.0,0.0
legacy_regression_seed4179803_merge_blind06,merge_blind06,FBRT-NoMemory,0,5,20,107,5,5,False,,0,11,0.0,0.0
legacy_regression_seed4179803_merge_blind06,merge_blind06,FBRT-NoMemory,0,10,20,107,10,10,True,6,1,11,0.09090909090909091,0.045454545454545456
legacy_regression_seed4179803_merge_blind06,merge_blind06,FBRT-NoMemory,0,20,20,107,20,20,True,6,4,11,0.36363636363636365,0.12272727272727273
legacy_regression_seed4179803_merge_blind06,merge_blind06,FBRT-Memory,0,1,20,107,1,1,False,,0,11,0.0,0.0
legacy_regression_seed4179803_merge_blind06,merge_blind06,FBRT-Memory,0,5,20,107,5,5,True,4,1,11,0.09090909090909091,0.03636363636363636
legacy_regression_seed4179803_merge_blind06,merge_blind06,FBRT-Memory,0,10,20,107,10,10,True,4,2,11,0.18181818181818182,0.09090909090909091
legacy_regression_seed4179803_merge_blind06,merge_blind06,FBRT-Memory,0,20,20,107,20,20,True,4,7,11,0.6363636363636364,0.27272727272727276
legacy_regression_seed4179803_merge_brake2,merge_brake2,Random,0,1,20,107,1,1,False,,0,4,0.0,0.0
legacy_regression_seed4179803_merge_brake2,merge_brake2,Random,0,5,20,107,5,5,False,,0,4,0.0,0.0
legacy_regression_seed4179803_merge_brake2,merge_brake2,Random,0,10,20,107,10,10,True,6,1,4,0.25,0.125
legacy_regression_seed4179803_merge_brake2,merge_brake2,Random,0,20,20,107,20,20,True,6,1,4,0.25,0.1875
legacy_regression_seed4179803_merge_brake2,merge_brake2,Random,1,1,20,107,1,1,False,,0,4,0.0,0.0
legacy_regression_seed4179803_merge_brake2,merge_brake2,Random,1,5,20,107,5,5,True,2,1,4,0.25,0.2
legacy_regression_seed4179803_merge_brake2,merge_brake2,Random,1,10,20,107,10,10,True,2,1,4,0.25,0.225
legacy_regression_seed4179803_merge_brake2,merge_brake2,Random,1,20,20,107,20,20,True,2,1,4,0.25,0.2375
legacy_regression_seed4179803_merge_brake2,merge_brake2,Random,2,1,20,107,1,1,True,1,1,4,0.25,0.25
legacy_regression_seed4179803_merge_brake2,merge_brake2,Random,2,5,20,107,5,5,True,1,2,4,0.5,0.35
legacy_regression_seed4179803_merge_brake2,merge_brake2,Random,2,10,20,107,10,10,True,1,2,4,0.5,0.425
legacy_regression_seed4179803_merge_brake2,merge_brake2,Random,2,20,20,107,20,20,True,1,2,4,0.5,0.4625
legacy_regression_seed4179803_merge_brake2,merge_brake2,Random,3,1,20,107,1,1,False,,0,4,0.0,0.0
legacy_regression_seed4179803_merge_brake2,merge_brake2,Random,3,5,20,107,5,5,False,,0,4,0.0,0.0
legacy_regression_seed4179803_merge_brake2,merge_brake2,Random,3,10,20,107,10,10,False,,0,4,0.0,0.0
legacy_regression_seed4179803_merge_brake2,merge_brake2,Random,3,20,20,107,20,20,False,,0,4,0.0,0.0
legacy_regression_seed4179803_merge_brake2,merge_brake2,Random,4,1,20,107,1,1,False,,0,4,0.0,0.0
legacy_regression_seed4179803_merge_brake2,merge_brake2,Random,4,5,20,107,5,5,False,,0,4,0.0,0.0
legacy_regression_seed4179803_merge_brake2,merge_brake2,Random,4,10,20,107,10,10,False,,0,4,0.0,0.0
legacy_regression_seed4179803_merge_brake2,merge_brake2,Random,4,20,20,107,20,20,True,13,1,4,0.25,0.1
legacy_regression_seed4179803_merge_brake2,merge_brake2,Random,5,1,20,107,1,1,False,,0,4,0.0,0.0
legacy_regression_seed4179803_merge_brake2,merge_brake2,Random,5,5,20,107,5,5,False,,0,4,0.0,0.0
legacy_regression_seed4179803_merge_brake2,merge_brake2,Random,5,10,20,107,10,10,False,,0,4,0.0,0.0
legacy_regression_seed4179803_merge_brake2,merge_brake2,Random,5,20,20,107,20,20,False,,0,4,0.0,0.0
legacy_regression_seed4179803_merge_brake2,merge_brake2,Random,6,1,20,107,1,1,False,,0,4,0.0,0.0
