seed,target,method,query,index,mode,ego_collision,near_miss,background_collision,event,completed,min_ttc,min_clearance,response,expert,log_bayes_factor,selection_seconds,elapsed_seconds
20330420,vi_ttc,EvidenceGate,1,191,lead_braking,True,False,True,True,False,0.33100584589207166,0.0,1.2238834571536816,static,0.0,0.0004192999331280589,0.2637614000122994
20330420,vi_ttc,EvidenceGate,2,151,lead_braking,True,False,True,True,False,0.4246284116733679,0.0,1.2170045050602174,static,0.0,0.0005311000859364867,0.2069228000473231
20330420,vi_ttc,EvidenceGate,3,179,lead_braking,False,False,False,False,True,2.7911741179443563,1.873363930731898,0.09859983076365128,static,0.0,0.0007944999961182475,0.5417997000040486
20330420,vi_ttc,EvidenceGate,4,181,lead_braking,True,False,True,True,False,0.36020214201080597,0.0,1.2217151693592474,static,0.0,0.00047039997298270464,0.22866939997766167
20330420,vi_ttc,EvidenceGate,5,88,cutin_braking,False,True,False,True,True,0.5917317025627405,0.5783436087518,0.7052475921597622,static,0.0,0.0004824999487027526,0.5532700999174267
20330420,vi_ttc,EvidenceGate,6,143,lead_braking,True,False,True,True,False,0.40960269480323364,0.0,1.2180941142264068,static,-0.2876820724517808,0.0004689999623224139,0.19685890001710504
20330420,vi_ttc,EvidenceGate,7,294,slow_lead_following,True,False,True,True,False,0.4628117784992023,0.0,1.2142600201821718,static,-0.356674943938732,0.0005039999959990382,0.058957300032489
20330420,vi_ttc,EvidenceGate,8,26,fast_intrusion,True,False,True,True,False,0.4396602984252006,0.0,1.2159198955690427,static,-0.7621400520468962,0.00046980008482933044,0.1284933000570163
20330420,vi_ttc,EvidenceGate,9,76,cutin_braking,True,False,True,True,False,0.4033414780783283,0.0,1.2185497677237584,static,-1.203972804325936,0.0004694999661296606,0.16103580000344664
20330420,vi_ttc,EvidenceGate,10,210,stop_and_go,True,False,True,True,False,0.4770735821677375,0.0,1.2132438593629966,static,-1.3862943611198908,0.000480900052934885,0.06220759998541325
20330420,vi_ttc,EvidenceGate,11,167,lead_braking,True,False,True,True,False,0.4690264092785674,0.0,1.213816630619065,static,-1.8787708462176855,0.0004811000544577837,0.22226539999246597
20330420,vi_ttc,EvidenceGate,12,260,slow_lead_following,True,False,True,True,False,0.3925134146880269,0.0,1.2193400165896005,static,-2.0329215260449436,0.00047009997069835663,0.08301970001775771
20330420,vi_ttc,EvidenceGate,13,62,fast_intrusion,True,False,True,True,False,0.5645197016158012,0.036455056637022205,1.2071177938828102,static,-2.2713325494899417,0.00043290003668516874,0.10893360001500696
20330420,vi_ttc,EvidenceGate,14,74,cutin_braking,True,False,True,True,False,0.5069569081101623,0.0045884494593156945,1.2111302584920083,static,-2.5226469777708482,0.0005698000313714147,0.1397809999762103
