seed,target,method,query,index,mode,ego_collision,near_miss,background_collision,event,completed,min_ttc,min_clearance,response,selection_seconds,elapsed_seconds
20330518,fvdm_delay05_brake3,CellAware-ModeShift,1,288,slow_lead_following,True,False,True,True,False,0.7194755442792305,0.0,1.196691347562037,0.00011969998013228178,0.029060599976219237
20330518,fvdm_delay05_brake3,CellAware-ModeShift,2,294,slow_lead_following,True,False,True,True,False,0.6947847762176161,0.0,1.1983168476749961,0.0009556999430060387,0.03345879993867129
20330518,fvdm_delay05_brake3,CellAware-ModeShift,3,284,slow_lead_following,True,False,True,True,False,0.9177383524586221,0.0,1.1841127117099277,0.0009609999833628535,0.024812099989503622
20330518,fvdm_delay05_brake3,CellAware-ModeShift,4,296,slow_lead_following,True,False,True,True,False,1.1086147375300994,0.0,1.172763338433777,0.0010859000030905008,0.031446099979802966
20330518,fvdm_delay05_brake3,CellAware-ModeShift,5,282,slow_lead_following,True,False,True,True,False,0.836240272919284,0.0,1.1891828788567231,0.0009729000739753246,0.04194460005965084
20330518,fvdm_delay05_brake3,CellAware-ModeShift,6,276,slow_lead_following,True,False,True,True,False,1.4319756896420277,0.0,1.155110177654551,0.0009655999019742012,0.025820299983024597
20330518,fvdm_delay05_brake3,CellAware-ModeShift,7,143,lead_braking,True,False,True,True,False,0.858439440985493,0.0,1.1877881447028622,0.0009941000025719404,0.03257549996487796
20330518,fvdm_delay05_brake3,CellAware-ModeShift,8,95,cutin_braking,True,False,True,True,False,0.729579747810939,0.0,1.1960299921293174,0.0010018999455496669,0.05962979991454631
20330518,fvdm_delay05_brake3,CellAware-ModeShift,9,33,fast_intrusion,True,False,True,True,False,1.3533983797833185,0.0,1.1592265649257176,0.0010184000711888075,0.07290919998195022
20330518,fvdm_delay05_brake3,CellAware-ModeShift,10,238,stop_and_go,True,False,True,True,False,1.579240011374962,0.0,1.1476799719382504,0.0010055999737232924,0.04068590002134442
20330518,fvdm_delay05_brake3,CellAware-ModeShift,11,77,cutin_braking,True,False,True,True,False,0.9520779582094709,0.0,1.182017274691347,0.0009881999576464295,0.060380299924872816
20330518,fvdm_delay05_brake3,CellAware-ModeShift,12,179,lead_braking,True,False,True,True,False,0.6361668709685988,0.0,1.2022299253109316,0.0009697000496089458,0.05564460007008165
20330518,fvdm_delay05_brake3,CellAware-ModeShift,13,99,cutin_braking,True,False,True,True,False,0.6413205906586585,0.0007766982297710001,1.2018828114349034,0.001464800094254315,0.07818630000110716
20330518,fvdm_delay05_brake3,CellAware-ModeShift,14,159,lead_braking,True,False,True,True,False,0.7295439062400342,0.0,1.1960323341509285,0.0009742999682202935,0.04622589994687587
