history_size,epoch,train_loss,dev_loss
510,1,1.162835955619812,0.6628085374832153
510,2,1.148501992225647,0.6411257982254028
510,3,1.1496622562408447,0.6625649929046631
510,4,1.1453046798706055,0.689460813999176
510,5,1.1449962854385376,0.7104699611663818
510,6,1.143311619758606,0.7220742702484131
510,7,1.14675772190094,0.7216296195983887
510,8,1.137000560760498,0.7109277844429016
510,9,1.1392858028411865,0.6979085206985474
510,10,1.1389586925506592,0.6850547790527344
510,11,1.1350823640823364,0.6772529482841492
510,12,1.1361439228057861,0.677658200263977
510,13,1.126516342163086,0.6828910708427429
510,14,1.1315803527832031,0.6938744783401489
510,15,1.1317139863967896,0.704657793045044
510,16,1.136993408203125,0.71235591173172
510,17,1.1314672231674194,0.7129213809967041
510,18,1.1277705430984497,0.7072677612304688
510,19,1.1185050010681152,0.696819543838501
510,20,1.115381121635437,0.6878101229667664
510,21,1.1209009885787964,0.6848678588867188
510,22,1.119174838066101,0.6885510087013245
510,23,1.112841248512268,0.6982467770576477
510,24,1.1048933267593384,0.7088537216186523
510,25,1.1081619262695312,0.7178950309753418
510,26,1.10714590549469,0.7215418219566345
510,27,1.097051739692688,0.7156017422676086
510,28,1.095835566520691,0.7062290906906128
510,29,1.0909500122070312,0.7022029161453247
510,30,1.0871061086654663,0.7069575190544128
510,31,1.0843807458877563,0.716808557510376
510,32,1.0875558853149414,0.7303312420845032
510,33,1.09542715549469,0.7361753582954407
510,34,1.0784789323806763,0.7309229969978333
510,35,1.0742988586425781,0.7304017543792725
510,36,1.0768426656723022,0.72957444190979
510,37,1.065818428993225,0.7273384928703308
510,38,1.0571738481521606,0.7189925909042358
510,39,1.0731415748596191,0.7242018580436707
510,40,1.0637375116348267,0.7471036911010742
510,41,1.0661461353302002,0.7436175346374512
510,42,1.0632258653640747,0.7229023575782776
510,43,1.0415949821472168,0.7182419300079346
510,44,1.0317232608795166,0.7183182835578918
510,45,1.025304913520813,0.6923781633377075
510,46,1.0176960229873657,0.6916639804840088
510,47,1.023438811302185,0.7153183817863464
510,48,0.9980882406234741,0.6827073693275452
510,49,1.0023468732833862,0.7125747799873352
510,50,0.9942294955253601,0.6973193287849426
510,51,0.9733684062957764,0.6680868268013
510,52,0.9690946936607361,0.6752995252609253
510,53,0.963808536529541,0.6489938497543335
510,54,0.9435636401176453,0.6657743453979492
510,55,0.9300411343574524,0.6030747294425964
510,56,0.9452788829803467,0.7353306412696838
510,57,0.9236046671867371,0.6306491494178772
510,58,0.9006763100624084,0.5375863313674927
510,59,0.9146746397018433,0.6406729817390442
510,60,0.8838890790939331,0.7054498195648193
510,61,0.8969113230705261,0.6089098453521729
510,62,0.8650237917900085,0.6063988208770752
510,63,0.8461400270462036,0.6229047179222107
510,64,0.8525527715682983,0.5595124959945679
510,65,0.8204551935195923,0.5376982688903809
510,66,0.843484103679657,0.6003418564796448
510,67,0.7976435422897339,0.6278123259544373
510,68,0.8224691152572632,0.5898261070251465
