task_id,target_build,method,repeat,budget,actual_queries,candidate_count,failure_pool_count,failure_count,first_failure_rank,first_failure_censored,failure_recall,history_record_count,initial_history_pass_count,initial_history_failure_count,initial_pattern_count,history_kind,status
legacy_regression_seed4179801_slow_front_brake2,slow_front_brake2,Random,9,10,10,104,65,5,1,1,0.07692307692307693,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_slow_front_brake2,slow_front_brake2,Random,9,20,20,104,65,7,1,1,0.1076923076923077,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_slow_front_brake2,slow_front_brake2,HistoryRank-UCB-v2,0,1,1,104,65,1,1,1,0.015384615384615385,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_slow_front_brake2,slow_front_brake2,HistoryRank-UCB-v2,0,5,5,104,65,4,1,1,0.06153846153846154,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_slow_front_brake2,slow_front_brake2,HistoryRank-UCB-v2,0,10,10,104,65,9,1,1,0.13846153846153847,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_slow_front_brake2,slow_front_brake2,HistoryRank-UCB-v2,0,20,20,104,65,18,1,1,0.27692307692307694,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_slow_front_brake2,slow_front_brake2,FailureDistance-v2,0,1,1,104,65,0,2,2,0.0,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_slow_front_brake2,slow_front_brake2,FailureDistance-v2,0,5,5,104,65,4,2,2,0.06153846153846154,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_slow_front_brake2,slow_front_brake2,FailureDistance-v2,0,10,10,104,65,9,2,2,0.13846153846153847,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_slow_front_brake2,slow_front_brake2,FailureDistance-v2,0,20,20,104,65,15,2,2,0.23076923076923078,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_slow_front_brake2,slow_front_brake2,FBRT-NoMemory,0,1,1,104,65,0,2,2,0.0,160,104,56,0,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_slow_front_brake2,slow_front_brake2,FBRT-NoMemory,0,5,5,104,65,4,2,2,0.06153846153846154,160,104,56,0,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_slow_front_brake2,slow_front_brake2,FBRT-NoMemory,0,10,10,104,65,9,2,2,0.13846153846153847,160,104,56,0,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_slow_front_brake2,slow_front_brake2,FBRT-NoMemory,0,20,20,104,65,19,2,2,0.2923076923076923,160,104,56,0,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_slow_front_brake2,slow_front_brake2,FBRT-Memory,0,1,1,104,65,1,1,1,0.015384615384615385,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_slow_front_brake2,slow_front_brake2,FBRT-Memory,0,5,5,104,65,5,1,1,0.07692307692307693,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_slow_front_brake2,slow_front_brake2,FBRT-Memory,0,10,10,104,65,9,1,1,0.13846153846153847,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179801_slow_front_brake2,slow_front_brake2,FBRT-Memory,0,20,20,104,65,19,1,1,0.2923076923076923,160,104,56,14,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,Random,0,1,1,109,12,0,9,9,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,Random,0,5,5,109,12,0,9,9,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,Random,0,10,10,109,12,1,9,9,0.08333333333333333,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,Random,0,20,20,109,12,1,9,9,0.08333333333333333,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,Random,1,1,1,109,12,0,10,10,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,Random,1,5,5,109,12,0,10,10,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,Random,1,10,10,109,12,1,10,10,0.08333333333333333,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,Random,1,20,20,109,12,1,10,10,0.08333333333333333,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,Random,2,1,1,109,12,0,7,7,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,Random,2,5,5,109,12,0,7,7,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,Random,2,10,10,109,12,1,7,7,0.08333333333333333,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,Random,2,20,20,109,12,1,7,7,0.08333333333333333,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,Random,3,1,1,109,12,0,2,2,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,Random,3,5,5,109,12,1,2,2,0.08333333333333333,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,Random,3,10,10,109,12,1,2,2,0.08333333333333333,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,Random,3,20,20,109,12,2,2,2,0.16666666666666666,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,Random,4,1,1,109,12,0,2,2,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,Random,4,5,5,109,12,2,2,2,0.16666666666666666,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,Random,4,10,10,109,12,2,2,2,0.16666666666666666,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,Random,4,20,20,109,12,2,2,2,0.16666666666666666,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,Random,5,1,1,109,12,0,6,6,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,Random,5,5,5,109,12,0,6,6,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,Random,5,10,10,109,12,1,6,6,0.08333333333333333,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,Random,5,20,20,109,12,4,6,6,0.3333333333333333,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,Random,6,1,1,109,12,0,11,11,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,Random,6,5,5,109,12,0,11,11,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,Random,6,10,10,109,12,0,11,11,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,Random,6,20,20,109,12,2,11,11,0.16666666666666666,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,Random,7,1,1,109,12,0,6,6,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,Random,7,5,5,109,12,0,6,6,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,Random,7,10,10,109,12,2,6,6,0.16666666666666666,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,Random,7,20,20,109,12,4,6,6,0.3333333333333333,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,Random,8,1,1,109,12,0,7,7,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,Random,8,5,5,109,12,0,7,7,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,Random,8,10,10,109,12,1,7,7,0.08333333333333333,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,Random,8,20,20,109,12,2,7,7,0.16666666666666666,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,Random,9,1,1,109,12,0,5,5,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,Random,9,5,5,109,12,1,5,5,0.08333333333333333,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,Random,9,10,10,109,12,1,5,5,0.08333333333333333,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,Random,9,20,20,109,12,1,5,5,0.08333333333333333,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,HistoryRank-UCB-v2,0,1,1,109,12,1,1,1,0.08333333333333333,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,HistoryRank-UCB-v2,0,5,5,109,12,3,1,1,0.25,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,HistoryRank-UCB-v2,0,10,10,109,12,7,1,1,0.5833333333333334,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,HistoryRank-UCB-v2,0,20,20,109,12,11,1,1,0.9166666666666666,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,FailureDistance-v2,0,1,1,109,12,0,2,2,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,FailureDistance-v2,0,5,5,109,12,3,2,2,0.25,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,FailureDistance-v2,0,10,10,109,12,4,2,2,0.3333333333333333,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,FailureDistance-v2,0,20,20,109,12,9,2,2,0.75,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,FBRT-NoMemory,0,1,1,109,12,0,2,2,0.0,160,109,51,0,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,FBRT-NoMemory,0,5,5,109,12,4,2,2,0.3333333333333333,160,109,51,0,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,FBRT-NoMemory,0,10,10,109,12,5,2,2,0.4166666666666667,160,109,51,0,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,FBRT-NoMemory,0,20,20,109,12,8,2,2,0.6666666666666666,160,109,51,0,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,FBRT-Memory,0,1,1,109,12,0,2,2,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,FBRT-Memory,0,5,5,109,12,3,2,2,0.25,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,FBRT-Memory,0,10,10,109,12,5,2,2,0.4166666666666667,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_blind06,merge_blind06,FBRT-Memory,0,20,20,109,12,9,2,2,0.75,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,0,1,1,109,5,0,18,18,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,0,5,5,109,5,0,18,18,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,0,10,10,109,5,0,18,18,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,0,20,20,109,5,1,18,18,0.2,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,1,1,1,109,5,0,12,12,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,1,5,5,109,5,0,12,12,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,1,10,10,109,5,0,12,12,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,1,20,20,109,5,2,12,12,0.4,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,2,1,1,109,5,0,9,9,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,2,5,5,109,5,0,9,9,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,2,10,10,109,5,1,9,9,0.2,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,2,20,20,109,5,1,9,9,0.2,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,3,1,1,109,5,0,,>B,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,3,5,5,109,5,0,,>B,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,3,10,10,109,5,0,,>B,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,3,20,20,109,5,0,,>B,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,4,1,1,109,5,0,,>B,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,4,5,5,109,5,0,,>B,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,4,10,10,109,5,0,,>B,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,4,20,20,109,5,0,,>B,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,5,1,1,109,5,0,,>B,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,5,5,5,109,5,0,,>B,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,5,10,10,109,5,0,,>B,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,5,20,20,109,5,0,,>B,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,6,1,1,109,5,0,,>B,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,6,5,5,109,5,0,,>B,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,6,10,10,109,5,0,,>B,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,6,20,20,109,5,0,,>B,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,7,1,1,109,5,0,,>B,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,7,5,5,109,5,0,,>B,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,7,10,10,109,5,0,,>B,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,7,20,20,109,5,0,,>B,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,8,1,1,109,5,0,7,7,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,8,5,5,109,5,0,7,7,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,8,10,10,109,5,1,7,7,0.2,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,8,20,20,109,5,1,7,7,0.2,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,9,1,1,109,5,1,1,1,0.2,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,9,5,5,109,5,1,1,1,0.2,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,9,10,10,109,5,1,1,1,0.2,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,Random,9,20,20,109,5,1,1,1,0.2,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,HistoryRank-UCB-v2,0,1,1,109,5,0,3,3,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,HistoryRank-UCB-v2,0,5,5,109,5,2,3,3,0.4,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,HistoryRank-UCB-v2,0,10,10,109,5,3,3,3,0.6,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,HistoryRank-UCB-v2,0,20,20,109,5,5,3,3,1.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY|BASELINE_AT_ORACLE_CEILING
legacy_regression_seed4179802_merge_brake2,merge_brake2,FailureDistance-v2,0,1,1,109,5,0,5,5,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,FailureDistance-v2,0,5,5,109,5,1,5,5,0.2,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,FailureDistance-v2,0,10,10,109,5,1,5,5,0.2,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,FailureDistance-v2,0,20,20,109,5,4,5,5,0.8,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,FBRT-NoMemory,0,1,1,109,5,0,3,3,0.0,160,109,51,0,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,FBRT-NoMemory,0,5,5,109,5,2,3,3,0.4,160,109,51,0,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,FBRT-NoMemory,0,10,10,109,5,3,3,3,0.6,160,109,51,0,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,FBRT-NoMemory,0,20,20,109,5,5,3,3,1.0,160,109,51,0,failure_and_pass,HAS_FAILURE_MEMORY|BASELINE_AT_ORACLE_CEILING
legacy_regression_seed4179802_merge_brake2,merge_brake2,FBRT-Memory,0,1,1,109,5,0,2,2,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,FBRT-Memory,0,5,5,109,5,3,2,2,0.6,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,FBRT-Memory,0,10,10,109,5,4,2,2,0.8,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_merge_brake2,merge_brake2,FBRT-Memory,0,20,20,109,5,5,2,2,1.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY|BASELINE_AT_ORACLE_CEILING
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,0,1,1,109,68,0,4,4,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,0,5,5,109,68,2,4,4,0.029411764705882353,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,0,10,10,109,68,3,4,4,0.04411764705882353,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,0,20,20,109,68,9,4,4,0.1323529411764706,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,1,1,1,109,68,1,1,1,0.014705882352941176,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,1,5,5,109,68,4,1,1,0.058823529411764705,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,1,10,10,109,68,6,1,1,0.08823529411764706,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,1,20,20,109,68,12,1,1,0.17647058823529413,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,2,1,1,109,68,1,1,1,0.014705882352941176,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,2,5,5,109,68,3,1,1,0.04411764705882353,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,2,10,10,109,68,6,1,1,0.08823529411764706,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,2,20,20,109,68,11,1,1,0.16176470588235295,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,3,1,1,109,68,1,1,1,0.014705882352941176,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,3,5,5,109,68,4,1,1,0.058823529411764705,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,3,10,10,109,68,6,1,1,0.08823529411764706,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,3,20,20,109,68,14,1,1,0.20588235294117646,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,4,1,1,109,68,1,1,1,0.014705882352941176,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,4,5,5,109,68,2,1,1,0.029411764705882353,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,4,10,10,109,68,5,1,1,0.07352941176470588,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,4,20,20,109,68,12,1,1,0.17647058823529413,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,5,1,1,109,68,1,1,1,0.014705882352941176,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,5,5,5,109,68,3,1,1,0.04411764705882353,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,5,10,10,109,68,6,1,1,0.08823529411764706,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,5,20,20,109,68,13,1,1,0.19117647058823528,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,6,1,1,109,68,0,2,2,0.0,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,6,5,5,109,68,3,2,2,0.04411764705882353,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
legacy_regression_seed4179802_slow_front_brake2,slow_front_brake2,Random,6,10,10,109,68,7,2,2,0.10294117647058823,160,109,51,9,failure_and_pass,HAS_FAILURE_MEMORY
