method,rank,scenario_id,template_id,selection_reason,selected_build_id,session_id,mode,ego_collision,inconclusive,regression,execution_id,episode_cost,contributing_pattern_ids,new_pattern_id,target_observations_before_query,history_source_count
FBRT-NoMemory,1,4179801:fbrt_stop_hold_go:core_extra:0,fbrt_stop_hold_go,posterior_mean_failure_probability,merge_brake2,legacy_regression_seed4179801_merge_brake2:FBRT-NoMemory:0,regression,False,False,False,legacy-48e5fcd5a509d2125e537bfd,0,[],,0,0
FBRT-NoMemory,2,4179801:fbrt_lead_emergency_brake:wide_initial:26,fbrt_lead_emergency_brake,posterior_mean_failure_probability,merge_brake2,legacy_regression_seed4179801_merge_brake2:FBRT-NoMemory:0,regression,False,False,False,legacy-19735893b1adf40b62971590,0,[],,1,0
FBRT-NoMemory,3,4179801:fbrt_cutin:initial:26,fbrt_cutin,posterior_mean_failure_probability,merge_brake2,legacy_regression_seed4179801_merge_brake2:FBRT-NoMemory:0,regression,True,False,True,legacy-c57a937ffbec210400c72631,0,[],pat-8dfc6ff089d57f26,2,0
FBRT-NoMemory,4,4179801:fbrt_cutin:initial:2,fbrt_cutin,posterior_mean_failure_probability,merge_brake2,legacy_regression_seed4179801_merge_brake2:FBRT-NoMemory:0,regression,False,False,False,legacy-f7cc4c617991c96de67d21a8,0,[],,3,0
FBRT-NoMemory,5,4179801:fbrt_cutout_static:initial:6,fbrt_cutout_static,posterior_mean_failure_probability,merge_brake2,legacy_regression_seed4179801_merge_brake2:FBRT-NoMemory:0,regression,False,False,False,legacy-ad1a1a60b98868976a36a84d,0,[],,4,0
FBRT-NoMemory,6,4179801:fbrt_cutin:initial:1,fbrt_cutin,posterior_mean_failure_probability,merge_brake2,legacy_regression_seed4179801_merge_brake2:FBRT-NoMemory:0,regression,False,False,False,legacy-4b3be662213ce880ad2ef59c,0,[],,5,0
FBRT-NoMemory,7,4179801:fbrt_stop_hold_go:probe:1,fbrt_stop_hold_go,posterior_mean_failure_probability,merge_brake2,legacy_regression_seed4179801_merge_brake2:FBRT-NoMemory:0,regression,False,False,False,legacy-f651a51d3143769353b220e8,0,[],,6,0
FBRT-NoMemory,8,4179801:fbrt_cutout_static:initial:17,fbrt_cutout_static,posterior_mean_failure_probability,merge_brake2,legacy_regression_seed4179801_merge_brake2:FBRT-NoMemory:0,regression,False,False,False,legacy-7fa826737099bdb63f640d6c,0,[],,7,0
FBRT-NoMemory,9,4179801:fbrt_cutin:initial:8,fbrt_cutin,posterior_mean_failure_probability,merge_brake2,legacy_regression_seed4179801_merge_brake2:FBRT-NoMemory:0,regression,False,False,False,legacy-ed7e800a9143fdeb6894d26e,0,[],,8,0
FBRT-NoMemory,10,4179801:fbrt_lead_emergency_brake:wide_initial:17,fbrt_lead_emergency_brake,global_art_maximin,merge_brake2,legacy_regression_seed4179801_merge_brake2:FBRT-NoMemory:0,regression,False,False,False,legacy-da7c9b53153b87e09b6a7661,0,[],,9,0
FBRT-NoMemory,11,4179801:fbrt_cutin:probe:2,fbrt_cutin,posterior_mean_failure_probability,merge_brake2,legacy_regression_seed4179801_merge_brake2:FBRT-NoMemory:0,regression,False,False,False,legacy-81b8b7c1f73684e70cdfc4cf,0,[],,10,0
FBRT-NoMemory,12,4179801:fbrt_stop_hold_go:initial:9,fbrt_stop_hold_go,posterior_mean_failure_probability,merge_brake2,legacy_regression_seed4179801_merge_brake2:FBRT-NoMemory:0,regression,False,False,False,legacy-3abbbda82bf11ff0cd059e65,0,[],,11,0
FBRT-NoMemory,13,4179801:fbrt_cutin:initial:22,fbrt_cutin,posterior_mean_failure_probability,merge_brake2,legacy_regression_seed4179801_merge_brake2:FBRT-NoMemory:0,regression,False,False,False,legacy-0dfdfcdb88e2289ad4b7f027,0,[],,12,0
FBRT-NoMemory,14,4179801:fbrt_cutout_static:probe:3,fbrt_cutout_static,posterior_mean_failure_probability,merge_brake2,legacy_regression_seed4179801_merge_brake2:FBRT-NoMemory:0,regression,False,False,False,legacy-38a6bb625e3ed531719224c0,0,[],,13,0
FBRT-NoMemory,15,4179801:fbrt_cutin:initial:15,fbrt_cutin,posterior_mean_failure_probability,merge_brake2,legacy_regression_seed4179801_merge_brake2:FBRT-NoMemory:0,regression,False,False,False,legacy-93d2bec0a70dc6daf10425cd,0,[],,14,0
FBRT-NoMemory,16,4179801:fbrt_lead_emergency_brake:wide_initial:14,fbrt_lead_emergency_brake,posterior_mean_failure_probability,merge_brake2,legacy_regression_seed4179801_merge_brake2:FBRT-NoMemory:0,regression,False,False,False,legacy-9423adadd58715d383a08022,0,[],,15,0
FBRT-NoMemory,17,4179801:fbrt_stop_hold_go:probe:0,fbrt_stop_hold_go,posterior_mean_failure_probability,merge_brake2,legacy_regression_seed4179801_merge_brake2:FBRT-NoMemory:0,regression,False,False,False,legacy-e5cad35ffc6ba502bafb7084,0,[],,16,0
FBRT-NoMemory,18,4179801:fbrt_stop_hold_go:initial:14,fbrt_stop_hold_go,posterior_mean_failure_probability,merge_brake2,legacy_regression_seed4179801_merge_brake2:FBRT-NoMemory:0,regression,False,False,False,legacy-fedd8b50b16b6c42da680553,0,[],,17,0
FBRT-NoMemory,19,4179801:fbrt_stop_hold_go:initial:15,fbrt_stop_hold_go,posterior_mean_failure_probability,merge_brake2,legacy_regression_seed4179801_merge_brake2:FBRT-NoMemory:0,regression,False,False,False,legacy-8ca95472c2a222d66ea83df7,0,[],,18,0
FBRT-NoMemory,20,4179801:fbrt_cutin:initial:5,fbrt_cutin,global_art_maximin,merge_brake2,legacy_regression_seed4179801_merge_brake2:FBRT-NoMemory:0,regression,True,False,True,legacy-313069f5a404e0e172be3e88,0,[],pat-c26f1cec0806ebe5,19,0
