method,rank,scenario_id,template_id,selection_reason,selected_build_id,session_id,mode,ego_collision,inconclusive,regression,execution_id,episode_cost,contributing_pattern_ids,new_pattern_id,target_observations_before_query,history_source_count
FailureDistance-v2,1,4179801:fbrt_cutin:initial:13,fbrt_cutin,nearest_observed_failure,slow_front_brake2,legacy_regression_seed4179801_slow_front_brake2:FailureDistance-v2:0,regression,False,False,False,legacy-c4c2c724ba7cfd2edd414e3c,0,[],,0,1
FailureDistance-v2,2,4179801:fbrt_stop_hold_go:probe:2,fbrt_stop_hold_go,nearest_observed_failure,slow_front_brake2,legacy_regression_seed4179801_slow_front_brake2:FailureDistance-v2:0,regression,False,False,False,legacy-1e8cd2d93666d3fa3def0a3b,0,[],,1,1
FailureDistance-v2,3,4179801:fbrt_cutout_static:initial:2,fbrt_cutout_static,nearest_observed_failure,slow_front_brake2,legacy_regression_seed4179801_slow_front_brake2:FailureDistance-v2:0,regression,True,False,True,legacy-0fff3bba9433ba3f18664a40,0,[],,2,1
FailureDistance-v2,4,4179801:fbrt_cutout_static:initial:16,fbrt_cutout_static,nearest_observed_failure,slow_front_brake2,legacy_regression_seed4179801_slow_front_brake2:FailureDistance-v2:0,regression,True,False,True,legacy-a758b9a475e04bee3ce0167f,0,[],,3,1
FailureDistance-v2,5,4179801:fbrt_cutout_static:core_boundary:3,fbrt_cutout_static,nearest_observed_failure,slow_front_brake2,legacy_regression_seed4179801_slow_front_brake2:FailureDistance-v2:0,regression,True,False,True,legacy-ecf2ae5ea73e83091604f31d,0,[],,4,1
FailureDistance-v2,6,4179801:fbrt_cutout_static:initial:8,fbrt_cutout_static,nearest_observed_failure,slow_front_brake2,legacy_regression_seed4179801_slow_front_brake2:FailureDistance-v2:0,regression,True,False,True,legacy-9f30e4dc9055f1f717490492,0,[],,5,1
FailureDistance-v2,7,4179801:fbrt_cutout_static:initial:0,fbrt_cutout_static,nearest_observed_failure,slow_front_brake2,legacy_regression_seed4179801_slow_front_brake2:FailureDistance-v2:0,regression,True,False,True,legacy-cbc3049a4a44bd93a90b0133,0,[],,6,1
FailureDistance-v2,8,4179801:fbrt_cutout_static:initial:28,fbrt_cutout_static,nearest_observed_failure,slow_front_brake2,legacy_regression_seed4179801_slow_front_brake2:FailureDistance-v2:0,regression,True,False,True,legacy-8c0ef09d604510f339588dc8,0,[],,7,1
FailureDistance-v2,9,4179801:fbrt_cutout_static:probe:3,fbrt_cutout_static,nearest_observed_failure,slow_front_brake2,legacy_regression_seed4179801_slow_front_brake2:FailureDistance-v2:0,regression,True,False,True,legacy-67a7e0054975c34263b11ed1,0,[],,8,1
FailureDistance-v2,10,4179801:fbrt_lead_emergency_brake:wide_initial:22,fbrt_lead_emergency_brake,global_art_maximin,slow_front_brake2,legacy_regression_seed4179801_slow_front_brake2:FailureDistance-v2:0,regression,True,False,True,legacy-33e597be75ca1f9968a21b9f,0,[],,9,1
FailureDistance-v2,11,4179801:fbrt_cutout_static:initial:20,fbrt_cutout_static,nearest_observed_failure,slow_front_brake2,legacy_regression_seed4179801_slow_front_brake2:FailureDistance-v2:0,regression,True,False,True,legacy-410757791ad968d66ad76171,0,[],,10,1
FailureDistance-v2,12,4179801:fbrt_cutout_static:initial:12,fbrt_cutout_static,nearest_observed_failure,slow_front_brake2,legacy_regression_seed4179801_slow_front_brake2:FailureDistance-v2:0,regression,True,False,True,legacy-a2391d2632d3115557a71093,0,[],,11,1
FailureDistance-v2,13,4179801:fbrt_cutout_static:initial:24,fbrt_cutout_static,nearest_observed_failure,slow_front_brake2,legacy_regression_seed4179801_slow_front_brake2:FailureDistance-v2:0,regression,True,False,True,legacy-b00e3beb824610770b432763,0,[],,12,1
