seed,target,method,query,index,mode,ego_collision,near_miss,background_collision,event,completed,min_ttc,min_clearance,response,expert,log_bayes_factor,selection_seconds,elapsed_seconds
20330406,vi_ttc,EvidenceGate,1,10,fast_intrusion,True,False,True,True,False,0.4284011902326403,0.20219392388115864,1.2167317732742822,static,0.0,0.0005386000266298652,0.20957050006836653
20330406,vi_ttc,EvidenceGate,2,91,cutin_braking,True,False,True,True,False,0.44262758640616917,0.010954029106317363,1.215706435648963,static,0.0,0.0004975000629201531,0.15026240004226565
20330406,vi_ttc,EvidenceGate,3,182,lead_braking,True,False,True,True,False,1.0391905509378843,0.0,1.1768079415651418,static,-0.2876820724517808,0.00047889992129057646,0.13048829999752343
20330406,vi_ttc,EvidenceGate,4,248,stop_and_go,True,False,True,True,False,0.4398219310908241,0.0,1.2159082626463282,static,-0.6931471805599452,0.0004784999182447791,0.17962229996919632
20330406,vi_ttc,EvidenceGate,5,282,slow_lead_following,True,False,True,True,False,0.4435478786587924,0.0,1.215640274810177,static,-1.1631508098056809,0.0004997999640181661,0.06681670004036278
20330406,vi_ttc,EvidenceGate,6,162,lead_braking,True,False,True,True,False,0.39763683297134633,2.842170943040401e-14,1.2189657460542314,static,-1.6739764335716716,0.0004770000232383609,0.19449829997029155
20330406,vi_ttc,EvidenceGate,7,0,fast_intrusion,False,True,False,True,True,0.551912019217585,0.5222320080076204,0.707990050576354,static,-1.9252908618525777,0.0005283000646159053,0.5373667000094429
20330406,vi_ttc,EvidenceGate,8,103,cutin_braking,False,True,False,True,True,0.5609940704801283,0.5287705928110737,0.7073613439470158,static,-2.1972245773362196,0.00048369995784014463,0.5455130999907851
20330406,vi_ttc,EvidenceGate,9,272,slow_lead_following,True,False,True,True,False,0.3622469383889448,0.0,1.2215641000576614,static,-2.484906649788001,0.0005720999324694276,0.08621560002211481
20330406,vi_ttc,EvidenceGate,10,254,stop_and_go,True,False,True,True,False,0.49083670830112885,0.0,1.2122677993033542,static,-2.7850112422383386,0.0004951999289914966,0.10373700002674013
20330406,vi_ttc,EvidenceGate,11,138,lead_braking,True,False,True,True,False,0.3534374787574463,1.4210854715202004e-14,1.2222156762602434,static,-3.0951661705421785,0.00043619994539767504,0.23882520000915974
20330406,vi_ttc,EvidenceGate,12,54,fast_intrusion,False,True,False,True,True,0.8273798973952661,1.4069552548692792,0.6897424485660544,static,-3.2958368660043296,0.0004384000785648823,0.5371551000280306
20330406,vi_ttc,EvidenceGate,13,107,cutin_braking,True,False,True,True,False,0.4761299059258451,0.0,1.213310947635315,static,-3.503476230782574,0.0005448999581858516,0.14003829995635897
20330406,vi_ttc,EvidenceGate,14,298,slow_lead_following,True,False,True,True,False,0.4532900197776178,0.0,1.2149411445993934,static,-3.7170503310806327,0.0004342000465840101,0.0735590000404045
20330406,vi_ttc,EvidenceGate,15,230,stop_and_go,True,False,True,True,False,0.3378529455525756,0.0,1.2233730557223348,static,-3.9357395320454622,0.0004362999461591244,0.15753700002096593
20330406,vi_ttc,EvidenceGate,16,134,lead_braking,True,False,True,True,False,0.8145438734019026,0.0,1.1905560340661427,static,-4.158883083359672,0.00043450004886835814,0.2136552999727428
20330406,vi_ttc,EvidenceGate,17,30,fast_intrusion,False,True,False,True,True,0.5897157677368697,0.5788372971377846,0.7053855604333987,static,-4.321402012857447,0.00043319992255419493,0.5378645999589935
20330406,vi_ttc,EvidenceGate,18,97,cutin_braking,True,False,True,True,False,0.4137732051228804,0.0,1.2177911369521637,static,-4.487387150331708,0.00044029997661709785,0.1310907999286428
20330406,vi_ttc,EvidenceGate,19,290,slow_lead_following,True,False,True,True,False,1.8954999632212166,0.0,1.1329040709314593,static,-4.656463480375642,0.00043160002678632736,0.37123070005327463
20330406,vi_ttc,EvidenceGate,20,242,stop_and_go,True,False,True,True,False,0.35480925533065233,0.0,1.2221140894014613,static,-4.828313737302301,0.0004363999469205737,0.18216560001019388
