history_size,epoch,train_loss,dev_loss
510,1,1.2065472602844238,0.6583334803581238
510,2,1.1910027265548706,0.634929358959198
510,3,1.1960471868515015,0.6617422103881836
510,4,1.1866378784179688,0.6948392987251282
510,5,1.190184235572815,0.7163174152374268
510,6,1.1910189390182495,0.7208585739135742
510,7,1.1909711360931396,0.7092406153678894
510,8,1.1860291957855225,0.6925798058509827
510,9,1.1858184337615967,0.6771812438964844
510,10,1.1870781183242798,0.6706597208976746
510,11,1.1816846132278442,0.6707995533943176
510,12,1.1810169219970703,0.6758204698562622
510,13,1.1786328554153442,0.6836071014404297
510,14,1.1845057010650635,0.6944204568862915
510,15,1.1843783855438232,0.7040531635284424
510,16,1.1782453060150146,0.7088468670845032
510,17,1.181946039199829,0.7054594159126282
510,18,1.1760766506195068,0.6976837515830994
510,19,1.1667617559432983,0.6896237730979919
510,20,1.1681426763534546,0.6854037046432495
510,21,1.1794925928115845,0.6860232949256897
510,22,1.170698881149292,0.6923774480819702
510,23,1.1669995784759521,0.7006016373634338
510,24,1.153896689414978,0.7022440433502197
510,25,1.1551225185394287,0.7005959749221802
510,26,1.1668752431869507,0.6998839974403381
510,27,1.163332462310791,0.6983978152275085
510,28,1.1548951864242554,0.6969760656356812
510,29,1.149916648864746,0.6957732439041138
510,30,1.1482880115509033,0.6926025152206421
510,31,1.1411761045455933,0.6951128840446472
510,32,1.1546878814697266,0.700316309928894
510,33,1.1506110429763794,0.6982202529907227
510,34,1.1339529752731323,0.6937641501426697
510,35,1.1383013725280762,0.6994131207466125
510,36,1.134714126586914,0.7083752155303955
510,37,1.1176165342330933,0.6839419603347778
510,38,1.1195075511932373,0.6710104942321777
510,39,1.1205881834030151,0.6904371380805969
510,40,1.1135468482971191,0.7016537189483643
510,41,1.1243739128112793,0.680857241153717
510,42,1.1005146503448486,0.6729416251182556
510,43,1.0906832218170166,0.6989148259162903
510,44,1.0828200578689575,0.6798235774040222
510,45,1.0717642307281494,0.6292423605918884
510,46,1.0598708391189575,0.6538174152374268
510,47,1.0514295101165771,0.6672929525375366
510,48,1.0547490119934082,0.6337314248085022
510,49,1.032831072807312,0.6392413377761841
510,50,1.0207172632217407,0.6597138047218323
510,51,1.002113938331604,0.6095629930496216
510,52,1.0076922178268433,0.6171935796737671
510,53,0.9907204508781433,0.6550843119621277
510,54,0.985174834728241,0.589304506778717
510,55,0.9901391863822937,0.6474252939224243
510,56,0.9813746213912964,0.5889425873756409
510,57,0.9368199706077576,0.5391815900802612
510,58,0.9181404113769531,0.5725559592247009
510,59,0.9222777485847473,0.7093976140022278
510,60,0.935021162033081,0.5159459710121155
510,61,0.919184148311615,0.5370275974273682
510,62,0.8684126734733582,0.6278608441352844
510,63,0.8790537118911743,0.47164127230644226
510,64,0.8599162101745605,0.46256181597709656
510,65,0.8195246458053589,0.5605213046073914
510,66,0.8129573464393616,0.5639063119888306
510,67,0.809799075126648,0.5903696417808533
510,68,0.8083677887916565,0.5262662172317505
510,69,0.7750672101974487,0.459573894739151
510,70,0.7840127944946289,0.490610271692276
510,71,0.7487747669219971,0.3874347507953644
510,72,0.7375699877738953,0.5129522085189819
510,73,0.7201974391937256,0.6339678168296814
510,74,0.7299590110778809,0.42392057180404663
510,75,0.7400658130645752,0.5576401948928833
510,76,0.6421349048614502,0.5500286817550659
510,77,0.6758208274841309,0.3760809898376465
510,78,0.6235601305961609,0.35860034823417664
510,79,0.6517052054405212,0.4908304512500763
510,80,0.6468291282653809,0.4951228201389313
510,81,0.6139407157897949,0.40220728516578674
510,82,0.6433828473091125,0.48455360531806946
510,83,0.6277385950088501,0.5872441530227661
510,84,0.6248337030410767,0.47204795479774475
510,85,0.5861842632293701,0.4239048659801483
510,86,0.5637935996055603,0.5115054845809937
510,87,0.6046017408370972,0.41028913855552673
510,88,0.5642157793045044,0.33868858218193054
510,89,0.6875450611114502,0.5073045492172241
510,90,0.5926697850227356,0.5296071767807007
510,91,0.5848237872123718,0.37397700548171997
510,92,0.6141369342803955,0.37763214111328125
510,93,0.5524080395698547,0.4932279586791992
510,94,0.5266465544700623,0.46184200048446655
510,95,0.5369153022766113,0.37863147258758545
510,96,0.5264655351638794,0.40897536277770996
510,97,0.536830723285675,0.44085195660591125
510,98,0.49661558866500854,0.4005586802959442
510,99,0.5540172457695007,0.443339467048645
510,100,0.4897737205028534,0.43879303336143494
510,101,0.5411015152931213,0.5046066045761108
510,102,0.5135400295257568,0.47099998593330383
510,103,0.4686225652694702,0.3990624248981476
510,104,0.4995843768119812,0.4503272771835327
510,105,0.48801207542419434,0.429351270198822
510,106,0.4512922465801239,0.3600439727306366
510,107,0.49500781297683716,0.4558921754360199
510,108,0.49379831552505493,0.49154356122016907
510,109,0.5030681490898132,0.40899208188056946
510,110,0.5400135517120361,0.46329283714294434
510,111,0.4845287799835205,0.5250939726829529
510,112,0.4814645051956177,0.3972955644130707
510,113,0.4682660698890686,0.3178614377975464
510,114,0.5459324717521667,0.48042410612106323
510,115,0.5117457509040833,0.5248170495033264
510,116,0.51545250415802,0.368770033121109
510,117,0.46575674414634705,0.3199135959148407
510,118,0.504153311252594,0.486575186252594
510,119,0.47102704644203186,0.5716831684112549
510,120,0.47225746512413025,0.46061187982559204
510,121,0.4050820767879486,0.3539068102836609
510,122,0.5172851085662842,0.4825286269187927
510,123,0.4353426992893219,0.5881378650665283
510,124,0.5278472304344177,0.48999273777008057
510,125,0.46312904357910156,0.33128440380096436
510,126,0.5442625284194946,0.3896440863609314
510,127,0.43182528018951416,0.49927419424057007
510,128,0.4269787073135376,0.5289786458015442
510,129,0.40223562717437744,0.4181317687034607
510,130,0.47454938292503357,0.4114849865436554
510,131,0.463820219039917,0.5345520377159119
510,132,0.4859672784805298,0.4967171251773834
510,133,0.47132912278175354,0.40053632855415344
510,134,0.44097036123275757,0.41078177094459534
510,135,0.430229127407074,0.4722835421562195
510,136,0.4229077696800232,0.44346898794174194
510,137,0.42664921283721924,0.3857845366001129
510,138,0.41416409611701965,0.42480114102363586
510,139,0.38793689012527466,0.43746477365493774
510,140,0.45720332860946655,0.4626869559288025
510,141,0.4211815893650055,0.47773656249046326
510,142,0.41091451048851013,0.4811876714229584
510,143,0.4392048120498657,0.4446086287498474
510,144,0.4100870192050934,0.38403114676475525
510,145,0.4206746220588684,0.4218263626098633
510,146,0.40355321764945984,0.4414023458957672
510,147,0.49474164843559265,0.46809911727905273
510,148,0.4231782555580139,0.43582814931869507
510,149,0.38254693150520325,0.48846083879470825
510,150,0.39423102140426636,0.4976634085178375
510,151,0.43904003500938416,0.43951818346977234
510,152,0.4452414810657501,0.39818260073661804
510,153,0.3945629894733429,0.4171750843524933
510,154,0.4002446234226227,0.4505060613155365
510,155,0.44150441884994507,0.4278586506843567
510,156,0.4176137149333954,0.395955890417099
510,157,0.4139668643474579,0.47975021600723267
510,158,0.43485963344573975,0.47965893149375916
510,159,0.4073178172111511,0.3916647136211395
510,160,0.39981013536453247,0.40357574820518494
510,161,0.39367565512657166,0.44679945707321167
510,162,0.4152780771255493,0.41068485379219055
510,163,0.39158686995506287,0.40680763125419617
510,164,0.4171272814273834,0.5178456902503967
510,165,0.4600476026535034,0.40887629985809326
510,166,0.38720211386680603,0.29424387216567993
510,167,0.6217584013938904,0.6050770282745361
510,168,0.5520908832550049,0.6828820705413818
510,169,0.6083722114562988,0.3597972095012665
510,170,0.4922176003456116,0.2520197629928589
510,171,0.6349296569824219,0.3123795688152313
510,172,0.5262605547904968,0.5922514200210571
510,173,0.5431320071220398,0.6888461112976074
510,174,0.6226435899734497,0.4794902801513672
510,175,0.44308796525001526,0.31137266755104065
510,176,0.5296513438224792,0.3163255751132965
510,177,0.4964447021484375,0.4546044170856476
510,178,0.4619375765323639,0.5977664589881897
510,179,0.5459387302398682,0.5292280316352844
