build,seed,index,mode,gap,relative_speed,timing,intensity,ego_collision,background_collision,near_miss,completed,min_ttc,min_clearance
fvdm_ref,20291202,49,stop_and_go,18.444067031145096,-4.407754255458713,0.6501599261537195,0.88519940180704,True,True,False,False,1.2875716159776933,0.0
fvdm_ref,20291202,50,stop_and_go,26.42110323905945,-1.2233204850926995,0.35811865162104367,0.09686938887462021,False,False,False,True,6.951666185969313,14.531983764551626
fvdm_ref,20291202,51,stop_and_go,40.612052500247955,-4.7853272538632154,0.7276764548383654,0.6698100467212499,False,False,False,True,2.9151255962395037,14.271886022569191
fvdm_ref,20291202,52,stop_and_go,36.734597235918045,-2.242983383126557,0.5912686677649618,0.5562235970050097,False,False,False,True,3.9873227217735887,17.38890674825339
fvdm_ref,20291202,53,stop_and_go,30.294624656438828,-5.785469034686685,0.10124585879966616,0.22896470185369255,False,False,False,True,3.7485807823988777,8.544758994462995
fvdm_ref,20291202,54,stop_and_go,22.31664329767227,-2.5638063522055745,0.9060727178119123,0.7887549364939332,False,False,False,True,1.6882168536860958,2.758744813394287
fvdm_ref,20291202,55,stop_and_go,44.6501100063324,-4.02132093347609,0.40473777111619713,0.44105331376194956,False,False,False,True,5.392118649182845,21.314025255644623
fvdm_ref,20291202,56,stop_and_go,42.64342620968819,-1.562172164209187,0.8392119777388871,0.19872767264023422,False,False,False,True,9.150975565261684,27.504102617340806
fvdm_ref,20291202,57,stop_and_go,24.32747659087181,-5.187665404751897,0.46872752495110037,0.5820657680742444,False,False,False,True,1.9421001573776862,4.07976509093487
fvdm_ref,20291202,58,stop_and_go,32.28794175386429,-3.2556756483390927,0.5352662608027459,0.4703700250945985,False,False,False,True,3.5322749695248365,12.542057723882039
fvdm_ref,20291202,59,stop_and_go,34.745431423187256,-4.630182193592191,0.15346919083967805,0.7620748450048268,False,False,False,True,2.0811614623667807,9.529172763208663
fvdm_ref,20291202,60,stop_and_go,38.618979543447495,-2.400643759407103,0.2902912970632315,0.9121052313596011,False,False,False,True,2.2661662679624817,12.658752641732917
fvdm_ref,20291202,61,stop_and_go,28.410513192415237,-3.755629187449813,0.7926636149175466,0.30358217414468525,False,False,False,True,3.793882647180526,10.512289700897412
fvdm_ref,20291202,62,stop_and_go,20.450994968414307,-1.7815229380503297,0.21234795013442637,0.6437696034088731,False,False,False,True,2.3368785001637744,5.074313296408803
fvdm_ref,20291202,63,stop_and_go,46.51596814393997,-5.426537295803428,0.7014303766191007,0.12730467692017555,False,False,False,True,7.422822810343929,21.6406173960315
fvdm_ref,20291202,64,slow_lead_following,39.725308334454894,-7.466292200610042,0.06822961932048202,0.16480647092685102,False,False,False,True,5.189996362528141,11.076069098873546
fvdm_ref,20291202,65,slow_lead_following,24.238471081480384,-4.609029484912753,0.5817531096749008,0.6156664064154029,False,False,False,True,4.074005855868885,7.292420389513808
fvdm_ref,20291202,66,slow_lead_following,27.527289856225252,-5.601989895105362,0.3239993411116302,0.45493677295744417,False,False,False,True,4.220674846685711,7.2115144539281175
fvdm_ref,20291202,67,slow_lead_following,43.9365173317492,-2.744566336274147,0.8361593908630313,0.9058345963247121,False,False,False,True,9.094425100473247,21.864406217250348
fvdm_ref,20291202,68,slow_lead_following,47.25905488245189,-6.36550160124898,0.666627944353968,0.8260634203441442,False,False,False,True,5.760605042961409,16.174486137126365
fvdm_ref,20291202,69,slow_lead_following,31.823955653235316,-3.410012546926737,0.2646058407612145,0.3769303295761347,False,False,False,True,7.565054176620593,12.769049837755091
fvdm_ref,20291202,70,slow_lead_following,20.112313088029623,-6.754128346219659,0.8646645185537637,0.5534809729084373,False,False,False,True,2.514142255173765,5.6884040214698075
fvdm_ref,20291202,71,slow_lead_following,36.47072521969676,-3.79847970046103,0.46424526954069734,0.10437182253226637,False,False,False,True,9.297326122805131,17.231084651445684
fvdm_ref,20291202,72,slow_lead_following,38.709425274282694,-5.313159000128508,0.9406187795102597,0.327448474150151,False,False,False,True,6.54236365839729,14.213517984494501
fvdm_ref,20291202,73,slow_lead_following,22.32858629897237,-2.262892212718725,0.44103805534541607,0.7765576245263219,False,False,False,True,5.501526853347165,8.917811607659218
fvdm_ref,20291202,74,slow_lead_following,34.03976663015783,-7.948147328570485,0.6882449489086867,0.15330266505479812,False,False,False,True,4.186465587761124,7.092622832951037
fvdm_ref,20291202,75,slow_lead_following,49.498215382918715,-4.89767356403172,0.19026713296771053,0.6024357558228076,False,False,False,True,8.024410496533841,23.679242091455563
fvdm_ref,20291202,76,slow_lead_following,46.18115557357669,-7.206432303413749,0.3562840139493346,0.6791309745050967,False,False,False,True,5.315499993066514,13.955026766729105
fvdm_ref,20291202,77,slow_lead_following,29.73393013700843,-4.069817071780562,0.7441238837316633,0.22823315113782883,False,False,False,True,6.629075947875855,10.891675477170082
fvdm_ref,20291202,78,slow_lead_following,26.44557180814445,-6.094349347054958,0.1616433309391141,0.8426979215815664,False,False,False,True,3.295178693354716,5.835986958444295
fvdm_ref,20291202,79,slow_lead_following,41.96948434226215,-2.957529105246067,0.5481198137626052,0.39183798609301446,False,False,False,True,11.03599266637537,22.733041739252656
fvdm_delay05,20291202,0,fast_intrusion,29.324063804000616,-3.87664432823658,0.6846554407849909,0.5660843277350068,False,False,False,True,4.939534626446951,10.609235195474128
fvdm_delay05,20291202,1,fast_intrusion,33.93234702106565,-7.539517356082797,0.35315892696380613,0.2204840305261314,False,False,False,True,3.3017631001394268,7.309023678388144
fvdm_delay05,20291202,2,fast_intrusion,40.671285297721624,-3.044106626883149,0.7665913287550211,0.9050418560393155,False,False,False,True,8.578996170383625,21.17670503900922
fvdm_delay05,20291202,3,fast_intrusion,22.49747522827238,-5.393295291811228,0.19559590946882965,0.3365838911384344,False,False,False,True,2.9316607850060263,7.475142428048144
fvdm_delay05,20291202,4,fast_intrusion,20.847100278362632,-2.181417252868414,0.42493372289463877,0.4084169689565897,False,False,False,True,5.6078001885792235,10.33422578857602
fvdm_delay05,20291202,5,fast_intrusion,42.33000208530575,-6.4053543377667665,0.5284645550884307,0.7505085092969239,False,False,False,True,4.850183256752435,14.391101140804352
fvdm_delay05,20291202,6,fast_intrusion,35.64861001633108,-4.8857504185289145,0.12722634049132467,0.06418624622747303,False,False,False,True,5.574107814741573,13.820072034574906
fvdm_delay05,20291202,7,fast_intrusion,27.599457160569727,-6.673921562731266,0.9193772054277362,0.6361667009070516,False,False,False,True,2.4227529232603042,6.411820977701154
fvdm_delay05,20291202,8,fast_intrusion,25.181566609069705,-3.202951403334737,0.08677931167185307,0.829637681785971,False,False,False,True,5.526351682495454,10.474912253468403
fvdm_delay05,20291202,9,fast_intrusion,37.43513042572886,-5.353836666792631,0.8684178752824665,0.49803803116083145,False,False,False,True,4.6991461892241615,12.236295490565169
fvdm_delay05,20291202,10,fast_intrusion,44.33953310362995,-3.8705108985304832,0.4618304708972573,0.7117250820621849,False,False,False,True,8.198895301132701,23.334542567737373
fvdm_delay05,20291202,11,fast_intrusion,18.62519020680338,-7.707517405971885,0.582973948121071,0.15737763037905098,True,True,False,False,1.2394809330272338,0.0
fvdm_delay05,20291202,12,fast_intrusion,23.665367681533098,-4.367103574797511,0.7964912679977716,0.20112072443589568,False,False,False,True,3.250181612328461,8.159332309430027
fvdm_delay05,20291202,13,fast_intrusion,39.29430968966335,-7.079041630029678,0.24303982919082046,0.5291978819295764,False,False,False,True,4.346480805206632,11.513251597069825
fvdm_delay05,20291202,14,fast_intrusion,32.3553740568459,-2.5715226717293262,0.6512741032056512,0.3137596435844898,False,False,False,True,7.757793471596745,15.487446758846119
fvdm_delay05,20291202,15,fast_intrusion,30.266370727680624,-5.847522923722863,0.3091966235078871,0.8716158554889263,False,False,False,True,3.7857426320999243,8.409829433311273
fvdm_delay05,20291202,16,cutin_braking,26.91333132982254,-4.9652345441281796,0.12915191343054178,0.8903239155188204,False,False,False,True,1.909831051123196,6.277122683712605
fvdm_delay05,20291202,17,cutin_braking,48.62920245528221,-3.9566884096711874,0.7275149037130177,0.2197827803902328,False,False,False,True,8.674612192523583,26.342428092649158
fvdm_delay05,20291202,18,cutin_braking,34.841422498226166,-6.514911524951458,0.4237584132701159,0.6332322007976473,False,False,False,True,2.7559528876280264,8.228729902138184
fvdm_delay05,20291202,19,cutin_braking,24.623596876859665,-2.4126161951571703,0.7123216522857547,0.4812149597331882,False,False,False,True,4.002158198626898,10.308000498548125
fvdm_delay05,20291202,20,cutin_braking,21.162756621837616,-5.858382614329457,0.9018579800613226,0.36103722276166084,False,False,False,True,2.173120751076272,3.7839869313795305
fvdm_delay05,20291202,21,cutin_braking,39.380509823560715,-1.5685872063040733,0.17825058093294505,0.5253335345536471,False,False,False,True,6.837063165694143,23.40770012783983
fvdm_delay05,20291202,22,cutin_braking,45.090286791324615,-4.308450913056731,0.5513823790475727,0.11539799571037293,False,False,False,True,7.50085216236981,22.323296751717407
fvdm_delay05,20291202,23,cutin_braking,31.374488204717636,-3.112404879182577,0.3616962540894747,0.7736635469831527,False,False,False,True,3.2456426665752254,12.066665712288824
fvdm_delay05,20291202,24,cutin_braking,32.82938227057457,-6.73282783664763,0.5988149764947593,0.5975947331637145,False,False,False,True,2.509522526595925,7.432800808732111
fvdm_delay05,20291202,25,cutin_braking,42.61158901453018,-1.8336588591337204,0.3108149477280676,0.2910272155888379,False,False,False,True,9.360195257371661,26.45702812756778
fvdm_delay05,20291202,26,cutin_braking,40.91755720973015,-5.288570879027247,0.8402547292411328,0.7852261410094798,False,False,False,True,3.392772500185796,13.634666194854645
fvdm_delay05,20291202,27,cutin_braking,18.633399665355682,-3.295651275664568,0.24330596048384906,0.10070500895380974,False,False,False,True,3.4305981570443502,6.522537269495018
fvdm_delay05,20291202,28,cutin_braking,23.07873699069023,-4.445068407803774,0.4748233654536307,0.20728551698848607,False,False,False,True,3.3226925475220805,7.487380256468811
fvdm_delay05,20291202,29,cutin_braking,37.3629669547081,-2.6396487038582563,0.6648255082778634,0.9076013447716833,False,False,False,True,3.725122008694616,16.98598194594311
fvdm_delay05,20291202,30,cutin_braking,47.16649588942528,-5.889482632279396,0.06413603443652392,0.4098850509151816,False,False,False,True,5.589703172336739,19.272363744148294
fvdm_delay05,20291202,31,cutin_braking,29.384216606616974,-1.177813732996583,0.7889653943479061,0.7006613596342505,False,False,False,True,4.161256870807687,14.941202880212131
fvdm_delay05,20291202,32,lead_braking,26.84903941117227,-6.278156902641058,0.5432792018167675,0.39275811119005083,False,False,False,True,2.381241456713957,7.221793980708185
fvdm_delay05,20291202,33,lead_braking,48.99420341476798,-2.536865996196866,0.2833914107643068,0.8774150394834579,False,False,False,True,4.172700696469135,27.936890943050344
