seed,mode,local_index,sut,initial_gap,relative_speed,timing,intensity,ego_collision,background_collision,near_miss,min_ttc,min_polygon_clearance,completed
20280901,fast_intrusion,0,idm_mobil,7.353847500868142,-1.1052854284644127,0.5933691802434624,0.6813271362334491,True,True,False,2.5331781566186873,0.005758036348023424,False
20280901,fast_intrusion,0,mcts_cv,7.353847500868142,-1.1052854284644127,0.5933691802434624,0.6813271362334491,True,True,False,inf,0.014037469661335712,False
20280901,fast_intrusion,0,ppo_ece,7.353847500868142,-1.1052854284644127,0.5933691802434624,0.6813271362334491,False,False,False,inf,3.906617831048388,True
20280901,fast_intrusion,1,idm_mobil,24.979299725033343,-7.893071621656418,0.06496231155470014,0.17206070050597191,False,False,False,2.9061168476403516,1.9982381229815709,True
20280901,fast_intrusion,1,mcts_cv,24.979299725033343,-7.893071621656418,0.06496231155470014,0.17206070050597191,False,False,False,3.942985290734531,1.9999821046538355,True
20280901,fast_intrusion,1,ppo_ece,24.979299725033343,-7.893071621656418,0.06496231155470014,0.17206070050597191,False,False,False,3.1375082255071685,1.999109421480738,True
20280901,fast_intrusion,2,idm_mobil,20.017135837115347,-3.429638482630253,0.8652596797794104,0.8054156219586731,False,False,False,3.460640234797398,8.89162375323447,True
20280901,fast_intrusion,2,mcts_cv,20.017135837115347,-3.429638482630253,0.8652596797794104,0.8054156219586731,False,False,False,inf,15.838275692695627,True
20280901,fast_intrusion,2,ppo_ece,20.017135837115347,-3.429638482630253,0.8652596797794104,0.8054156219586731,False,False,False,5.3468567652239045,8.23956681622087,True
20280901,fast_intrusion,3,idm_mobil,12.037690793164074,-5.576894924044609,0.47596826050430535,0.30296414289623497,False,False,True,1.3976420478276952,0.7643623885499223,True
20280901,fast_intrusion,3,mcts_cv,12.037690793164074,-5.576894924044609,0.47596826050430535,0.30296414289623497,True,True,False,0.5930548831516406,0.0,False
20280901,fast_intrusion,3,ppo_ece,12.037690793164074,-5.576894924044609,0.47596826050430535,0.30296414289623497,False,False,False,1.8851564451782805,1.9997929113576196,True
20280901,fast_intrusion,4,idm_mobil,14.6430284101516,-2.2862608954310417,0.25665068039670585,0.4971148592419922,False,False,False,4.27442175465087,1.9999935717991495,True
20280901,fast_intrusion,4,mcts_cv,14.6430284101516,-2.2862608954310417,0.25665068039670585,0.4971148592419922,False,False,False,21.56720428289454,11.717708033464321,True
20280901,fast_intrusion,4,ppo_ece,14.6430284101516,-2.2862608954310417,0.25665068039670585,0.4971148592419922,False,False,False,6.239280749629373,8.25236529823864,True
20280901,fast_intrusion,5,idm_mobil,17.425424283370376,-4.715268135070801,0.6266825548373164,0.8868019864894451,False,False,False,2.3944394802760414,1.984803743221802,True
20280901,fast_intrusion,5,mcts_cv,17.425424283370376,-4.715268135070801,0.6266825548373164,0.8868019864894451,False,False,False,12.117061810000473,9.144573733477962,True
20280901,fast_intrusion,5,ppo_ece,17.425424283370376,-4.715268135070801,0.6266825548373164,0.8868019864894451,False,False,False,3.3644104425665073,6.17551159529779,True
20280901,fast_intrusion,6,idm_mobil,22.22291305474937,-0.2432757094502449,0.3019764630123973,0.14274607291445135,False,False,False,19.307276308269007,15.631279732602039,True
20280901,fast_intrusion,6,mcts_cv,22.22291305474937,-0.2432757094502449,0.3019764630123973,0.14274607291445135,False,False,False,14090.148639192701,17.471563896852228,True
20280901,fast_intrusion,6,ppo_ece,22.22291305474937,-0.2432757094502449,0.3019764630123973,0.14274607291445135,False,False,False,91.38457221165021,15.779741641968002,True
20280901,fast_intrusion,7,idm_mobil,10.08675085939467,-6.750320091843605,0.8142531670629979,0.5396944764070213,True,True,False,0.516198383353992,0.041121953090689445,False
20280901,fast_intrusion,7,mcts_cv,10.08675085939467,-6.750320091843605,0.8142531670629979,0.5396944764070213,True,True,False,inf,0.0,False
20280901,fast_intrusion,7,ppo_ece,10.08675085939467,-6.750320091843605,0.8142531670629979,0.5396944764070213,False,False,True,0.9555596331344203,0.5394563293530522,True
20280901,fast_intrusion,8,idm_mobil,8.987899916246533,-3.5360557213425636,0.37639073450118304,0.9181218796409667,True,True,False,1.5723147455054125,0.0,False
20280901,fast_intrusion,8,mcts_cv,8.987899916246533,-3.5360557213425636,0.37639073450118304,0.9181218796409667,True,True,False,2.624613183684132,0.0,False
20280901,fast_intrusion,8,ppo_ece,8.987899916246533,-3.5360557213425636,0.37639073450118304,0.9181218796409667,False,False,False,2.290984094519866,2.164979428139236,True
20280901,fast_intrusion,9,idm_mobil,20.678880413994193,-5.466451272368431,0.7323663283139468,0.41481918143108487,False,False,False,2.4459697974225234,2.0010736263624334,True
20280901,fast_intrusion,9,mcts_cv,20.678880413994193,-5.466451272368431,0.7323663283139468,0.41481918143108487,False,False,False,12.351849099532282,12.45954591175474,True
20280901,fast_intrusion,9,ppo_ece,20.678880413994193,-5.466451272368431,0.7323663283139468,0.41481918143108487,False,False,False,3.3581488342921575,2.719011827522764,True
20280901,fast_intrusion,10,idm_mobil,15.992570562288165,-1.9930080994963646,0.1686046046204865,0.5690326462499798,False,False,False,6.468927155778582,6.584404438825309,True
20280901,fast_intrusion,10,mcts_cv,15.992570562288165,-1.9930080994963646,0.1686046046204865,0.5690326462499798,False,False,False,194.42263529965152,12.849830084906788,True
20280901,fast_intrusion,10,ppo_ece,15.992570562288165,-1.9930080994963646,0.1686046046204865,0.5690326462499798,False,False,False,7.920609131309414,9.714811860301428,True
20280901,fast_intrusion,11,idm_mobil,13.952530363574624,-7.001562863588333,0.72307632220909,0.058914991375058894,True,True,False,1.031505435454627,0.0,False
20280901,fast_intrusion,11,mcts_cv,13.952530363574624,-7.001562863588333,0.72307632220909,0.058914991375058894,True,True,False,0.32695188979966283,0.03066428951695721,False
20280901,fast_intrusion,11,ppo_ece,13.952530363574624,-7.001562863588333,0.72307632220909,0.058914991375058894,False,False,True,1.479081032871412,1.845566389839693,True
20280901,fast_intrusion,12,idm_mobil,11.792504680342972,-0.8535372093319893,0.9381100893020631,0.25501233935356143,False,False,False,4.595054439521062,3.3688196671166395,True
20280901,fast_intrusion,12,mcts_cv,11.792504680342972,-0.8535372093319893,0.9381100893020631,0.25501233935356143,False,False,False,45.3164770773217,7.8399076330584165,True
20280901,fast_intrusion,12,ppo_ece,11.792504680342972,-0.8535372093319893,0.9381100893020631,0.25501233935356143,False,False,False,13.330422995060898,6.156850026810527,True
20280901,fast_intrusion,13,idm_mobil,18.138970182277262,-6.143840864300728,0.39564866330474613,0.6528669070452452,False,False,False,2.2459014436865075,1.9853890469137492,True
20280901,fast_intrusion,13,mcts_cv,18.138970182277262,-6.143840864300728,0.39564866330474613,0.6528669070452452,False,False,True,3.0323009098071627,0.7039067007123663,True
20280901,fast_intrusion,13,ppo_ece,18.138970182277262,-6.143840864300728,0.39564866330474613,0.6528669070452452,False,False,False,2.7522158406327386,1.9999571487730203,True
20280901,fast_intrusion,14,idm_mobil,22.69308015052229,-2.677953712642193,0.5068903996609152,0.3843818800523877,False,False,False,5.503192046169354,1.9999960489636741,True
20280901,fast_intrusion,14,mcts_cv,22.69308015052229,-2.677953712642193,0.5068903996609152,0.3843818800523877,False,False,False,17.408974590030073,19.94206303279932,True
20280901,fast_intrusion,14,ppo_ece,22.69308015052229,-2.677953712642193,0.5068903996609152,0.3843818800523877,False,False,False,8.145762699167292,9.596029523872152,True
20280901,fast_intrusion,15,idm_mobil,6.99718349147588,-4.3276055455207825,0.15979227060452106,0.7749751714989543,True,True,False,1.2108693698367838,0.0,False
20280901,fast_intrusion,15,mcts_cv,6.99718349147588,-4.3276055455207825,0.15979227060452106,0.7749751714989543,True,True,False,0.532878745832008,0.008530795549094694,False
20280901,fast_intrusion,15,ppo_ece,6.99718349147588,-4.3276055455207825,0.15979227060452106,0.7749751714989543,True,True,False,1.4408385300865034,0.0,False
20280901,cutin_braking,0,idm_mobil,13.387608984485269,-4.001269496977329,0.36087494995445013,0.5514865376055241,False,False,False,2.2440144652591054,1.9998480641636895,True
20280901,cutin_braking,0,mcts_cv,13.387608984485269,-4.001269496977329,0.36087494995445013,0.5514865376055241,False,False,False,9.772306379828285,2.5614116553347492,True
20280901,cutin_braking,0,ppo_ece,13.387608984485269,-4.001269496977329,0.36087494995445013,0.5514865376055241,False,False,False,2.9212992626723944,2.0794629599908525,True
20280901,cutin_braking,1,idm_mobil,22.36876163352281,-0.9712445437908173,0.5001250454224646,0.2140278763137758,False,False,False,17.728061874955262,15.093078308774153,True
20280901,cutin_braking,1,mcts_cv,22.36876163352281,-0.9712445437908173,0.5001250454224646,0.2140278763137758,False,False,False,36.519196858519194,17.77273216549546,True
20280901,cutin_braking,1,ppo_ece,22.36876163352281,-0.9712445437908173,0.5001250454224646,0.2140278763137758,False,False,False,22.691481824608832,11.625215688410798,True
20280901,cutin_braking,2,idm_mobil,17.237842574715614,-7.356935523450375,0.22135879611596465,0.9202377167530359,False,False,True,1.1137222110793183,0.35894154410039447,True
20280901,cutin_braking,2,mcts_cv,17.237842574715614,-7.356935523450375,0.22135879611596465,0.9202377167530359,True,True,False,0.4102873886267071,0.0,False
20280901,cutin_braking,2,ppo_ece,17.237842574715614,-7.356935523450375,0.22135879611596465,0.9202377167530359,False,False,False,1.943088005412626,1.8592545339764546,True
20280901,cutin_braking,3,idm_mobil,9.00111525785178,-3.638922318816185,0.8686164878308774,0.35769622046500443,True,True,False,1.5381210177934903,1.1546319456101617e-15,False
20280901,cutin_braking,3,mcts_cv,9.00111525785178,-3.638922318816185,0.8686164878308774,0.35769622046500443,False,False,True,2.3602813215194365,0.6810355960832055,True
20280901,cutin_braking,3,ppo_ece,9.00111525785178,-3.638922318816185,0.8686164878308774,0.35769622046500443,False,False,False,2.1335835980617284,1.8250850835160195,True
20280901,cutin_braking,4,idm_mobil,8.207271695137024,-6.052156046032906,0.6293396231718362,0.4013767268508673,True,True,False,0.5413156188797809,0.020329239989053498,False
20280901,cutin_braking,4,mcts_cv,8.207271695137024,-6.052156046032906,0.6293396231718362,0.4013767268508673,True,True,False,inf,0.0,False
20280901,cutin_braking,4,ppo_ece,8.207271695137024,-6.052156046032906,0.6293396231718362,0.4013767268508673,False,False,True,1.1956860507547087,0.07730270073649242,True
20280901,cutin_braking,5,idm_mobil,18.076947729103267,-2.959630064666271,0.48832848984748123,0.7390556025318802,False,False,False,4.802584946951671,8.317481867198614,True
20280901,cutin_braking,5,mcts_cv,18.076947729103267,-2.959630064666271,0.48832848984748123,0.7390556025318802,False,False,False,inf,13.390402882783171,True
20280901,cutin_braking,5,ppo_ece,18.076947729103267,-2.959630064666271,0.48832848984748123,0.7390556025318802,False,False,False,5.652991461499893,1.9694691895521024,True
20280901,cutin_braking,6,idm_mobil,23.32050913013518,-5.3375403881073,0.7675578158348799,0.1444770851172507,False,False,False,3.506953915804434,3.9296685539609886,True
20280901,cutin_braking,6,mcts_cv,23.32050913013518,-5.3375403881073,0.7675578158348799,0.1444770851172507,False,False,False,14.911014783358297,15.03008596461512,True
20280901,cutin_braking,6,ppo_ece,23.32050913013518,-5.3375403881073,0.7675578158348799,0.1444770851172507,False,False,False,3.795630057231021,1.9929024441909187,True
20280901,cutin_braking,7,idm_mobil,12.409224797971547,-1.6820260360836983,0.12205428211018443,0.7067984810099006,False,False,False,4.878369080888178,4.651295747453247,True
20280901,cutin_braking,7,mcts_cv,12.409224797971547,-1.6820260360836983,0.12205428211018443,0.7067984810099006,False,False,False,inf,9.101539433707014,True
20280901,cutin_braking,7,ppo_ece,12.409224797971547,-1.6820260360836983,0.12205428211018443,0.7067984810099006,False,False,False,7.018151654234719,5.732311837162497,True
20280901,cutin_braking,8,idm_mobil,11.05600062571466,-7.677645601332188,0.8202727909199894,0.8107520150952042,True,True,False,0.5372990021026152,0.0,False
20280901,cutin_braking,8,mcts_cv,11.05600062571466,-7.677645601332188,0.8202727909199894,0.8107520150952042,True,True,False,inf,4.196643033083095e-15,False
20280901,cutin_braking,8,ppo_ece,11.05600062571466,-7.677645601332188,0.8202727909199894,0.8107520150952042,False,False,True,0.8556145335422704,0.25358204022249625,True
20280901,cutin_braking,9,idm_mobil,24.63662321958691,-3.3341431319713593,0.0622729066759348,0.47332054637372495,False,False,False,5.424896373719782,15.12122601434546,True
20280901,cutin_braking,9,mcts_cv,24.63662321958691,-3.3341431319713593,0.0622729066759348,0.47332054637372495,False,False,False,23.381956813659617,20.336448799756774,True
20280901,cutin_braking,9,ppo_ece,24.63662321958691,-3.3341431319713593,0.0622729066759348,0.47332054637372495,False,False,False,7.050679358629847,5.752376899445809,True
20280901,cutin_braking,10,idm_mobil,19.135833639651537,-4.962054990231991,0.6820608327165246,0.6170267691835761,False,False,False,2.845719449525856,1.9984701257789506,True
20280901,cutin_braking,10,mcts_cv,19.135833639651537,-4.962054990231991,0.6820608327165246,0.6170267691835761,False,False,False,16.016779510916898,8.643582079373074,True
20280901,cutin_braking,10,ppo_ece,19.135833639651537,-4.962054990231991,0.6820608327165246,0.6170267691835761,False,False,False,3.334647200714927,1.938687303015117,True
20280901,cutin_braking,11,idm_mobil,7.185495867393911,-0.0575173944234848,0.4285529230721295,0.054458395484834915,False,False,True,23.940108395961904,0.4953785486976017,True
20280901,cutin_braking,11,mcts_cv,7.185495867393911,-0.0575173944234848,0.4285529230721295,0.054458395484834915,False,False,False,inf,3.0030343879928574,True
20280901,cutin_braking,11,ppo_ece,7.185495867393911,-0.0575173944234848,0.4285529230721295,0.054458395484834915,False,False,False,inf,3.0030343879928574,True
20280901,cutin_braking,12,idm_mobil,10.317374411970377,-5.626755073666573,0.18972623199224475,0.23703017896041273,True,True,False,1.0830539179460008,0.0,False
20280901,cutin_braking,12,mcts_cv,10.317374411970377,-5.626755073666573,0.18972623199224475,0.23703017896041273,True,True,False,0.40948071250405216,0.0,False
20280901,cutin_braking,12,ppo_ece,10.317374411970377,-5.626755073666573,0.18972623199224475,0.23703017896041273,False,False,True,1.4385843165250407,1.6181460756120287,True
20280901,cutin_braking,13,idm_mobil,15.884473620913923,-1.3457534834742546,0.9494875832460822,0.5746808864176274,False,False,False,9.980818614366438,8.039027329487567,True
20280901,cutin_braking,13,mcts_cv,15.884473620913923,-1.3457534834742546,0.9494875832460822,0.5746808864176274,False,False,False,28.489733825040975,12.250438479197438,True
20280901,cutin_braking,13,ppo_ece,15.884473620913923,-1.3457534834742546,0.9494875832460822,0.5746808864176274,False,False,False,11.29806776902992,9.648682643906428,True
20280901,cutin_braking,14,idm_mobil,21.3471305873245,-6.981446743011475,0.32924862364307045,0.317612967081368,False,False,False,2.347949936239727,1.9980739867846202,True
20280901,cutin_braking,14,mcts_cv,21.3471305873245,-6.981446743011475,0.32924862364307045,0.317612967081368,False,False,True,2.2848260331255537,0.27371541301516117,True
20280901,cutin_braking,14,ppo_ece,21.3471305873245,-6.981446743011475,0.32924862364307045,0.317612967081368,False,False,False,2.612953287927426,1.9214601693879902,True
20280901,cutin_braking,15,idm_mobil,14.446349830366671,-2.0144099071621895,0.5810019461438061,0.8799619880504906,False,False,False,5.216146983363856,6.120996294755983,True
20280901,cutin_braking,15,mcts_cv,14.446349830366671,-2.0144099071621895,0.5810019461438061,0.8799619880504906,False,False,False,inf,11.339756283652203,True
20280901,cutin_braking,15,ppo_ece,14.446349830366671,-2.0144099071621895,0.5810019461438061,0.8799619880504906,False,False,False,6.69637567936002,5.540326364546273,True
20280901,lead_braking,0,idm_mobil,16.34863217547536,-1.6253723483532667,0.42178102089092134,0.48530704341828823,False,False,False,12.273806359601052,1.9999997315835418,True
20280901,lead_braking,0,mcts_cv,16.34863217547536,-1.6253723483532667,0.42178102089092134,0.48530704341828823,False,False,False,13.45849846205621,11.148557705804706,True
20280901,lead_braking,0,ppo_ece,16.34863217547536,-1.6253723483532667,0.42178102089092134,0.48530704341828823,False,False,False,9.85353785341278,8.441518017056453,True
20280901,lead_braking,1,idm_mobil,29.876887246966362,-5.414160940796137,0.8953928362578154,0.7946482098661364,False,False,False,5.789058956622839,1.9994953073046489,True
20280901,lead_braking,1,mcts_cv,29.876887246966362,-5.414160940796137,0.8953928362578154,0.7946482098661364,False,False,False,5.9242047265944615,4.934523340668698,True
20280901,lead_braking,1,ppo_ece,29.876887246966362,-5.414160940796137,0.8953928362578154,0.7946482098661364,False,False,False,5.211859664514517,1.997496859526599,True
20280901,lead_braking,2,idm_mobil,22.34797897748649,-2.8603455927222967,0.23160239960998297,0.07468552542850376,False,False,False,8.672642381156397,2.137296116652816,True
20280901,lead_braking,2,mcts_cv,22.34797897748649,-2.8603455927222967,0.23160239960998297,0.07468552542850376,False,False,False,9.086693616371145,16.74137901631704,True
20280901,lead_braking,2,ppo_ece,22.34797897748649,-2.8603455927222967,0.23160239960998297,0.07468552542850376,False,False,False,7.5455127456574935,7.812066921869844,True
20280901,lead_braking,3,idm_mobil,12.920511858537793,-4.099269311875105,0.6478763059712948,0.6655671969056131,False,False,False,3.3468404972503434,1.9838592284008612,True
20280901,lead_braking,3,mcts_cv,12.920511858537793,-4.099269311875105,0.6478763059712948,0.6655671969056131,False,False,False,3.4528700535988284,1.9649931044266276,True
20280901,lead_braking,3,ppo_ece,12.920511858537793,-4.099269311875105,0.6478763059712948,0.6655671969056131,False,False,False,2.859456848141891,1.9915812197310743,True
20280901,lead_braking,4,idm_mobil,10.355396943166852,-1.783309151418507,0.7698627905920149,0.6031295150518418,False,False,False,6.9211677658552855,1.9997266827810516,True
20280901,lead_braking,4,mcts_cv,10.355396943166852,-1.783309151418507,0.7698627905920149,0.6031295150518418,False,False,False,7.512009614906791,5.11790298864554,True
20280901,lead_braking,4,ppo_ece,10.355396943166852,-1.783309151418507,0.7698627905920149,0.6031295150518418,False,False,False,5.692709763061689,4.8985073288647,True
20280901,lead_braking,5,idm_mobil,19.417625753208995,-5.148102282546461,0.35043719308450816,0.23731851978227497,False,False,False,3.9521073447769317,1.9995854428769468,True
20280901,lead_braking,5,mcts_cv,19.417625753208995,-5.148102282546461,0.35043719308450816,0.23731851978227497,False,False,False,4.04955751163041,7.051308109739783,True
20280901,lead_braking,5,ppo_ece,19.417625753208995,-5.148102282546461,0.35043719308450816,0.23731851978227497,False,False,False,3.46762847383156,1.985937244385805,True
20280901,lead_braking,6,idm_mobil,26.968018397688866,-0.5158686460927129,0.579615345504135,0.8428037724457682,False,False,False,124.80842147781372,2.4578276368536196,True
20280901,lead_braking,6,mcts_cv,26.968018397688866,-0.5158686460927129,0.579615345504135,0.8428037724457682,False,False,False,52.248768633966826,3.713427256500594,True
20280901,lead_braking,6,ppo_ece,26.968018397688866,-0.5158686460927129,0.579615345504135,0.8428037724457682,False,False,False,52.248768633966826,6.558328946036342,True
20280901,lead_braking,7,idm_mobil,13.762032885104418,-6.553573316894472,0.10298916473984718,0.3088311683386564,False,False,False,2.148268444053551,1.8658287118114563,True
20280901,lead_braking,7,mcts_cv,13.762032885104418,-6.553573316894472,0.10298916473984718,0.3088311683386564,False,False,True,1.019875170922011,0.985114941861274,True
20280901,lead_braking,7,ppo_ece,13.762032885104418,-6.553573316894472,0.10298916473984718,0.3088311683386564,False,False,False,1.7859262062204528,1.8714004599537246,True
20280901,lead_braking,8,idm_mobil,15.13588629476726,-3.072542369365692,0.5378360852599144,0.18572764005512,False,False,False,5.403798095870635,1.9999896692872143,True
20280901,lead_braking,8,mcts_cv,15.13588629476726,-3.072542369365692,0.5378360852599144,0.18572764005512,False,False,False,5.641174834000444,9.416368813684329,True
20280901,lead_braking,8,ppo_ece,15.13588629476726,-3.072542369365692,0.5378360852599144,0.18572764005512,False,False,False,4.652958642610463,6.634212686829993,True
20280901,lead_braking,9,idm_mobil,25.594940992072225,-3.860580826178193,0.11840062057599426,0.5510704037733377,False,False,False,7.13420455561709,1.9999912669478275,True
20280901,lead_braking,9,mcts_cv,25.594940992072225,-3.860580826178193,0.11840062057599426,0.5510704037733377,False,False,False,7.375884175454087,13.613889666156526,True
