protocol,variant,target_sut,executions,collisions,critical_events,first_collision_budget,first_collision_censored,invalid_executions,empty_filters,candidate_attempts,precheck_passed,unique_candidates,sem_above_threshold,duplicate_executions,duplicate_execution_ratio,simulation_seconds,simulation_wall_seconds,candidate_generation_seconds,sem_inference_seconds,collisions_per_simulation_minute,wall_seconds
paper_nm,RMS-H,SUT-D,20,3,6,5,False,0,0,24,24,24,0,0,0.0,122.80000000000001,2.3815453999995952,0.00091559998691082,1.6999983927235007e-06,1.4657980456026056,2.4843718000047375
paper_nm,2SMS-H,SUT-D,20,4,9,4,False,0,0,27,27,27,0,0,0.0,124.60000000000001,2.4595967999775894,0.00114380000741221,2.2000021999701858e-06,1.926163723916533,2.563257000001613
paper_nm,RMS+SEM-H,SUT-D,20,20,20,1,False,0,0,2000,2000,2000,393,0,0.0,36.00000000000001,0.783762699982617,0.03118039999390021,0.2744152999803191,33.33333333333333,1.2221728000004077
paper_nm,2SMS+SEM-H,SUT-D,20,20,20,1,False,0,0,2000,2000,2000,391,0,0.0,34.60000000000001,0.7692795999755617,0.030805000045802444,0.26878330000909045,34.682080924855484,1.2000875000085216
matched_nm100,RMS-H,SUT-D,20,5,6,9,False,0,0,900,900,900,0,0,0.0,117.4,2.2991127999994205,0.013590400005341507,1.3599972589872777e-05,2.555366269165247,2.4229630999907386
matched_nm100,2SMS-H,SUT-D,20,6,6,3,False,0,0,900,900,900,0,0,0.0,111.20000000000002,2.1761802000110038,0.014455799988354556,2.3000029614195228e-06,3.2374100719424455,2.2990193000005092
matched_nm100,RMS+SEM-H,SUT-D,20,20,20,1,False,0,0,2000,2000,2000,413,0,0.0,34.60000000000001,0.7718166000122437,0.029609400007757358,0.27635330002522096,34.682080924855484,1.209021999995457
matched_nm100,2SMS+SEM-H,SUT-D,20,20,20,1,False,0,0,2000,2000,2000,382,0,0.0,36.400000000000006,0.78891169995768,0.030395099965971895,0.27213169999595266,32.96703296703296,1.2216333000105806
