history_size,epoch,train_loss,dev_loss
510,1,1.1890310049057007,0.6606594920158386
510,2,1.1719887256622314,0.6380339860916138
510,3,1.1699711084365845,0.6611178517341614
510,4,1.1685237884521484,0.6903277635574341
510,5,1.166251301765442,0.7096635103225708
510,6,1.1672629117965698,0.7194116115570068
510,7,1.169175624847412,0.7163628935813904
510,8,1.1623724699020386,0.7052844166755676
510,9,1.1634604930877686,0.6924710869789124
510,10,1.1581679582595825,0.68279629945755
510,11,1.1572362184524536,0.6779858469963074
510,12,1.1547205448150635,0.6788545250892639
510,13,1.1490970849990845,0.6814358234405518
510,14,1.1545758247375488,0.6898284554481506
510,15,1.1587752103805542,0.6989182829856873
510,16,1.1550887823104858,0.7048729062080383
510,17,1.1500236988067627,0.7044944763183594
510,18,1.1474168300628662,0.7001717686653137
510,19,1.1358516216278076,0.6888922452926636
510,20,1.136170506477356,0.6791767477989197
510,21,1.1400401592254639,0.6770963668823242
510,22,1.1349201202392578,0.6834902763366699
510,23,1.1307462453842163,0.6969807147979736
510,24,1.1237396001815796,0.7069095969200134
510,25,1.1261931657791138,0.7147332429885864
510,26,1.1293429136276245,0.7127227783203125
510,27,1.1219205856323242,0.7040618658065796
510,28,1.1159189939498901,0.6975076198577881
510,29,1.1123214960098267,0.6937128901481628
510,30,1.1136473417282104,0.7033444046974182
510,31,1.104228138923645,0.7211585640907288
510,32,1.106115698814392,0.7261911034584045
510,33,1.1199109554290771,0.717096745967865
510,34,1.0954288244247437,0.7015293836593628
510,35,1.106360912322998,0.7170672416687012
510,36,1.0945647954940796,0.7342153787612915
510,37,1.087408185005188,0.7230149507522583
510,38,1.076008915901184,0.695910632610321
510,39,1.0885943174362183,0.6864160299301147
510,40,1.079110026359558,0.712483823299408
510,41,1.0840952396392822,0.7303196787834167
510,42,1.0825021266937256,0.7163755893707275
510,43,1.0516793727874756,0.6798427700996399
510,44,1.0501761436462402,0.6763643026351929
510,45,1.049927830696106,0.7075993418693542
510,46,1.0263097286224365,0.6998702883720398
510,47,1.0322588682174683,0.675121009349823
510,48,1.0268230438232422,0.6548653841018677
510,49,1.0198264122009277,0.7272701859474182
510,50,1.0155342817306519,0.7380698919296265
510,51,1.0131908655166626,0.6605876088142395
510,52,1.0070433616638184,0.6061007380485535
510,53,1.0193110704421997,0.6764747500419617
510,54,0.979250431060791,0.7267508506774902
510,55,0.9731472134590149,0.6621740460395813
510,56,0.9740687012672424,0.6084039807319641
510,57,0.9308730959892273,0.6309891939163208
510,58,0.9374839067459106,0.6737847924232483
510,59,0.9256709218025208,0.6298815011978149
510,60,0.9224942922592163,0.5539079308509827
510,61,0.9320544600486755,0.6372576355934143
510,62,0.8864127397537231,0.7285497784614563
510,63,0.9017959833145142,0.5990654826164246
510,64,0.8935408592224121,0.5292771458625793
510,65,0.8533011078834534,0.6379920840263367
510,66,0.8587266206741333,0.6381618976593018
510,67,0.8367524147033691,0.539208173751831
510,68,0.8714163899421692,0.612565815448761
510,69,0.8278235197067261,0.6208349466323853
510,70,0.8381029963493347,0.5259940028190613
510,71,0.8152334094047546,0.5589783191680908
510,72,0.7657983303070068,0.5238761901855469
510,73,0.8034783601760864,0.6567586660385132
510,74,0.7850915193557739,0.4979528784751892
510,75,0.7333689332008362,0.47726646065711975
510,76,0.7581987977027893,0.644016683101654
510,77,0.7742279767990112,0.48546531796455383
510,78,0.6984217166900635,0.41633927822113037
510,79,0.7520480751991272,0.6523829698562622
510,80,0.7607377767562866,0.5343496799468994
510,81,0.6911071538925171,0.3875843286514282
510,82,0.7219364643096924,0.4876618981361389
510,83,0.6889642477035522,0.6527445316314697
510,84,0.6950584650039673,0.45111486315727234
510,85,0.6474841833114624,0.4252389371395111
510,86,0.6402125954627991,0.5234846472740173
510,87,0.6433740854263306,0.5012727975845337
510,88,0.632991373538971,0.44623252749443054
510,89,0.6316198110580444,0.5015998482704163
510,90,0.6064676642417908,0.43963542580604553
510,91,0.6152356266975403,0.49618205428123474
510,92,0.6343725323677063,0.4832870364189148
510,93,0.5773158669471741,0.3960697054862976
510,94,0.609714150428772,0.5565528273582458
510,95,0.6184363961219788,0.4835206866264343
510,96,0.5951454043388367,0.45041126012802124
510,97,0.559374988079071,0.44272804260253906
510,98,0.5708843469619751,0.5136199593544006
510,99,0.5478128790855408,0.44325000047683716
510,100,0.578828752040863,0.44483911991119385
510,101,0.6031403541564941,0.6761646866798401
510,102,0.675087034702301,0.4029286205768585
510,103,0.5575028657913208,0.28902754187583923
510,104,0.7213269472122192,0.5583256483078003
510,105,0.6588501930236816,0.71990567445755
510,106,0.7495835423469543,0.4271472096443176
510,107,0.5868722200393677,0.28650084137916565
510,108,0.7668085098266602,0.4103688597679138
510,109,0.5231016874313354,0.6364645957946777
510,110,0.6624681353569031,0.5979242920875549
510,111,0.6421505808830261,0.40522199869155884
510,112,0.5978935956954956,0.3560926616191864
510,113,0.6066018342971802,0.4453716278076172
510,114,0.5419438481330872,0.5749815702438354
510,115,0.56935054063797,0.5669503808021545
510,116,0.5363554358482361,0.4499146044254303
510,117,0.5177555680274963,0.43543100357055664
510,118,0.5677123069763184,0.5193594694137573
510,119,0.5648985505104065,0.4711822271347046
510,120,0.5821359753608704,0.3839491307735443
510,121,0.5728933811187744,0.4433214068412781
510,122,0.5155400633811951,0.5112771987915039
510,123,0.5050346851348877,0.4954996407032013
510,124,0.5783222317695618,0.47141075134277344
510,125,0.5044511556625366,0.4397694170475006
510,126,0.5522642135620117,0.46413612365722656
510,127,0.500877857208252,0.41813719272613525
510,128,0.5130589008331299,0.41359907388687134
510,129,0.5806333422660828,0.5140296816825867
510,130,0.5474790930747986,0.5399289727210999
510,131,0.5094674825668335,0.4545931816101074
510,132,0.5578334927558899,0.4729478359222412
510,133,0.5224972367286682,0.5994657874107361
510,134,0.5583447217941284,0.46352827548980713
510,135,0.5127442479133606,0.3412143588066101
510,136,0.5974783301353455,0.4890616536140442
510,137,0.5474931597709656,0.512820839881897
510,138,0.5685303807258606,0.4253044128417969
510,139,0.5009846091270447,0.3653169274330139
510,140,0.5435011982917786,0.48769691586494446
510,141,0.5292145013809204,0.6108628511428833
510,142,0.5586113333702087,0.5036006569862366
510,143,0.508374035358429,0.39334937930107117
510,144,0.5038837194442749,0.41533446311950684
510,145,0.49277541041374207,0.46535301208496094
510,146,0.5446257591247559,0.42421790957450867
510,147,0.5479925274848938,0.3662421703338623
510,148,0.5227738618850708,0.414821982383728
510,149,0.49787113070487976,0.4877815842628479
510,150,0.47376391291618347,0.5535963177680969
510,151,0.6145378947257996,0.5059287548065186
510,152,0.5092782974243164,0.38287296891212463
510,153,0.49125322699546814,0.3791084289550781
510,154,0.4962479770183563,0.5210406184196472
510,155,0.5054365992546082,0.5374047756195068
510,156,0.5445045828819275,0.4353000521659851
510,157,0.5102569460868835,0.4310937821865082
510,158,0.4855256676673889,0.4812760055065155
510,159,0.4846036732196808,0.4744167923927307
510,160,0.46115440130233765,0.40083619952201843
510,161,0.5002246499061584,0.4365386962890625
510,162,0.451997846364975,0.43148723244667053
510,163,0.4907233715057373,0.4462774097919464
510,164,0.49875685572624207,0.5024688839912415
510,165,0.46471133828163147,0.479009211063385
