seed,target,method,query,index,mode,ego_collision,near_miss,background_collision,event,completed,min_ttc,min_clearance,response,expert,log_bayes_factor,selection_seconds,elapsed_seconds
20330420,fvdm_delay05_brake3,EvidenceGate,1,26,fast_intrusion,True,False,True,True,False,0.9013943694091274,0.0,1.1851184939834396,static,0.0,0.00044970004819333553,0.05179110006429255
20330420,fvdm_delay05_brake3,EvidenceGate,2,88,cutin_braking,True,False,True,True,False,0.5259348140444208,0.0,1.2097988706954967,static,0.0,0.00046950008254498243,0.08014640002511442
20330420,fvdm_delay05_brake3,EvidenceGate,3,191,lead_braking,True,False,True,True,False,0.9244476928074542,0.0,1.1837014135228108,static,-0.2876820724517808,0.0004867999814450741,0.06705349998082966
20330420,fvdm_delay05_brake3,EvidenceGate,4,210,stop_and_go,True,False,True,True,False,0.7367259315673363,0.0,1.1955635923977124,static,-0.6931471805599452,0.0004680000711232424,0.023931600037030876
20330420,fvdm_delay05_brake3,EvidenceGate,5,294,slow_lead_following,True,False,True,True,False,0.7478398845652435,0.0,1.1948404378843283,static,-1.1631508098056809,0.00048159994184970856,0.027270599966868758
20330420,fvdm_delay05_brake3,EvidenceGate,6,151,lead_braking,True,False,True,True,False,1.1473241456945094,0.0,1.170548469678672,static,-1.6739764335716716,0.0004692000802606344,0.04870190005749464
20330420,fvdm_delay05_brake3,EvidenceGate,7,76,cutin_braking,True,False,True,True,False,0.6393656039146165,0.0,1.2020144137171007,static,-1.9252908618525777,0.00047530001029372215,0.06385599996428937
20330420,fvdm_delay05_brake3,EvidenceGate,8,260,slow_lead_following,True,False,True,True,False,0.7059653672231092,0.0,1.1975791233733792,static,-2.1972245773362196,0.0004873999860137701,0.03541289991699159
20330420,fvdm_delay05_brake3,EvidenceGate,9,62,fast_intrusion,True,False,True,True,False,1.1091814200444534,0.0,1.1727307075280975,static,-2.484906649788001,0.00047740002628415823,0.04850179993081838
20330420,fvdm_delay05_brake3,EvidenceGate,10,214,stop_and_go,True,False,True,True,False,1.3909879799268754,0.0,1.1572439243400052,static,-2.7850112422383386,0.0004841999616473913,0.023818799993023276
20330420,fvdm_delay05_brake3,EvidenceGate,11,179,lead_braking,True,False,True,True,False,1.7273205016168331,0.0,1.1405674461445756,static,-3.0951661705421785,0.0004398999735713005,0.031597600085660815
20330420,fvdm_delay05_brake3,EvidenceGate,12,74,cutin_braking,True,False,True,True,False,0.8588872815021958,0.0,1.1877601137485623,static,-3.2958368660043296,0.00044570001773536205,0.060530300019308925
20330420,fvdm_delay05_brake3,EvidenceGate,13,308,slow_lead_following,True,False,True,True,False,0.8517604985697094,0.0,1.188206685833619,static,-3.503476230782574,0.0004589000018313527,0.034466100041754544
20330420,fvdm_delay05_brake3,EvidenceGate,14,2,fast_intrusion,True,False,True,True,False,1.4495099513021166,0.0,1.1542062410575986,static,-3.7170503310806327,0.000448899925686419,0.061029599979519844
20330420,fvdm_delay05_brake3,EvidenceGate,15,204,stop_and_go,True,False,True,True,False,0.570845837173218,0.0,1.2066815023042732,static,-3.9357395320454622,0.0004408999811857939,0.04694479994941503
20330420,fvdm_delay05_brake3,EvidenceGate,16,181,lead_braking,False,True,False,True,True,0.8948194999270586,0.13781984925287816,0.685524648868982,static,-4.158883083359672,0.0007654000073671341,0.16141409997362643
20330420,fvdm_delay05_brake3,EvidenceGate,17,100,cutin_braking,True,False,True,True,False,1.0862626307754353,0.0,1.1740553538626024,static,-4.321402012857447,0.0004440000047907233,0.0672637999523431
20330420,fvdm_delay05_brake3,EvidenceGate,18,266,slow_lead_following,True,False,True,True,False,1.151147445668025,0.0,1.1703312554673846,static,-4.487387150331708,0.00043709995225071907,0.028430899954400957
20330420,fvdm_delay05_brake3,EvidenceGate,19,44,fast_intrusion,True,False,True,True,False,1.1552138109515673,0.0,1.1701005355000083,static,-4.656463480375642,0.000443900004029274,0.06633679999504238
20330420,fvdm_delay05_brake3,EvidenceGate,20,226,stop_and_go,True,False,True,True,False,1.8233567807403965,0.0,1.1361388504744039,static,-4.828313737302301,0.00044380000326782465,0.04590779996942729
20330420,fvdm_delay05_brake3,EvidenceGate,21,143,lead_braking,True,False,True,True,False,0.6750206010462138,0.0,1.1996276838387574,static,-5.002667124447079,0.00043889996595680714,0.05631749995518476
20330420,fvdm_delay05_brake3,EvidenceGate,22,104,cutin_braking,True,False,True,True,False,0.6117838137721909,5.684341886080802e-14,1.203880284303996,static,-5.1384686656061405,0.00045579997822642326,0.09557649993803352
20330420,fvdm_delay05_brake3,EvidenceGate,23,300,slow_lead_following,True,False,True,True,False,0.870661825991633,0.0,1.187024628089917,static,-5.276338459829262,0.00044380000326782465,0.04265800002031028
20330420,fvdm_delay05_brake3,EvidenceGate,24,28,fast_intrusion,True,False,True,True,False,1.723669030204173,2.435601049910474e-05,1.1407386429805482,static,-5.416100402204419,0.0016308000776916742,0.07240579999051988
20330420,fvdm_delay05_brake3,EvidenceGate,25,216,stop_and_go,True,False,True,True,False,0.8943753878853044,0.0,1.1855521154788422,static,-5.557599964478118,0.00044299999717622995,0.0620798000600189
20330420,fvdm_delay05_brake3,EvidenceGate,26,167,lead_braking,True,False,True,True,False,0.8444288132111933,0.0,1.1886672057365484,static,-5.700700808118793,0.0004385999636724591,0.06601149996276945
20330420,fvdm_delay05_brake3,EvidenceGate,27,112,cutin_braking,True,False,True,True,False,0.681110278393644,2.842170943040401e-14,1.1992228721118279,static,-5.817111159963204,0.00045419996604323387,0.0776430000551045
20330420,fvdm_delay05_brake3,EvidenceGate,28,272,slow_lead_following,True,False,True,True,False,0.8054116107906747,0.0,1.1911369871018909,static,-5.934894195619586,0.0004319000290706754,0.04637130000628531
20330420,fvdm_delay05_brake3,EvidenceGate,29,56,fast_intrusion,True,False,True,True,False,1.5466318411263413,0.0,1.1492939185787159,static,-6.053953555635575,0.0004428999964147806,0.07953180000185966
20330420,fvdm_delay05_brake3,EvidenceGate,30,189,lead_braking,False,False,False,False,True,1.7059391061874607,9.86210993282782,0.1415728674906971,static,-6.174202683787152,0.00045050005428493023,0.1540247000521049
20330420,fvdm_delay05_brake3,EvidenceGate,31,192,stop_and_go,False,True,False,True,True,1.1505174822702273,0.6544132029278558,0.670367026708497,static,-4.819657020981842,0.00044689991045743227,0.1587512999540195
20330420,fvdm_delay05_brake3,EvidenceGate,32,84,cutin_braking,True,False,True,True,False,1.1175350685184973,2.842170943040401e-14,1.1722503993555962,static,-4.909269179671531,0.0004475000314414501,0.07155039999634027
20330420,fvdm_delay05_brake3,EvidenceGate,33,278,slow_lead_following,True,False,True,True,False,1.252945177894234,0.0,1.1646484385340574,static,-4.9802802153147185,0.0004486000398173928,0.03902110003400594
20330420,fvdm_delay05_brake3,EvidenceGate,34,52,fast_intrusion,True,False,True,True,False,1.6983768430166362,0.0,1.1419301880874924,static,-5.053186986122813,0.0005162999732419848,0.0765321000944823
20330420,fvdm_delay05_brake3,EvidenceGate,35,157,lead_braking,False,True,False,True,True,1.4900230792197888,4.1166335170812545,0.652137780073474,static,-5.127877878724397,0.00044620002154260874,0.1590285999700427
20330420,fvdm_delay05_brake3,EvidenceGate,36,252,stop_and_go,True,False,True,True,False,1.080271782940672,0.0,1.1744032808565321,static,-5.322033893165343,0.000458399998024106,0.06841170007828623
20330420,fvdm_delay05_brake3,EvidenceGate,37,116,cutin_braking,True,False,True,True,False,0.7236621130516445,0.0,1.1964170517151214,static,-5.3999954346350725,0.0004458999028429389,0.0883896000450477
20330420,fvdm_delay05_brake3,EvidenceGate,38,310,slow_lead_following,True,False,True,True,False,1.4665121112239559,0.0,1.1533347664913796,static,-5.463711249021177,0.00044700002763420343,0.04128200002014637
20330420,fvdm_delay05_brake3,EvidenceGate,39,16,fast_intrusion,True,False,True,True,False,1.5437847986190776,0.0,1.1494356678732118,static,-5.528850551192123,0.00045000005047768354,0.08709150005597621
20330420,fvdm_delay05_brake3,EvidenceGate,40,133,lead_braking,False,False,False,False,True,1.7131784253213498,6.035077481093481,0.1412316489650876,static,-5.595340292460954,0.000512799946591258,0.15082709991838783
20330420,fvdm_delay05_brake3,EvidenceGate,41,220,stop_and_go,True,False,True,True,False,0.8351519053395868,0.0,1.1892515248119695,static,-4.184353318750702,0.0004374000709503889,0.0802475999807939
20330420,fvdm_delay05_brake3,EvidenceGate,42,124,cutin_braking,True,False,True,True,False,0.7354760460987608,2.842170943040401e-14,1.195645086737072,static,-4.228028382253363,0.00044620002154260874,0.08198010001797229
20330420,fvdm_delay05_brake3,EvidenceGate,43,312,slow_lead_following,False,True,False,True,True,1.8957463414165714,0.2486520996193633,0.6328931564912615,static,-4.2610682363315675,0.0004464000230655074,0.15717700007371604
20330420,fvdm_delay05_brake3,EvidenceGate,44,4,fast_intrusion,False,False,False,False,True,2.119378696348032,1.5788777563054452,0.12334697912611176,static,-4.2958111847754505,0.00044410000555217266,0.15164180006831884
20330420,fvdm_delay05_brake3,EvidenceGate,45,185,lead_braking,False,False,False,False,True,1.958752929495952,5.556549260121386,0.13013121332583874,static,-3.890346076667269,0.00044810003601014614,0.1572460999013856
20330420,fvdm_delay05_brake3,EvidenceGate,46,106,cutin_braking,True,False,True,True,False,1.185959101837529,0.0,1.1683661744379807,static,-2.7472820254283405,0.0004474000306800008,0.07517199998255819
20330420,fvdm_delay05_brake3,EvidenceGate,47,286,slow_lead_following,True,False,True,True,False,1.867174041908843,0.0,1.134164890629568,static,-2.730114221805964,0.0004480000352486968,0.0445977000053972
20330420,fvdm_delay05_brake3,EvidenceGate,48,255,stop_and_go,False,False,False,False,True,1.633577159369171,5.3349173697033905,0.14502921401209765,static,-2.715423506395963,0.00045460008550435305,0.14638050005305558
