seed,build,method,repeat,budget,actual_queries,regression_detected,first_regression_rank,regression_collision_count,regression_template_count,regression_recall,observed_regressions_in_pool
4179802,merge_blind06,Random,7,20,20,True,16,1,1,0.08333333333333333,12
4179802,merge_blind06,Random,7,50,50,True,16,6,2,0.5,12
4179802,merge_blind06,Random,8,5,5,True,3,1,1,0.08333333333333333,12
4179802,merge_blind06,Random,8,10,10,True,3,1,1,0.08333333333333333,12
4179802,merge_blind06,Random,8,20,20,True,3,2,1,0.16666666666666666,12
4179802,merge_blind06,Random,8,50,50,True,3,6,2,0.5,12
4179802,merge_blind06,Random,9,5,5,True,2,1,1,0.08333333333333333,12
4179802,merge_blind06,Random,9,10,10,True,2,2,2,0.16666666666666666,12
4179802,merge_blind06,Random,9,20,20,True,2,3,2,0.25,12
4179802,merge_blind06,Random,9,50,50,True,2,9,2,0.75,12
4179802,merge_blind06,Random,10,5,5,False,,0,0,0.0,12
4179802,merge_blind06,Random,10,10,10,False,,0,0,0.0,12
4179802,merge_blind06,Random,10,20,20,True,16,1,1,0.08333333333333333,12
4179802,merge_blind06,Random,10,50,50,True,16,8,2,0.6666666666666666,12
4179802,merge_blind06,Random,11,5,5,True,1,2,1,0.16666666666666666,12
4179802,merge_blind06,Random,11,10,10,True,1,2,1,0.16666666666666666,12
4179802,merge_blind06,Random,11,20,20,True,1,3,2,0.25,12
4179802,merge_blind06,Random,11,50,50,True,1,7,2,0.5833333333333334,12
4179802,merge_blind06,Random,12,5,5,True,5,1,1,0.08333333333333333,12
4179802,merge_blind06,Random,12,10,10,True,5,1,1,0.08333333333333333,12
4179802,merge_blind06,Random,12,20,20,True,5,1,1,0.08333333333333333,12
4179802,merge_blind06,Random,12,50,50,True,5,4,2,0.3333333333333333,12
4179802,merge_blind06,Random,13,5,5,False,,0,0,0.0,12
4179802,merge_blind06,Random,13,10,10,True,9,1,1,0.08333333333333333,12
4179802,merge_blind06,Random,13,20,20,True,9,3,1,0.25,12
4179802,merge_blind06,Random,13,50,50,True,9,6,2,0.5,12
4179802,merge_blind06,Random,14,5,5,True,2,1,1,0.08333333333333333,12
4179802,merge_blind06,Random,14,10,10,True,2,2,2,0.16666666666666666,12
4179802,merge_blind06,Random,14,20,20,True,2,3,2,0.25,12
4179802,merge_blind06,Random,14,50,50,True,2,5,2,0.4166666666666667,12
4179802,merge_blind06,Random,15,5,5,False,,0,0,0.0,12
4179802,merge_blind06,Random,15,10,10,False,,0,0,0.0,12
4179802,merge_blind06,Random,15,20,20,True,14,5,2,0.4166666666666667,12
4179802,merge_blind06,Random,15,50,50,True,14,7,2,0.5833333333333334,12
4179802,merge_blind06,Random,16,5,5,False,,0,0,0.0,12
4179802,merge_blind06,Random,16,10,10,True,7,1,1,0.08333333333333333,12
4179802,merge_blind06,Random,16,20,20,True,7,3,2,0.25,12
4179802,merge_blind06,Random,16,50,50,True,7,5,2,0.4166666666666667,12
4179802,merge_blind06,Random,17,5,5,True,2,1,1,0.08333333333333333,12
4179802,merge_blind06,Random,17,10,10,True,2,1,1,0.08333333333333333,12
4179802,merge_blind06,Random,17,20,20,True,2,2,2,0.16666666666666666,12
4179802,merge_blind06,Random,17,50,50,True,2,6,2,0.5,12
4179802,merge_blind06,Random,18,5,5,False,,0,0,0.0,12
4179802,merge_blind06,Random,18,10,10,False,,0,0,0.0,12
4179802,merge_blind06,Random,18,20,20,True,15,2,2,0.16666666666666666,12
4179802,merge_blind06,Random,18,50,50,True,15,7,2,0.5833333333333334,12
4179802,merge_blind06,Random,19,5,5,True,3,1,1,0.08333333333333333,12
4179802,merge_blind06,Random,19,10,10,True,3,1,1,0.08333333333333333,12
4179802,merge_blind06,Random,19,20,20,True,3,3,2,0.25,12
4179802,merge_blind06,Random,19,50,50,True,3,8,2,0.6666666666666666,12
4179802,merge_blind06,ART-Maximin,0,5,5,True,1,1,1,0.08333333333333333,12
4179802,merge_blind06,ART-Maximin,0,10,10,True,1,1,1,0.08333333333333333,12
4179802,merge_blind06,ART-Maximin,0,20,20,True,1,2,2,0.16666666666666666,12
4179802,merge_blind06,ART-Maximin,0,50,50,True,1,4,2,0.3333333333333333,12
4179802,merge_blind06,HistoryMargin,0,5,5,True,1,3,1,0.25,12
4179802,merge_blind06,HistoryMargin,0,10,10,True,1,3,1,0.25,12
4179802,merge_blind06,HistoryMargin,0,20,20,True,1,4,1,0.3333333333333333,12
4179802,merge_blind06,HistoryMargin,0,50,50,True,1,7,2,0.5833333333333334,12
4179802,merge_blind06,FailureDistance,0,5,5,True,2,3,2,0.25,12
4179802,merge_blind06,FailureDistance,0,10,10,True,2,5,2,0.4166666666666667,12
4179802,merge_blind06,FailureDistance,0,20,20,True,2,11,2,0.9166666666666666,12
4179802,merge_blind06,FailureDistance,0,50,50,True,2,12,2,1.0,12
4179802,merge_blind06,HistoryRank-UCB,0,5,5,True,4,2,1,0.16666666666666666,12
4179802,merge_blind06,HistoryRank-UCB,0,10,10,True,4,4,1,0.3333333333333333,12
4179802,merge_blind06,HistoryRank-UCB,0,20,20,True,4,8,1,0.6666666666666666,12
4179802,merge_blind06,HistoryRank-UCB,0,50,50,True,4,9,2,0.75,12
4179802,merge_blind06,FBRT-Static,0,5,5,True,5,1,1,0.08333333333333333,12
4179802,merge_blind06,FBRT-Static,0,10,10,True,5,3,2,0.25,12
4179802,merge_blind06,FBRT-Static,0,20,20,True,5,8,2,0.6666666666666666,12
4179802,merge_blind06,FBRT-Static,0,50,50,True,5,12,2,1.0,12
4179802,merge_blind06,FBRT-Adaptive,0,5,5,True,4,2,1,0.16666666666666666,12
4179802,merge_blind06,FBRT-Adaptive,0,10,10,True,4,3,2,0.25,12
4179802,merge_blind06,FBRT-Adaptive,0,20,20,True,4,7,2,0.5833333333333334,12
4179802,merge_blind06,FBRT-Adaptive,0,50,50,True,4,12,2,1.0,12
4179802,merge_blind06,FBRT-RegionBandit,0,5,5,True,4,2,1,0.16666666666666666,12
4179802,merge_blind06,FBRT-RegionBandit,0,10,10,True,4,5,2,0.4166666666666667,12
4179802,merge_blind06,FBRT-RegionBandit,0,20,20,True,4,8,2,0.6666666666666666,12
4179802,merge_blind06,FBRT-RegionBandit,0,50,50,True,4,11,2,0.9166666666666666,12
4179802,merge_brake2,Random,0,5,5,False,,0,0,0.0,5
4179802,merge_brake2,Random,0,10,10,True,9,1,1,0.2,5
4179802,merge_brake2,Random,0,20,20,True,9,1,1,0.2,5
4179802,merge_brake2,Random,0,50,50,True,9,2,1,0.4,5
4179802,merge_brake2,Random,1,5,5,False,,0,0,0.0,5
4179802,merge_brake2,Random,1,10,10,True,6,1,1,0.2,5
4179802,merge_brake2,Random,1,20,20,True,6,1,1,0.2,5
4179802,merge_brake2,Random,1,50,50,True,6,2,1,0.4,5
4179802,merge_brake2,Random,2,5,5,False,,0,0,0.0,5
4179802,merge_brake2,Random,2,10,10,False,,0,0,0.0,5
4179802,merge_brake2,Random,2,20,20,False,,0,0,0.0,5
4179802,merge_brake2,Random,2,50,50,True,41,3,1,0.6,5
4179802,merge_brake2,Random,3,5,5,False,,0,0,0.0,5
4179802,merge_brake2,Random,3,10,10,False,,0,0,0.0,5
4179802,merge_brake2,Random,3,20,20,False,,0,0,0.0,5
4179802,merge_brake2,Random,3,50,50,True,23,2,1,0.4,5
4179802,merge_brake2,Random,4,5,5,True,1,1,1,0.2,5
4179802,merge_brake2,Random,4,10,10,True,1,1,1,0.2,5
4179802,merge_brake2,Random,4,20,20,True,1,1,1,0.2,5
4179802,merge_brake2,Random,4,50,50,True,1,3,1,0.6,5
4179802,merge_brake2,Random,5,5,5,True,3,1,1,0.2,5
4179802,merge_brake2,Random,5,10,10,True,3,1,1,0.2,5
4179802,merge_brake2,Random,5,20,20,True,3,2,1,0.4,5
4179802,merge_brake2,Random,5,50,50,True,3,2,1,0.4,5
4179802,merge_brake2,Random,6,5,5,False,,0,0,0.0,5
4179802,merge_brake2,Random,6,10,10,False,,0,0,0.0,5
4179802,merge_brake2,Random,6,20,20,False,,0,0,0.0,5
4179802,merge_brake2,Random,6,50,50,True,38,3,1,0.6,5
4179802,merge_brake2,Random,7,5,5,False,,0,0,0.0,5
4179802,merge_brake2,Random,7,10,10,False,,0,0,0.0,5
4179802,merge_brake2,Random,7,20,20,False,,0,0,0.0,5
4179802,merge_brake2,Random,7,50,50,True,31,1,1,0.2,5
4179802,merge_brake2,Random,8,5,5,True,3,1,1,0.2,5
4179802,merge_brake2,Random,8,10,10,True,3,1,1,0.2,5
4179802,merge_brake2,Random,8,20,20,True,3,2,1,0.4,5
4179802,merge_brake2,Random,8,50,50,True,3,3,1,0.6,5
4179802,merge_brake2,Random,9,5,5,False,,0,0,0.0,5
4179802,merge_brake2,Random,9,10,10,True,8,1,1,0.2,5
4179802,merge_brake2,Random,9,20,20,True,8,2,1,0.4,5
4179802,merge_brake2,Random,9,50,50,True,8,3,1,0.6,5
4179802,merge_brake2,Random,10,5,5,False,,0,0,0.0,5
4179802,merge_brake2,Random,10,10,10,False,,0,0,0.0,5
4179802,merge_brake2,Random,10,20,20,False,,0,0,0.0,5
4179802,merge_brake2,Random,10,50,50,True,39,3,1,0.6,5
4179802,merge_brake2,Random,11,5,5,False,,0,0,0.0,5
4179802,merge_brake2,Random,11,10,10,False,,0,0,0.0,5
4179802,merge_brake2,Random,11,20,20,False,,0,0,0.0,5
4179802,merge_brake2,Random,11,50,50,True,31,1,1,0.2,5
4179802,merge_brake2,Random,12,5,5,True,5,1,1,0.2,5
4179802,merge_brake2,Random,12,10,10,True,5,1,1,0.2,5
4179802,merge_brake2,Random,12,20,20,True,5,1,1,0.2,5
4179802,merge_brake2,Random,12,50,50,True,5,2,1,0.4,5
4179802,merge_brake2,Random,13,5,5,False,,0,0,0.0,5
4179802,merge_brake2,Random,13,10,10,False,,0,0,0.0,5
4179802,merge_brake2,Random,13,20,20,True,16,2,1,0.4,5
4179802,merge_brake2,Random,13,50,50,True,16,3,1,0.6,5
4179802,merge_brake2,Random,14,5,5,False,,0,0,0.0,5
4179802,merge_brake2,Random,14,10,10,False,,0,0,0.0,5
4179802,merge_brake2,Random,14,20,20,True,20,1,1,0.2,5
4179802,merge_brake2,Random,14,50,50,True,20,3,1,0.6,5
4179802,merge_brake2,Random,15,5,5,False,,0,0,0.0,5
4179802,merge_brake2,Random,15,10,10,False,,0,0,0.0,5
4179802,merge_brake2,Random,15,20,20,True,17,1,1,0.2,5
4179802,merge_brake2,Random,15,50,50,True,17,2,1,0.4,5
4179802,merge_brake2,Random,16,5,5,False,,0,0,0.0,5
4179802,merge_brake2,Random,16,10,10,True,7,1,1,0.2,5
4179802,merge_brake2,Random,16,20,20,True,7,1,1,0.2,5
4179802,merge_brake2,Random,16,50,50,True,7,2,1,0.4,5
4179802,merge_brake2,Random,17,5,5,False,,0,0,0.0,5
4179802,merge_brake2,Random,17,10,10,False,,0,0,0.0,5
4179802,merge_brake2,Random,17,20,20,True,11,1,1,0.2,5
4179802,merge_brake2,Random,17,50,50,True,11,2,1,0.4,5
4179802,merge_brake2,Random,18,5,5,False,,0,0,0.0,5
4179802,merge_brake2,Random,18,10,10,False,,0,0,0.0,5
4179802,merge_brake2,Random,18,20,20,True,15,1,1,0.2,5
4179802,merge_brake2,Random,18,50,50,True,15,3,1,0.6,5
4179802,merge_brake2,Random,19,5,5,True,3,1,1,0.2,5
4179802,merge_brake2,Random,19,10,10,True,3,1,1,0.2,5
4179802,merge_brake2,Random,19,20,20,True,3,2,1,0.4,5
4179802,merge_brake2,Random,19,50,50,True,3,4,1,0.8,5
4179802,merge_brake2,ART-Maximin,0,5,5,True,1,1,1,0.2,5
4179802,merge_brake2,ART-Maximin,0,10,10,True,1,1,1,0.2,5
4179802,merge_brake2,ART-Maximin,0,20,20,True,1,1,1,0.2,5
4179802,merge_brake2,ART-Maximin,0,50,50,True,1,1,1,0.2,5
4179802,merge_brake2,HistoryMargin,0,5,5,True,1,3,1,0.6,5
4179802,merge_brake2,HistoryMargin,0,10,10,True,1,3,1,0.6,5
4179802,merge_brake2,HistoryMargin,0,20,20,True,1,3,1,0.6,5
4179802,merge_brake2,HistoryMargin,0,50,50,True,1,3,1,0.6,5
4179802,merge_brake2,FailureDistance,0,5,5,True,4,1,1,0.2,5
4179802,merge_brake2,FailureDistance,0,10,10,True,4,2,1,0.4,5
4179802,merge_brake2,FailureDistance,0,20,20,True,4,4,1,0.8,5
4179802,merge_brake2,FailureDistance,0,50,50,True,4,5,1,1.0,5
4179802,merge_brake2,HistoryRank-UCB,0,5,5,True,4,2,1,0.4,5
4179802,merge_brake2,HistoryRank-UCB,0,10,10,True,4,3,1,0.6,5
4179802,merge_brake2,HistoryRank-UCB,0,20,20,True,4,5,1,1.0,5
4179802,merge_brake2,HistoryRank-UCB,0,50,50,True,4,5,1,1.0,5
4179802,merge_brake2,FBRT-Static,0,5,5,True,5,1,1,0.2,5
4179802,merge_brake2,FBRT-Static,0,10,10,True,5,1,1,0.2,5
4179802,merge_brake2,FBRT-Static,0,20,20,True,5,3,1,0.6,5
4179802,merge_brake2,FBRT-Static,0,50,50,True,5,5,1,1.0,5
4179802,merge_brake2,FBRT-Adaptive,0,5,5,True,4,2,1,0.4,5
4179802,merge_brake2,FBRT-Adaptive,0,10,10,True,4,3,1,0.6,5
4179802,merge_brake2,FBRT-Adaptive,0,20,20,True,4,5,1,1.0,5
4179802,merge_brake2,FBRT-Adaptive,0,50,50,True,4,5,1,1.0,5
4179802,merge_brake2,FBRT-RegionBandit,0,5,5,True,4,2,1,0.4,5
4179802,merge_brake2,FBRT-RegionBandit,0,10,10,True,4,3,1,0.6,5
4179802,merge_brake2,FBRT-RegionBandit,0,20,20,True,4,4,1,0.8,5
4179802,merge_brake2,FBRT-RegionBandit,0,50,50,True,4,5,1,1.0,5
4179802,slow_front_brake2,Random,0,5,5,True,1,3,2,0.04411764705882353,68
4179802,slow_front_brake2,Random,0,10,10,True,1,6,3,0.08823529411764706,68
4179802,slow_front_brake2,Random,0,20,20,True,1,14,3,0.20588235294117646,68
4179802,slow_front_brake2,Random,0,50,50,True,1,34,3,0.5,68
4179802,slow_front_brake2,Random,1,5,5,True,1,3,1,0.04411764705882353,68
4179802,slow_front_brake2,Random,1,10,10,True,1,5,3,0.07352941176470588,68
4179802,slow_front_brake2,Random,1,20,20,True,1,12,3,0.17647058823529413,68
4179802,slow_front_brake2,Random,1,50,50,True,1,32,3,0.47058823529411764,68
4179802,slow_front_brake2,Random,2,5,5,True,1,3,2,0.04411764705882353,68
4179802,slow_front_brake2,Random,2,10,10,True,1,6,2,0.08823529411764706,68
4179802,slow_front_brake2,Random,2,20,20,True,1,12,3,0.17647058823529413,68
4179802,slow_front_brake2,Random,2,50,50,True,1,31,3,0.45588235294117646,68
4179802,slow_front_brake2,Random,3,5,5,True,1,3,2,0.04411764705882353,68
4179802,slow_front_brake2,Random,3,10,10,True,1,6,3,0.08823529411764706,68
4179802,slow_front_brake2,Random,3,20,20,True,1,12,3,0.17647058823529413,68
4179802,slow_front_brake2,Random,3,50,50,True,1,29,3,0.4264705882352941,68
4179802,slow_front_brake2,Random,4,5,5,True,3,3,2,0.04411764705882353,68
4179802,slow_front_brake2,Random,4,10,10,True,3,4,2,0.058823529411764705,68
4179802,slow_front_brake2,Random,4,20,20,True,3,11,3,0.16176470588235295,68
4179802,slow_front_brake2,Random,4,50,50,True,3,23,3,0.3382352941176471,68
4179802,slow_front_brake2,Random,5,5,5,True,2,3,1,0.04411764705882353,68
4179802,slow_front_brake2,Random,5,10,10,True,2,6,2,0.08823529411764706,68
4179802,slow_front_brake2,Random,5,20,20,True,2,13,3,0.19117647058823528,68
4179802,slow_front_brake2,Random,5,50,50,True,2,30,3,0.4411764705882353,68
4179802,slow_front_brake2,Random,6,5,5,True,1,4,3,0.058823529411764705,68
4179802,slow_front_brake2,Random,6,10,10,True,1,9,3,0.1323529411764706,68
4179802,slow_front_brake2,Random,6,20,20,True,1,16,3,0.23529411764705882,68
4179802,slow_front_brake2,Random,6,50,50,True,1,33,3,0.4852941176470588,68
4179802,slow_front_brake2,Random,7,5,5,True,1,3,1,0.04411764705882353,68
4179802,slow_front_brake2,Random,7,10,10,True,1,8,3,0.11764705882352941,68
4179802,slow_front_brake2,Random,7,20,20,True,1,16,3,0.23529411764705882,68
4179802,slow_front_brake2,Random,7,50,50,True,1,35,3,0.5147058823529411,68
4179802,slow_front_brake2,Random,8,5,5,True,2,2,2,0.029411764705882353,68
4179802,slow_front_brake2,Random,8,10,10,True,2,4,2,0.058823529411764705,68
4179802,slow_front_brake2,Random,8,20,20,True,2,11,3,0.16176470588235295,68
4179802,slow_front_brake2,Random,8,50,50,True,2,29,3,0.4264705882352941,68
4179802,slow_front_brake2,Random,9,5,5,True,2,3,2,0.04411764705882353,68
4179802,slow_front_brake2,Random,9,10,10,True,2,6,2,0.08823529411764706,68
4179802,slow_front_brake2,Random,9,20,20,True,2,13,3,0.19117647058823528,68
4179802,slow_front_brake2,Random,9,50,50,True,2,33,3,0.4852941176470588,68
4179802,slow_front_brake2,Random,10,5,5,True,1,3,2,0.04411764705882353,68
4179802,slow_front_brake2,Random,10,10,10,True,1,5,3,0.07352941176470588,68
4179802,slow_front_brake2,Random,10,20,20,True,1,11,3,0.16176470588235295,68
4179802,slow_front_brake2,Random,10,50,50,True,1,29,3,0.4264705882352941,68
4179802,slow_front_brake2,Random,11,5,5,True,1,5,3,0.07352941176470588,68
4179802,slow_front_brake2,Random,11,10,10,True,1,10,3,0.14705882352941177,68
4179802,slow_front_brake2,Random,11,20,20,True,1,15,3,0.22058823529411764,68
4179802,slow_front_brake2,Random,11,50,50,True,1,33,3,0.4852941176470588,68
4179802,slow_front_brake2,Random,12,5,5,True,2,2,2,0.029411764705882353,68
4179802,slow_front_brake2,Random,12,10,10,True,2,6,3,0.08823529411764706,68
4179802,slow_front_brake2,Random,12,20,20,True,2,12,3,0.17647058823529413,68
4179802,slow_front_brake2,Random,12,50,50,True,2,27,3,0.39705882352941174,68
4179802,slow_front_brake2,Random,13,5,5,True,1,3,1,0.04411764705882353,68
4179802,slow_front_brake2,Random,13,10,10,True,1,4,2,0.058823529411764705,68
4179802,slow_front_brake2,Random,13,20,20,True,1,10,3,0.14705882352941177,68
4179802,slow_front_brake2,Random,13,50,50,True,1,27,3,0.39705882352941174,68
4179802,slow_front_brake2,Random,14,5,5,True,1,3,3,0.04411764705882353,68
4179802,slow_front_brake2,Random,14,10,10,True,1,6,3,0.08823529411764706,68
4179802,slow_front_brake2,Random,14,20,20,True,1,11,3,0.16176470588235295,68
4179802,slow_front_brake2,Random,14,50,50,True,1,31,3,0.45588235294117646,68
4179802,slow_front_brake2,Random,15,5,5,True,1,4,2,0.058823529411764705,68
4179802,slow_front_brake2,Random,15,10,10,True,1,8,3,0.11764705882352941,68
4179802,slow_front_brake2,Random,15,20,20,True,1,14,3,0.20588235294117646,68
4179802,slow_front_brake2,Random,15,50,50,True,1,32,3,0.47058823529411764,68
4179802,slow_front_brake2,Random,16,5,5,True,2,4,2,0.058823529411764705,68
4179802,slow_front_brake2,Random,16,10,10,True,2,8,3,0.11764705882352941,68
4179802,slow_front_brake2,Random,16,20,20,True,2,15,3,0.22058823529411764,68
4179802,slow_front_brake2,Random,16,50,50,True,2,31,3,0.45588235294117646,68
4179802,slow_front_brake2,Random,17,5,5,True,2,4,3,0.058823529411764705,68
4179802,slow_front_brake2,Random,17,10,10,True,2,6,3,0.08823529411764706,68
4179802,slow_front_brake2,Random,17,20,20,True,2,14,3,0.20588235294117646,68
4179802,slow_front_brake2,Random,17,50,50,True,2,32,3,0.47058823529411764,68
4179802,slow_front_brake2,Random,18,5,5,True,1,3,2,0.04411764705882353,68
4179802,slow_front_brake2,Random,18,10,10,True,1,7,3,0.10294117647058823,68
4179802,slow_front_brake2,Random,18,20,20,True,1,14,3,0.20588235294117646,68
4179802,slow_front_brake2,Random,18,50,50,True,1,33,3,0.4852941176470588,68
4179802,slow_front_brake2,Random,19,5,5,True,1,3,2,0.04411764705882353,68
4179802,slow_front_brake2,Random,19,10,10,True,1,4,2,0.058823529411764705,68
4179802,slow_front_brake2,Random,19,20,20,True,1,11,3,0.16176470588235295,68
4179802,slow_front_brake2,Random,19,50,50,True,1,24,3,0.35294117647058826,68
4179802,slow_front_brake2,ART-Maximin,0,5,5,True,2,3,3,0.04411764705882353,68
4179802,slow_front_brake2,ART-Maximin,0,10,10,True,2,6,3,0.08823529411764706,68
4179802,slow_front_brake2,ART-Maximin,0,20,20,True,2,13,3,0.19117647058823528,68
4179802,slow_front_brake2,ART-Maximin,0,50,50,True,2,32,3,0.47058823529411764,68
4179802,slow_front_brake2,HistoryMargin,0,5,5,True,4,2,1,0.029411764705882353,68
4179802,slow_front_brake2,HistoryMargin,0,10,10,True,4,7,1,0.10294117647058823,68
4179802,slow_front_brake2,HistoryMargin,0,20,20,True,4,16,2,0.23529411764705882,68
4179802,slow_front_brake2,HistoryMargin,0,50,50,True,4,46,3,0.6764705882352942,68
4179802,slow_front_brake2,FailureDistance,0,5,5,True,1,4,2,0.058823529411764705,68
4179802,slow_front_brake2,FailureDistance,0,10,10,True,1,8,2,0.11764705882352941,68
4179802,slow_front_brake2,FailureDistance,0,20,20,True,1,12,2,0.17647058823529413,68
4179802,slow_front_brake2,FailureDistance,0,50,50,True,1,29,2,0.4264705882352941,68
4179802,slow_front_brake2,HistoryRank-UCB,0,5,5,True,1,4,3,0.058823529411764705,68
4179802,slow_front_brake2,HistoryRank-UCB,0,10,10,True,1,9,3,0.1323529411764706,68
4179802,slow_front_brake2,HistoryRank-UCB,0,20,20,True,1,18,3,0.2647058823529412,68
4179802,slow_front_brake2,HistoryRank-UCB,0,50,50,True,1,47,3,0.6911764705882353,68
4179802,slow_front_brake2,FBRT-Static,0,5,5,True,1,3,2,0.04411764705882353,68
4179802,slow_front_brake2,FBRT-Static,0,10,10,True,1,8,3,0.11764705882352941,68
4179802,slow_front_brake2,FBRT-Static,0,20,20,True,1,13,3,0.19117647058823528,68
4179802,slow_front_brake2,FBRT-Static,0,50,50,True,1,31,3,0.45588235294117646,68
4179802,slow_front_brake2,FBRT-Adaptive,0,5,5,True,2,2,2,0.029411764705882353,68
4179802,slow_front_brake2,FBRT-Adaptive,0,10,10,True,2,7,3,0.10294117647058823,68
4179802,slow_front_brake2,FBRT-Adaptive,0,20,20,True,2,15,3,0.22058823529411764,68
4179802,slow_front_brake2,FBRT-Adaptive,0,50,50,True,2,34,3,0.5,68
4179802,slow_front_brake2,FBRT-RegionBandit,0,5,5,True,1,4,3,0.058823529411764705,68
4179802,slow_front_brake2,FBRT-RegionBandit,0,10,10,True,1,9,3,0.1323529411764706,68
4179802,slow_front_brake2,FBRT-RegionBandit,0,20,20,True,1,18,3,0.2647058823529412,68
4179802,slow_front_brake2,FBRT-RegionBandit,0,50,50,True,1,47,3,0.6911764705882353,68
4179803,merge_blind06,Random,0,5,5,True,1,2,2,0.18181818181818182,11
4179803,merge_blind06,Random,0,10,10,True,1,2,2,0.18181818181818182,11
4179803,merge_blind06,Random,0,20,20,True,1,4,2,0.36363636363636365,11
4179803,merge_blind06,Random,0,50,50,True,1,7,2,0.6363636363636364,11
4179803,merge_blind06,Random,1,5,5,True,5,1,1,0.09090909090909091,11
4179803,merge_blind06,Random,1,10,10,True,5,2,1,0.18181818181818182,11
4179803,merge_blind06,Random,1,20,20,True,5,2,1,0.18181818181818182,11
4179803,merge_blind06,Random,1,50,50,True,5,4,2,0.36363636363636365,11
4179803,merge_blind06,Random,2,5,5,False,,0,0,0.0,11
4179803,merge_blind06,Random,2,10,10,False,,0,0,0.0,11
4179803,merge_blind06,Random,2,20,20,True,12,2,2,0.18181818181818182,11
4179803,merge_blind06,Random,2,50,50,True,12,5,2,0.45454545454545453,11
4179803,merge_blind06,Random,3,5,5,True,4,1,1,0.09090909090909091,11
4179803,merge_blind06,Random,3,10,10,True,4,1,1,0.09090909090909091,11
4179803,merge_blind06,Random,3,20,20,True,4,1,1,0.09090909090909091,11
4179803,merge_blind06,Random,3,50,50,True,4,5,2,0.45454545454545453,11
4179803,merge_blind06,Random,4,5,5,True,1,1,1,0.09090909090909091,11
4179803,merge_blind06,Random,4,10,10,True,1,1,1,0.09090909090909091,11
4179803,merge_blind06,Random,4,20,20,True,1,2,2,0.18181818181818182,11
4179803,merge_blind06,Random,4,50,50,True,1,6,2,0.5454545454545454,11
4179803,merge_blind06,Random,5,5,5,False,,0,0,0.0,11
4179803,merge_blind06,Random,5,10,10,True,7,1,1,0.09090909090909091,11
4179803,merge_blind06,Random,5,20,20,True,7,1,1,0.09090909090909091,11
4179803,merge_blind06,Random,5,50,50,True,7,2,2,0.18181818181818182,11
4179803,merge_blind06,Random,6,5,5,False,,0,0,0.0,11
4179803,merge_blind06,Random,6,10,10,True,9,1,1,0.09090909090909091,11
4179803,merge_blind06,Random,6,20,20,True,9,2,2,0.18181818181818182,11
4179803,merge_blind06,Random,6,50,50,True,9,5,2,0.45454545454545453,11
4179803,merge_blind06,Random,7,5,5,True,1,1,1,0.09090909090909091,11
4179803,merge_blind06,Random,7,10,10,True,1,2,1,0.18181818181818182,11
4179803,merge_blind06,Random,7,20,20,True,1,4,2,0.36363636363636365,11
4179803,merge_blind06,Random,7,50,50,True,1,7,2,0.6363636363636364,11
4179803,merge_blind06,Random,8,5,5,True,3,2,2,0.18181818181818182,11
4179803,merge_blind06,Random,8,10,10,True,3,3,2,0.2727272727272727,11
4179803,merge_blind06,Random,8,20,20,True,3,4,2,0.36363636363636365,11
4179803,merge_blind06,Random,8,50,50,True,3,8,2,0.7272727272727273,11
4179803,merge_blind06,Random,9,5,5,False,,0,0,0.0,11
4179803,merge_blind06,Random,9,10,10,False,,0,0,0.0,11
4179803,merge_blind06,Random,9,20,20,True,12,1,1,0.09090909090909091,11
4179803,merge_blind06,Random,9,50,50,True,12,6,2,0.5454545454545454,11
4179803,merge_blind06,Random,10,5,5,False,,0,0,0.0,11
4179803,merge_blind06,Random,10,10,10,True,7,1,1,0.09090909090909091,11
4179803,merge_blind06,Random,10,20,20,True,7,4,2,0.36363636363636365,11
4179803,merge_blind06,Random,10,50,50,True,7,7,2,0.6363636363636364,11
4179803,merge_blind06,Random,11,5,5,False,,0,0,0.0,11
4179803,merge_blind06,Random,11,10,10,False,,0,0,0.0,11
4179803,merge_blind06,Random,11,20,20,True,18,1,1,0.09090909090909091,11
4179803,merge_blind06,Random,11,50,50,True,18,6,2,0.5454545454545454,11
4179803,merge_blind06,Random,12,5,5,False,,0,0,0.0,11
4179803,merge_blind06,Random,12,10,10,False,,0,0,0.0,11
4179803,merge_blind06,Random,12,20,20,True,12,1,1,0.09090909090909091,11
4179803,merge_blind06,Random,12,50,50,True,12,6,2,0.5454545454545454,11
4179803,merge_blind06,Random,13,5,5,False,,0,0,0.0,11
4179803,merge_blind06,Random,13,10,10,False,,0,0,0.0,11
4179803,merge_blind06,Random,13,20,20,False,,0,0,0.0,11
4179803,merge_blind06,Random,13,50,50,True,38,2,2,0.18181818181818182,11
4179803,merge_blind06,Random,14,5,5,False,,0,0,0.0,11
4179803,merge_blind06,Random,14,10,10,False,,0,0,0.0,11
4179803,merge_blind06,Random,14,20,20,True,17,2,1,0.18181818181818182,11
4179803,merge_blind06,Random,14,50,50,True,17,6,2,0.5454545454545454,11
4179803,merge_blind06,Random,15,5,5,False,,0,0,0.0,11
4179803,merge_blind06,Random,15,10,10,False,,0,0,0.0,11
4179803,merge_blind06,Random,15,20,20,True,12,1,1,0.09090909090909091,11
4179803,merge_blind06,Random,15,50,50,True,12,3,2,0.2727272727272727,11
4179803,merge_blind06,Random,16,5,5,True,2,2,1,0.18181818181818182,11
