seed,build,repeat,method,rank,scenario_id,template_id,selection_reason,patch_id,ego_collision,regression
4179801,slow_front_brake2,16,Random,4,4179801:fbrt_cutout_static:initial:2,fbrt_cutout_static,random,,True,True
4179801,slow_front_brake2,16,Random,5,4179801:fbrt_lead_emergency_brake:wide_initial:6,fbrt_lead_emergency_brake,random,,True,True
4179801,slow_front_brake2,16,Random,6,4179801:fbrt_cutin:initial:3,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,16,Random,7,4179801:fbrt_stop_hold_go:initial:30,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,16,Random,8,4179801:fbrt_stop_hold_go:initial:20,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,16,Random,9,4179801:fbrt_stop_hold_go:initial:18,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,16,Random,10,4179801:fbrt_cutout_static:initial:17,fbrt_cutout_static,random,,True,True
4179801,slow_front_brake2,16,Random,11,4179801:fbrt_cutin:initial:27,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,16,Random,12,4179801:fbrt_stop_hold_go:initial:26,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,16,Random,13,4179801:fbrt_cutout_static:initial:14,fbrt_cutout_static,random,,True,True
4179801,slow_front_brake2,16,Random,14,4179801:fbrt_cutin:initial:12,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,16,Random,15,4179801:fbrt_cutout_static:initial:9,fbrt_cutout_static,random,,True,True
4179801,slow_front_brake2,16,Random,16,4179801:fbrt_cutin:initial:1,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,16,Random,17,4179801:fbrt_cutin:initial:22,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,16,Random,18,4179801:fbrt_stop_hold_go:probe:1,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,16,Random,19,4179801:fbrt_cutin:initial:14,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,16,Random,20,4179801:fbrt_cutout_static:core_boundary:3,fbrt_cutout_static,random,,True,True
4179801,slow_front_brake2,16,Random,21,4179801:fbrt_cutout_static:initial:18,fbrt_cutout_static,random,,True,True
4179801,slow_front_brake2,16,Random,22,4179801:fbrt_cutout_static:probe:3,fbrt_cutout_static,random,,True,True
4179801,slow_front_brake2,16,Random,23,4179801:fbrt_stop_hold_go:initial:11,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,16,Random,24,4179801:fbrt_cutin:initial:31,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,16,Random,25,4179801:fbrt_cutin:initial:24,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,16,Random,26,4179801:fbrt_stop_hold_go:initial:21,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,16,Random,27,4179801:fbrt_cutin:initial:18,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,16,Random,28,4179801:fbrt_stop_hold_go:core_extra:3,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,16,Random,29,4179801:fbrt_cutin:probe:3,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,16,Random,30,4179801:fbrt_cutin:initial:0,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,16,Random,31,4179801:fbrt_cutout_static:initial:22,fbrt_cutout_static,random,,True,True
4179801,slow_front_brake2,16,Random,32,4179801:fbrt_cutout_static:initial:30,fbrt_cutout_static,random,,True,True
4179801,slow_front_brake2,16,Random,33,4179801:fbrt_cutout_static:initial:8,fbrt_cutout_static,random,,True,True
4179801,slow_front_brake2,16,Random,34,4179801:fbrt_stop_hold_go:core_extra:0,fbrt_stop_hold_go,random,,False,False
4179801,slow_front_brake2,16,Random,35,4179801:fbrt_stop_hold_go:core_extra:1,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,16,Random,36,4179801:fbrt_cutin:initial:28,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,16,Random,37,4179801:fbrt_cutout_static:initial:12,fbrt_cutout_static,random,,True,True
4179801,slow_front_brake2,16,Random,38,4179801:fbrt_cutin:initial:7,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,16,Random,39,4179801:fbrt_cutin:initial:5,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,16,Random,40,4179801:fbrt_stop_hold_go:initial:15,fbrt_stop_hold_go,random,,False,False
4179801,slow_front_brake2,16,Random,41,4179801:fbrt_lead_emergency_brake:wide_initial:22,fbrt_lead_emergency_brake,random,,True,True
4179801,slow_front_brake2,16,Random,42,4179801:fbrt_cutin:initial:6,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,16,Random,43,4179801:fbrt_stop_hold_go:core_extra:2,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,16,Random,44,4179801:fbrt_stop_hold_go:initial:5,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,16,Random,45,4179801:fbrt_cutout_static:probe:1,fbrt_cutout_static,random,,True,True
4179801,slow_front_brake2,16,Random,46,4179801:fbrt_stop_hold_go:initial:31,fbrt_stop_hold_go,random,,False,False
4179801,slow_front_brake2,16,Random,47,4179801:fbrt_cutout_static:initial:23,fbrt_cutout_static,random,,True,True
4179801,slow_front_brake2,16,Random,48,4179801:fbrt_cutin:initial:17,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,16,Random,49,4179801:fbrt_stop_hold_go:initial:8,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,16,Random,50,4179801:fbrt_stop_hold_go:initial:6,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,17,Random,1,4179801:fbrt_lead_emergency_brake:wide_initial:2,fbrt_lead_emergency_brake,random,,True,True
4179801,slow_front_brake2,17,Random,2,4179801:fbrt_lead_emergency_brake:wide_initial:17,fbrt_lead_emergency_brake,random,,True,True
4179801,slow_front_brake2,17,Random,3,4179801:fbrt_cutout_static:initial:28,fbrt_cutout_static,random,,True,True
4179801,slow_front_brake2,17,Random,4,4179801:fbrt_stop_hold_go:initial:18,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,17,Random,5,4179801:fbrt_stop_hold_go:initial:3,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,17,Random,6,4179801:fbrt_stop_hold_go:initial:15,fbrt_stop_hold_go,random,,False,False
4179801,slow_front_brake2,17,Random,7,4179801:fbrt_stop_hold_go:initial:2,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,17,Random,8,4179801:fbrt_stop_hold_go:initial:1,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,17,Random,9,4179801:fbrt_stop_hold_go:initial:12,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,17,Random,10,4179801:fbrt_cutin:initial:5,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,17,Random,11,4179801:fbrt_cutin:initial:31,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,17,Random,12,4179801:fbrt_stop_hold_go:core_extra:3,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,17,Random,13,4179801:fbrt_stop_hold_go:initial:21,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,17,Random,14,4179801:fbrt_cutin:initial:9,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,17,Random,15,4179801:fbrt_cutout_static:initial:20,fbrt_cutout_static,random,,True,True
4179801,slow_front_brake2,17,Random,16,4179801:fbrt_stop_hold_go:initial:26,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,17,Random,17,4179801:fbrt_stop_hold_go:initial:30,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,17,Random,18,4179801:fbrt_stop_hold_go:initial:8,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,17,Random,19,4179801:fbrt_stop_hold_go:initial:20,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,17,Random,20,4179801:fbrt_stop_hold_go:probe:3,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,17,Random,21,4179801:fbrt_cutin:initial:14,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,17,Random,22,4179801:fbrt_cutout_static:initial:26,fbrt_cutout_static,random,,True,True
4179801,slow_front_brake2,17,Random,23,4179801:fbrt_cutin:initial:7,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,17,Random,24,4179801:fbrt_cutin:initial:16,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,17,Random,25,4179801:fbrt_stop_hold_go:initial:11,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,17,Random,26,4179801:fbrt_lead_emergency_brake:wide_initial:25,fbrt_lead_emergency_brake,random,,True,True
4179801,slow_front_brake2,17,Random,27,4179801:fbrt_cutin:initial:23,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,17,Random,28,4179801:fbrt_stop_hold_go:initial:29,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,17,Random,29,4179801:fbrt_stop_hold_go:initial:5,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,17,Random,30,4179801:fbrt_stop_hold_go:initial:23,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,17,Random,31,4179801:fbrt_cutout_static:initial:6,fbrt_cutout_static,random,,True,True
4179801,slow_front_brake2,17,Random,32,4179801:fbrt_cutout_static:initial:14,fbrt_cutout_static,random,,True,True
4179801,slow_front_brake2,17,Random,33,4179801:fbrt_cutin:initial:28,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,17,Random,34,4179801:fbrt_stop_hold_go:initial:6,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,17,Random,35,4179801:fbrt_cutout_static:initial:16,fbrt_cutout_static,random,,True,True
4179801,slow_front_brake2,17,Random,36,4179801:fbrt_cutin:initial:4,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,17,Random,37,4179801:fbrt_lead_emergency_brake:wide_initial:6,fbrt_lead_emergency_brake,random,,True,True
4179801,slow_front_brake2,17,Random,38,4179801:fbrt_stop_hold_go:initial:10,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,17,Random,39,4179801:fbrt_lead_emergency_brake:wide_initial:22,fbrt_lead_emergency_brake,random,,True,True
4179801,slow_front_brake2,17,Random,40,4179801:fbrt_cutin:initial:12,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,17,Random,41,4179801:fbrt_lead_emergency_brake:wide_initial:30,fbrt_lead_emergency_brake,random,,True,True
4179801,slow_front_brake2,17,Random,42,4179801:fbrt_stop_hold_go:probe:2,fbrt_stop_hold_go,random,,False,False
4179801,slow_front_brake2,17,Random,43,4179801:fbrt_cutout_static:initial:9,fbrt_cutout_static,random,,True,True
4179801,slow_front_brake2,17,Random,44,4179801:fbrt_cutin:initial:26,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,17,Random,45,4179801:fbrt_cutout_static:initial:30,fbrt_cutout_static,random,,True,True
4179801,slow_front_brake2,17,Random,46,4179801:fbrt_lead_emergency_brake:wide_initial:9,fbrt_lead_emergency_brake,random,,True,True
4179801,slow_front_brake2,17,Random,47,4179801:fbrt_cutin:initial:24,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,17,Random,48,4179801:fbrt_stop_hold_go:initial:16,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,17,Random,49,4179801:fbrt_cutout_static:initial:8,fbrt_cutout_static,random,,True,True
4179801,slow_front_brake2,17,Random,50,4179801:fbrt_cutout_static:initial:17,fbrt_cutout_static,random,,True,True
4179801,slow_front_brake2,18,Random,1,4179801:fbrt_cutout_static:initial:28,fbrt_cutout_static,random,,True,True
4179801,slow_front_brake2,18,Random,2,4179801:fbrt_cutout_static:initial:24,fbrt_cutout_static,random,,True,True
4179801,slow_front_brake2,18,Random,3,4179801:fbrt_stop_hold_go:initial:15,fbrt_stop_hold_go,random,,False,False
4179801,slow_front_brake2,18,Random,4,4179801:fbrt_cutin:initial:16,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,18,Random,5,4179801:fbrt_stop_hold_go:initial:10,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,18,Random,6,4179801:fbrt_cutout_static:initial:16,fbrt_cutout_static,random,,True,True
4179801,slow_front_brake2,18,Random,7,4179801:fbrt_cutin:initial:3,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,18,Random,8,4179801:fbrt_cutout_static:initial:6,fbrt_cutout_static,random,,True,True
4179801,slow_front_brake2,18,Random,9,4179801:fbrt_stop_hold_go:initial:28,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,18,Random,10,4179801:fbrt_stop_hold_go:initial:14,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,18,Random,11,4179801:fbrt_stop_hold_go:initial:26,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,18,Random,12,4179801:fbrt_cutout_static:initial:30,fbrt_cutout_static,random,,True,True
4179801,slow_front_brake2,18,Random,13,4179801:fbrt_cutin:initial:7,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,18,Random,14,4179801:fbrt_stop_hold_go:probe:3,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,18,Random,15,4179801:fbrt_lead_emergency_brake:wide_initial:22,fbrt_lead_emergency_brake,random,,True,True
4179801,slow_front_brake2,18,Random,16,4179801:fbrt_cutin:initial:23,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,18,Random,17,4179801:fbrt_stop_hold_go:initial:2,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,18,Random,18,4179801:fbrt_cutin:initial:13,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,18,Random,19,4179801:fbrt_cutin:initial:5,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,18,Random,20,4179801:fbrt_cutout_static:initial:9,fbrt_cutout_static,random,,True,True
4179801,slow_front_brake2,18,Random,21,4179801:fbrt_stop_hold_go:initial:4,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,18,Random,22,4179801:fbrt_cutin:initial:30,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,18,Random,23,4179801:fbrt_stop_hold_go:initial:24,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,18,Random,24,4179801:fbrt_cutin:probe:3,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,18,Random,25,4179801:fbrt_lead_emergency_brake:wide_initial:2,fbrt_lead_emergency_brake,random,,True,True
4179801,slow_front_brake2,18,Random,26,4179801:fbrt_stop_hold_go:initial:9,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,18,Random,27,4179801:fbrt_lead_emergency_brake:wide_initial:9,fbrt_lead_emergency_brake,random,,True,True
4179801,slow_front_brake2,18,Random,28,4179801:fbrt_cutin:initial:11,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,18,Random,29,4179801:fbrt_lead_emergency_brake:wide_initial:25,fbrt_lead_emergency_brake,random,,True,True
4179801,slow_front_brake2,18,Random,30,4179801:fbrt_stop_hold_go:initial:5,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,18,Random,31,4179801:fbrt_stop_hold_go:probe:1,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,18,Random,32,4179801:fbrt_stop_hold_go:initial:31,fbrt_stop_hold_go,random,,False,False
4179801,slow_front_brake2,18,Random,33,4179801:fbrt_cutin:initial:8,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,18,Random,34,4179801:fbrt_cutout_static:initial:0,fbrt_cutout_static,random,,True,True
4179801,slow_front_brake2,18,Random,35,4179801:fbrt_stop_hold_go:initial:12,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,18,Random,36,4179801:fbrt_lead_emergency_brake:wide_initial:17,fbrt_lead_emergency_brake,random,,True,True
4179801,slow_front_brake2,18,Random,37,4179801:fbrt_stop_hold_go:initial:17,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,18,Random,38,4179801:fbrt_cutin:initial:12,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,18,Random,39,4179801:fbrt_cutin:initial:27,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,18,Random,40,4179801:fbrt_stop_hold_go:initial:16,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,18,Random,41,4179801:fbrt_cutin:initial:24,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,18,Random,42,4179801:fbrt_stop_hold_go:initial:6,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,18,Random,43,4179801:fbrt_cutout_static:initial:12,fbrt_cutout_static,random,,True,True
4179801,slow_front_brake2,18,Random,44,4179801:fbrt_cutin:initial:2,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,18,Random,45,4179801:fbrt_stop_hold_go:initial:25,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,18,Random,46,4179801:fbrt_stop_hold_go:initial:27,fbrt_stop_hold_go,random,,False,False
4179801,slow_front_brake2,18,Random,47,4179801:fbrt_cutin:initial:25,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,18,Random,48,4179801:fbrt_stop_hold_go:probe:2,fbrt_stop_hold_go,random,,False,False
4179801,slow_front_brake2,18,Random,49,4179801:fbrt_cutin:initial:18,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,18,Random,50,4179801:fbrt_stop_hold_go:initial:30,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,19,Random,1,4179801:fbrt_cutin:initial:26,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,19,Random,2,4179801:fbrt_lead_emergency_brake:wide_initial:2,fbrt_lead_emergency_brake,random,,True,True
4179801,slow_front_brake2,19,Random,3,4179801:fbrt_cutout_static:probe:1,fbrt_cutout_static,random,,True,True
4179801,slow_front_brake2,19,Random,4,4179801:fbrt_stop_hold_go:initial:27,fbrt_stop_hold_go,random,,False,False
4179801,slow_front_brake2,19,Random,5,4179801:fbrt_cutin:probe:2,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,19,Random,6,4179801:fbrt_lead_emergency_brake:wide_initial:30,fbrt_lead_emergency_brake,random,,True,True
4179801,slow_front_brake2,19,Random,7,4179801:fbrt_cutin:initial:9,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,19,Random,8,4179801:fbrt_cutin:initial:16,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,19,Random,9,4179801:fbrt_stop_hold_go:core_extra:2,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,19,Random,10,4179801:fbrt_cutin:initial:23,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,19,Random,11,4179801:fbrt_stop_hold_go:initial:15,fbrt_stop_hold_go,random,,False,False
4179801,slow_front_brake2,19,Random,12,4179801:fbrt_cutin:initial:18,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,19,Random,13,4179801:fbrt_lead_emergency_brake:wide_initial:6,fbrt_lead_emergency_brake,random,,True,True
4179801,slow_front_brake2,19,Random,14,4179801:fbrt_cutout_static:initial:17,fbrt_cutout_static,random,,True,True
4179801,slow_front_brake2,19,Random,15,4179801:fbrt_cutout_static:initial:22,fbrt_cutout_static,random,,True,True
4179801,slow_front_brake2,19,Random,16,4179801:fbrt_stop_hold_go:initial:24,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,19,Random,17,4179801:fbrt_cutout_static:initial:20,fbrt_cutout_static,random,,True,True
4179801,slow_front_brake2,19,Random,18,4179801:fbrt_stop_hold_go:initial:13,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,19,Random,19,4179801:fbrt_cutin:initial:8,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,19,Random,20,4179801:fbrt_cutin:initial:7,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,19,Random,21,4179801:fbrt_cutin:initial:19,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,19,Random,22,4179801:fbrt_cutout_static:core_boundary:3,fbrt_cutout_static,random,,True,True
4179801,slow_front_brake2,19,Random,23,4179801:fbrt_stop_hold_go:initial:31,fbrt_stop_hold_go,random,,False,False
4179801,slow_front_brake2,19,Random,24,4179801:fbrt_stop_hold_go:initial:0,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,19,Random,25,4179801:fbrt_stop_hold_go:initial:3,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,19,Random,26,4179801:fbrt_cutin:initial:5,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,19,Random,27,4179801:fbrt_cutout_static:initial:0,fbrt_cutout_static,random,,True,True
4179801,slow_front_brake2,19,Random,28,4179801:fbrt_cutin:initial:3,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,19,Random,29,4179801:fbrt_cutout_static:initial:24,fbrt_cutout_static,random,,True,True
4179801,slow_front_brake2,19,Random,30,4179801:fbrt_cutin:initial:20,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,19,Random,31,4179801:fbrt_lead_emergency_brake:wide_initial:22,fbrt_lead_emergency_brake,random,,True,True
4179801,slow_front_brake2,19,Random,32,4179801:fbrt_cutout_static:initial:23,fbrt_cutout_static,random,,True,True
4179801,slow_front_brake2,19,Random,33,4179801:fbrt_stop_hold_go:probe:2,fbrt_stop_hold_go,random,,False,False
4179801,slow_front_brake2,19,Random,34,4179801:fbrt_stop_hold_go:initial:6,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,19,Random,35,4179801:fbrt_stop_hold_go:initial:30,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,19,Random,36,4179801:fbrt_stop_hold_go:initial:12,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,19,Random,37,4179801:fbrt_stop_hold_go:probe:3,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,19,Random,38,4179801:fbrt_cutin:initial:28,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,19,Random,39,4179801:fbrt_cutout_static:initial:14,fbrt_cutout_static,random,,True,True
4179801,slow_front_brake2,19,Random,40,4179801:fbrt_cutout_static:initial:30,fbrt_cutout_static,random,,True,True
4179801,slow_front_brake2,19,Random,41,4179801:fbrt_cutout_static:initial:16,fbrt_cutout_static,random,,True,True
4179801,slow_front_brake2,19,Random,42,4179801:fbrt_stop_hold_go:initial:2,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,19,Random,43,4179801:fbrt_stop_hold_go:initial:11,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,19,Random,44,4179801:fbrt_cutin:initial:6,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,19,Random,45,4179801:fbrt_stop_hold_go:probe:0,fbrt_stop_hold_go,random,,False,False
4179801,slow_front_brake2,19,Random,46,4179801:fbrt_cutin:initial:29,fbrt_cutin,random,,False,False
4179801,slow_front_brake2,19,Random,47,4179801:fbrt_stop_hold_go:initial:8,fbrt_stop_hold_go,random,,True,True
4179801,slow_front_brake2,19,Random,48,4179801:fbrt_cutout_static:initial:12,fbrt_cutout_static,random,,True,True
4179801,slow_front_brake2,19,Random,49,4179801:fbrt_lead_emergency_brake:wide_initial:9,fbrt_lead_emergency_brake,random,,True,True
4179801,slow_front_brake2,19,Random,50,4179801:fbrt_lead_emergency_brake:wide_initial:25,fbrt_lead_emergency_brake,random,,True,True
4179801,slow_front_brake2,0,ART-Maximin,1,4179801:fbrt_cutin:core_boundary:2,fbrt_cutin,global_art,,False,False
4179801,slow_front_brake2,0,ART-Maximin,2,4179801:fbrt_stop_hold_go:probe:3,fbrt_stop_hold_go,global_art,,True,True
4179801,slow_front_brake2,0,ART-Maximin,3,4179801:fbrt_lead_emergency_brake:wide_initial:9,fbrt_lead_emergency_brake,global_art,,True,True
4179801,slow_front_brake2,0,ART-Maximin,4,4179801:fbrt_cutout_static:probe:3,fbrt_cutout_static,global_art,,True,True
4179801,slow_front_brake2,0,ART-Maximin,5,4179801:fbrt_stop_hold_go:initial:9,fbrt_stop_hold_go,global_art,,True,True
4179801,slow_front_brake2,0,ART-Maximin,6,4179801:fbrt_cutin:initial:8,fbrt_cutin,global_art,,False,False
4179801,slow_front_brake2,0,ART-Maximin,7,4179801:fbrt_cutout_static:initial:6,fbrt_cutout_static,global_art,,True,True
4179801,slow_front_brake2,0,ART-Maximin,8,4179801:fbrt_lead_emergency_brake:wide_initial:14,fbrt_lead_emergency_brake,global_art,,True,True
4179801,slow_front_brake2,0,ART-Maximin,9,4179801:fbrt_cutin:initial:15,fbrt_cutin,global_art,,False,False
4179801,slow_front_brake2,0,ART-Maximin,10,4179801:fbrt_stop_hold_go:probe:0,fbrt_stop_hold_go,global_art,,False,False
4179801,slow_front_brake2,0,ART-Maximin,11,4179801:fbrt_stop_hold_go:initial:14,fbrt_stop_hold_go,global_art,,True,True
4179801,slow_front_brake2,0,ART-Maximin,12,4179801:fbrt_cutout_static:initial:17,fbrt_cutout_static,global_art,,True,True
4179801,slow_front_brake2,0,ART-Maximin,13,4179801:fbrt_cutin:initial:20,fbrt_cutin,global_art,,False,False
4179801,slow_front_brake2,0,ART-Maximin,14,4179801:fbrt_cutin:initial:22,fbrt_cutin,global_art,,False,False
4179801,slow_front_brake2,0,ART-Maximin,15,4179801:fbrt_stop_hold_go:initial:11,fbrt_stop_hold_go,global_art,,True,True
4179801,slow_front_brake2,0,ART-Maximin,16,4179801:fbrt_cutout_static:initial:18,fbrt_cutout_static,global_art,,True,True
4179801,slow_front_brake2,0,ART-Maximin,17,4179801:fbrt_cutin:initial:5,fbrt_cutin,global_art,,False,False
4179801,slow_front_brake2,0,ART-Maximin,18,4179801:fbrt_cutout_static:initial:16,fbrt_cutout_static,global_art,,True,True
4179801,slow_front_brake2,0,ART-Maximin,19,4179801:fbrt_stop_hold_go:initial:2,fbrt_stop_hold_go,global_art,,True,True
4179801,slow_front_brake2,0,ART-Maximin,20,4179801:fbrt_stop_hold_go:initial:5,fbrt_stop_hold_go,global_art,,True,True
4179801,slow_front_brake2,0,ART-Maximin,21,4179801:fbrt_stop_hold_go:initial:30,fbrt_stop_hold_go,global_art,,True,True
4179801,slow_front_brake2,0,ART-Maximin,22,4179801:fbrt_lead_emergency_brake:wide_initial:6,fbrt_lead_emergency_brake,global_art,,True,True
4179801,slow_front_brake2,0,ART-Maximin,23,4179801:fbrt_cutin:initial:7,fbrt_cutin,global_art,,False,False
4179801,slow_front_brake2,0,ART-Maximin,24,4179801:fbrt_cutin:initial:17,fbrt_cutin,global_art,,False,False
4179801,slow_front_brake2,0,ART-Maximin,25,4179801:fbrt_stop_hold_go:initial:31,fbrt_stop_hold_go,global_art,,False,False
4179801,slow_front_brake2,0,ART-Maximin,26,4179801:fbrt_cutin:initial:28,fbrt_cutin,global_art,,False,False
4179801,slow_front_brake2,0,ART-Maximin,27,4179801:fbrt_cutout_static:initial:14,fbrt_cutout_static,global_art,,True,True
4179801,slow_front_brake2,0,ART-Maximin,28,4179801:fbrt_cutin:initial:6,fbrt_cutin,global_art,,False,False
4179801,slow_front_brake2,0,ART-Maximin,29,4179801:fbrt_stop_hold_go:core_extra:1,fbrt_stop_hold_go,global_art,,True,True
4179801,slow_front_brake2,0,ART-Maximin,30,4179801:fbrt_cutout_static:probe:1,fbrt_cutout_static,global_art,,True,True
4179801,slow_front_brake2,0,ART-Maximin,31,4179801:fbrt_lead_emergency_brake:wide_initial:26,fbrt_lead_emergency_brake,global_art,,True,True
4179801,slow_front_brake2,0,ART-Maximin,32,4179801:fbrt_stop_hold_go:probe:1,fbrt_stop_hold_go,global_art,,True,True
4179801,slow_front_brake2,0,ART-Maximin,33,4179801:fbrt_stop_hold_go:core_extra:0,fbrt_stop_hold_go,global_art,,False,False
