build,seed,scenario_id,scenario,contract,ego_collision,collision_partner,collision_time_s,other_vehicle_crashed,completed,semantic_valid,termination_reason,near_miss,min_ttc,min_clearance,fault_active_steps,event_times,lead_events,trigger_clearance_m,trigger_ttc_s,trigger_geometry_source
slow_front_brake2,4179801,4179801:fbrt_cutout_static:initial:16,"{""scenario_id"": ""4179801:fbrt_cutout_static:initial:16"", ""template_id"": ""fbrt_cutout_static"", ""initial_clearance_m"": 21.053646381013095, ""lane_change_duration_s"": null, ""lead_deceleration_mps2"": null, ""static_target_ttc_s"": 2.9711954724043608, ""lane_count"": 2, ""ego_speed_mps"": 20.0, ""lead_speed_mps"": 20.0}",highway-env;20Hz;functional-scripts;idm-reference,True,static,7.05,True,False,True,ego_collision,False,0.5707221098528134,0.0,110,"{""first_exit_s"": 1.35, ""lane_change_complete_s"": 1.95}","[{""time_s"": 1.0, ""phase"": ""LANE_CHANGE""}]",59.423909448087215,2.9711954724043608,fixed_speed_script_at_event_start
slow_front_brake2,4179801,4179801:fbrt_cutout_static:initial:17,"{""scenario_id"": ""4179801:fbrt_cutout_static:initial:17"", ""template_id"": ""fbrt_cutout_static"", ""initial_clearance_m"": 29.408887322060764, ""lane_change_duration_s"": null, ""lead_deceleration_mps2"": null, ""static_target_ttc_s"": 2.318533638957888, ""lane_count"": 2, ""ego_speed_mps"": 20.0, ""lead_speed_mps"": 20.0}",highway-env;20Hz;functional-scripts;idm-reference,True,static,6.4,True,False,True,ego_collision,False,0.5124434918684744,0.0,97,"{""first_exit_s"": 1.35, ""lane_change_complete_s"": 1.95}","[{""time_s"": 1.0, ""phase"": ""LANE_CHANGE""}]",46.37067277915776,2.318533638957888,fixed_speed_script_at_event_start
slow_front_brake2,4179801,4179801:fbrt_cutout_static:initial:18,"{""scenario_id"": ""4179801:fbrt_cutout_static:initial:18"", ""template_id"": ""fbrt_cutout_static"", ""initial_clearance_m"": 23.720299664884806, ""lane_change_duration_s"": null, ""lead_deceleration_mps2"": null, ""static_target_ttc_s"": 3.9561212421394885, ""lane_count"": 2, ""ego_speed_mps"": 20.0, ""lead_speed_mps"": 20.0}",highway-env;20Hz;functional-scripts;idm-reference,True,static,8.05,True,False,True,ego_collision,False,0.5416777874418887,0.0,130,"{""first_exit_s"": 1.35, ""lane_change_complete_s"": 1.95}","[{""time_s"": 1.0, ""phase"": ""LANE_CHANGE""}]",79.12242484278977,3.9561212421394885,fixed_speed_script_at_event_start
slow_front_brake2,4179801,4179801:fbrt_cutout_static:initial:20,"{""scenario_id"": ""4179801:fbrt_cutout_static:initial:20"", ""template_id"": ""fbrt_cutout_static"", ""initial_clearance_m"": 9.425795424729586, ""lane_change_duration_s"": null, ""lead_deceleration_mps2"": null, ""static_target_ttc_s"": 3.559983406215906, ""lane_count"": 2, ""ego_speed_mps"": 20.0, ""lead_speed_mps"": 20.0}",highway-env;20Hz;functional-scripts;idm-reference,True,static,7.65,True,False,True,ego_collision,False,0.6529500245482629,0.0,122,"{""first_exit_s"": 1.35, ""lane_change_complete_s"": 1.95}","[{""time_s"": 1.0, ""phase"": ""LANE_CHANGE""}]",71.19966812431812,3.559983406215906,fixed_speed_script_at_event_start
slow_front_brake2,4179801,4179801:fbrt_cutout_static:initial:22,"{""scenario_id"": ""4179801:fbrt_cutout_static:initial:22"", ""template_id"": ""fbrt_cutout_static"", ""initial_clearance_m"": 31.973305921070278, ""lane_change_duration_s"": null, ""lead_deceleration_mps2"": null, ""static_target_ttc_s"": 3.373398676980287, ""lane_count"": 2, ""ego_speed_mps"": 20.0, ""lead_speed_mps"": 20.0}",highway-env;20Hz;functional-scripts;idm-reference,True,static,7.65,True,False,True,ego_collision,False,0.5201465466367555,0.0,122,"{""first_exit_s"": 1.35, ""lane_change_complete_s"": 1.95}","[{""time_s"": 1.0, ""phase"": ""LANE_CHANGE""}]",67.46797353960574,3.373398676980287,fixed_speed_script_at_event_start
slow_front_brake2,4179801,4179801:fbrt_cutout_static:initial:23,"{""scenario_id"": ""4179801:fbrt_cutout_static:initial:23"", ""template_id"": ""fbrt_cutout_static"", ""initial_clearance_m"": 16.696671823970973, ""lane_change_duration_s"": null, ""lead_deceleration_mps2"": null, ""static_target_ttc_s"": 2.697580434381962, ""lane_count"": 2, ""ego_speed_mps"": 20.0, ""lead_speed_mps"": 20.0}",highway-env;20Hz;functional-scripts;idm-reference,True,static,6.7,True,False,True,ego_collision,False,0.6083859839969231,0.0,103,"{""first_exit_s"": 1.35, ""lane_change_complete_s"": 1.95}","[{""time_s"": 1.0, ""phase"": ""LANE_CHANGE""}]",53.95160868763924,2.697580434381962,fixed_speed_script_at_event_start
slow_front_brake2,4179801,4179801:fbrt_cutout_static:initial:24,"{""scenario_id"": ""4179801:fbrt_cutout_static:initial:24"", ""template_id"": ""fbrt_cutout_static"", ""initial_clearance_m"": 14.857620644383132, ""lane_change_duration_s"": null, ""lead_deceleration_mps2"": null, ""static_target_ttc_s"": 3.7635679761879146, ""lane_count"": 2, ""ego_speed_mps"": 20.0, ""lead_speed_mps"": 20.0}",highway-env;20Hz;functional-scripts;idm-reference,True,static,7.85,True,False,True,ego_collision,False,0.5973697038772485,0.0,126,"{""first_exit_s"": 1.35, ""lane_change_complete_s"": 1.95}","[{""time_s"": 1.0, ""phase"": ""LANE_CHANGE""}]",75.27135952375829,3.7635679761879146,fixed_speed_script_at_event_start
slow_front_brake2,4179801,4179801:fbrt_cutout_static:initial:26,"{""scenario_id"": ""4179801:fbrt_cutout_static:initial:26"", ""template_id"": ""fbrt_cutout_static"", ""initial_clearance_m"": 26.541312526911497, ""lane_change_duration_s"": null, ""lead_deceleration_mps2"": null, ""static_target_ttc_s"": 2.856703727506101, ""lane_count"": 2, ""ego_speed_mps"": 20.0, ""lead_speed_mps"": 20.0}",highway-env;20Hz;functional-scripts;idm-reference,True,static,7.0,True,False,True,ego_collision,False,0.5377872710555441,0.0,109,"{""first_exit_s"": 1.35, ""lane_change_complete_s"": 1.95}","[{""time_s"": 1.0, ""phase"": ""LANE_CHANGE""}]",57.13407455012202,2.856703727506101,fixed_speed_script_at_event_start
slow_front_brake2,4179801,4179801:fbrt_cutout_static:initial:28,"{""scenario_id"": ""4179801:fbrt_cutout_static:initial:28"", ""template_id"": ""fbrt_cutout_static"", ""initial_clearance_m"": 13.82938027009368, ""lane_change_duration_s"": null, ""lead_deceleration_mps2"": null, ""static_target_ttc_s"": 3.097811074461788, ""lane_count"": 2, ""ego_speed_mps"": 20.0, ""lead_speed_mps"": 20.0}",highway-env;20Hz;functional-scripts;idm-reference,True,static,7.15,True,False,True,ego_collision,False,0.6286451795054739,0.0,112,"{""first_exit_s"": 1.35, ""lane_change_complete_s"": 1.95}","[{""time_s"": 1.0, ""phase"": ""LANE_CHANGE""}]",61.95622148923576,3.097811074461788,fixed_speed_script_at_event_start
slow_front_brake2,4179801,4179801:fbrt_cutout_static:initial:30,"{""scenario_id"": ""4179801:fbrt_cutout_static:initial:30"", ""template_id"": ""fbrt_cutout_static"", ""initial_clearance_m"": 30.944708201102912, ""lane_change_duration_s"": null, ""lead_deceleration_mps2"": null, ""static_target_ttc_s"": 3.518836666829884, ""lane_count"": 2, ""ego_speed_mps"": 20.0, ""lead_speed_mps"": 20.0}",highway-env;20Hz;functional-scripts;idm-reference,True,static,7.75,True,False,True,ego_collision,False,0.5203248385375372,0.0,124,"{""first_exit_s"": 1.35, ""lane_change_complete_s"": 1.95}","[{""time_s"": 1.0, ""phase"": ""LANE_CHANGE""}]",70.37673333659768,3.518836666829884,fixed_speed_script_at_event_start
slow_front_brake2,4179801,4179801:fbrt_cutin:probe:2,"{""scenario_id"": ""4179801:fbrt_cutin:probe:2"", ""template_id"": ""fbrt_cutin"", ""initial_clearance_m"": 13.04, ""lane_change_duration_s"": 1.2, ""lead_deceleration_mps2"": null, ""static_target_ttc_s"": null, ""lane_count"": 2, ""ego_speed_mps"": 25.0, ""lead_speed_mps"": 20.0}",highway-env;20Hz;functional-scripts;idm-reference,False,,,False,True,True,duration,False,2.072156111255527,2.3936227675613964,0,"{""first_intrusion_s"": 1.45, ""lane_change_complete_s"": 2.55}","[{""time_s"": 1.0, ""phase"": ""LANE_CHANGE""}]",,,
slow_front_brake2,4179801,4179801:fbrt_cutin:probe:3,"{""scenario_id"": ""4179801:fbrt_cutin:probe:3"", ""template_id"": ""fbrt_cutin"", ""initial_clearance_m"": 13.04, ""lane_change_duration_s"": 2.4, ""lead_deceleration_mps2"": null, ""static_target_ttc_s"": null, ""lane_count"": 2, ""ego_speed_mps"": 25.0, ""lead_speed_mps"": 20.0}",highway-env;20Hz;functional-scripts;idm-reference,False,,,False,True,True,duration,False,2.3383260209683208,1.5913176193052863,0,"{""first_intrusion_s"": 1.9, ""lane_change_complete_s"": 4.4}","[{""time_s"": 1.0, ""phase"": ""LANE_CHANGE""}]",,,
slow_front_brake2,4179801,4179801:fbrt_stop_hold_go:probe:0,"{""scenario_id"": ""4179801:fbrt_stop_hold_go:probe:0"", ""template_id"": ""fbrt_stop_hold_go"", ""initial_clearance_m"": 4.0, ""lane_change_duration_s"": null, ""lead_deceleration_mps2"": 2.0, ""static_target_ttc_s"": null, ""lane_count"": 2, ""ego_speed_mps"": 15.0, ""lead_speed_mps"": 15.0}",highway-env;20Hz;functional-scripts;idm-reference,False,,,False,True,True,duration,True,2.8453020241586118,0.1630731958099716,480,{},"[{""time_s"": 1.0, ""phase"": ""BRAKE_TO_STOP""}, {""time_s"": 8.5, ""phase"": ""HOLD_STOP""}, {""time_s"": 10.5, ""phase"": ""RESTART""}, {""time_s"": 20.5, ""phase"": ""CRUISE""}]",,,
slow_front_brake2,4179801,4179801:fbrt_stop_hold_go:probe:1,"{""scenario_id"": ""4179801:fbrt_stop_hold_go:probe:1"", ""template_id"": ""fbrt_stop_hold_go"", ""initial_clearance_m"": 4.0, ""lane_change_duration_s"": null, ""lead_deceleration_mps2"": 5.0, ""static_target_ttc_s"": null, ""lane_count"": 2, ""ego_speed_mps"": 15.0, ""lead_speed_mps"": 15.0}",highway-env;20Hz;functional-scripts;idm-reference,True,lead,3.65,True,False,True,ego_collision,False,0.8403361344537779,0.0,73,{},"[{""time_s"": 1.0, ""phase"": ""BRAKE_TO_STOP""}]",,,
slow_front_brake2,4179801,4179801:fbrt_stop_hold_go:probe:2,"{""scenario_id"": ""4179801:fbrt_stop_hold_go:probe:2"", ""template_id"": ""fbrt_stop_hold_go"", ""initial_clearance_m"": 7.72, ""lane_change_duration_s"": null, ""lead_deceleration_mps2"": 2.75, ""static_target_ttc_s"": null, ""lane_count"": 2, ""ego_speed_mps"": 15.0, ""lead_speed_mps"": 15.0}",highway-env;20Hz;functional-scripts;idm-reference,False,,,False,True,True,duration,True,2.4134474306208245,0.11600285312900382,480,{},"[{""time_s"": 1.0, ""phase"": ""BRAKE_TO_STOP""}, {""time_s"": 6.45, ""phase"": ""HOLD_STOP""}, {""time_s"": 8.45, ""phase"": ""RESTART""}, {""time_s"": 18.45, ""phase"": ""CRUISE""}]",,,
slow_front_brake2,4179801,4179801:fbrt_stop_hold_go:probe:3,"{""scenario_id"": ""4179801:fbrt_stop_hold_go:probe:3"", ""template_id"": ""fbrt_stop_hold_go"", ""initial_clearance_m"": 7.72, ""lane_change_duration_s"": null, ""lead_deceleration_mps2"": 4.25, ""static_target_ttc_s"": null, ""lane_count"": 2, ""ego_speed_mps"": 15.0, ""lead_speed_mps"": 15.0}",highway-env;20Hz;functional-scripts;idm-reference,True,lead,4.9,True,False,True,ego_collision,False,0.9615384615384551,0.0,98,{},"[{""time_s"": 1.0, ""phase"": ""BRAKE_TO_STOP""}, {""time_s"": 4.55, ""phase"": ""HOLD_STOP""}]",,,
slow_front_brake2,4179801,4179801:fbrt_cutout_static:probe:1,"{""scenario_id"": ""4179801:fbrt_cutout_static:probe:1"", ""template_id"": ""fbrt_cutout_static"", ""initial_clearance_m"": 8.0, ""lane_change_duration_s"": null, ""lead_deceleration_mps2"": null, ""static_target_ttc_s"": 4.0, ""lane_count"": 2, ""ego_speed_mps"": 20.0, ""lead_speed_mps"": 20.0}",highway-env;20Hz;functional-scripts;idm-reference,True,static,8.1,True,False,True,ego_collision,False,0.6431622613905494,0.0,131,"{""first_exit_s"": 1.35, ""lane_change_complete_s"": 1.95}","[{""time_s"": 1.0, ""phase"": ""LANE_CHANGE""}]",80.0,4.0,fixed_speed_script_at_event_start
slow_front_brake2,4179801,4179801:fbrt_cutout_static:probe:3,"{""scenario_id"": ""4179801:fbrt_cutout_static:probe:3"", ""template_id"": ""fbrt_cutout_static"", ""initial_clearance_m"": 11.24, ""lane_change_duration_s"": null, ""lead_deceleration_mps2"": null, ""static_target_ttc_s"": 3.375, ""lane_count"": 2, ""ego_speed_mps"": 20.0, ""lead_speed_mps"": 20.0}",highway-env;20Hz;functional-scripts;idm-reference,True,static,7.45,True,False,True,ego_collision,False,0.6434553178653771,0.0,118,"{""first_exit_s"": 1.35, ""lane_change_complete_s"": 1.95}","[{""time_s"": 1.0, ""phase"": ""LANE_CHANGE""}]",67.5,3.375,fixed_speed_script_at_event_start
slow_front_brake2,4179801,4179801:fbrt_cutin:core_boundary:2,"{""scenario_id"": ""4179801:fbrt_cutin:core_boundary:2"", ""template_id"": ""fbrt_cutin"", ""initial_clearance_m"": 13.571362557355314, ""lane_change_duration_s"": 1.786248263530433, ""lead_deceleration_mps2"": null, ""static_target_ttc_s"": null, ""lane_count"": 2, ""ego_speed_mps"": 25.0, ""lead_speed_mps"": 20.0}",highway-env;20Hz;functional-scripts;idm-reference,False,,,False,True,True,duration,False,2.180716025821727,2.3862706221736545,0,"{""first_intrusion_s"": 1.65, ""lane_change_complete_s"": 3.45}","[{""time_s"": 1.0, ""phase"": ""LANE_CHANGE""}]",,,
slow_front_brake2,4179801,4179801:fbrt_lead_emergency_brake:core_boundary:3,"{""scenario_id"": ""4179801:fbrt_lead_emergency_brake:core_boundary:3"", ""template_id"": ""fbrt_lead_emergency_brake"", ""initial_clearance_m"": 100.43827216839418, ""lane_change_duration_s"": null, ""lead_deceleration_mps2"": 5.967160067055374, ""static_target_ttc_s"": null, ""lane_count"": 1, ""ego_speed_mps"": 20.0, ""lead_speed_mps"": 20.0}",highway-env;20Hz;functional-scripts;idm-reference,True,lead,8.05,True,False,True,ego_collision,False,0.3937891929598092,0.0,134,{},"[{""time_s"": 1.0, ""phase"": ""BRAKE_TO_STOP""}, {""time_s"": 4.35, ""phase"": ""HOLD_STOP""}]",,,
slow_front_brake2,4179801,4179801:fbrt_stop_hold_go:core_extra:0,"{""scenario_id"": ""4179801:fbrt_stop_hold_go:core_extra:0"", ""template_id"": ""fbrt_stop_hold_go"", ""initial_clearance_m"": 11.75, ""lane_change_duration_s"": null, ""lead_deceleration_mps2"": 2.0, ""static_target_ttc_s"": null, ""lane_count"": 2, ""ego_speed_mps"": 15.0, ""lead_speed_mps"": 15.0}",highway-env;20Hz;functional-scripts;idm-reference,False,,,False,True,True,duration,True,2.787662068011364,0.16255379738780107,480,{},"[{""time_s"": 1.0, ""phase"": ""BRAKE_TO_STOP""}, {""time_s"": 8.5, ""phase"": ""HOLD_STOP""}, {""time_s"": 10.5, ""phase"": ""RESTART""}, {""time_s"": 20.5, ""phase"": ""CRUISE""}]",,,
slow_front_brake2,4179801,4179801:fbrt_stop_hold_go:core_extra:1,"{""scenario_id"": ""4179801:fbrt_stop_hold_go:core_extra:1"", ""template_id"": ""fbrt_stop_hold_go"", ""initial_clearance_m"": 11.75, ""lane_change_duration_s"": null, ""lead_deceleration_mps2"": 5.0, ""static_target_ttc_s"": null, ""lane_count"": 2, ""ego_speed_mps"": 15.0, ""lead_speed_mps"": 15.0}",highway-env;20Hz;functional-scripts;idm-reference,True,lead,4.75,True,False,True,ego_collision,False,0.8703749253186986,0.0,95,{},"[{""time_s"": 1.0, ""phase"": ""BRAKE_TO_STOP""}, {""time_s"": 4.0, ""phase"": ""HOLD_STOP""}]",,,
slow_front_brake2,4179801,4179801:fbrt_stop_hold_go:core_extra:2,"{""scenario_id"": ""4179801:fbrt_stop_hold_go:core_extra:2"", ""template_id"": ""fbrt_stop_hold_go"", ""initial_clearance_m"": 14.85, ""lane_change_duration_s"": null, ""lead_deceleration_mps2"": 2.75, ""static_target_ttc_s"": null, ""lane_count"": 2, ""ego_speed_mps"": 15.0, ""lead_speed_mps"": 15.0}",highway-env;20Hz;functional-scripts;idm-reference,True,lead,7.5,True,False,True,ego_collision,False,1.801276045152482,0.0,150,{},"[{""time_s"": 1.0, ""phase"": ""BRAKE_TO_STOP""}, {""time_s"": 6.45, ""phase"": ""HOLD_STOP""}]",,,
slow_front_brake2,4179801,4179801:fbrt_stop_hold_go:core_extra:3,"{""scenario_id"": ""4179801:fbrt_stop_hold_go:core_extra:3"", ""template_id"": ""fbrt_stop_hold_go"", ""initial_clearance_m"": 14.85, ""lane_change_duration_s"": null, ""lead_deceleration_mps2"": 4.25, ""static_target_ttc_s"": null, ""lane_count"": 2, ""ego_speed_mps"": 15.0, ""lead_speed_mps"": 15.0}",highway-env;20Hz;functional-scripts;idm-reference,True,lead,5.3,True,False,True,ego_collision,False,0.8801954146680312,0.0,106,{},"[{""time_s"": 1.0, ""phase"": ""BRAKE_TO_STOP""}, {""time_s"": 4.55, ""phase"": ""HOLD_STOP""}]",,,
slow_front_brake2,4179801,4179801:fbrt_cutout_static:core_boundary:3,"{""scenario_id"": ""4179801:fbrt_cutout_static:core_boundary:3"", ""template_id"": ""fbrt_cutout_static"", ""initial_clearance_m"": 21.618995394092053, ""lane_change_duration_s"": null, ""lead_deceleration_mps2"": null, ""static_target_ttc_s"": 2.7381167034618556, ""lane_count"": 2, ""ego_speed_mps"": 20.0, ""lead_speed_mps"": 20.0}",highway-env;20Hz;functional-scripts;idm-reference,True,static,6.75,True,False,True,ego_collision,False,0.5649185239927785,0.0,104,"{""first_exit_s"": 1.35, ""lane_change_complete_s"": 1.95}","[{""time_s"": 1.0, ""phase"": ""LANE_CHANGE""}]",54.76233406923711,2.7381167034618556,fixed_speed_script_at_event_start
merge_blind06,4179802,4179802:fbrt_cutin:initial:0,"{""scenario_id"": ""4179802:fbrt_cutin:initial:0"", ""template_id"": ""fbrt_cutin"", ""initial_clearance_m"": 24.587767265737057, ""lane_change_duration_s"": 1.465050995349884, ""lead_deceleration_mps2"": null, ""static_target_ttc_s"": null, ""lane_count"": 2, ""ego_speed_mps"": 25.0, ""lead_speed_mps"": 20.0}",highway-env;20Hz;functional-scripts;idm-reference,False,,,False,True,True,duration,False,3.0714960876493453,9.80633233628808,12,"{""first_intrusion_s"": 1.55, ""lane_change_complete_s"": 2.95}","[{""time_s"": 1.0, ""phase"": ""LANE_CHANGE""}]",,,
merge_blind06,4179802,4179802:fbrt_cutin:initial:1,"{""scenario_id"": ""4179802:fbrt_cutin:initial:1"", ""template_id"": ""fbrt_cutin"", ""initial_clearance_m"": 39.67401932366192, ""lane_change_duration_s"": 2.1841929271817206, ""lead_deceleration_mps2"": null, ""static_target_ttc_s"": null, ""lane_count"": 2, ""ego_speed_mps"": 25.0, ""lead_speed_mps"": 20.0}",highway-env;20Hz;functional-scripts;idm-reference,False,,,False,True,True,duration,False,5.429751017243427,24.207244633127118,12,"{""first_intrusion_s"": 1.8, ""lane_change_complete_s"": 4.05}","[{""time_s"": 1.0, ""phase"": ""LANE_CHANGE""}]",,,
merge_blind06,4179802,4179802:fbrt_cutin:initial:2,"{""scenario_id"": ""4179802:fbrt_cutin:initial:2"", ""template_id"": ""fbrt_cutin"", ""initial_clearance_m"": 39.14888898283243, ""lane_change_duration_s"": 1.1001762449741364, ""lead_deceleration_mps2"": null, ""static_target_ttc_s"": null, ""lane_count"": 2, ""ego_speed_mps"": 25.0, ""lead_speed_mps"": 20.0}",highway-env;20Hz;functional-scripts;idm-reference,False,,,False,True,True,duration,False,5.5821511646194075,24.794406439821557,12,"{""first_intrusion_s"": 1.45, ""lane_change_complete_s"": 2.4}","[{""time_s"": 1.0, ""phase"": ""LANE_CHANGE""}]",,,
merge_blind06,4179802,4179802:fbrt_cutin:initial:3,"{""scenario_id"": ""4179802:fbrt_cutin:initial:3"", ""template_id"": ""fbrt_cutin"", ""initial_clearance_m"": 12.230114849284291, ""lane_change_duration_s"": 2.4177444353699684, ""lead_deceleration_mps2"": null, ""static_target_ttc_s"": null, ""lane_count"": 2, ""ego_speed_mps"": 25.0, ""lead_speed_mps"": 20.0}",highway-env;20Hz;functional-scripts;idm-reference,True,lead,2.15,True,False,True,ego_collision,False,0.8881166632039801,0.003446176764612119,12,"{""first_intrusion_s"": 1.9}","[{""time_s"": 1.0, ""phase"": ""LANE_CHANGE""}]",,,
merge_blind06,4179802,4179802:fbrt_cutin:initial:4,"{""scenario_id"": ""4179802:fbrt_cutin:initial:4"", ""template_id"": ""fbrt_cutin"", ""initial_clearance_m"": 16.42433727160096, ""lane_change_duration_s"": 0.7857318811118602, ""lead_deceleration_mps2"": null, ""static_target_ttc_s"": null, ""lane_count"": 2, ""ego_speed_mps"": 25.0, ""lead_speed_mps"": 20.0}",highway-env;20Hz;functional-scripts;idm-reference,False,,,False,True,True,duration,False,1.856762027403594,2.3995989929167933,12,"{""first_intrusion_s"": 1.35, ""lane_change_complete_s"": 1.95}","[{""time_s"": 1.0, ""phase"": ""LANE_CHANGE""}]",,,
merge_blind06,4179802,4179802:fbrt_cutin:initial:5,"{""scenario_id"": ""4179802:fbrt_cutin:initial:5"", ""template_id"": ""fbrt_cutin"", ""initial_clearance_m"": 32.82316943816841, ""lane_change_duration_s"": 2.7697666235268117, ""lead_deceleration_mps2"": null, ""static_target_ttc_s"": null, ""lane_count"": 2, ""ego_speed_mps"": 25.0, ""lead_speed_mps"": 20.0}",highway-env;20Hz;functional-scripts;idm-reference,False,,,False,True,True,duration,False,4.130882093625171,16.511601557213595,13,"{""first_intrusion_s"": 2.0, ""lane_change_complete_s"": 4.95}","[{""time_s"": 1.0, ""phase"": ""LANE_CHANGE""}]",,,
merge_blind06,4179802,4179802:fbrt_cutin:initial:6,"{""scenario_id"": ""4179802:fbrt_cutin:initial:6"", ""template_id"": ""fbrt_cutin"", ""initial_clearance_m"": 46.656071323901415, ""lane_change_duration_s"": 1.7513755314052104, ""lead_deceleration_mps2"": null, ""static_target_ttc_s"": null, ""lane_count"": 2, ""ego_speed_mps"": 25.0, ""lead_speed_mps"": 20.0}",highway-env;20Hz;functional-scripts;idm-reference,False,,,False,True,True,duration,False,6.631161146692214,30.544043142489045,12,"{""first_intrusion_s"": 1.65, ""lane_change_complete_s"": 3.4}","[{""time_s"": 1.0, ""phase"": ""LANE_CHANGE""}]",,,
merge_blind06,4179802,4179802:fbrt_cutin:initial:7,"{""scenario_id"": ""4179802:fbrt_cutin:initial:7"", ""template_id"": ""fbrt_cutin"", ""initial_clearance_m"": 21.049717081710696, ""lane_change_duration_s"": 1.9352997310459612, ""lead_deceleration_mps2"": null, ""static_target_ttc_s"": null, ""lane_count"": 2, ""ego_speed_mps"": 25.0, ""lead_speed_mps"": 20.0}",highway-env;20Hz;functional-scripts;idm-reference,False,,,False,True,True,duration,False,2.4448257398913693,5.998085763908904,12,"{""first_intrusion_s"": 1.7, ""lane_change_complete_s"": 3.65}","[{""time_s"": 1.0, ""phase"": ""LANE_CHANGE""}]",,,
merge_blind06,4179802,4179802:fbrt_cutin:initial:8,"{""scenario_id"": ""4179802:fbrt_cutin:initial:8"", ""template_id"": ""fbrt_cutin"", ""initial_clearance_m"": 22.220290461555123, ""lane_change_duration_s"": 0.9481341272592545, ""lead_deceleration_mps2"": null, ""static_target_ttc_s"": null, ""lane_count"": 2, ""ego_speed_mps"": 25.0, ""lead_speed_mps"": 20.0}",highway-env;20Hz;functional-scripts;idm-reference,False,,,False,True,True,duration,False,2.773998833969173,7.956464336720927,12,"{""first_intrusion_s"": 1.4, ""lane_change_complete_s"": 2.2}","[{""time_s"": 1.0, ""phase"": ""LANE_CHANGE""}]",,,
merge_blind06,4179802,4179802:fbrt_cutin:initial:9,"{""scenario_id"": ""4179802:fbrt_cutin:initial:9"", ""template_id"": ""fbrt_cutin"", ""initial_clearance_m"": 47.822104170918465, ""lane_change_duration_s"": 2.565117363631725, ""lead_deceleration_mps2"": null, ""static_target_ttc_s"": null, ""lane_count"": 2, ""ego_speed_mps"": 25.0, ""lead_speed_mps"": 20.0}",highway-env;20Hz;functional-scripts;idm-reference,False,,,False,True,True,duration,False,6.693460730033379,30.985833461856004,12,"{""first_intrusion_s"": 1.95, ""lane_change_complete_s"": 4.6}","[{""time_s"": 1.0, ""phase"": ""LANE_CHANGE""}]",,,
merge_blind06,4179802,4179802:fbrt_cutin:initial:10,"{""scenario_id"": ""4179802:fbrt_cutin:initial:10"", ""template_id"": ""fbrt_cutin"", ""initial_clearance_m"": 31.36483814753592, ""lane_change_duration_s"": 1.3147676914930342, ""lead_deceleration_mps2"": null, ""static_target_ttc_s"": null, ""lane_count"": 2, ""ego_speed_mps"": 25.0, ""lead_speed_mps"": 20.0}",highway-env;20Hz;functional-scripts;idm-reference,False,,,False,True,True,duration,False,4.242366612483564,16.883072749453248,12,"{""first_intrusion_s"": 1.5, ""lane_change_complete_s"": 2.75}","[{""time_s"": 1.0, ""phase"": ""LANE_CHANGE""}]",,,
merge_blind06,4179802,4179802:fbrt_cutin:initial:11,"{""scenario_id"": ""4179802:fbrt_cutin:initial:11"", ""template_id"": ""fbrt_cutin"", ""initial_clearance_m"": 14.971838265657425, ""lane_change_duration_s"": 2.3298070415854455, ""lead_deceleration_mps2"": null, ""static_target_ttc_s"": null, ""lane_count"": 2, ""ego_speed_mps"": 25.0, ""lead_speed_mps"": 20.0}",highway-env;20Hz;functional-scripts;idm-reference,True,lead,2.9,True,False,True,ego_collision,False,1.4018262039878262,0.0018526103679903372,12,"{""first_intrusion_s"": 1.85}","[{""time_s"": 1.0, ""phase"": ""LANE_CHANGE""}]",,,
merge_blind06,4179802,4179802:fbrt_cutin:initial:13,"{""scenario_id"": ""4179802:fbrt_cutin:initial:13"", ""template_id"": ""fbrt_cutin"", ""initial_clearance_m"": 35.06756807491183, ""lane_change_duration_s"": 2.0820855952799318, ""lead_deceleration_mps2"": null, ""static_target_ttc_s"": null, ""lane_count"": 2, ""ego_speed_mps"": 25.0, ""lead_speed_mps"": 20.0}",highway-env;20Hz;functional-scripts;idm-reference,False,,,False,True,True,duration,False,4.67655878671843,19.699153578151595,12,"{""first_intrusion_s"": 1.75, ""lane_change_complete_s"": 3.9}","[{""time_s"": 1.0, ""phase"": ""LANE_CHANGE""}]",,,
merge_blind06,4179802,4179802:fbrt_cutin:initial:14,"{""scenario_id"": ""4179802:fbrt_cutin:initial:14"", ""template_id"": ""fbrt_cutin"", ""initial_clearance_m"": 43.46320732496679, ""lane_change_duration_s"": 0.6348614774644374, ""lead_deceleration_mps2"": null, ""static_target_ttc_s"": null, ""lane_count"": 2, ""ego_speed_mps"": 25.0, ""lead_speed_mps"": 20.0}",highway-env;20Hz;functional-scripts;idm-reference,False,,,False,True,True,duration,False,6.316724848943507,28.68405764736786,12,"{""first_intrusion_s"": 1.25, ""lane_change_complete_s"": 1.75}","[{""time_s"": 1.0, ""phase"": ""LANE_CHANGE""}]",,,
