target_profile,strategy,runs,mean_estimate,seed_sd_estimate,mean_relative_half_width,max_relative_half_width
AV-Reference-IDM,AdaTE-QP-H,1,0.009555384101246612,nan,0.23262318284554698,0.23262318284554698
AV-Reference-IDM,Equal-Mixture-H,1,0.008638238697489172,nan,0.2020197249358968,0.2020197249358968
AV-Reference-IDM,NDE-phi-H,1,0.0078125,nan,1.3832091132509186,1.3832091132509186
AV-Reference-IDM,Single-SM-0,1,0.015248155601021636,nan,0.3308446457700049,0.3308446457700049
AV-Reference-IDM,Single-SM-1,1,0.010787957069212152,nan,1.1681017913447458,1.1681017913447458
AV-Reference-IDM,Single-SM-2,1,0.010598089788410429,nan,0.4572050422458074,0.4572050422458074
AV-Reference-IDM,Uniform-QP-H,1,0.010346431443133047,nan,0.16782652251747476,0.16782652251747476
