seed,method,query,index,mode,ego_collision,near_miss,background_collision,event,completed,min_ttc,min_clearance,response,selection_seconds,elapsed_seconds
20321103,HistoryMargin-Static,1,213,stop_and_go,False,True,False,True,True,1.28525187216642,1.3047390808506518,0.6628848691713308,0.0004901000065729022,0.5618985999608412
20321103,HistoryMargin-Static,2,300,slow_lead_following,False,True,False,True,True,1.3305657504836372,1.637977565111267,0.6604430419924989,0.0007356000132858753,0.5980151999974623
20321103,HistoryMargin-Static,3,278,slow_lead_following,False,True,False,True,True,1.3509003591451316,1.4709510484547308,0.659359203888976,0.0007208000170066953,0.584972899989225
20321103,HistoryMargin-Static,4,262,slow_lead_following,False,True,False,True,True,1.3633305297713387,1.3740427419121568,0.6587002825507001,0.0005223000189289451,0.5869151999941096
20321103,HistoryMargin-Static,5,5,fast_intrusion,True,False,True,True,False,0.47541302076280606,0.0,1.213361926877274,0.0005164999747648835,0.14456059993244708
20321103,HistoryMargin-Static,6,66,cutin_braking,True,False,True,True,False,0.44959056322448826,0.09476648128431792,1.2152063632352295,0.0005302999634295702,0.1540163999889046
20321103,HistoryMargin-Static,7,180,lead_braking,False,False,False,False,True,1.5517597486183399,1.1252636390958253,0.14903894808378393,0.0005191999953240156,0.5620564999990165
20321103,HistoryMargin-Static,8,106,cutin_braking,True,False,True,True,False,0.41248681062233117,0.0,1.217884545417703,0.0008378999773412943,0.16543529997579753
20321103,HistoryMargin-Static,9,318,slow_lead_following,False,False,False,False,True,1.6388235181790936,1.6705693525408458,0.1447758105527144,0.0005264000501483679,0.5661749999271706
20321103,HistoryMargin-Static,10,172,lead_braking,False,False,False,False,True,1.6868458022171957,1.669724208303263,0.14247677212487098,0.0005555000388994813,0.571466299938038
20321103,HistoryMargin-Static,11,260,slow_lead_following,False,False,False,False,True,1.784725172753644,1.8434829271547928,0.13790327408067724,0.0005048000020906329,0.6063031000085175
20321103,HistoryMargin-Static,12,239,stop_and_go,False,False,False,False,True,1.7909453056267184,1.7828667996108898,0.1376176447289502,0.0004906000103801489,0.5836304000113159
20321103,HistoryMargin-Static,13,308,slow_lead_following,False,False,False,False,True,1.8152773754703608,1.8272046721651602,0.13650598493918387,0.00048040004912763834,0.5765118000563234
20321103,HistoryMargin-Static,14,272,slow_lead_following,False,False,False,False,True,1.8351414781099984,1.8941356415853796,0.13560511442934317,0.0004802999319508672,0.5817608999786898
20321103,HistoryMargin-Static,15,43,fast_intrusion,False,True,False,True,True,0.5611067814470614,0.4411439857722116,0.7073535534608353,0.0005815000040456653,0.5862570001045242
20321103,HistoryMargin-Static,16,114,cutin_braking,True,False,True,True,False,0.5067430393102214,0.003695900716151515,1.2111453104201964,0.0005167999770492315,0.17048899992369115
20321103,HistoryMargin-Static,17,312,slow_lead_following,False,False,False,False,True,1.9768929288977426,1.8899511188133316,0.12934672743435188,0.0004984000697731972,0.5724576000357047
20321103,HistoryMargin-Static,18,39,fast_intrusion,False,True,False,True,True,0.7845504562203828,1.1484672924052952,0.6924707317136441,0.0008820999646559358,0.5857914999360219
20321103,HistoryMargin-Static,19,68,cutin_braking,True,False,True,True,False,0.5546940316996153,0.03057559571721532,1.2077972630074596,0.000493600033223629,0.13631939992774278
20321103,HistoryMargin-Static,20,166,lead_braking,False,False,False,False,True,3.26540003203658,1.9811819280298928,0.08418310437777216,0.0004981999518349767,0.609011200023815
20321103,HistoryMargin-Static,21,45,fast_intrusion,False,True,False,True,True,0.7465644907679153,0.7525774484247377,0.6949232882562043,0.0005166999762877822,0.6025820999639109
20321103,HistoryMargin-Static,22,23,fast_intrusion,False,True,False,True,True,1.0296870895498176,1.5720035886753276,0.6773689254594008,0.0005024999845772982,0.5904552999418229
20321103,HistoryMargin-Static,23,251,stop_and_go,False,False,False,False,True,2.1300020963422557,1.9116703403727608,0.12291096347739579,0.0005074000218883157,0.5622344999574125
20321103,HistoryMargin-Static,24,156,lead_braking,False,False,False,False,True,2.9324092074765984,1.8277914244685312,0.09406548437707667,0.0005845000268891454,0.5841450999723747
20321103,HistoryMargin-Static,25,178,lead_braking,False,False,False,False,True,3.931470032195075,1.9573733482660562,0.06742196851236475,0.00048470008186995983,0.5915717000607401
20321103,HistoryMargin-Static,26,227,stop_and_go,False,False,False,False,True,4.0000239308600625,1.9818847491245708,0.06589875885550957,0.0005542000290006399,0.6134553001029417
20321103,HistoryMargin-Static,27,211,stop_and_go,False,False,False,False,True,3.443043687922006,1.9660906851874735,0.07934295733212347,0.0005112000508233905,0.6619206999894232
20321103,HistoryMargin-Static,28,288,slow_lead_following,False,False,False,False,True,2.3469718182445147,1.9372000020369207,0.11433548510114977,0.0004894000012427568,0.6004569999640808
20321103,HistoryMargin-Static,29,154,lead_braking,False,False,False,False,True,2.8131181005177703,1.954224249779689,0.097881237776954,0.0034187999553978443,0.5726127999369055
20321103,HistoryMargin-Static,30,37,fast_intrusion,False,True,False,True,True,0.6551736506457273,0.376516333660268,0.7009527289366358,0.0005320999771356583,0.568086399929598
20321103,HistoryMargin-Static,31,264,slow_lead_following,False,False,False,False,True,2.358574707428134,1.926187224924885,0.11389413182571337,0.0005137999542057514,0.5631218999624252
20321103,HistoryMargin-Static,32,144,lead_braking,False,False,False,False,True,2.887620321604434,1.9432350659467719,0.09548038279824184,0.000534999999217689,0.5729697999777272
20321103,HistoryMargin-Static,33,302,slow_lead_following,False,False,False,False,True,2.3674857613155296,1.7825006179117515,0.1135563281897646,0.0024164000060409307,0.5837508999975398
20321103,HistoryMargin-Static,34,102,cutin_braking,False,True,False,True,True,1.1807748759880072,1.5381836341880228,0.6686573753986744,0.0005126999458298087,0.5698424999136478
20321103,HistoryMargin-Static,35,49,fast_intrusion,True,False,True,True,False,0.7645811388211715,0.07581859338702338,1.1937561749151075,0.0005223999032750726,0.10574070003349334
20321103,HistoryMargin-Static,36,63,fast_intrusion,False,True,False,True,True,1.222178429990635,1.7804683974938178,0.6663456924892076,0.000493900035507977,0.5671257999492809
20321103,HistoryMargin-Static,37,164,lead_braking,False,False,False,False,True,3.8748811497052627,1.8610427058843506,0.06870581698815639,0.0008110000053420663,0.5668439000146464
20321103,HistoryMargin-Static,38,268,slow_lead_following,False,False,False,False,True,2.5707315545410343,1.9051970254229005,0.10611786386965971,0.0028194000478833914,0.5737153000663966
20321103,HistoryMargin-Static,39,51,fast_intrusion,False,True,False,True,True,0.9398080534195175,1.406808075095991,0.6827632440237867,0.0005034999921917915,0.5780771999852732
20321103,HistoryMargin-Static,40,78,cutin_braking,False,True,False,True,True,0.9531958737962432,1.3133398285946791,0.6819494606777091,0.0006208999548107386,0.7622085999464616
20321103,HistoryMargin-Static,41,170,lead_braking,False,False,False,False,True,3.428999419834409,1.97546704419714,0.07971526604060322,0.000624599982984364,0.5897850999608636
20321103,HistoryMargin-Static,42,126,cutin_braking,False,True,False,True,True,0.6285951968883369,0.5763061831093288,0.7027409763195034,0.0005128999473527074,0.5974263999378309
20321103,HistoryMargin-Static,43,310,slow_lead_following,False,False,False,False,True,2.614335956830719,1.7622551938354354,0.10458661700252288,0.000543000060133636,0.5717949999962002
20321103,HistoryMargin-Static,44,284,slow_lead_following,False,False,False,False,True,2.6916960452462875,1.8925459593172622,0.10192414934512715,0.0005164999747648835,0.5825964000541717
20321103,HistoryMargin-Static,45,255,stop_and_go,False,False,False,False,True,3.6468294588418564,1.9468429514429488,0.07413228246667854,0.000520200002938509,0.5767439999617636
20321103,HistoryMargin-Static,46,201,stop_and_go,False,False,False,False,True,2.599789920113907,1.5934985907792338,0.10509495531491174,0.0005278000608086586,0.5779257999965921
20321103,HistoryMargin-Static,47,13,fast_intrusion,True,False,True,True,False,0.7280841491338534,0.04305867925774461,1.1961277438924933,0.0009401000570505857,0.15173050004523247
20321103,HistoryMargin-Static,48,74,cutin_braking,False,True,False,True,True,0.8852027856387408,0.8883148126155107,0.686120315598905,0.0009479000000283122,0.5908909999998286
20321103,HistoryMargin-Static,49,27,fast_intrusion,False,True,False,True,True,1.1367676887231908,1.6839245464260795,0.6711496559851355,0.0007444999646395445,0.6021969999419525
20321103,HistoryMargin-Static,50,84,cutin_braking,True,False,True,True,False,0.6156381500000692,0.007131758870445261,1.2036185114447921,0.0005414999322965741,0.15960889996495098
