seed,target,method,query,index,mode,ego_collision,near_miss,background_collision,event,completed,min_ttc,min_clearance,response,label_response,selection_seconds,elapsed_seconds
20330911,vi_ttc,ModeQuantile-Static,1,49,fast_intrusion,True,False,True,True,False,0.5551684413342232,0.036208264329155734,1.207764405264328,1.0,0.0023403000000143948,0.19556809999994584
20330911,vi_ttc,ModeQuantile-Static,2,94,cutin_braking,True,False,True,True,False,0.4171975052664319,0.004956300660685704,1.217542684701142,1.0,0.0009143000002040935,0.3013335000000552
20330911,vi_ttc,ModeQuantile-Static,3,171,lead_braking,True,False,True,True,False,0.608694925591528,0.0,1.2040903135450667,1.0,0.0008446000001640641,0.3400206999999682
20330911,vi_ttc,ModeQuantile-Static,4,208,stop_and_go,True,False,True,True,False,1.4502319353521076,0.0,1.1541691340407394,1.0,0.0008429999998043058,0.3007414999997309
20330911,vi_ttc,ModeQuantile-Static,5,319,slow_lead_following,True,False,True,True,False,0.5282471477277854,0.0,1.209637224668278,1.0,0.0009718000001157634,0.10845999999992273
20330911,vi_ttc,ModeQuantile-Static,6,191,lead_braking,True,False,True,True,False,0.3736245051098454,0.0,1.2207254046712552,1.0,0.0008586000003560912,0.2548453999997946
20330911,vi_ttc,ModeQuantile-Static,7,21,fast_intrusion,True,False,True,True,False,0.4590466843744601,0.09029019286202276,1.2145290920413847,1.0,0.0008505000000695873,0.22863319999987652
20330911,vi_ttc,ModeQuantile-Static,8,287,slow_lead_following,True,False,True,True,False,1.785846976171289,0.0,1.1378517169327194,1.0,0.0008887999997568841,0.4014265000000705
20330911,vi_ttc,ModeQuantile-Static,9,70,cutin_braking,True,False,True,True,False,0.486842757141116,0.08746257744008806,1.2125505832402126,1.0,0.0008508999999321532,0.3006058999999368
20330911,vi_ttc,ModeQuantile-Static,10,244,stop_and_go,True,False,True,True,False,0.43748428912403087,0.0,1.2160765669489257,1.0,0.0008464000002277317,0.1478968999999779
20330911,vi_ttc,ModeQuantile-Static,11,139,lead_braking,True,False,True,True,False,0.35330025739444176,0.0,1.222225840738698,1.0,0.0007682999998905871,0.34934119999979885
20330911,vi_ttc,ModeQuantile-Static,12,37,fast_intrusion,True,False,True,True,False,0.5239106051611852,0.0,1.2099404773762927,1.0,0.0011838000000352622,0.22560880000037287
20330911,vi_ttc,ModeQuantile-Static,13,301,slow_lead_following,True,False,True,True,False,0.3683176043295992,0.0,1.2211162061675633,1.0,0.0007884999999987485,0.16767959999970117
20330911,vi_ttc,ModeQuantile-Static,14,98,cutin_braking,False,True,False,True,True,0.5676648112204311,0.5815705895354565,0.7069007716082171,0.5,0.0007831000002624933,1.0345394000000852
20330911,vi_ttc,ModeQuantile-Static,15,196,stop_and_go,True,False,True,True,False,0.4774715067520591,0.0,1.2132155762474304,1.0,0.0007757999997011211,0.2448351000002731
20330911,vi_ttc,ModeQuantile-Static,16,179,lead_braking,True,False,True,True,False,0.4576446802198819,0.0,1.2146293723645711,1.0,0.0020785000001524168,0.35919879999983095
20330911,vi_ttc,ModeQuantile-Static,17,35,fast_intrusion,False,True,False,True,True,0.8109430691339408,1.3815602037794101,0.690784889709648,0.5,0.0007841000001462817,1.040407999999843
20330911,vi_ttc,ModeQuantile-Static,18,261,slow_lead_following,True,False,True,True,False,0.4361589464631469,1.4210854715202004e-14,1.2161720465352992,1.0,0.0007691999999224208,0.15641359999972337
20330911,vi_ttc,ModeQuantile-Static,19,112,cutin_braking,True,False,True,True,False,0.5291587345660651,0.0,1.2095735335004996,1.0,0.0007792999999765016,0.292010499999833
20330911,vi_ttc,ModeQuantile-Static,20,254,stop_and_go,True,False,True,True,False,0.4123235177206358,0.0,1.2178964054070274,1.0,0.0007595000001856533,0.29566109999996115
20330911,vi_ttc,ModeQuantile-Static,21,181,lead_braking,True,False,True,True,False,0.4165690664002536,0.0,1.217588260233921,1.0,0.0007799999998496787,0.49662720000014815
20330911,vi_ttc,ModeQuantile-Static,22,59,fast_intrusion,True,False,True,True,False,0.5290812782174483,0.0,1.2095789445039091,1.0,0.0007828999996490893,0.28258099999993647
20330911,vi_ttc,ModeQuantile-Static,23,267,slow_lead_following,False,False,False,False,True,2.023887209994288,1.1668213298327288,0.12733632925778102,0.0,0.0007665000002816669,1.0449327000001176
20330911,vi_ttc,ModeQuantile-Static,24,74,cutin_braking,False,True,False,True,True,0.7469704161282003,1.0771020515532561,0.6948969152718173,0.5,0.000783899999987625,1.0412497000002077
20330911,vi_ttc,ModeQuantile-Static,25,234,stop_and_go,True,False,True,True,False,0.3547682366185336,0.0,1.2221171263668535,1.0,0.0007720000003246241,0.24049009999998816
20330911,vi_ttc,ModeQuantile-Static,26,129,lead_braking,True,False,True,True,False,0.4607202834125001,0.0,1.2144094468568079,1.0,0.0009758000001056644,0.5429989999997815
20330911,vi_ttc,ModeQuantile-Static,27,11,fast_intrusion,False,True,False,True,True,0.6842280758491415,0.9861791949909037,0.6990159341409844,0.5,0.0007688999999118096,1.0459602999999333
20330911,vi_ttc,ModeQuantile-Static,28,279,slow_lead_following,True,False,True,True,False,0.47287853860129525,0.0,1.2135422570396834,1.0,0.0009638999999879161,0.14541849999977785
20330911,vi_ttc,ModeQuantile-Static,29,82,cutin_braking,False,True,False,True,True,0.8479899846060436,1.0118924895595007,0.6884433798578122,0.5,0.0007765999998810003,1.0311656000003495
20330911,vi_ttc,ModeQuantile-Static,30,194,stop_and_go,True,False,True,True,False,0.3023063386071597,0.0,1.2260355162166776,1.0,0.0007831000002624933,0.4575851999998122
20330911,vi_ttc,ModeQuantile-Static,31,155,lead_braking,True,False,True,True,False,0.6307580904380691,0.0,1.2025948599482095,1.0,0.0007692000003771682,0.3105550999998741
20330911,vi_ttc,ModeQuantile-Static,32,31,fast_intrusion,False,True,False,True,True,0.7231724933659172,1.1265003713809925,0.6964491108828943,0.5,0.0007712999999966996,1.0463973999999325
20330911,vi_ttc,ModeQuantile-Static,33,313,slow_lead_following,True,False,True,True,False,0.3720269915776143,0.0,1.2208429732449981,1.0,0.0007746000001134234,0.20039570000017193
20330911,vi_ttc,ModeQuantile-Static,34,120,cutin_braking,True,False,True,True,False,0.6229585459021462,0.029202868179602985,1.2031222611102552,1.0,0.0007801000001563807,0.26921020000008866
20330911,vi_ttc,ModeQuantile-Static,35,242,stop_and_go,True,False,True,True,False,0.2768942710550012,0.0,1.2279583250800334,1.0,0.0007840999996915343,0.44932939999989685
20330911,vi_ttc,ModeQuantile-Static,36,185,lead_braking,True,False,True,True,False,0.44038974145668064,0.0,1.2158674015301427,1.0,0.0007701999998062092,0.49297999999998865
20330911,vi_ttc,ModeQuantile-Static,37,55,fast_intrusion,False,True,False,True,True,0.8000648029235959,1.3281805923151717,0.6914779484362022,0.5,0.0011301999998067913,1.0485261000003447
