build,seed,index,mode,gap,relative_speed,timing,intensity,ego_collision,near_miss,completed,min_ttc,min_clearance,fault_active_steps
merge_blind06,20291202,46,lead_braking,47.43386458605528,-5.4281437657773495,0.5915806656703354,0.6502058673650027,False,False,True,4.536171677298919,28.52210236155119,0
merge_blind06,20291202,47,lead_braking,24.570785770192742,-1.6633924711495638,0.3457626098766923,0.164667028747499,False,False,True,17.325418556049467,19.251098405290378,0
merge_blind06,20291202,48,stop_and_go,48.52655729651451,-2.969760791398585,0.26731175212189556,0.3331246101297438,False,False,True,8.62703110767586,34.75402527756748,0
merge_blind06,20291202,49,stop_and_go,18.444067031145096,-4.407754255458713,0.6501599261537195,0.88519940180704,False,False,True,4.383058304719743,10.197264153520564,0
merge_blind06,20291202,50,stop_and_go,26.42110323905945,-1.2233204850926995,0.35811865162104367,0.09686938887462021,False,False,True,27.082484770978887,21.240273117786288,0
merge_blind06,20291202,51,stop_and_go,40.612052500247955,-4.7853272538632154,0.7276764548383654,0.6698100467212499,False,False,True,4.429566928644428,21.11647884868364,0
merge_blind06,20291202,52,stop_and_go,36.734597235918045,-2.242983383126557,0.5912686677649618,0.5562235970050097,False,False,True,7.059976177304528,25.570246712336115,0
merge_blind06,20291202,53,stop_and_go,30.294624656438828,-5.785469034686685,0.10124585879966616,0.22896470185369255,False,False,True,5.420561657319946,19.38175729847704,0
merge_blind06,20291202,54,stop_and_go,22.31664329767227,-2.5638063522055745,0.9060727178119123,0.7887549364939332,False,False,True,5.6631254699191,16.268340849021456,0
merge_blind06,20291202,55,stop_and_go,44.6501100063324,-4.02132093347609,0.40473777111619713,0.44105331376194956,False,False,True,6.733262533814183,28.733207389474813,0
merge_blind06,20291202,56,stop_and_go,42.64342620968819,-1.562172164209187,0.8392119777388871,0.19872767264023422,False,False,True,16.49184121609606,35.40391830342813,0
merge_blind06,20291202,57,stop_and_go,24.32747659087181,-5.187665404751897,0.46872752495110037,0.5820657680742444,False,False,True,4.874387255457131,14.5294602428676,0
merge_blind06,20291202,58,stop_and_go,32.28794175386429,-3.2556756483390927,0.5352662608027459,0.4703700250945985,False,False,True,8.77188922599368,22.840999340801005,0
merge_blind06,20291202,59,stop_and_go,34.745431423187256,-4.630182193592191,0.15346919083967805,0.7620748450048268,False,False,True,4.108567160098502,17.029012245589087,0
merge_blind06,20291202,60,stop_and_go,38.618979543447495,-2.400643759407103,0.2902912970632315,0.9121052313596011,False,False,True,3.5303505730757725,18.917446176834403,0
merge_blind06,20291202,61,stop_and_go,28.410513192415237,-3.755629187449813,0.7926636149175466,0.30358217414468525,False,False,True,8.05068939809162,21.901589251620337,0
merge_blind06,20291202,62,stop_and_go,20.450994968414307,-1.7815229380503297,0.21234795013442637,0.6437696034088731,False,False,True,12.905836650734804,15.088385793194206,0
merge_blind06,20291202,63,stop_and_go,46.51596814393997,-5.426537295803428,0.7014303766191007,0.12730467692017555,False,False,True,8.864905336558337,31.228520152923068,0
merge_blind06,20291202,64,slow_lead_following,39.725308334454894,-7.466292200610042,0.06822961932048202,0.16480647092685102,False,False,True,5.1559783594178725,26.16264966683471,0
merge_blind06,20291202,65,slow_lead_following,24.238471081480384,-4.609029484912753,0.5817531096749008,0.6156664064154029,False,False,True,4.05735301628663,15.30322670529138,0
merge_blind06,20291202,66,slow_lead_following,27.527289856225252,-5.601989895105362,0.3239993411116302,0.45493677295744417,False,False,True,4.190003530044421,17.81141220752852,0
merge_blind06,20291202,67,slow_lead_following,43.9365173317492,-2.744566336274147,0.8361593908630313,0.9058345963247121,False,False,True,9.136556667805166,33.82405958247176,0
merge_blind06,20291202,68,slow_lead_following,47.25905488245189,-6.36550160124898,0.666627944353968,0.8260634203441442,False,False,True,5.7253963621468404,27.29468078990476,0
merge_blind06,20291202,69,slow_lead_following,31.823955653235316,-3.410012546926737,0.2646058407612145,0.3769303295761347,False,False,True,7.704468982652842,24.738572194320497,0
merge_blind06,20291202,70,slow_lead_following,20.112313088029623,-6.754128346219659,0.8646645185537637,0.5534809729084373,False,False,True,2.4982054131840155,8.284892303519797,0
merge_blind06,20291202,71,slow_lead_following,36.47072521969676,-3.79847970046103,0.46424526954069734,0.10437182253226637,False,False,True,9.52057190814989,29.328514730657247,0
merge_blind06,20291202,72,slow_lead_following,38.709425274282694,-5.313159000128508,0.9406187795102597,0.327448474150151,False,False,True,6.529117895234225,28.505682211374292,0
merge_blind06,20291202,73,slow_lead_following,22.32858629897237,-2.262892212718725,0.44103805534541607,0.7765576245263219,False,False,True,5.5935181351206085,15.45494296604302,0
merge_blind06,20291202,74,slow_lead_following,34.03976663015783,-7.948147328570485,0.6882449489086867,0.15330266505479812,False,False,True,4.1605637420402815,21.448646192743865,0
merge_blind06,20291202,75,slow_lead_following,49.498215382918715,-4.89767356403172,0.19026713296771053,0.6024357558228076,False,False,True,7.932940930070798,32.71172500761497,0
merge_blind06,20291202,76,slow_lead_following,46.18115557357669,-7.206432303413749,0.3562840139493346,0.6791309745050967,False,False,True,5.284789683040245,26.05094565683021,0
merge_blind06,20291202,77,slow_lead_following,29.73393013700843,-4.069817071780562,0.7441238837316633,0.22823315113782883,False,False,True,6.719640688326386,22.43851512807828,0
merge_blind06,20291202,78,slow_lead_following,26.44557180814445,-6.094349347054958,0.1616433309391141,0.8426979215815664,False,False,True,3.2744571509432436,14.513766458979816,0
merge_blind06,20291202,79,slow_lead_following,41.96948434226215,-2.957529105246067,0.5481198137626052,0.39183798609301446,False,False,True,11.237282610163708,34.09778627505386,0
merge_brake2,20291202,0,fast_intrusion,29.324063804000616,-3.87664432823658,0.6846554407849909,0.5660843277350068,False,False,True,6.062219492176913,17.87123707453128,16
merge_brake2,20291202,1,fast_intrusion,33.93234702106565,-7.539517356082797,0.35315892696380613,0.2204840305261314,False,False,True,3.943996541487593,16.900737631649122,16
merge_brake2,20291202,2,fast_intrusion,40.671285297721624,-3.044106626883149,0.7665913287550211,0.9050418560393155,False,False,True,10.262356845896146,29.601052584109766,17
merge_brake2,20291202,3,fast_intrusion,22.49747522827238,-5.393295291811228,0.19559590946882965,0.3365838911384344,False,False,True,3.6640100991618794,10.466255110255176,16
merge_brake2,20291202,4,fast_intrusion,20.847100278362632,-2.181417252868414,0.42493372289463877,0.4084169689565897,False,False,True,7.213846807109052,12.67646566872969,16
merge_brake2,20291202,5,fast_intrusion,42.33000208530575,-6.4053543377667665,0.5284645550884307,0.7505085092969239,False,False,True,5.682160499964421,25.883866769292297,16
merge_brake2,20291202,6,fast_intrusion,35.64861001633108,-4.8857504185289145,0.12722634049132467,0.06418624622747303,False,False,True,6.67116436769945,24.78425234397234,16
merge_brake2,20291202,7,fast_intrusion,27.599457160569727,-6.673921562731266,0.9193772054277362,0.6361667009070516,False,False,True,2.9267429796133038,8.59290863504765,17
merge_brake2,20291202,8,fast_intrusion,25.181566609069705,-3.202951403334737,0.08677931167185307,0.829637681785971,False,False,True,6.908257330144326,16.698126710081436,16
merge_brake2,20291202,9,fast_intrusion,37.43513042572886,-5.353836666792631,0.8684178752824665,0.49803803116083145,False,False,True,5.586539262062215,22.02434353341613,17
merge_brake2,20291202,10,fast_intrusion,44.33953310362995,-3.8705108985304832,0.4618304708972573,0.7117250820621849,False,False,True,9.66456543008601,32.792915531801704,16
merge_brake2,20291202,11,fast_intrusion,18.62519020680338,-7.707517405971885,0.582973948121071,0.15737763037905098,True,False,False,1.3425998348174224,0.0,16
merge_brake2,20291202,12,fast_intrusion,23.665367681533098,-4.367103574797511,0.7964912679977716,0.20112072443589568,False,False,True,4.065386075140188,10.585071475219507,17
merge_brake2,20291202,13,fast_intrusion,39.29430968966335,-7.079041630029678,0.24303982919082046,0.5291978819295764,False,False,True,5.124886068053428,23.900559762002473,16
merge_brake2,20291202,14,fast_intrusion,32.3553740568459,-2.5715226717293262,0.6512741032056512,0.3137596435844898,False,False,True,9.714760848431567,22.962958412817528,16
merge_brake2,20291202,15,fast_intrusion,30.266370727680624,-5.847522923722863,0.3091966235078871,0.8716158554889263,False,False,True,4.592377290574534,17.053009956429747,16
merge_brake2,20291202,16,cutin_braking,26.91333132982254,-4.9652345441281796,0.12915191343054178,0.8903239155188204,False,False,True,2.2194691330860303,7.874046322078584,16
