history_size,epoch,train_loss,dev_loss
100,1,1.1557081937789917,0.6811048984527588
100,2,1.14104163646698,0.6781681180000305
100,3,1.126098871231079,0.6850806474685669
100,4,1.1446802616119385,0.6879327297210693
100,5,1.1380685567855835,0.6894733309745789
100,6,1.1341447830200195,0.6918900609016418
100,7,1.1298489570617676,0.6945075988769531
100,8,1.1341722011566162,0.6913838982582092
100,9,1.1191585063934326,0.6865047812461853
100,10,1.1247998476028442,0.6796849966049194
100,11,1.1230494976043701,0.6762665510177612
100,12,1.1152857542037964,0.676223874092102
100,13,1.1039551496505737,0.679480791091919
100,14,1.12687349319458,0.6846333742141724
100,15,1.1038557291030884,0.687936544418335
100,16,1.088357925415039,0.6869593858718872
100,17,1.070534110069275,0.6847391128540039
100,18,1.0554465055465698,0.6804344654083252
100,19,1.0570248365402222,0.6798152327537537
100,20,1.0540310144424438,0.6756430268287659
100,21,1.0611686706542969,0.6720820665359497
100,22,1.0227068662643433,0.6674192547798157
100,23,1.0177198648452759,0.6654810309410095
100,24,1.0260933637619019,0.6675926446914673
100,25,1.0050758123397827,0.6705902218818665
100,26,1.0005872249603271,0.6757367849349976
100,27,0.9593815803527832,0.6704615950584412
100,28,0.9667790532112122,0.6644440293312073
100,29,0.964310884475708,0.6603378653526306
100,30,0.9591809511184692,0.6599023938179016
100,31,0.9391213655471802,0.6627420783042908
100,32,0.9380677342414856,0.6723266243934631
100,33,0.9087541103363037,0.6811962127685547
100,34,0.9275191426277161,0.6870803833007812
100,35,0.8967564702033997,0.6870309114456177
100,36,0.8947881460189819,0.6834167838096619
100,37,0.8797494173049927,0.6820293068885803
100,38,0.9026788473129272,0.6893734335899353
100,39,0.9069620370864868,0.6968585252761841
100,40,0.8751844763755798,0.7065137624740601
100,41,0.8631348013877869,0.7084112167358398
100,42,0.8729454874992371,0.7102347612380981
100,43,0.9230037331581116,0.7198405265808105
100,44,0.8599722981452942,0.7169954180717468
100,45,0.8806324601173401,0.7150437831878662
100,46,0.8782551884651184,0.7208129167556763
100,47,0.891592264175415,0.725926399230957
100,48,0.8750485777854919,0.7265186309814453
100,49,0.8459967970848083,0.7259796261787415
100,50,0.8577926158905029,0.7263768315315247
100,51,0.8081870675086975,0.7132921814918518
100,52,0.8155043125152588,0.698319673538208
100,53,0.8403233289718628,0.7062035799026489
100,54,0.8623781800270081,0.73065584897995
100,55,0.8638191819190979,0.7323997616767883
100,56,0.8196824193000793,0.7160603404045105
