seed,target,index,mode,gap,relative_speed,timing,intensity,ego_collision,background_collision,near_miss,min_ttc,min_distance,completed
20330105,vi_ttc,64,cutin_braking,16.93680458329618,6.699111104011536,0.06468289578333497,0.6400872120633722,False,False,False,inf,5.920677094855714,True
20330105,vi_ttc,66,cutin_braking,10.84482400212437,0.26478996872901917,0.4959223893471062,0.8546538531780243,True,True,False,1.1553153664850806,0.0004883967504917814,False
20330105,vi_ttc,67,cutin_braking,21.88394456356764,-0.8528097569942474,0.8407518649473787,0.4492838087491691,False,False,False,2.119632872346816,1.7521914124954503,True
20330105,vi_ttc,68,cutin_braking,22.95682441908866,2.8603061139583588,0.6682709021493793,0.3164704273454845,False,False,False,10.70223953158373,1.9998351590803547,True
20330105,vi_ttc,69,cutin_braking,14.552689079195261,-2.272064119577408,0.22543470943346622,0.832997664064169,False,False,True,0.7570188492364319,0.20755332400930726,True
20330105,vi_ttc,70,cutin_braking,10.036936523392797,4.175974905490875,0.7993655407801271,0.08144864002242685,False,False,False,9.459024692084288,1.8098946141369572,True
20330105,vi_ttc,71,cutin_braking,17.958643122576177,-4.705387771129608,0.31406985195353626,0.6037373052909971,False,False,True,0.5765911585695834,0.3344001710705745,True
20330105,vi_ttc,72,cutin_braking,20.146166912280023,1.9804068356752396,0.761029412969947,0.7708208370953799,False,False,False,4.90240594934065,1.9197234426657905,True
20330105,vi_ttc,73,cutin_braking,9.107093879953027,-1.3882300108671188,0.3453715111128986,0.36107085263356564,True,True,False,0.5815189401778119,0.0,False
20330105,vi_ttc,74,cutin_braking,14.05422281846404,7.046055182814598,0.6714645095169545,0.5498967973515392,False,False,False,inf,3.0938358852209435,True
20330105,vi_ttc,75,cutin_braking,24.68510412145406,-7.5715750604867935,0.21521307071670892,0.1458377462811768,False,False,True,0.8350746171735061,1.2377531296094442,True
20330105,vi_ttc,76,cutin_braking,20.972106501460075,5.579071447253227,0.39386719120666386,0.16639394806697966,False,False,False,inf,10.857777914731406,True
20330105,vi_ttc,78,cutin_braking,8.052109639160335,3.3947707563638687,0.14565808018669485,0.39500168850645423,True,True,False,4.054186965723418,0.0,False
20330105,vi_ttc,79,cutin_braking,16.456346867606044,-3.9866834729909897,0.5177739866077901,0.9194811385124922,True,True,False,0.5694313554902483,0.0,False
20330105,vi_ttc,80,cutin_braking,15.703787527047098,3.664503499865532,0.36450689984485507,0.05138746900483966,False,False,False,10.676118494539137,1.9999992457965035,True
20330105,vi_ttc,82,cutin_braking,11.984487857669592,5.356160297989845,0.17501837154850364,0.28682090500369667,False,False,False,inf,2.755962648002494,True
20330105,vi_ttc,83,cutin_braking,20.836474736221135,-5.760584458708763,0.7169297493994237,0.8029915051534773,False,False,True,0.4921128085639967,0.22061850325076854,True
20330105,vi_ttc,84,cutin_braking,24.229270115494728,7.768937185406685,0.9026146169751883,0.8813091853633523,False,False,False,inf,12.016388080313797,True
20330105,vi_ttc,86,cutin_braking,8.932062636129558,1.2105811685323715,0.529879305511713,0.6663310497999192,True,True,False,1.2409121891186035,0.0,False
20330105,vi_ttc,87,cutin_braking,19.119760481640697,-1.67358960211277,0.1282830788753927,0.25473307697102426,False,False,False,1.611725730618576,1.7303089761026382,True
20330105,vi_ttc,88,cutin_braking,19.02447815798223,4.8832992017269135,0.5822743190452457,0.4251460348255932,False,False,False,inf,6.980480804478496,True
20330105,vi_ttc,90,cutin_braking,15.305214480496943,2.074925482273102,0.8853621238842607,0.19607015838846564,False,False,False,3.3402065929335194,1.7983351251160802,True
20330105,vi_ttc,91,cutin_braking,23.37786813825369,-2.5418497920036316,0.45658932300284505,0.7144453834742308,False,False,False,1.7413005033041593,1.7640772930419562,True
20330105,vi_ttc,92,cutin_braking,22.059005287475884,0.550202488899231,0.2630142548121512,0.5233778554946185,False,False,False,3.5844171574618735,1.9691691830779052,True
20330105,vi_ttc,0,fast_intrusion,7.884303546510637,3.1097992956638336,0.11649683052673937,0.7798781632445754,True,True,False,5.173688335589566,0.0,False
20330105,vi_ttc,1,fast_intrusion,17.28040981758386,-3.596772700548172,0.5621119376271964,0.42906896080821755,False,False,True,0.9763049136760305,1.3163617512144816,True
20330105,vi_ttc,2,fast_intrusion,20.557408998720348,5.188985824584961,0.4263632338494062,0.5079424106515944,False,False,False,inf,10.814419685773975,True
20330105,vi_ttc,4,fast_intrusion,13.603621651418507,7.871156558394432,0.6141596377827228,0.14910849314182997,False,False,False,inf,2.2951966404843835,True
20330105,vi_ttc,5,fast_intrusion,23.287328056059778,-7.358792021870613,0.17381791956722736,0.6986080682836474,False,False,True,1.274613525908946,1.8052794206295357,True
20330105,vi_ttc,6,fast_intrusion,19.894494437612593,1.951152041554451,0.8150750193744899,0.33804255351424217,False,False,False,4.909301925030992,1.999833676929681,True
20330105,vi_ttc,7,fast_intrusion,9.983364219777286,-1.4673369973897934,0.36948138335719705,0.9135314465500415,True,True,False,0.8963406409645315,0.04234594718645727,False
20330105,vi_ttc,8,fast_intrusion,9.406159377656877,4.917447045445442,0.7671320067718626,0.6660556581802667,False,False,False,inf,1.112416466094594,True
20330105,vi_ttc,9,fast_intrusion,18.13326406944543,-4.429689034819603,0.3056935495696962,0.09028051979839802,False,False,True,1.03602004152444,1.4810512352338443,True
20330105,vi_ttc,10,fast_intrusion,23.859934995882213,2.7759915441274643,0.6761690161190927,0.847683786880225,False,False,False,11.73674962323666,3.585423666829976,True
20330105,vi_ttc,11,fast_intrusion,15.36952240113169,-2.25968499481678,0.22353939432650805,0.2984472827985883,False,False,True,1.2667029602794957,1.5584428268522839,True
20330105,vi_ttc,12,fast_intrusion,12.157017399556935,0.1631181240081787,0.47683315221220257,0.48801175616681575,False,False,True,1.3467809074464332,0.9360077879214201,True
20330105,vi_ttc,13,fast_intrusion,22.359222224913538,-0.6762663722038269,0.9294825016520918,0.8123672966845334,False,False,False,2.5605339538402117,1.976868466294838,True
20330105,vi_ttc,14,fast_intrusion,16.664900683797896,6.022349506616592,0.05196055313572288,0.22327202502638105,False,False,False,inf,6.271140012059639,True
20330105,vi_ttc,16,fast_intrusion,6.867373193614185,6.814410522580147,0.3006410741247237,0.38644048720598223,True,True,False,inf,0.0,False
20330105,vi_ttc,18,fast_intrusion,21.950341305695474,0.9844910949468613,0.27034334652125835,0.11477272417396307,False,False,False,4.45427404722071,1.9997790536924527,True
20330105,vi_ttc,19,fast_intrusion,12.565609534271061,-0.4720810204744339,0.7176952191628516,0.6903169780038297,False,False,True,1.029513187816597,0.35412050286665636,True
20330105,vi_ttc,20,fast_intrusion,14.664564886130393,2.0757278203964233,0.9143201501108706,0.5426011175848544,False,False,False,3.3181253615046535,1.9568056572374863,True
20330105,vi_ttc,21,fast_intrusion,24.564021627418697,-2.5927610993385315,0.4669468063861132,0.19173655435442927,False,False,False,2.1704180048800774,1.9732759339607981,True
20330105,vi_ttc,22,fast_intrusion,18.615300332196057,4.246464282274246,0.5430401507765055,0.7311572915874422,False,False,False,67.94889073706644,7.058730299509744,True
20330105,vi_ttc,24,fast_intrusion,10.687382902018726,1.1512940227985382,0.6067177491262555,0.2717735992744565,True,True,False,1.3741898421624732,0.0,False
20330105,vi_ttc,25,fast_intrusion,19.18960487190634,-1.6343823969364166,0.15231102472171187,0.5961836422793568,False,False,False,2.270489127590853,1.94783723527701,True
20330105,vi_ttc,26,fast_intrusion,22.80565985199064,7.042016625404358,0.8647080591879786,0.45357320494949815,False,False,False,inf,11.294235961753772,True
20330105,vi_ttc,28,fast_intrusion,10.766694345511496,5.897047504782677,0.20743473414331676,0.8822388532571496,False,False,False,inf,1.564356155320776,True
20330105,vi_ttc,128,lead_braking,28.32049809396267,0.5723229860886931,0.8310697148554028,0.14041546629741788,False,False,False,4.661812953311158,13.453181452660516,True
20330105,vi_ttc,129,lead_braking,10.23875599913299,-1.1294150287285447,0.17347294725477697,0.837681101076305,True,True,False,0.45049202700528457,0.0,False
20330105,vi_ttc,130,lead_braking,17.42185771651566,4.894227783195674,0.6926033013500273,0.3732902894727886,False,False,False,5.2339952140310615,12.267055355416517,True
20330105,vi_ttc,131,lead_braking,21.393910441547632,-4.189862732775509,0.3171354433521628,0.620625711977482,True,True,False,0.5024480927853479,0.0,False
20330105,vi_ttc,132,lead_braking,24.312541279941797,7.010938233695924,0.09912172947078943,0.5932490726001561,False,False,False,4.88349575966912,19.6630881916266,True
20330105,vi_ttc,133,lead_braking,14.501863123849034,-6.409090676344931,0.896553831268102,0.3988814292475581,True,True,False,0.450059620321628,1.4210854715202004e-14,False
20330105,vi_ttc,134,lead_braking,13.1588135343045,2.6597132040187716,0.4054607354104519,0.8120759333483876,False,False,True,1.41702059237103,0.486981339710411,True
20330105,vi_ttc,135,lead_braking,25.4017623513937,-3.1435846285894513,0.5850217468105258,0.16775071918964385,False,False,False,4.937433686278379,12.164810787417082,True
20330105,vi_ttc,136,lead_braking,26.14597027003765,5.3574506444856524,0.44669917346909643,0.46232525547966363,False,False,False,4.917592386417302,19.407242171853085,True
20330105,vi_ttc,137,lead_braking,11.211521266028285,-3.7229777621105313,0.5488070191815496,0.5455167818814516,True,True,False,0.44629781385324796,1.4210854715202004e-14,False
20330105,vi_ttc,138,lead_braking,15.12778109498322,1.9730422710999846,0.135115912463516,0.24349704692140223,False,False,False,7.55163991970798,10.226433208538225,True
20330105,vi_ttc,139,lead_braking,22.139705035835505,0.2749663656577468,0.8550948485732079,0.7766488263383509,False,False,False,1.7877633225790388,2.5977120326448357,True
20330105,vi_ttc,140,lead_braking,19.215613935142756,4.060432489030063,0.6231282632797958,0.9165114997886122,False,False,False,1.6305210323495212,5.234502437234539,True
20330105,vi_ttc,141,lead_braking,18.05323594994843,-1.7392032342031598,0.381143884640187,0.1054194036871195,False,False,False,5.430949639652189,5.148390008797918,True
20330105,vi_ttc,142,lead_braking,8.28617131523788,7.474161094985902,0.7668423650786281,0.6836354360915721,False,False,False,3.769417319582239,3.6598793699871806,True
20330105,vi_ttc,143,lead_braking,29.069998428225517,-5.942205705679953,0.24272907683625816,0.3224760198965669,True,True,False,0.3684413340955475,0.0,False
20330105,vi_ttc,144,lead_braking,29.476020058616996,7.767465037293732,0.5003147773444653,0.7818773561157287,False,False,False,4.653176043702214,24.864393310481688,True
20330105,vi_ttc,145,lead_braking,9.34243094176054,-5.53445905726403,0.4899226046167314,0.19621919114142655,True,True,False,0.9405197910806742,2.842170943040401e-14,False
