protocol,variant,target_sut,executions,collisions,critical_events,first_collision_budget,first_collision_censored,invalid_executions,empty_filters,candidate_attempts,precheck_passed,unique_candidates,sem_above_threshold,duplicate_executions,duplicate_execution_ratio,simulation_seconds,simulation_wall_seconds,candidate_generation_seconds,sem_inference_seconds,collisions_per_simulation_minute,wall_seconds
paper_nm,RMS-H,SUT-B,20,0,1,censored,True,0,0,21,21,21,0,0,0.0,140.00000000000003,3.0341032999567688,0.0009493999677943066,1.6999983927235007e-06,0.0,3.1487873000005493
paper_nm,2SMS-H,SUT-B,20,0,4,censored,True,0,0,21,21,21,0,0,0.0,140.00000000000003,2.9916683999908855,0.0008865999989211559,2.0999868866056204e-06,0.0,3.098146900010761
paper_nm,RMS+SEM-H,SUT-B,20,15,18,1,False,0,0,1600,1600,1600,372,0,0.0,60.20000000000003,1.4604663999925833,0.02642020003986545,0.23426329996436834,14.950166112956802,1.860650299990084
paper_nm,2SMS+SEM-H,SUT-B,20,12,14,1,False,0,0,1400,1400,1400,394,0,0.0,76.20000000000002,1.642423699988285,0.02416780003113672,0.21288870001444593,9.448818897637793,2.008853999999701
matched_nm100,RMS-H,SUT-B,20,2,3,10,False,0,0,800,800,800,0,0,0.0,129.20000000000002,2.683437799991225,0.013742400013143197,1.6599995433352888e-05,0.9287925696594426,2.8100021999998717
matched_nm100,2SMS-H,SUT-B,20,2,3,1,False,0,0,800,800,800,0,0,0.0,129.20000000000005,2.9529235000227345,0.02325499997823499,2.7999922167509794e-06,0.9287925696594423,3.1047650999971665
matched_nm100,RMS+SEM-H,SUT-B,20,15,17,1,False,0,0,1600,1600,1600,349,0,0.0,59.80000000000002,1.367492699981085,0.027968499940470792,0.23246399998606648,15.050167224080264,1.7587609000038356
matched_nm100,2SMS+SEM-H,SUT-B,20,17,17,1,False,0,0,1800,1800,1800,505,0,0.0,50.40000000000001,1.3578219000337413,0.0433305999613367,0.3179249999811873,20.238095238095234,1.8935730000084732
