seed,mode,local_index,sut,initial_gap,relative_speed,timing,intensity,ego_collision,background_collision,near_miss,min_ttc,min_polygon_clearance,completed
20281201,fast_intrusion,0,idm_mobil,36.96763753890991,-7.355643222108483,0.6194178193807602,0.8401713334955275,False,False,False,3.9306090041232085,1.9997730537134022,True
20281201,fast_intrusion,0,mcts_cv,36.96763753890991,-7.355643222108483,0.6194178193807602,0.8401713334955275,False,False,False,10.43320329113443,17.15233317096348,True
20281201,fast_intrusion,0,ppo_ece,36.96763753890991,-7.355643222108483,0.6194178193807602,0.8401713334955275,False,False,False,4.674349344245781,1.9999860792745863,True
20281201,fast_intrusion,0,vi_ttc,36.96763753890991,-7.355643222108483,0.6194178193807602,0.8401713334955275,False,False,False,1.9912844975888466,1.9604509935576058,True
20281201,fast_intrusion,1,idm_mobil,15.380841106176376,-0.6755388230085373,0.3465521558187902,0.23855826612561942,False,False,False,11.458631024501027,7.732047810927329,True
20281201,fast_intrusion,1,mcts_cv,15.380841106176376,-0.6755388230085373,0.3465521558187902,0.23855826612561942,False,False,False,9.681786944994174,11.189843594456953,True
20281201,fast_intrusion,1,ppo_ece,15.380841106176376,-0.6755388230085373,0.3465521558187902,0.23855826612561942,False,False,False,22.56749902534252,10.083370854501865,True
20281201,fast_intrusion,1,vi_ttc,15.380841106176376,-0.6755388230085373,0.3465521558187902,0.23855826612561942,False,False,False,1.6832356600903495,1.7975251448222096,True
20281201,fast_intrusion,2,idm_mobil,19.53761315345764,-4.123628658242524,0.9486921842209995,0.5695815184153618,False,False,False,2.713423155044942,3.823259175621606,True
20281201,fast_intrusion,2,mcts_cv,19.53761315345764,-4.123628658242524,0.9486921842209995,0.5695815184153618,False,False,False,inf,17.122460808412562,True
20281201,fast_intrusion,2,ppo_ece,19.53761315345764,-4.123628658242524,0.9486921842209995,0.5695815184153618,False,False,False,4.092226807226207,7.163342681535373,True
20281201,fast_intrusion,2,vi_ttc,19.53761315345764,-4.123628658242524,0.9486921842209995,0.5695815184153618,False,False,True,0.8681430414435247,1.2322415707359733,True
20281201,fast_intrusion,3,idm_mobil,24.12269315123558,-1.9440834326669574,0.08533809371292592,0.2984302809461951,False,False,False,10.29826395664146,13.09269682799729,True
20281201,fast_intrusion,3,mcts_cv,24.12269315123558,-1.9440834326669574,0.08533809371292592,0.2984302809461951,False,False,False,16.85303943370883,19.706277530093733,True
20281201,fast_intrusion,3,ppo_ece,24.12269315123558,-1.9440834326669574,0.08533809371292592,0.2984302809461951,False,False,False,12.376284929891948,10.657565339107647,True
20281201,fast_intrusion,3,vi_ttc,24.12269315123558,-1.9440834326669574,0.08533809371292592,0.2984302809461951,False,False,False,2.7794398740121236,1.985879802391803,True
20281201,fast_intrusion,4,idm_mobil,31.568237394094467,-5.705233537591994,0.44933273307979105,0.3958259070292115,False,False,False,4.282618222869953,1.9999346826758189,True
20281201,fast_intrusion,4,mcts_cv,31.568237394094467,-5.705233537591994,0.44933273307979105,0.3958259070292115,False,False,False,27.211235256757547,23.70707691333518,True
20281201,fast_intrusion,4,ppo_ece,31.568237394094467,-5.705233537591994,0.44933273307979105,0.3958259070292115,False,False,False,5.246354725575925,3.0584233629630293,True
20281201,fast_intrusion,4,vi_ttc,31.568237394094467,-5.705233537591994,0.44933273307979105,0.3958259070292115,False,False,False,1.9448094288339337,1.949800217735861,True
20281201,fast_intrusion,5,idm_mobil,20.030057191848755,-3.3847873797640204,0.5148794430308045,0.6942198117263616,False,False,False,4.039938487656971,1.9999221826813731,True
20281201,fast_intrusion,5,mcts_cv,20.030057191848755,-3.3847873797640204,0.5148794430308045,0.6942198117263616,False,False,False,inf,17.41280809838467,True
20281201,fast_intrusion,5,ppo_ece,20.030057191848755,-3.3847873797640204,0.5148794430308045,0.6942198117263616,False,False,False,5.59528949191339,8.435316654278061,True
20281201,fast_intrusion,5,vi_ttc,20.030057191848755,-3.3847873797640204,0.5148794430308045,0.6942198117263616,False,False,True,1.3375518542623284,1.681301585025635,True
20281201,fast_intrusion,6,idm_mobil,8.935273975133896,-5.8440418522804976,0.2178983843885362,0.1109470257535577,True,True,False,1.1421690465586432,0.0,False
20281201,fast_intrusion,6,mcts_cv,8.935273975133896,-5.8440418522804976,0.2178983843885362,0.1109470257535577,True,True,False,0.5608172112035865,0.02137116280927633,False
20281201,fast_intrusion,6,ppo_ece,8.935273975133896,-5.8440418522804976,0.2178983843885362,0.1109470257535577,False,False,True,1.4152062054889873,1.6101040328764045,True
20281201,fast_intrusion,6,vi_ttc,8.935273975133896,-5.8440418522804976,0.2178983843885362,0.1109470257535577,True,True,False,0.3641330273014215,0.03277000011389073,False
20281201,fast_intrusion,7,idm_mobil,35.47521638870239,0.9758622981607914,0.8178897194564343,0.7398164932616056,False,False,False,126.48176598093353,28.57062309167918,True
20281201,fast_intrusion,7,mcts_cv,35.47521638870239,0.9758622981607914,0.8178897194564343,0.7398164932616056,False,False,False,11.228340922833356,26.563570094057425,True
20281201,fast_intrusion,7,ppo_ece,35.47521638870239,0.9758622981607914,0.8178897194564343,0.7398164932616056,False,False,False,inf,29.677532453742295,True
20281201,fast_intrusion,7,vi_ttc,35.47521638870239,0.9758622981607914,0.8178897194564343,0.7398164932616056,False,False,False,7.508648811466266,4.246655453109722,True
20281201,fast_intrusion,8,idm_mobil,32.264575988054276,-3.908115955069661,0.24877582537010312,0.6190944145433606,False,False,False,6.794431871707175,6.8724464503922125,True
20281201,fast_intrusion,8,mcts_cv,32.264575988054276,-3.908115955069661,0.24877582537010312,0.6190944145433606,False,False,False,12.605835890118476,25.055247064798362,True
20281201,fast_intrusion,8,ppo_ece,32.264575988054276,-3.908115955069661,0.24877582537010312,0.6190944145433606,False,False,False,8.199616508024121,7.81249580372815,True
20281201,fast_intrusion,8,vi_ttc,32.264575988054276,-3.908115955069661,0.24877582537010312,0.6190944145433606,False,False,False,3.02665509819653,1.994161519059724,True
20281201,fast_intrusion,9,idm_mobil,11.833779633045197,-1.5873865559697151,0.77124646846205,0.4595815408974886,False,False,False,3.2226734166810393,3.1162160518209134,True
20281201,fast_intrusion,9,mcts_cv,11.833779633045197,-1.5873865559697151,0.77124646846205,0.4595815408974886,False,False,False,20.31456141324878,8.46825369530072,True
20281201,fast_intrusion,9,ppo_ece,11.833779633045197,-1.5873865559697151,0.77124646846205,0.4595815408974886,False,False,False,7.096322354397941,5.867399350258779,True
20281201,fast_intrusion,9,vi_ttc,11.833779633045197,-1.5873865559697151,0.77124646846205,0.4595815408974886,True,True,False,0.7710946125498702,0.007971885250281465,False
20281201,fast_intrusion,10,idm_mobil,23.240926533937454,-7.702957530505955,0.41162963341921566,0.7914732958190144,False,False,False,2.3970023396184392,1.987145322239782,True
20281201,fast_intrusion,10,mcts_cv,23.240926533937454,-7.702957530505955,0.41162963341921566,0.7914732958190144,False,False,False,2.4332967067058195,1.4004996668440046,True
20281201,fast_intrusion,10,ppo_ece,23.240926533937454,-7.702957530505955,0.41162963341921566,0.7914732958190144,False,False,False,2.817419824121856,1.9988802420814915,True
20281201,fast_intrusion,10,vi_ttc,23.240926533937454,-7.702957530505955,0.41162963341921566,0.7914732958190144,False,False,True,1.029187707235345,1.655024170838217,True
20281201,fast_intrusion,11,idm_mobil,28.669502794742584,-0.8827873049303889,0.5683474943973125,0.07648485936224461,False,False,False,15.4927546804591,21.094174344535134,True
20281201,fast_intrusion,11,mcts_cv,28.669502794742584,-0.8827873049303889,0.5683474943973125,0.07648485936224461,False,False,False,9.35438504165376,21.324903213086866,True
20281201,fast_intrusion,11,ppo_ece,28.669502794742584,-0.8827873049303889,0.5683474943973125,0.07648485936224461,False,False,False,32.14284520072113,18.380949542032305,True
20281201,fast_intrusion,11,vi_ttc,28.669502794742584,-0.8827873049303889,0.5683474943973125,0.07648485936224461,False,False,False,3.474777612371155,1.996649693463031,True
20281201,fast_intrusion,12,idm_mobil,27.146306574344635,-6.612721742130816,0.8688566201366484,0.17476282492280007,False,False,False,2.765782969469057,1.9997911189389965,True
20281201,fast_intrusion,12,mcts_cv,27.146306574344635,-6.612721742130816,0.8688566201366484,0.17476282492280007,False,False,False,9.365395745448174,8.845422900180813,True
20281201,fast_intrusion,12,ppo_ece,27.146306574344635,-6.612721742130816,0.8688566201366484,0.17476282492280007,False,False,False,3.541247684539587,1.9999761233239075,True
20281201,fast_intrusion,12,vi_ttc,27.146306574344635,-6.612721742130816,0.8688566201366484,0.17476282492280007,False,False,True,1.1008769653341932,1.6771923209824913,True
20281201,fast_intrusion,13,idm_mobil,16.702111035585403,0.06709941569715738,0.1529234727844596,0.9152292496524752,False,False,False,29.05181893074695,9.958116101171669,True
20281201,fast_intrusion,13,mcts_cv,16.702111035585403,0.06709941569715738,0.1529234727844596,0.9152292496524752,False,False,False,inf,11.808961719765875,True
20281201,fast_intrusion,13,ppo_ece,16.702111035585403,0.06709941569715738,0.1529234727844596,0.9152292496524752,False,False,False,inf,11.113444889555756,True
20281201,fast_intrusion,13,vi_ttc,16.702111035585403,0.06709941569715738,0.1529234727844596,0.9152292496524752,False,False,False,2.665209286933428,1.9410848672598204,True
20281201,fast_intrusion,14,idm_mobil,12.356968224048615,-4.787173917517066,0.6924277247861028,0.33285264000296594,False,False,True,1.3988136012054384,0.0222739437527832,True
20281201,fast_intrusion,14,mcts_cv,12.356968224048615,-4.787173917517066,0.6924277247861028,0.33285264000296594,False,False,False,4.7226625113175835,2.518135171291277,True
20281201,fast_intrusion,14,ppo_ece,12.356968224048615,-4.787173917517066,0.6924277247861028,0.33285264000296594,False,False,False,2.106986664756229,2.812925565863208,True
20281201,fast_intrusion,14,vi_ttc,12.356968224048615,-4.787173917517066,0.6924277247861028,0.33285264000296594,True,True,False,0.40171346611652153,2.6645352591003777e-15,False
20281201,fast_intrusion,15,idm_mobil,39.80339911580086,-2.607894767075777,0.28579157711938025,0.5178572348318994,False,False,False,11.265729065226218,14.736151334642921,True
20281201,fast_intrusion,15,mcts_cv,39.80339911580086,-2.607894767075777,0.28579157711938025,0.5178572348318994,False,False,False,10.10754988797373,25.145689030701355,True
