method,rank,scenario_id,template_id,selection_reason,selected_build_id,session_id,mode,ego_collision,inconclusive,regression,execution_id,episode_cost,contributing_pattern_ids,new_pattern_id,target_observations_before_query,history_source_count
Random,1,4179901:S06:space_filling:13,fbrt_moving_lead,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil,cross_agent,False,False,False,new-4a8e90f06def9d5c54b9508f,1,[],,0,1
Random,2,4179901:S01:space_filling:11,fbrt_cutin,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil,cross_agent,False,False,False,new-b276b96414ddb3ac054e53d5,1,[],,1,1
Random,3,4179901:S08:space_filling:4,fbrt_cutin_then_brake,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil,cross_agent,False,False,False,new-a558d9956bf1d75c265adac8,1,[],,2,1
Random,4,4179901:S06:space_filling:8,fbrt_moving_lead,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil,cross_agent,False,False,False,new-a428b5abb74af55721c442f4,1,[],,3,1
Random,5,4179901:S06:space_filling:14,fbrt_moving_lead,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil,cross_agent,False,False,False,new-336cc96b2a760c71451825f4,1,[],,4,1
Random,6,4179901:S06:space_filling:11,fbrt_moving_lead,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil,cross_agent,False,False,False,new-78f9188df9cb938be5264068,1,[],,5,1
Random,7,4179901:S06:space_filling:5,fbrt_moving_lead,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil,cross_agent,False,False,False,new-284ea0d8737a640e6f3fb0ca,1,[],,6,1
Random,8,4179901:S05:space_filling:14,fbrt_lane_change_rear,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil,cross_agent,True,False,False,new-c652a4087facf2e0eddc6dd8,1,[],,7,1
Random,9,4179901:S02:space_filling:4,fbrt_cutout_static,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil,cross_agent,True,False,False,new-ba65fab676f2b63a35022fbc,1,[],,8,1
Random,10,4179901:S08:space_filling:11,fbrt_cutin_then_brake,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil,cross_agent,False,False,False,new-a6fe4da8ea381e8b675742a1,1,[],,9,1
Random,11,4179901:S02:space_filling:10,fbrt_cutout_static,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil,cross_agent,True,False,False,new-8dacaeec18c7c804d0707808,1,[],,10,1
Random,12,4179901:S01:space_filling:13,fbrt_cutin,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil,cross_agent,False,False,False,new-e127122e6f54feb4b6f6ae5c,1,[],,11,1
Random,13,4179901:S01:anchor_like:0,fbrt_cutin,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil,cross_agent,False,False,False,new-a2d667a58101927eed21bb85,1,[],,12,1
Random,14,4179901:S08:space_filling:8,fbrt_cutin_then_brake,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil,cross_agent,False,False,False,new-33d03d4957febf1d52117691,1,[],,13,1
Random,15,4179901:S01:space_filling:8,fbrt_cutin,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil,cross_agent,False,False,False,new-59b0c76f1d568402d889751a,1,[],,14,1
Random,16,4179901:S01:space_filling:15,fbrt_cutin,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil,cross_agent,False,False,False,new-c29fa70846bd2ec9b419c9b0,1,[],,15,1
Random,17,4179901:S05:space_filling:5,fbrt_lane_change_rear,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil,cross_agent,False,False,False,new-474d71003c464c63d0495f94,1,[],,16,1
Random,18,4179901:S06:anchor_like:0,fbrt_moving_lead,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil,cross_agent,False,False,False,new-7856c817d75fb2f0e77b3bc0,1,[],,17,1
Random,19,4179901:S06:anchor_like:2,fbrt_moving_lead,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil,cross_agent,False,False,False,new-bb3bb1e750a6de9bc0183b8e,1,[],,18,1
Random,20,4179901:S05:anchor_like:3,fbrt_lane_change_rear,seeded_random_without_replacement,ppo_ref_v2,cross_agent_Random_ppo_ref_after_mobil,cross_agent,False,False,False,new-f0314f0e2720ca18ecbce2fa,1,[],,19,1
