seed,target,method,query,index,mode,ego_collision,near_miss,background_collision,event,completed,min_ttc,min_clearance,response,label_response,selection_seconds,elapsed_seconds
20330703,vi_ttc,ModeLabelShift-Risk,1,26,fast_intrusion,False,True,False,True,True,0.43667251147740255,0.28684463812783695,0.7161350435692408,0.5,0.00016020005568861961,0.5882163000060245
20330703,vi_ttc,ModeLabelShift-Risk,2,50,fast_intrusion,True,False,True,True,False,0.45865978481224445,0.0,1.214556760896122,1.0,0.0001612999476492405,0.12581559992395341
20330703,vi_ttc,ModeLabelShift-Risk,3,56,fast_intrusion,False,True,False,True,True,0.5601234652059998,0.647724582153401,0.7074215293061055,0.5,0.00013200007379055023,0.5362846000352874
20330703,vi_ttc,ModeLabelShift-Risk,4,4,fast_intrusion,False,True,False,True,True,0.6125822884445259,0.7821569566354971,0.7038260271104138,0.5,0.00013569998554885387,0.5558655000058934
20330703,vi_ttc,ModeLabelShift-Risk,5,28,fast_intrusion,False,True,False,True,True,0.5670372851775213,0.27819416099094524,0.706944054675762,0.5,0.00015870004426687956,0.5360927999718115
20330703,vi_ttc,ModeLabelShift-Risk,6,42,fast_intrusion,True,False,True,True,False,0.560243928998455,0.0,1.2074132005453064,1.0,0.00016299996059387922,0.13492939993739128
20330703,vi_ttc,ModeLabelShift-Risk,7,301,slow_lead_following,True,False,True,True,False,0.39611195137256416,0.0,1.2190770732909508,1.0,0.00016060005873441696,0.07371790008619428
20330703,vi_ttc,ModeLabelShift-Risk,8,162,lead_braking,True,False,True,True,False,0.43658380179710604,0.0,1.216141434753939,1.0,0.0001797000877559185,0.07310260005760938
20330703,vi_ttc,ModeLabelShift-Risk,9,72,cutin_braking,True,False,True,True,False,0.41763570638857234,0.007800075650301901,1.2175109112055456,1.0,0.00017149990890175104,0.15409089997410774
20330703,vi_ttc,ModeLabelShift-Risk,10,238,stop_and_go,True,False,True,True,False,0.4109303600444704,0.0,1.217997616922409,1.0,0.00018179998733103275,0.09215939999558032
20330703,vi_ttc,ModeLabelShift-Risk,11,319,slow_lead_following,True,False,True,True,False,0.44125678660180706,0.0,1.2158050216174479,1.0,0.0003174000885337591,0.06683350005187094
20330703,vi_ttc,ModeLabelShift-Risk,12,96,cutin_braking,True,False,True,True,False,0.46601301041913434,0.0022310934928845296,1.2140315101175492,1.0,0.0001333000836893916,0.14011739997658879
20330703,vi_ttc,ModeLabelShift-Risk,13,279,slow_lead_following,True,False,True,True,False,1.9739792698970267,0.0,1.1294724125439315,1.0,0.00013970001600682735,0.33034039998892695
20330703,vi_ttc,ModeLabelShift-Risk,14,90,cutin_braking,True,False,True,True,False,0.5132993714881797,0.0,1.2106843680212607,1.0,0.00013509998098015785,0.13425280002411455
20330703,vi_ttc,ModeLabelShift-Risk,15,261,slow_lead_following,True,False,True,True,False,0.4009935755634395,0.0,1.2187208791902873,1.0,0.0001409000251442194,0.08880949998274446
20330703,vi_ttc,ModeLabelShift-Risk,16,192,stop_and_go,True,False,True,True,False,0.5540148087443526,0.0,1.2078443152241083,1.0,0.00013529998250305653,0.1440298999659717
20330703,vi_ttc,ModeLabelShift-Risk,17,250,stop_and_go,True,False,True,True,False,0.32424624109996236,0.0,1.2243884804629652,1.0,0.00013329996727406979,0.18596519995480776
20330703,vi_ttc,ModeLabelShift-Risk,18,273,slow_lead_following,True,False,True,True,False,0.36595715082111874,0.0,1.2212902528049603,1.0,0.00013870000839233398,0.10290289996191859
20330703,vi_ttc,ModeLabelShift-Risk,19,311,slow_lead_following,False,False,False,False,True,2.3002106127195874,2.6146919706887957,0.11613160187320251,0.0,0.0001346999779343605,0.5362864999333397
20330703,vi_ttc,ModeLabelShift-Risk,20,80,cutin_braking,True,False,True,True,False,0.48881087738133966,0.0,1.2124111872682355,1.0,0.00016189995221793652,0.15330279991030693
20330703,vi_ttc,ModeLabelShift-Risk,21,120,cutin_braking,False,True,False,True,True,0.92515441464021,1.2299051330457236,0.683658143353125,0.5,0.00013940001372247934,0.5354279999155551
20330703,vi_ttc,ModeLabelShift-Risk,22,246,stop_and_go,True,False,True,True,False,0.3165174010460647,0.0,1.2249673133190506,1.0,0.00014320004265755415,0.19552770000882447
20330703,vi_ttc,ModeLabelShift-Risk,23,202,stop_and_go,True,False,True,True,False,0.33821934838302664,0.0,1.2233457758816495,1.0,0.0001382000045850873,0.2409304000902921
20330703,vi_ttc,ModeLabelShift-Risk,24,222,stop_and_go,True,False,True,True,False,0.4141430135883828,0.0,1.2177642916047517,1.0,0.0001420000335201621,0.20614299993030727
20330703,vi_ttc,ModeLabelShift-Risk,25,158,lead_braking,True,False,True,True,False,0.32539410327574814,0.0,1.2243026412028173,1.0,0.00016140006482601166,0.2066567000001669
