method,rank,scenario_id,template_id,selection_reason,selected_build_id,session_id,mode,ego_collision,inconclusive,regression,execution_id,episode_cost,contributing_pattern_ids,new_pattern_id,target_observations_before_query,history_source_count
FailureDistance-v2,1,4179803:fbrt_stop_hold_go:initial:26,fbrt_stop_hold_go,nearest_observed_failure,merge_blind06,legacy_regression_seed4179803_merge_blind06:FailureDistance-v2:0,regression,False,False,False,legacy-8a3e5891a4eceabd2fb30166,0,[],,0,1
FailureDistance-v2,2,4179803:fbrt_cutout_static:initial:7,fbrt_cutout_static,nearest_observed_failure,merge_blind06,legacy_regression_seed4179803_merge_blind06:FailureDistance-v2:0,regression,False,False,False,legacy-134aba017be181cc90bb480b,0,[],,1,1
FailureDistance-v2,3,4179803:fbrt_cutin:initial:3,fbrt_cutin,nearest_observed_failure,merge_blind06,legacy_regression_seed4179803_merge_blind06:FailureDistance-v2:0,regression,False,False,False,legacy-91f879df166dc2769e59ceef,0,[],,2,1
FailureDistance-v2,4,4179803:fbrt_cutin:initial:28,fbrt_cutin,nearest_observed_failure,merge_blind06,legacy_regression_seed4179803_merge_blind06:FailureDistance-v2:0,regression,False,False,False,legacy-712474d3705ba728ccb2175b,0,[],,3,1
FailureDistance-v2,5,4179803:fbrt_cutin:initial:7,fbrt_cutin,nearest_observed_failure,merge_blind06,legacy_regression_seed4179803_merge_blind06:FailureDistance-v2:0,regression,True,False,True,legacy-524e8bac259742ff7d3ffcf2,0,[],,4,1
FailureDistance-v2,6,4179803:fbrt_cutin:initial:19,fbrt_cutin,nearest_observed_failure,merge_blind06,legacy_regression_seed4179803_merge_blind06:FailureDistance-v2:0,regression,False,False,False,legacy-7ecf992acaececd894c5f302,0,[],,5,1
FailureDistance-v2,7,4179803:fbrt_cutin:core_boundary:0,fbrt_cutin,nearest_observed_failure,merge_blind06,legacy_regression_seed4179803_merge_blind06:FailureDistance-v2:0,regression,True,False,True,legacy-0a866685a1c7cd75c1bd206e,0,[],,6,1
FailureDistance-v2,8,4179803:fbrt_cutin:probe:2,fbrt_cutin,nearest_observed_failure,merge_blind06,legacy_regression_seed4179803_merge_blind06:FailureDistance-v2:0,regression,True,False,True,legacy-26bcde013b83512f201bcf5c,0,[],,7,1
FailureDistance-v2,9,4179803:fbrt_cutin:initial:23,fbrt_cutin,nearest_observed_failure,merge_blind06,legacy_regression_seed4179803_merge_blind06:FailureDistance-v2:0,regression,False,False,False,legacy-50cf469984f059d65cacc9b6,0,[],,8,1
FailureDistance-v2,10,4179803:fbrt_lead_emergency_brake:wide_initial:25,fbrt_lead_emergency_brake,global_art_maximin,merge_blind06,legacy_regression_seed4179803_merge_blind06:FailureDistance-v2:0,regression,False,False,False,legacy-4eab2767003735fb81929664,0,[],,9,1
FailureDistance-v2,11,4179803:fbrt_cutin:initial:24,fbrt_cutin,nearest_observed_failure,merge_blind06,legacy_regression_seed4179803_merge_blind06:FailureDistance-v2:0,regression,False,False,False,legacy-a71d5acbcc8c9cc471f35274,0,[],,10,1
FailureDistance-v2,12,4179803:fbrt_cutin:initial:11,fbrt_cutin,nearest_observed_failure,merge_blind06,legacy_regression_seed4179803_merge_blind06:FailureDistance-v2:0,regression,False,False,False,legacy-f238c2e5f7f6a51dfedbb47e,0,[],,11,1
FailureDistance-v2,13,4179803:fbrt_cutin:initial:15,fbrt_cutin,nearest_observed_failure,merge_blind06,legacy_regression_seed4179803_merge_blind06:FailureDistance-v2:0,regression,True,False,True,legacy-5cd27d9369075dc6eb630840,0,[],,12,1
FailureDistance-v2,14,4179803:fbrt_cutin:initial:27,fbrt_cutin,nearest_observed_failure,merge_blind06,legacy_regression_seed4179803_merge_blind06:FailureDistance-v2:0,regression,False,False,False,legacy-3a71640ad7607ce60d7d3cd6,0,[],,13,1
FailureDistance-v2,15,4179803:fbrt_cutin:initial:12,fbrt_cutin,nearest_observed_failure,merge_blind06,legacy_regression_seed4179803_merge_blind06:FailureDistance-v2:0,regression,False,False,False,legacy-3fef210e1a3de189e7976c7d,0,[],,14,1
FailureDistance-v2,16,4179803:fbrt_cutin:initial:13,fbrt_cutin,nearest_observed_failure,merge_blind06,legacy_regression_seed4179803_merge_blind06:FailureDistance-v2:0,regression,False,False,False,legacy-56b3d4f29511abc4d71aced7,0,[],,15,1
FailureDistance-v2,17,4179803:fbrt_cutin:initial:29,fbrt_cutin,nearest_observed_failure,merge_blind06,legacy_regression_seed4179803_merge_blind06:FailureDistance-v2:0,regression,False,False,False,legacy-e395abd09aaf1d464ff994d3,0,[],,16,1
FailureDistance-v2,18,4179803:fbrt_cutin:initial:5,fbrt_cutin,nearest_observed_failure,merge_blind06,legacy_regression_seed4179803_merge_blind06:FailureDistance-v2:0,regression,False,False,False,legacy-1eacd9ba3b30f026ab95cf7b,0,[],,17,1
FailureDistance-v2,19,4179803:fbrt_cutin:initial:18,fbrt_cutin,nearest_observed_failure,merge_blind06,legacy_regression_seed4179803_merge_blind06:FailureDistance-v2:0,regression,False,False,False,legacy-82b49af7dd9ef3b8cf9af78e,0,[],,18,1
FailureDistance-v2,20,4179803:fbrt_stop_hold_go:initial:23,fbrt_stop_hold_go,global_art_maximin,merge_blind06,legacy_regression_seed4179803_merge_blind06:FailureDistance-v2:0,regression,False,False,False,legacy-93ba19b8bb326a93cf0f4a93,0,[],,19,1
