method_variant,episode,alpha_0,alpha_1,alpha_2,qp_status,critical_rows,asd,asd_threshold,converged,restore_steps_cumulative
AdaTE-QP-H,43,0.2620978846101846,0.532627030802129,0.20527508458768634,not_due_or_no_critical_rows,63,0.2123821551408791,0.02,False,93
AdaTE-QP-H,44,0.2620978846101846,0.532627030802129,0.20527508458768634,not_due_or_no_critical_rows,63,0.2123821551408791,0.02,False,94
AdaTE-QP-H,45,0.20903898908204532,0.5693340959413322,0.22162691497662246,Optimization terminated successfully,66,0.0885351971374722,0.02,False,95
AdaTE-QP-H,46,0.20903898908204532,0.5693340959413322,0.22162691497662246,not_due_or_no_critical_rows,66,0.0885351971374722,0.02,False,100
AdaTE-QP-H,47,0.20903898908204532,0.5693340959413322,0.22162691497662246,not_due_or_no_critical_rows,66,0.0885351971374722,0.02,False,101
AdaTE-QP-H,48,0.20903898908204532,0.5693340959413322,0.22162691497662246,not_due_or_no_critical_rows,66,0.0885351971374722,0.02,False,101
AdaTE-QP-H,49,0.20903898908204532,0.5693340959413322,0.22162691497662246,not_due_or_no_critical_rows,67,0.0885351971374722,0.02,False,103
AdaTE-QP-H,50,0.20926235404086696,0.5692107291555748,0.22152691680355827,Optimization terminated successfully,68,0.03522368704621177,0.02,False,103
AdaTE-QP-H,51,0.20926235404086696,0.5692107291555748,0.22152691680355827,not_due_or_no_critical_rows,68,0.03522368704621177,0.02,False,105
AdaTE-QP-H,52,0.20926235404086696,0.5692107291555748,0.22152691680355827,not_due_or_no_critical_rows,68,0.03522368704621177,0.02,False,105
AdaTE-QP-H,53,0.20926235404086696,0.5692107291555748,0.22152691680355827,not_due_or_no_critical_rows,68,0.03522368704621177,0.02,False,110
AdaTE-QP-H,54,0.20926235404086696,0.5692107291555748,0.22152691680355827,not_due_or_no_critical_rows,68,0.03522368704621177,0.02,False,116
AdaTE-QP-H,55,0.2744344556778107,0.4413259509893339,0.2842395933328554,Optimization terminated successfully,69,0.08533876330133222,0.02,False,118
AdaTE-QP-H,56,0.2744344556778107,0.4413259509893339,0.2842395933328554,not_due_or_no_critical_rows,69,0.08533876330133222,0.02,False,122
AdaTE-QP-H,57,0.2744344556778107,0.4413259509893339,0.2842395933328554,not_due_or_no_critical_rows,69,0.08533876330133222,0.02,False,125
AdaTE-QP-H,58,0.2744344556778107,0.4413259509893339,0.2842395933328554,not_due_or_no_critical_rows,70,0.08533876330133222,0.02,False,125
AdaTE-QP-H,59,0.2744344556778107,0.4413259509893339,0.2842395933328554,not_due_or_no_critical_rows,71,0.08533876330133222,0.02,False,125
AdaTE-QP-H,60,0.17726013750446637,0.4468877647588553,0.37585209773667844,Optimization terminated successfully,71,0.10288345395541343,0.02,False,125
