seed,target,method,query,index,mode,ego_collision,near_miss,background_collision,event,completed,min_ttc,min_clearance,response,expert,log_bayes_factor,selection_seconds,elapsed_seconds
20330420,fvdm_delay05_brake3,EvidenceGate,1,191,lead_braking,True,False,True,True,False,0.9244476928074542,0.0,1.1837014135228108,static,0.0,0.00041830004192888737,0.06586889992468059
20330420,fvdm_delay05_brake3,EvidenceGate,2,151,lead_braking,True,False,True,True,False,1.1473241456945094,0.0,1.170548469678672,static,0.0,0.0004763000179082155,0.051711499923840165
20330420,fvdm_delay05_brake3,EvidenceGate,3,179,lead_braking,True,False,True,True,False,1.7273205016168331,0.0,1.1405674461445756,static,0.0,0.00046799995470792055,0.03134200000204146
20330420,fvdm_delay05_brake3,EvidenceGate,4,181,lead_braking,False,True,False,True,True,0.8948194999270586,0.13781984925287816,0.685524648868982,static,0.0,0.00047919992357492447,0.1511127999983728
20330420,fvdm_delay05_brake3,EvidenceGate,5,88,cutin_braking,True,False,True,True,False,0.5259348140444208,0.0,1.2097988706954967,static,0.0,0.0004813999403268099,0.0767467999830842
20330420,fvdm_delay05_brake3,EvidenceGate,6,143,lead_braking,True,False,True,True,False,0.6750206010462138,0.0,1.1996276838387574,static,-0.5108256237659905,0.0004806999349966645,0.05196680000517517
20330420,fvdm_delay05_brake3,EvidenceGate,7,294,slow_lead_following,True,False,True,True,False,0.7478398845652435,0.0,1.1948404378843283,static,-0.5389965007326869,0.0004778000293299556,0.028420499991625547
20330420,fvdm_delay05_brake3,EvidenceGate,8,26,fast_intrusion,True,False,True,True,False,0.9013943694091274,0.0,1.1851184939834396,static,-1.09861228866811,0.0005665000062435865,0.05196559999603778
20330420,fvdm_delay05_brake3,EvidenceGate,9,76,cutin_braking,True,False,True,True,False,0.6393656039146165,0.0,1.2020144137171007,static,-1.6739764335716716,0.00048179994337260723,0.06512109993491322
20330420,fvdm_delay05_brake3,EvidenceGate,10,210,stop_and_go,True,False,True,True,False,0.7367259315673363,0.0,1.1955635923977124,static,-1.9740810260220094,0.00048399996012449265,0.02695810003206134
20330420,fvdm_delay05_brake3,EvidenceGate,11,167,lead_braking,True,False,True,True,False,0.8444288132111933,0.0,1.1886672057365484,static,-2.57191802677763,0.0007255000527948141,0.06119929999113083
20330420,fvdm_delay05_brake3,EvidenceGate,12,260,slow_lead_following,True,False,True,True,False,0.7059653672231092,0.0,1.1975791233733792,static,-2.6390573296152584,0.00044350000098347664,0.03649149998091161
20330420,fvdm_delay05_brake3,EvidenceGate,13,62,fast_intrusion,True,False,True,True,False,1.1091814200444534,0.0,1.1727307075280975,static,-2.9644797300498866,0.0005486999871209264,0.05227079999167472
20330420,fvdm_delay05_brake3,EvidenceGate,14,74,cutin_braking,True,False,True,True,False,0.8588872815021958,0.0,1.1877601137485623,static,-3.29583686600433,0.00043700006790459156,0.06002750003244728
20330420,fvdm_delay05_brake3,EvidenceGate,15,189,lead_braking,False,False,False,False,True,1.7059391061874607,9.86210993282782,0.1415728674906971,static,-3.5145260669691587,0.0004354999400675297,0.15340579999610782
20330420,fvdm_delay05_brake3,EvidenceGate,16,308,slow_lead_following,True,False,True,True,False,0.8517604985697094,0.0,1.188206685833619,static,-2.821378886409213,0.0004658999387174845,0.03215560002718121
20330420,fvdm_delay05_brake3,EvidenceGate,17,2,fast_intrusion,True,False,True,True,False,1.4495099513021166,0.0,1.1542062410575986,static,-2.983897815906988,0.0006012000376358628,0.06354479992296547
20330420,fvdm_delay05_brake3,EvidenceGate,18,100,cutin_braking,True,False,True,True,False,1.0862626307754353,0.0,1.1740553538626024,static,-3.1537968527023867,0.00046550005208700895,0.06922820000909269
20330420,fvdm_delay05_brake3,EvidenceGate,19,157,lead_braking,False,True,False,True,True,1.4900230792197888,4.1166335170812545,0.652137780073474,static,-3.2657147689063715,0.0005054000066593289,0.1615732000209391
20330420,fvdm_delay05_brake3,EvidenceGate,20,266,slow_lead_following,True,False,True,True,False,1.151147445668025,0.0,1.1703312554673846,static,-3.4116686815294512,0.0004401999758556485,0.0283151000039652
20330420,fvdm_delay05_brake3,EvidenceGate,21,44,fast_intrusion,True,False,True,True,False,1.1552138109515673,0.0,1.1701005355000083,static,-3.5347287742866778,0.0004464000230655074,0.06570609996560961
20330420,fvdm_delay05_brake3,EvidenceGate,22,104,cutin_braking,True,False,True,True,False,0.6117838137721909,5.684341886080802e-14,1.203880284303996,static,-3.662562145796562,0.00043979997280985117,0.08157029992435127
20330420,fvdm_delay05_brake3,EvidenceGate,23,133,lead_braking,False,False,False,False,True,1.7131784253213498,6.035077481093481,0.1412316489650876,static,-3.7539119243847896,0.00043700006790459156,0.1530199000844732
20330420,fvdm_delay05_brake3,EvidenceGate,24,300,slow_lead_following,True,False,True,True,False,0.870661825991633,0.0,1.187024628089917,static,-2.8784431870308893,0.00044440000783652067,0.040276599931530654
20330420,fvdm_delay05_brake3,EvidenceGate,25,28,fast_intrusion,True,False,True,True,False,1.723669030204173,2.435601049910474e-05,1.1407386429805482,static,-2.9329313723149593,0.0005951999919489026,0.07505540002603084
20330420,fvdm_delay05_brake3,EvidenceGate,26,112,cutin_braking,True,False,True,True,False,0.681110278393644,2.842170943040401e-14,1.1992228721118279,static,-2.992650607016582,0.00044350000098347664,0.07371739996597171
20330420,fvdm_delay05_brake3,EvidenceGate,27,185,lead_braking,False,False,False,False,True,1.958752929495952,5.556549260121386,0.13013121332583874,static,-3.0290182511874573,0.0005074999062344432,0.1540792000014335
20330420,fvdm_delay05_brake3,EvidenceGate,28,272,slow_lead_following,True,False,True,True,False,0.8054116107906747,0.0,1.1911369871018909,static,-2.0947090138106255,0.00044570001773536205,0.0518150000134483
20330420,fvdm_delay05_brake3,EvidenceGate,29,56,fast_intrusion,True,False,True,True,False,1.5466318411263413,0.0,1.1492939185787159,static,-2.100439688519611,0.00044269999489188194,0.08650789991952479
20330420,fvdm_delay05_brake3,EvidenceGate,30,84,cutin_braking,True,False,True,True,False,1.1175350685184973,2.842170943040401e-14,1.1722503993555962,static,-2.1114895247061956,0.0008996999822556973,0.07734169997274876
20330420,fvdm_delay05_brake3,EvidenceGate,31,141,lead_braking,False,False,False,False,True,2.1590902601729396,11.70716079753771,0.121724971078448,static,-2.106870578849902,0.00045299995690584183,0.17385030002333224
20330420,fvdm_delay05_brake3,EvidenceGate,32,278,slow_lead_following,True,False,True,True,False,1.252945177894234,0.0,1.1646484385340574,static,-1.126041325838175,0.0006135000148788095,0.04510170000139624
20330420,fvdm_delay05_brake3,EvidenceGate,33,52,fast_intrusion,True,False,True,True,False,1.6983768430166362,0.0,1.1419301880874924,static,-1.0952696671714204,0.00044139998499304056,0.07683909998741001
20330420,fvdm_delay05_brake3,EvidenceGate,34,116,cutin_braking,True,False,True,True,False,0.7236621130516445,0.0,1.1964170517151214,static,-1.0697363651662606,0.0006139000179246068,0.09571399993728846
20330420,fvdm_delay05_brake3,EvidenceGate,35,137,lead_braking,False,False,False,False,True,3.286179401537993,6.604725659739415,0.083602028488789,static,-1.0333687209953784,0.0008546999888494611,0.1589663999620825
20330420,fvdm_delay05_brake3,EvidenceGate,36,214,stop_and_go,True,False,True,True,False,1.3909879799268754,0.0,1.1572439243400052,static,-0.014799140000803845,0.0004928000271320343,0.023135599913075566
20330420,fvdm_delay05_brake3,EvidenceGate,37,310,slow_lead_following,True,False,True,True,False,1.4665121112239559,0.0,1.1533347664913796,static,-0.24333353994990148,0.0004802999319508672,0.04409740003757179
20330420,fvdm_delay05_brake3,EvidenceGate,38,16,fast_intrusion,True,False,True,True,False,1.5437847986190776,0.0,1.1494356678732118,static,-0.18926631867961774,0.0004464000230655074,0.08830990002024919
20330420,fvdm_delay05_brake3,EvidenceGate,39,124,cutin_braking,True,False,True,True,False,0.7354760460987608,2.842170943040401e-14,1.195645086737072,static,-0.13999526967283416,0.0007508000126108527,0.07934250007383525
20330420,fvdm_delay05_brake3,EvidenceGate,40,138,lead_braking,False,False,False,False,True,2.237186227563806,13.024532239304932,0.11859711672404216,static,-0.08283685583287337,0.00044869992416352034,0.1485242999624461
20330420,fvdm_delay05_brake3,EvidenceGate,41,106,cutin_braking,True,False,True,True,False,1.185959101837529,0.0,1.1683661744379807,adaptive,0.9916778812561695,0.00026919995434582233,0.07828639994841069
20330420,fvdm_delay05_brake3,EvidenceGate,42,204,stop_and_go,True,False,True,True,False,0.570845837173218,0.0,1.2066815023042732,adaptive,1.0786892582457952,0.0002666000509634614,0.045696499990299344
20330420,fvdm_delay05_brake3,EvidenceGate,43,226,stop_and_go,True,False,True,True,False,1.8233567807403965,0.0,1.1361388504744039,adaptive,0.9686883630314647,0.0002829000586643815,0.04326830001082271
20330420,fvdm_delay05_brake3,EvidenceGate,44,312,slow_lead_following,False,True,False,True,True,1.8957463414165714,0.2486520996193633,0.6328931564912615,adaptive,0.9188165329912898,0.00026620004791766405,0.15408100001513958
20330420,fvdm_delay05_brake3,EvidenceGate,45,216,stop_and_go,True,False,True,True,False,0.8943753878853044,0.0,1.1855521154788422,adaptive,0.9825323473774077,0.000291600008495152,0.06132109998725355
20330420,fvdm_delay05_brake3,EvidenceGate,46,192,stop_and_go,False,True,False,True,True,1.1505174822702273,0.6544132029278558,0.670367026708497,adaptive,0.9652905409428811,0.00026929995510727167,0.15516660001594573
20330420,fvdm_delay05_brake3,EvidenceGate,47,66,cutin_braking,True,False,True,True,False,2.1675584682140334,0.0008491384269291302,1.1213818581053139,adaptive,0.9724080087117493,0.00028119992930442095,0.07742620003409684
20330420,fvdm_delay05_brake3,EvidenceGate,48,4,fast_intrusion,False,False,False,False,True,2.119378696348032,1.5788777563054452,0.12334697912611176,adaptive,1.0430255759257072,0.0002595999976620078,0.14900129998568445
20330420,fvdm_delay05_brake3,EvidenceGate,49,64,cutin_braking,False,False,False,False,True,3.200413940551112,6.890200451854923,0.08602657593465472,adaptive,0.6863506319869899,0.0002634000265970826,0.1531250000698492
20330420,fvdm_delay05_brake3,EvidenceGate,50,153,lead_braking,False,False,False,False,True,1.87564565061391,6.294520241046996,0.1337865609060815,static,-0.04601726172626286,0.0004455999005585909,0.1490715000545606
