protocol,variant,target_sut,executions,collisions,critical_events,first_collision_budget,first_collision_censored,invalid_executions,empty_filters,candidate_attempts,precheck_passed,unique_candidates,sem_above_threshold,duplicate_executions,duplicate_execution_ratio,simulation_seconds,simulation_wall_seconds,candidate_generation_seconds,sem_inference_seconds,collisions_per_simulation_minute,wall_seconds
paper_nm,RMS-H,SUT-A,20,3,3,8,False,0,0,24,24,24,0,0,0.0,126.00000000000001,2.6408302999770967,0.0009807000024011359,2.00001522898674e-06,1.4285714285714286,2.759313300004578
paper_nm,2SMS-H,SUT-A,20,4,4,1,False,0,0,27,27,27,0,0,0.0,118.60000000000001,2.51036560004286,0.0012593999999808148,2.3999891709536314e-06,2.0236087689713322,2.6191669999971054
paper_nm,RMS+SEM-H,SUT-A,20,20,20,1,False,0,0,2000,2000,2000,433,0,0.0,34.0,0.8814119000453502,0.03843780001625419,0.31070949997229036,35.294117647058826,1.3818376999988686
paper_nm,2SMS+SEM-H,SUT-A,20,20,20,1,False,0,0,2000,2000,2000,404,0,0.0,34.800000000000004,0.8238759000232676,0.033947400050237775,0.2913723999954527,34.48275862068965,1.288312099990435
matched_nm100,RMS-H,SUT-A,20,7,8,1,False,0,0,1000,1000,1000,0,0,0.0,105.40000000000002,2.54752560002089,0.022826900065410882,1.4199991710484028e-05,3.98481973434535,2.703206299993326
matched_nm100,2SMS-H,SUT-A,20,3,4,1,False,0,0,800,800,800,0,0,0.0,126.60000000000004,2.6250318000093102,0.017999999967287295,2.00001522898674e-06,1.4218009478672982,2.756412000002456
matched_nm100,RMS+SEM-H,SUT-A,20,20,20,1,False,0,0,2000,2000,2000,415,0,0.0,35.00000000000001,0.8153544999368023,0.032463400013512,0.2873587999638403,34.28571428571428,1.275011000005179
matched_nm100,2SMS+SEM-H,SUT-A,20,20,20,1,False,0,0,2000,2000,2000,436,0,0.0,34.6,0.8017204999778187,0.03202439998858608,0.2832522999960929,34.68208092485549,1.254162900004303
