seed,method,query,index,mode,ego_collision,near_miss,background_collision,event,completed,min_ttc,min_clearance,response,selection_seconds,elapsed_seconds
20320208,HistoryMargin-Static,1,210,stop_and_go,False,False,False,False,True,1.5978413749914595,1.7186320311982617,0.14676712195295813,0.0004849000833928585,0.5942613000515848
20320208,HistoryMargin-Static,2,302,slow_lead_following,False,False,False,False,True,1.5004029367240075,1.7774901318299647,0.1516123001727207,0.0005329999839887023,0.5886161000235006
20320208,HistoryMargin-Static,3,314,slow_lead_following,False,False,False,False,True,1.6185713125352528,1.82548344236817,0.14575646004355045,0.0005158999701961875,0.5679548000916839
20320208,HistoryMargin-Static,4,286,slow_lead_following,False,False,False,False,True,1.7780534326639208,1.8068899052888325,0.13821030028804204,0.0005183999892324209,0.5643763000844046
20320208,HistoryMargin-Static,5,183,lead_braking,False,False,False,False,True,1.7734691722947409,1.752189183810008,0.13842165906826856,0.0005188999930396676,0.5562131000915542
20320208,HistoryMargin-Static,6,262,slow_lead_following,False,False,False,False,True,1.7917412315759205,1.788338442396371,0.13758113842038144,0.000521700014360249,0.5673575999680907
20320208,HistoryMargin-Static,7,296,slow_lead_following,False,False,False,False,True,1.8381486823635418,1.7089578048692113,0.1354692517762062,0.0009666999103501439,0.5585312999319285
20320208,HistoryMargin-Static,8,274,slow_lead_following,False,False,False,False,True,2.125808415245272,1.918153635572493,0.12308290008533009,0.0005181999877095222,0.5665745000587776
20320208,HistoryMargin-Static,9,40,fast_intrusion,True,False,True,True,False,0.4431854192902226,0.07708586220437284,1.2156663299967516,0.0005274999421089888,0.1444368000375107
20320208,HistoryMargin-Static,10,109,cutin_braking,True,False,True,True,False,0.4249740207640004,0.13220830847668746,1.2169795069236233,0.0005165999755263329,0.18395929993130267
20320208,HistoryMargin-Static,11,308,slow_lead_following,False,False,False,False,True,2.0552378819532797,1.491008697577793,0.12601256495917823,0.00047140009701251984,0.5741900000721216
20320208,HistoryMargin-Static,12,264,slow_lead_following,False,False,False,False,True,2.1311966518760084,1.7479148430560423,0.12286203189609725,0.0006216999609023333,0.5759241000050679
20320208,HistoryMargin-Static,13,310,slow_lead_following,False,False,False,False,True,2.1996865151595313,1.8445799197187733,0.12008887329726506,0.0004746000049635768,0.5798177999677137
20320208,HistoryMargin-Static,14,288,slow_lead_following,False,False,False,False,True,2.2345423922871395,1.647108874048442,0.11870167987220001,0.0004610000178217888,0.5829116000095382
20320208,HistoryMargin-Static,15,187,lead_braking,False,False,False,False,True,2.2922465292271546,1.8337541681200784,0.11644030537312337,0.0005076999077573419,0.5899445000104606
20320208,HistoryMargin-Static,16,216,stop_and_go,False,False,False,False,True,2.4267341344235356,1.9187825824506917,0.11133565303342166,0.0004870999837294221,0.7128829999128357
20320208,HistoryMargin-Static,17,266,slow_lead_following,False,False,False,False,True,2.490382129402162,1.9380434095403132,0.10899843686027136,0.0006918000290170312,0.6141995000652969
20320208,HistoryMargin-Static,18,278,slow_lead_following,False,False,False,False,True,2.454199913386782,1.8623629768293388,0.11032099802339712,0.0005012999754399061,0.5747844999423251
20320208,HistoryMargin-Static,19,159,lead_braking,False,False,False,False,True,2.499347977286589,1.9174070339029676,0.10867316868502819,0.0004798000445589423,0.5473777001025155
20320208,HistoryMargin-Static,20,240,stop_and_go,False,False,False,False,True,2.5972440634535086,1.9381225072931036,0.10518417873188318,0.0006414999952539802,0.5529249999672174
20320208,HistoryMargin-Static,21,290,slow_lead_following,False,False,False,False,True,2.610179252717565,1.959305953060168,0.10473162931522786,0.0004949000431224704,0.5659995999885723
