seed,method,query,index,mode,ego_collision,near_miss,background_collision,event,completed,min_ttc,min_clearance,response,selection_seconds,elapsed_seconds
20320208,TargetOnly-Residual,1,1,fast_intrusion,False,False,False,False,True,3.8613127466932777,1.999377197432823,0.06901726350060504,0.00047720002476125956,0.6121655000606552
20320208,TargetOnly-Residual,2,64,cutin_braking,False,False,False,False,True,inf,1.9928052469425117,0.0,0.0010742999147623777,0.5921641000313684
20320208,TargetOnly-Residual,3,128,lead_braking,False,False,False,False,True,inf,10.292001132069084,0.0,0.0008503999561071396,0.5770920999348164
20320208,TargetOnly-Residual,4,192,stop_and_go,False,False,False,False,True,5.003548883103125,1.9902977847880687,0.04716307561573062,0.0010514999739825726,0.5736212000483647
20320208,TargetOnly-Residual,5,257,slow_lead_following,False,False,False,False,True,inf,2.0000000045419206,0.0,0.0011787000112235546,0.5813475999748334
20320208,TargetOnly-Residual,6,169,lead_braking,False,False,False,False,True,3.406032022544371,1.9888683284805815,0.0803278921814467,0.0013173000188544393,0.5994308999506757
20320208,TargetOnly-Residual,7,36,fast_intrusion,True,False,True,True,False,0.6110927921309977,0.040305617642443316,1.2039272516092479,0.0013396000722423196,0.1099037000676617
20320208,TargetOnly-Residual,8,56,fast_intrusion,False,True,False,True,True,0.9809902803798762,1.286734031754401,0.6802715198126028,0.0014815999893471599,0.6191269000992179
20320208,TargetOnly-Residual,9,19,fast_intrusion,True,False,True,True,False,2.2207754110525566,0.0,1.1192476529139441,0.001568599953316152,0.1283044998999685
20320208,TargetOnly-Residual,10,15,fast_intrusion,False,False,False,False,True,inf,2.674691093782952,0.0,0.0014735000440850854,0.5893158999970183
20320208,TargetOnly-Residual,11,47,fast_intrusion,False,False,False,False,True,3.2818199547353446,1.8084667455020047,0.08372360299892724,0.0016056000022217631,0.5939287999644876
20320208,TargetOnly-Residual,12,10,fast_intrusion,False,True,False,True,True,0.5139449126359763,0.3007167213797359,0.7106390377556091,0.001327900099568069,0.5650940000778064
20320208,TargetOnly-Residual,13,58,fast_intrusion,False,True,False,True,True,0.7465104779573581,0.9561372263444002,0.6949267977393443,0.0013620000099763274,0.5661850000033155
20320208,TargetOnly-Residual,14,40,fast_intrusion,True,False,True,True,False,0.4431854192902226,0.07708586220437284,1.2156663299967516,0.0014668999938294291,0.1358122999081388
20320208,TargetOnly-Residual,15,4,fast_intrusion,True,False,True,True,False,0.5316136202763126,0.0,1.2094021106231148,0.0015054999385029078,0.12366959999781102
20320208,TargetOnly-Residual,16,16,fast_intrusion,True,False,True,True,False,0.7030033559715232,0.01278093950946597,1.19777429690406,0.001382300048135221,0.13575969997327775
20320208,TargetOnly-Residual,17,32,fast_intrusion,False,True,False,True,True,1.3648234137125603,1.032054976010435,0.6586213284961071,0.0015402999706566334,0.6004469000035897
20320208,TargetOnly-Residual,18,42,fast_intrusion,False,True,False,True,True,1.4301421883833787,1.6729176667282963,0.6552050048645537,0.0013767000054940581,0.5937344999983907
20320208,TargetOnly-Residual,19,18,fast_intrusion,False,True,False,True,True,1.1995646123497683,1.7571847874427176,0.6676043340296336,0.00205660006031394,0.5784298999933526
20320208,TargetOnly-Residual,20,54,fast_intrusion,False,True,False,True,True,1.129294288791365,1.7334615761683856,0.6715765440910864,0.0014055999927222729,0.6157841999083757
