protocol,variant,target_sut,executions,collisions,critical_events,first_collision_budget,first_collision_censored,invalid_executions,empty_filters,candidate_attempts,precheck_passed,unique_candidates,sem_above_threshold,duplicate_executions,duplicate_execution_ratio,simulation_seconds,simulation_wall_seconds,candidate_generation_seconds,sem_inference_seconds,collisions_per_simulation_minute,wall_seconds
paper_nm,RMS-H,SUT-F,20,6,9,3,False,0,0,24,24,24,0,0,0.0,111.80000000000001,4.524743499991018,0.00179569999454543,2.100015990436077e-06,3.220035778175313,4.728984500005026
paper_nm,2SMS-H,SUT-F,20,1,7,11,False,0,0,21,21,21,0,0,0.0,135.8,5.590723099987372,0.0014542999997502193,1.8999853637069464e-06,0.44182621502209124,5.790023699999438
paper_nm,RMS+SEM-H,SUT-F,20,20,20,1,False,0,0,2000,2000,2000,421,0,0.0,33.800000000000004,1.5687778000137769,0.09858639996673446,0.6299813999648904,35.50295857988166,2.5531181000114884
paper_nm,2SMS+SEM-H,SUT-F,20,20,20,1,False,0,0,2000,2000,2000,409,0,0.0,32.40000000000001,1.4324419000040507,0.08763460000045598,0.5976313000282971,37.03703703703702,2.3822740000032354
matched_nm100,RMS-H,SUT-F,20,6,11,2,False,0,0,900,900,900,0,0,0.0,112.80000000000003,4.519271800018032,0.039014600013615564,1.759998849593103e-05,3.191489361702127,4.7804594000044744
matched_nm100,2SMS-H,SUT-F,20,11,15,3,False,0,0,1300,1300,1300,0,0,0.0,90.80000000000003,3.7870822999684606,0.05806599999777973,5.2000104915350676e-06,7.26872246696035,4.063899099986884
matched_nm100,RMS+SEM-H,SUT-F,20,20,20,1,False,0,0,2000,2000,2000,375,0,0.0,33.2,1.593339900005958,0.08256749996508006,0.6441624000435695,36.144578313253014,2.601158300007228
matched_nm100,2SMS+SEM-H,SUT-F,20,20,20,1,False,0,0,2000,2000,2000,403,0,0.0,32.40000000000001,1.6257083999662427,0.10866440001700539,0.6178032000607345,37.03703703703702,2.6142469000042183
