seed,target,method,query,index,mode,ego_collision,near_miss,background_collision,event,completed,min_ttc,min_clearance,response,selection_seconds,elapsed_seconds
20330518,fvdm_delay05_brake3,MeanGP-Risk,1,288,slow_lead_following,True,False,True,True,False,0.7194755442792305,0.0,1.196691347562037,0.0005317000905051827,0.02956689998973161
20330518,fvdm_delay05_brake3,MeanGP-Risk,2,264,slow_lead_following,True,False,True,True,False,1.263927314819268,0.0,1.164046809835217,0.0006726999999955297,0.033351700054481626
20330518,fvdm_delay05_brake3,MeanGP-Risk,3,296,slow_lead_following,True,False,True,True,False,1.1086147375300994,0.0,1.172763338433777,0.0006659999489784241,0.03427239996381104
20330518,fvdm_delay05_brake3,MeanGP-Risk,4,256,slow_lead_following,False,False,False,False,True,2.5461716371326637,2.7575810938643173,0.1069901783169055,0.0006677999626845121,0.16528199997264892
20330518,fvdm_delay05_brake3,MeanGP-Risk,5,284,slow_lead_following,True,False,True,True,False,0.9177383524586221,0.0,1.1841127117099277,0.0011081999400630593,0.025324599933810532
20330518,fvdm_delay05_brake3,MeanGP-Risk,6,280,slow_lead_following,True,False,True,True,False,1.7384234399009875,0.0,1.1400481704252388,0.0008245999924838543,0.0382060999982059
20330518,fvdm_delay05_brake3,MeanGP-Risk,7,143,lead_braking,True,False,True,True,False,0.858439440985493,0.0,1.1877881447028622,0.0007226000307127833,0.031586900004185736
20330518,fvdm_delay05_brake3,MeanGP-Risk,8,95,cutin_braking,True,False,True,True,False,0.729579747810939,0.0,1.1960299921293174,0.0008977999677881598,0.05952490004710853
20330518,fvdm_delay05_brake3,MeanGP-Risk,9,33,fast_intrusion,True,False,True,True,False,1.3533983797833185,0.0,1.1592265649257176,0.0012490000808611512,0.07992719998583198
20330518,fvdm_delay05_brake3,MeanGP-Risk,10,238,stop_and_go,True,False,True,True,False,1.579240011374962,0.0,1.1476799719382504,0.0016938000917434692,0.04493860004004091
20330518,fvdm_delay05_brake3,MeanGP-Risk,11,276,slow_lead_following,True,False,True,True,False,1.4319756896420277,0.0,1.155110177654551,0.0013138999929651618,0.02950780000537634
20330518,fvdm_delay05_brake3,MeanGP-Risk,12,268,slow_lead_following,True,False,True,True,False,1.869818084930388,0.0,1.1340466968078753,0.0012647999683395028,0.03325750003568828
20330518,fvdm_delay05_brake3,MeanGP-Risk,13,295,slow_lead_following,False,False,False,False,True,4.015764678262475,2.5086833688639416,0.06555389913255086,0.0013114999746903777,0.15230839990545064
20330518,fvdm_delay05_brake3,MeanGP-Risk,14,294,slow_lead_following,True,False,True,True,False,0.6947847762176161,0.0,1.1983168476749961,0.0014350999845191836,0.031387099996209145
20330518,fvdm_delay05_brake3,MeanGP-Risk,15,242,stop_and_go,True,False,True,True,False,2.0013845223772764,0.0,1.128295056967564,0.0012932999525219202,0.036790400044992566
20330518,fvdm_delay05_brake3,MeanGP-Risk,16,101,cutin_braking,True,False,True,True,False,1.1047061354305179,0.0,1.172988572842975,0.0013366000493988395,0.05760910001117736
20330518,fvdm_delay05_brake3,MeanGP-Risk,17,131,lead_braking,True,False,True,True,False,0.6835953852546727,0.0,1.19905791040372,0.0013297999976202846,0.05613390007056296
20330518,fvdm_delay05_brake3,MeanGP-Risk,18,117,cutin_braking,True,False,True,True,False,1.1609677928126925,0.0,1.1697745963759507,0.0013433999847620726,0.08113700000103563
20330518,fvdm_delay05_brake3,MeanGP-Risk,19,79,cutin_braking,False,True,False,True,True,1.097750281471207,0.06874598304398205,0.6733901326113692,0.0014121000422164798,0.16620680002961308
20330518,fvdm_delay05_brake3,MeanGP-Risk,20,114,cutin_braking,False,False,False,False,True,5.940606179328398,7.757439979426772,0.03451033547251928,0.0013543000677600503,0.15206300001591444
20330518,fvdm_delay05_brake3,MeanGP-Risk,21,77,cutin_braking,True,False,True,True,False,0.9520779582094709,0.0,1.182017274691347,0.001334400032646954,0.06306339998263866
20330518,fvdm_delay05_brake3,MeanGP-Risk,22,181,lead_braking,False,False,False,False,True,1.622414156273594,4.6183884957379036,0.1455698731398489,0.0013629000168293715,0.14960220002103597
20330518,fvdm_delay05_brake3,MeanGP-Risk,23,270,slow_lead_following,True,False,True,True,False,0.905061064390831,0.0,1.1848923745124738,0.0013697999529540539,0.03983609995339066
20330518,fvdm_delay05_brake3,MeanGP-Risk,24,318,slow_lead_following,True,False,True,True,False,1.048137262819111,0.0,1.1762814437888394,0.0014947999734431505,0.0444381000706926
20330518,fvdm_delay05_brake3,MeanGP-Risk,25,282,slow_lead_following,True,False,True,True,False,0.836240272919284,0.0,1.1891828788567231,0.0013948000269010663,0.0447963000042364
20330518,fvdm_delay05_brake3,MeanGP-Risk,26,306,slow_lead_following,True,False,True,True,False,1.5047040317977383,0.0,1.1513950896113427,0.0017240999732166529,0.0549907999811694
20330518,fvdm_delay05_brake3,MeanGP-Risk,27,298,slow_lead_following,False,False,False,False,True,2.3823791927687568,3.306223457562112,0.11299397743681423,0.0018288999563083053,0.1464892999501899
20330518,fvdm_delay05_brake3,MeanGP-Risk,28,278,slow_lead_following,False,False,False,False,True,2.0412040034168712,1.0800869483885833,0.12660342757427115,0.0014322000788524747,0.1514718000544235
20330518,fvdm_delay05_brake3,MeanGP-Risk,29,258,slow_lead_following,False,False,False,False,True,2.5858414185296,4.6969385175863465,0.10558473209151342,0.002047699992544949,0.15382599993608892
20330518,fvdm_delay05_brake3,MeanGP-Risk,30,127,cutin_braking,False,False,False,False,True,4.186782923640056,6.3207336560963086,0.06192144774991546,0.0014276000438258052,0.15032720007002354
20330518,fvdm_delay05_brake3,MeanGP-Risk,31,83,cutin_braking,True,False,True,True,False,0.6953170159326635,0.0,1.198281666761703,0.0015519000589847565,0.07904680003412068
20330518,fvdm_delay05_brake3,MeanGP-Risk,32,179,lead_braking,True,False,True,True,False,0.6361668709685988,0.0,1.2022299253109316,0.0014434000477194786,0.06237830000463873
20330518,fvdm_delay05_brake3,MeanGP-Risk,33,151,lead_braking,True,False,True,True,False,1.4095277349514732,0.0,1.1562751662340585,0.0014440999366343021,0.04272069991566241
20330518,fvdm_delay05_brake3,MeanGP-Risk,34,175,lead_braking,False,False,False,False,True,2.4540907736487263,5.085482226854197,0.11032501156467826,0.0014325000811368227,0.14982699998654425
20330518,fvdm_delay05_brake3,MeanGP-Risk,35,159,lead_braking,True,False,True,True,False,0.7295439062400342,0.0,1.1960323341509285,0.0020800000056624413,0.040804299991577864
20330518,fvdm_delay05_brake3,MeanGP-Risk,36,187,lead_braking,False,True,False,True,True,1.3693650119457952,3.134651994422839,0.6583813787194298,0.001448199967853725,0.1518372999271378
20330518,fvdm_delay05_brake3,MeanGP-Risk,37,214,stop_and_go,False,False,False,False,True,10.0309752237455,6.362410576862288,0.008826887932316015,0.0014513999922201037,0.14953980001155287
20330518,fvdm_delay05_brake3,MeanGP-Risk,38,5,fast_intrusion,False,False,False,False,True,2.6704406193376746,4.935556743370228,0.1026488607232014,0.0014637000858783722,0.15470850002020597
20330518,fvdm_delay05_brake3,MeanGP-Risk,39,307,slow_lead_following,False,True,False,True,True,3.3733623112654345,0.8467039471620836,0.5812074355759062,0.0014767999527975917,0.1521370999980718
20330518,fvdm_delay05_brake3,MeanGP-Risk,40,218,stop_and_go,True,False,True,True,False,1.6015994416603976,0.0,1.146583383517498,0.0014815999893471599,0.02642279991414398
20330518,fvdm_delay05_brake3,MeanGP-Risk,41,254,stop_and_go,True,False,True,True,False,1.2460789251440445,0.0,1.1650257093734895,0.0015533000696450472,0.08767829998396337
20330518,fvdm_delay05_brake3,MeanGP-Risk,42,193,stop_and_go,False,False,False,False,True,2.483029368277535,2.6908889069913187,0.10926591099501179,0.0015677000628784299,0.15948940010275692
20330518,fvdm_delay05_brake3,MeanGP-Risk,43,198,stop_and_go,True,False,True,True,False,1.0540233488072728,0.0,1.175935913624308,0.0015057999407872558,0.04959850001614541
20330518,fvdm_delay05_brake3,MeanGP-Risk,44,212,stop_and_go,True,False,True,True,False,0.9179271960616467,0.0,1.1841011225720732,0.0015184999210759997,0.05682079994585365
