seed,target,method,query,index,mode,ego_collision,near_miss,background_collision,event,completed,min_ttc,min_clearance,response,expert,log_bayes_factor,selection_seconds,elapsed_seconds
20330406,fvdm_delay05_brake3,EvidenceGate,1,10,fast_intrusion,True,False,True,True,False,0.8885636408033196,0.0,1.1859119245414222,static,0.0,0.0005065000150352716,0.09187130001373589
20330406,fvdm_delay05_brake3,EvidenceGate,2,91,cutin_braking,True,False,True,True,False,0.7734761916219979,0.0,1.1931825352923655,static,0.0,0.0005749000702053308,0.061668100068345666
20330406,fvdm_delay05_brake3,EvidenceGate,3,182,lead_braking,True,False,True,True,False,0.9242229854874983,0.0,1.1837151737222422,static,-0.2876820724517808,0.0006156000308692455,0.023918499937281013
20330406,fvdm_delay05_brake3,EvidenceGate,4,248,stop_and_go,True,False,True,True,False,0.8776455378478174,0.0,1.1865897590820793,static,-0.6931471805599452,0.0004914000164717436,0.039821900078095496
20330406,fvdm_delay05_brake3,EvidenceGate,5,282,slow_lead_following,True,False,True,True,False,0.7276665699710961,0.0,1.1961550454122363,static,-1.1631508098056809,0.0005167999770492315,0.027050300035625696
20330406,fvdm_delay05_brake3,EvidenceGate,6,162,lead_braking,True,False,True,True,False,0.9441581932545791,1.4210854715202004e-14,1.182498420850424,static,-1.6739764335716716,0.0006911999080330133,0.04300099995452911
20330406,fvdm_delay05_brake3,EvidenceGate,7,0,fast_intrusion,True,False,True,True,False,1.0412312058794875,1.6580773280522494e-14,1.1766877144602268,static,-1.9252908618525777,0.0004746000049635768,0.06112349999602884
20330406,fvdm_delay05_brake3,EvidenceGate,8,103,cutin_braking,True,False,True,True,False,0.5159641180739135,0.0,1.210497310960053,static,-2.1972245773362196,0.0004888999974355102,0.07088560005649924
20330406,fvdm_delay05_brake3,EvidenceGate,9,272,slow_lead_following,True,False,True,True,False,0.6232044734088495,0.0,1.2031056106756544,static,-2.484906649788001,0.00048319995403289795,0.035910499980673194
20330406,fvdm_delay05_brake3,EvidenceGate,10,254,stop_and_go,True,False,True,True,False,0.997655249046487,2.842170943040401e-14,1.1792728896608828,static,-2.7850112422383386,0.0004917999031022191,0.05059829994570464
20330406,fvdm_delay05_brake3,EvidenceGate,11,138,lead_braking,True,False,True,True,False,0.8832674852227126,0.0,1.1862404205760118,static,-3.0951661705421785,0.00047830003313720226,0.07202580000739545
20330406,fvdm_delay05_brake3,EvidenceGate,12,54,fast_intrusion,True,False,True,True,False,1.0176454432678705,0.0,1.1780822941444553,static,-3.2958368660043296,0.0007248999318107963,0.06969949998892844
20330406,fvdm_delay05_brake3,EvidenceGate,13,107,cutin_braking,True,False,True,True,False,0.6867638545466075,0.0,1.1988477850937074,static,-3.503476230782574,0.0004670999478548765,0.05852799990680069
20330406,fvdm_delay05_brake3,EvidenceGate,14,298,slow_lead_following,True,False,True,True,False,0.838577236742001,0.0,1.1890355650607527,static,-3.7170503310806327,0.00048669998068362474,0.031094099977053702
20330406,fvdm_delay05_brake3,EvidenceGate,15,230,stop_and_go,True,False,True,True,False,0.6511034514173704,0.0,1.201225553183711,static,-3.9357395320454622,0.0005070000188425183,0.046422300045378506
20330406,fvdm_delay05_brake3,EvidenceGate,16,134,lead_braking,True,False,True,True,False,1.683995589244008,0.0,1.1426121994955885,static,-4.158883083359672,0.000533199985511601,0.03521189989987761
20330406,fvdm_delay05_brake3,EvidenceGate,17,30,fast_intrusion,True,False,True,True,False,1.359232343534158,0.0,1.15891722513341,static,-4.321402012857447,0.00043430004734545946,0.06913830002304167
20330406,fvdm_delay05_brake3,EvidenceGate,18,97,cutin_braking,True,False,True,True,False,1.3711169801810923,0.0,1.1582889126734606,static,-4.487387150331708,0.000443900004029274,0.07085479993838817
20330406,fvdm_delay05_brake3,EvidenceGate,19,290,slow_lead_following,True,False,True,True,False,1.0252042499604872,0.0,1.177634162392807,static,-4.656463480375642,0.0008886000141501427,0.02734909998252988
20330406,fvdm_delay05_brake3,EvidenceGate,20,242,stop_and_go,True,False,True,True,False,0.8400184266657348,0.0,1.1889447748196313,static,-4.828313737302301,0.0004395999712869525,0.05492709996178746
20330406,fvdm_delay05_brake3,EvidenceGate,21,146,lead_braking,True,False,True,True,False,0.7595461887143419,0.0,1.194081632173419,static,-5.002667124447079,0.00046230002772063017,0.04676379996817559
20330406,fvdm_delay05_brake3,EvidenceGate,22,48,fast_intrusion,True,False,True,True,False,1.7397924750641383,0.0,1.1399842747156441,static,-5.1384686656061405,0.0004427999956533313,0.06840690004173666
20330406,fvdm_delay05_brake3,EvidenceGate,23,115,cutin_braking,True,False,True,True,False,0.8005257528999046,0.0,1.1914485301110578,static,-5.276338459829262,0.0005964000010862947,0.07022150000557303
20330406,fvdm_delay05_brake3,EvidenceGate,24,258,slow_lead_following,True,False,True,True,False,1.1298444959159777,0.0,1.1715450794308628,static,-5.416100402204421,0.00044409988913685083,0.026775300037115812
20330406,fvdm_delay05_brake3,EvidenceGate,25,240,stop_and_go,True,False,True,True,False,1.9939495272850267,0.0,1.128613409001891,static,-5.557599964478118,0.0004414999857544899,0.04743330006022006
20330406,fvdm_delay05_brake3,EvidenceGate,26,148,lead_braking,False,True,False,True,True,1.0008681124482568,1.4746549474912172,0.6790809993300867,static,-5.700700808118793,0.0004388000816106796,0.14871259999927133
20330406,fvdm_delay05_brake3,EvidenceGate,27,46,fast_intrusion,False,True,False,True,True,1.9524688514693858,0.5695425861405283,0.6304040839154883,static,-5.817111159963204,0.00045309995766729116,0.1513715999899432
20330406,fvdm_delay05_brake3,EvidenceGate,28,113,cutin_braking,True,False,True,True,False,1.3029712839266614,0.0025477922857248814,1.1619256301298342,static,-5.934894195619586,0.0004385999636724591,0.06699909991584718
