seed,method,query,index,mode,ego_collision,near_miss,background_collision,event,completed,min_ttc,min_clearance,response,selection_seconds,elapsed_seconds
20320405,HistoryMargin-KernelShift,1,286,slow_lead_following,False,True,False,True,True,1.1505940951435178,1.0795157253699066,0.6703626759949073,0.0001249000197276473,0.569913599989377
20320405,HistoryMargin-KernelShift,2,266,slow_lead_following,False,True,False,True,True,1.3501309750440145,1.3234260554884063,0.6594000786094248,0.00021600001491606236,0.5783469999441877
20320405,HistoryMargin-KernelShift,3,298,slow_lead_following,False,True,False,True,True,1.2358514566824375,1.2091865376047326,0.665589267869782,0.00022639997769147158,0.5737794999731705
20320405,HistoryMargin-KernelShift,4,290,slow_lead_following,False,True,False,True,True,1.2877195855984296,1.5305472233538127,0.6627509398688972,0.00022259994875639677,0.5717272999463603
20320405,HistoryMargin-KernelShift,5,318,slow_lead_following,False,False,False,False,True,1.6012639635774861,1.187958824573768,0.14659977627154555,0.0002340999199077487,0.5644613000331447
20320405,HistoryMargin-KernelShift,6,304,slow_lead_following,False,True,False,True,True,1.3006047223656945,1.640454369871742,0.6620534161828011,0.00022899999748915434,0.5729420999996364
20320405,HistoryMargin-KernelShift,7,247,stop_and_go,False,True,False,True,True,1.1901787244237816,1.1850399534334943,0.668129527000001,0.00025809998624026775,0.5781706999987364
20320405,HistoryMargin-KernelShift,8,19,fast_intrusion,False,True,False,True,True,0.5436471129454326,0.4666629196252452,0.7085638466998163,0.00027740001678466797,0.5725431999890134
20320405,HistoryMargin-KernelShift,9,112,cutin_braking,True,False,True,True,False,0.5430008186279485,0.024689529100293508,1.208608782749613,0.00028820009902119637,0.1327562000369653
20320405,HistoryMargin-KernelShift,10,183,lead_braking,False,False,False,False,True,1.788413477670454,1.7223927958069931,0.1377338351511471,0.00027930003125220537,0.5698440000414848
20320405,HistoryMargin-KernelShift,11,256,slow_lead_following,False,False,False,False,True,1.729340968596452,1.762735292962188,0.14047280738945128,0.00024919991847127676,0.5774471999611706
20320405,HistoryMargin-KernelShift,12,88,cutin_braking,True,False,True,True,False,0.49715767854283405,0.00434208714074176,1.2118210239966523,0.00025239994283765554,0.1505566000705585
